,Grm4
27098,0.0
27099,1.0
27100,1.0
27101,17.0
27102,4.0
27103,0.0
27104,2.0
27105,0.0
27106,0.0
27107,0.0
27108,4.0
27109,4.0
27110,1.0
27111,0.0
27112,0.0
27113,0.0
27114,0.0
27115,0.0
27116,0.0
27117,0.0
27118,0.0
27119,0.0
27120,0.0
27121,0.0
27122,0.0
27123,0.0
27124,0.0
27125,1.0
27126,0.0
27127,0.0
27128,0.0
27129,0.0
27130,0.0
27131,0.0
27132,0.0
27133,0.0
27134,0.0
27135,0.0
27136,0.0
27137,0.0
27138,1.0
27139,0.0
27140,0.0
27141,0.0
27142,0.0
27143,0.0
27144,6.0
27145,0.0
27146,0.0
27147,0.0
27148,0.0
27149,0.0
27150,0.0
27151,0.0
27152,0.0
27153,0.0
27154,0.0
27155,0.0
27156,0.0
27157,0.0
27158,0.0
27159,0.0
27160,0.0
27161,0.0
27162,0.0
27163,0.0
27164,0.0
27165,0.0
27166,0.0
27167,0.0
27168,0.0
27169,0.0
27170,0.0
27171,0.0
27172,0.0
27173,0.0
27174,0.0
27175,0.0
27176,0.0
27177,0.0
27178,0.0
27179,0.0
27180,0.0
27181,0.0
27182,0.0
27183,0.0
27184,0.0
27185,0.0
27186,0.0
27187,0.0
27188,0.0
27189,0.0
27190,0.0
27191,0.0
27192,0.0
27193,0.0
27194,0.0
27195,0.0
27196,0.0
27197,0.0
27198,0.0
27199,0.0
27200,0.0
27201,0.0
27202,0.0
27203,0.0
27204,0.0
27205,0.0
27206,1.0
27207,0.0
27208,0.0
27209,0.0
27210,0.0
27211,0.0
27212,0.0
27213,0.0
27214,0.0
27215,0.0
27216,0.0
27217,0.0
27218,0.0
27219,0.0
27220,0.0
27221,0.0
27222,0.0
27223,0.0
27224,0.0
27225,0.0
27226,0.0
27227,0.0
27228,0.0
27229,0.0
27230,0.0
27231,0.0
27232,0.0
27233,0.0
27234,0.0
27235,0.0
27236,0.0
27237,0.0
27238,0.0
27239,0.0
27240,0.0
27241,0.0
27242,0.0
27243,0.0
27244,0.0
27245,0.0
27246,0.0
27247,0.0
27248,0.0
27249,1.0
27250,1.0
27251,0.0
27252,0.0
27253,0.0
27254,0.0
27255,0.0
27256,0.0
27257,0.0
27258,0.0
27259,0.0
27260,0.0
27261,0.0
27262,0.0
27263,0.0
27264,0.0
27265,0.0
27266,0.0
27267,0.0
27268,0.0
27269,0.0
27270,0.0
27271,0.0
27272,0.0
27273,0.0
27274,0.0
27275,1.0
27276,0.0
27277,0.0
27278,0.0
27279,0.0
27280,0.0
27281,0.0
27282,0.0
27283,0.0
27284,0.0
27285,0.0
27286,0.0
27287,0.0
27288,0.0
27289,0.0
27290,0.0
27291,1.0
27292,0.0
27293,0.0
27294,0.0
27295,0.0
27296,0.0
27297,0.0
27298,0.0
27299,0.0
27300,0.0
27301,0.0
27302,0.0
27303,0.0
27304,0.0
27305,0.0
27306,0.0
27307,0.0
27308,0.0
27309,0.0
27310,0.0
27311,0.0
27312,0.0
27313,0.0
27314,1.0
27315,1.0
27316,1.0
27317,0.0
27318,0.0
27319,0.0
27320,0.0
27321,0.0
27322,0.0
27323,0.0
27324,0.0
27325,0.0
27326,1.0
27327,0.0
27328,0.0
27329,0.0
27330,0.0
27331,0.0
27332,0.0
27333,0.0
27334,1.0
27335,0.0
27336,0.0
27337,0.0
27338,1.0
27339,0.0
27340,0.0
27341,0.0
27342,0.0
27343,0.0
27344,0.0
27345,0.0
27346,0.0
27347,0.0
27348,0.0
27349,0.0
27350,0.0
27351,0.0
27352,0.0
27353,0.0
27354,0.0
27355,0.0
27356,1.0
27357,0.0
27358,0.0
27359,0.0
27360,0.0
27361,0.0
27362,0.0
27363,0.0
27364,0.0
27365,0.0
27366,0.0
27367,0.0
27368,0.0
27369,1.0
27370,0.0
27371,0.0
27372,1.0
27373,0.0
27374,0.0
27375,0.0
27376,0.0
27377,0.0
27378,0.0
27379,1.0
27380,0.0
27381,2.0
27382,0.0
27383,0.0
27384,0.0
27385,0.0
27386,0.0
27387,0.0
27388,0.0
27389,0.0
27390,0.0
27391,1.0
27392,0.0
27393,0.0
27394,0.0
27395,0.0
27396,0.0
27397,0.0
27398,0.0
27399,0.0
27400,0.0
27401,0.0
27402,0.0
27403,0.0
27404,0.0
27405,0.0
27406,0.0
27407,0.0
27408,0.0
27409,0.0
27410,0.0
27411,0.0
27412,0.0
27413,0.0
27414,0.0
27415,0.0
27416,0.0
27417,0.0
27418,1.0
27419,0.0
27420,0.0
27421,0.0
27422,0.0
27423,0.0
27424,0.0
27425,0.0
27426,0.0
27427,0.0
27428,0.0
27429,0.0
27430,0.0
27431,0.0
27432,0.0
27433,0.0
27434,0.0
27435,0.0
27436,0.0
27437,0.0
27438,1.0
27439,0.0
27440,0.0
27441,0.0
27442,0.0
27443,0.0
27444,1.0
27445,1.0
27446,0.0
27447,0.0
27448,0.0
27449,0.0
27450,0.0
27451,0.0
27452,0.0
27453,1.0
27454,0.0
27455,0.0
27456,0.0
27457,0.0
27458,0.0
27459,0.0
27460,0.0
27461,0.0
27462,1.0
27463,0.0
27464,0.0
27465,0.0
27466,0.0
27467,0.0
27468,0.0
27469,0.0
27470,0.0
27471,0.0
27472,0.0
27473,0.0
27474,0.0
27475,1.0
27476,0.0
27477,0.0
27478,0.0
27479,0.0
27480,0.0
27481,0.0
27482,0.0
27483,0.0
27484,0.0
27485,0.0
27486,0.0
27487,0.0
27488,0.0
27489,0.0
27490,0.0
27491,0.0
27492,0.0
27493,0.0
27494,0.0
27495,0.0
27496,1.0
27497,1.0
27498,1.0
27499,0.0
27500,0.0
27501,0.0
27502,0.0
27503,0.0
27504,0.0
27505,0.0
27506,0.0
27507,0.0
27508,0.0
27509,0.0
27510,3.0
27511,0.0
27512,1.0
27513,0.0
27514,0.0
27515,0.0
27516,1.0
27517,0.0
27518,0.0
27519,0.0
27520,1.0
27521,0.0
27522,0.0
27523,0.0
27524,0.0
27525,0.0
27526,0.0
27527,0.0
27528,0.0
27529,0.0
27530,0.0
27531,0.0
27532,0.0
27533,0.0
27534,0.0
27535,0.0
27536,0.0
27537,0.0
27538,1.0
27539,1.0
27540,0.0
27541,0.0
27542,0.0
27543,0.0
27544,3.0
27545,0.0
27546,0.0
27547,0.0
27548,0.0
27549,0.0
27550,0.0
27551,0.0
27552,0.0
27553,0.0
27554,0.0
27555,0.0
27556,0.0
27557,0.0
27558,0.0
27559,2.0
27560,0.0
27561,0.0
27562,0.0
27563,0.0
27564,0.0
27565,0.0
27566,0.0
27567,0.0
27568,0.0
27569,0.0
27570,0.0
27571,0.0
27572,0.0
27573,0.0
27574,0.0
27575,0.0
27576,0.0
27577,0.0
27578,0.0
27579,0.0
27580,0.0
27581,0.0
27582,0.0
27583,0.0
27584,0.0
27585,0.0
27586,0.0
27587,1.0
27588,0.0
27589,0.0
27590,0.0
27591,0.0
27592,0.0
27593,0.0
27594,0.0
27595,0.0
27596,0.0
27597,0.0
27598,0.0
27599,0.0
27600,0.0
27601,0.0
27602,0.0
27603,1.0
27604,0.0
27605,0.0
27606,0.0
27607,0.0
27608,0.0
27609,0.0
27610,0.0
27611,0.0
27612,0.0
27613,1.0
27614,0.0
27615,0.0
27616,0.0
27617,0.0
27618,0.0
27619,0.0
27620,0.0
27621,0.0
27622,0.0
27623,0.0
27624,0.0
27625,0.0
27626,0.0
27627,0.0
27628,0.0
27629,0.0
27630,0.0
27631,3.0
27632,0.0
27633,0.0
27634,0.0
27635,0.0
27636,0.0
27637,0.0
27638,3.0
27639,1.0
27640,0.0
27641,0.0
27642,0.0
27643,0.0
27644,0.0
27645,0.0
27646,0.0
27647,0.0
27648,0.0
27649,0.0
27650,0.0
27651,0.0
27652,0.0
27653,0.0
27654,0.0
27655,0.0
27656,0.0
27657,1.0
27658,0.0
27659,1.0
27660,0.0
27661,1.0
27662,0.0
27663,2.0
27664,0.0
27665,0.0
27666,16.0
27667,0.0
27668,0.0
27669,0.0
27670,1.0
27671,0.0
27672,0.0
27673,0.0
27674,0.0
27675,0.0
27676,1.0
27677,0.0
27678,0.0
27679,0.0
27680,0.0
27681,0.0
27682,0.0
27683,0.0
27684,0.0
27685,0.0
27686,0.0
27687,0.0
27688,0.0
27689,0.0
27690,0.0
27691,0.0
27692,1.0
27693,0.0
27694,0.0
27695,1.0
27696,0.0
27697,1.0
27698,0.0
27699,0.0
27700,0.0
27701,6.0
27702,1.0
27703,0.0
27704,1.0
27705,2.0
27706,0.0
27707,0.0
27708,0.0
27709,0.0
27710,0.0
27711,0.0
27712,1.0
27713,13.0
27714,0.0
27715,0.0
27716,1.0
27717,0.0
27718,1.0
27719,0.0
27720,0.0
27721,0.0
27722,0.0
27723,0.0
27724,0.0
27725,0.0
27726,0.0
27727,0.0
27728,0.0
27729,0.0
27730,1.0
27731,1.0
27732,1.0
27733,1.0
27734,3.0
27735,9.0
27736,2.0
27737,0.0
27738,5.0
27739,4.0
27740,0.0
27741,3.0
27742,2.0
27743,8.0
27744,3.0
27745,3.0
27746,0.0
27747,1.0
27748,3.0
27749,0.0
27750,0.0
27751,2.0
27752,0.0
27753,7.0
27754,0.0
27755,0.0
27756,0.0
27757,0.0
27758,0.0
27759,0.0
27760,0.0
27761,1.0
27762,0.0
27763,0.0
27764,7.0
27765,1.0
27766,2.0
27767,0.0
27768,4.0
27769,9.0
27770,0.0
27771,2.0
27772,0.0
27773,0.0
27774,2.0
27775,0.0
27776,0.0
27777,0.0
27778,3.0
27779,0.0
27780,1.0
27781,0.0
27782,0.0
27783,0.0
27784,2.0
27785,0.0
27786,0.0
27787,0.0
27788,0.0
27789,0.0
27790,1.0
27791,1.0
27792,0.0
27793,4.0
27794,1.0
27795,0.0
27796,0.0
27797,6.0
27798,3.0
27799,0.0
27800,1.0
27801,1.0
27802,0.0
27803,3.0
27804,4.0
27805,3.0
27806,0.0
27807,2.0
27808,1.0
27809,3.0
27810,3.0
27811,0.0
27812,0.0
27813,2.0
27814,0.0
27815,0.0
27816,0.0
27817,0.0
27818,0.0
27819,1.0
27820,0.0
27821,0.0
27822,0.0
27823,0.0
27824,0.0
27825,0.0
27826,0.0
27827,0.0
27828,0.0
27829,0.0
27830,0.0
27831,1.0
27832,2.0
27833,0.0
27834,0.0
27835,0.0
27836,0.0
27837,0.0
27838,0.0
27839,9.0
27840,5.0
27841,0.0
27842,26.0
27843,0.0
27844,0.0
27845,0.0
27846,0.0
27847,0.0
27848,0.0
27849,0.0
27850,0.0
27851,0.0
27852,1.0
27853,7.0
27854,0.0
27855,0.0
27856,0.0
27857,1.0
27858,0.0
27859,0.0
27860,0.0
27861,0.0
27862,6.0
27863,0.0
27864,4.0
27865,1.0
27866,0.0
27867,1.0
27868,3.0
27869,0.0
27870,21.0
27871,0.0
27872,0.0
27873,0.0
27874,0.0
27875,19.0
27876,0.0
27877,0.0
27878,0.0
27879,1.0
27880,9.0
27881,2.0
27882,0.0
27883,0.0
27884,1.0
27885,6.0
27886,0.0
27887,0.0
27888,18.0
27889,0.0
27890,4.0
27891,0.0
27892,0.0
27893,0.0
27894,0.0
27895,2.0
27896,0.0
27897,3.0
27898,0.0
27899,0.0
27900,0.0
27901,5.0
27902,0.0
27903,1.0
27904,0.0
27905,1.0
27906,8.0
27907,2.0
27908,0.0
27909,0.0
27910,1.0
27911,4.0
27912,0.0
27913,1.0
27914,0.0
27915,7.0
27916,3.0
27917,0.0
27918,0.0
27919,0.0
27920,0.0
27921,0.0
27922,0.0
27923,4.0
27924,3.0
27925,0.0
27926,2.0
27927,2.0
27928,0.0
27929,0.0
27930,0.0
27931,0.0
27932,0.0
27933,0.0
27934,0.0
27935,0.0
27936,0.0
27937,0.0
27938,0.0
27939,0.0
27940,4.0
27941,3.0
27942,0.0
27943,0.0
27944,2.0
27945,1.0
27946,5.0
27947,0.0
27948,0.0
27949,1.0
27950,0.0
27951,1.0
27952,0.0
27953,0.0
27954,0.0
27955,0.0
27956,2.0
27957,0.0
27958,2.0
27959,0.0
27960,7.0
27961,1.0
27962,0.0
27963,0.0
27964,0.0
27965,0.0
27966,0.0
27967,0.0
27968,0.0
27969,0.0
27970,22.0
27971,0.0
27972,3.0
27973,0.0
27974,0.0
27975,2.0
27976,2.0
27977,0.0
27978,0.0
27979,1.0
27980,0.0
27981,0.0
27982,5.0
27983,0.0
27984,2.0
27985,0.0
27986,0.0
27987,0.0
27988,12.0
27989,14.0
27990,1.0
27991,0.0
27992,0.0
27993,12.0
27994,0.0
27995,3.0
27996,11.0
27997,8.0
27998,7.0
27999,17.0
28000,0.0
28001,0.0
28002,12.0
28003,1.0
28004,0.0
28005,0.0
28006,0.0
28007,0.0
28008,2.0
28009,0.0
28010,1.0
28011,24.0
28012,9.0
28013,0.0
28014,3.0
28015,0.0
28016,9.0
28017,1.0
28018,2.0
28019,1.0
28020,1.0
28021,11.0
28022,0.0
28023,0.0
28024,0.0
28025,0.0
28026,5.0
28027,1.0
28028,8.0
28029,2.0
28030,1.0
28031,40.0
28032,0.0
28033,6.0
28034,4.0
28035,2.0
28036,0.0
28037,8.0
28038,6.0
28039,10.0
28040,2.0
28041,9.0
28042,2.0
28043,0.0
28044,0.0
28045,2.0
28046,12.0
28047,0.0
28048,12.0
28049,0.0
28050,3.0
28051,1.0
28052,0.0
28053,21.0
28054,0.0
28055,1.0
28056,17.0
28057,2.0
28058,4.0
28059,0.0
28060,5.0
28061,6.0
28062,4.0
28063,1.0
28064,30.0
28065,0.0
28066,0.0
28067,0.0
28068,0.0
28069,4.0
28070,2.0
28071,1.0
28072,5.0
28073,1.0
28074,0.0
28075,11.0
28076,4.0
28077,0.0
28078,6.0
28079,8.0
28080,0.0
28081,0.0
28082,5.0
28083,0.0
28084,3.0
28085,4.0
28086,0.0
28087,0.0
28088,0.0
28089,7.0
28090,5.0
28091,0.0
28092,2.0
28093,5.0
28094,0.0
28095,3.0
28096,0.0
28097,0.0
28098,11.0
28099,0.0
28100,0.0
28101,30.0
28102,0.0
28103,0.0
28104,0.0
28105,0.0
28106,0.0
28107,3.0
28108,0.0
28109,1.0
28110,1.0
28111,1.0
28112,0.0
28113,1.0
28114,9.0
28115,0.0
28116,0.0
28117,2.0
28118,4.0
28119,3.0
28120,1.0
28121,0.0
28122,1.0
28123,0.0
28124,0.0
28125,7.0
28126,0.0
28127,0.0
28128,14.0
28129,13.0
28130,8.0
28131,13.0
28132,0.0
28133,0.0
28134,0.0
28135,0.0
28136,0.0
28137,0.0
28138,0.0
28139,0.0
28140,5.0
28141,1.0
28142,15.0
28143,0.0
28144,0.0
28145,11.0
28146,11.0
28147,0.0
28148,15.0
28149,1.0
28150,0.0
28151,21.0
28152,0.0
28153,0.0
28154,0.0
28155,1.0
28156,3.0
28157,0.0
28158,0.0
28159,10.0
28160,11.0
28161,0.0
28162,5.0
28163,7.0
28164,0.0
28165,4.0
28166,5.0
28167,1.0
28168,0.0
28169,0.0
28170,2.0
28171,4.0
28172,0.0
28173,4.0
28174,1.0
28175,12.0
28176,0.0
28177,0.0
28178,3.0
28179,11.0
28180,18.0
28181,1.0
28182,1.0
28183,1.0
28184,0.0
28185,0.0
28186,0.0
28187,0.0
28188,0.0
28189,0.0
28190,0.0
28191,0.0
28192,0.0
28193,0.0
28194,0.0
28195,0.0
28196,0.0
28197,0.0
28198,0.0
28199,0.0
28200,1.0
28201,0.0
28202,0.0
28203,1.0
28204,1.0
28205,0.0
28206,0.0
28207,0.0
28208,0.0
28209,0.0
28210,0.0
28211,0.0
28212,0.0
28213,1.0
28214,0.0
28215,0.0
28216,0.0
28217,1.0
28218,8.0
28219,0.0
28220,0.0
28221,7.0
28222,6.0
28223,0.0
28224,0.0
28225,0.0
28226,0.0
28227,9.0
28228,0.0
28229,0.0
28230,0.0
28231,2.0
28232,0.0
28233,14.0
28234,0.0
28235,0.0
28236,0.0
28237,0.0
28238,0.0
28239,8.0
28240,1.0
28241,3.0
28242,0.0
28243,2.0
28244,0.0
28245,1.0
28246,0.0
28247,1.0
28248,0.0
28249,1.0
28250,1.0
28251,9.0
28252,0.0
28253,1.0
28254,2.0
28255,0.0
28256,0.0
28257,0.0
28258,0.0
28259,0.0
28260,2.0
28261,2.0
28262,18.0
28263,0.0
28264,0.0
28265,0.0
28266,13.0
28267,1.0
28268,1.0
28269,2.0
28270,0.0
28271,9.0
28272,0.0
28273,11.0
28274,3.0
28275,0.0
28276,0.0
28277,0.0
28278,2.0
28279,15.0
28280,3.0
28281,5.0
28282,3.0
28283,7.0
28284,0.0
28285,0.0
28286,4.0
28287,0.0
28288,1.0
28289,3.0
28290,0.0
28291,30.0
28292,6.0
28293,19.0
28294,0.0
28295,2.0
28296,2.0
28297,7.0
28298,2.0
28299,2.0
28300,2.0
28301,0.0
28302,5.0
28303,0.0
28304,6.0
28305,1.0
28306,5.0
28307,1.0
28308,0.0
28309,1.0
28310,0.0
28311,0.0
28312,2.0
28313,6.0
28314,0.0
28315,0.0
28316,0.0
28317,6.0
28318,0.0
28319,2.0
28320,0.0
28321,4.0
28322,1.0
28323,3.0
28324,1.0
28325,2.0
28326,0.0
28327,1.0
28328,0.0
28329,0.0
28330,1.0
28331,1.0
28332,0.0
28333,0.0
28334,8.0
28335,2.0
28336,1.0
28337,2.0
28338,5.0
28339,0.0
28340,0.0
28341,3.0
28342,1.0
28343,4.0
28344,0.0
28345,0.0
28346,1.0
28347,0.0
28348,13.0
28349,0.0
28350,0.0
28351,1.0
28352,0.0
28353,0.0
28354,0.0
28355,0.0
28356,0.0
28357,0.0
28358,0.0
28359,5.0
28360,3.0
28361,16.0
28362,3.0
28363,1.0
28364,1.0
28365,5.0
28366,0.0
28367,0.0
28368,0.0
28369,1.0
28370,4.0
28371,0.0
28372,0.0
28373,0.0
28374,10.0
28375,4.0
28376,0.0
28377,2.0
28378,2.0
28379,3.0
28380,0.0
28381,0.0
28382,0.0
28383,10.0
28384,1.0
28385,0.0
28386,0.0
28387,0.0
28388,4.0
28389,7.0
28390,15.0
28391,3.0
28392,9.0
28393,7.0
28394,10.0
28395,2.0
28396,0.0
28397,1.0
28398,0.0
28399,2.0
28400,0.0
28401,0.0
28402,1.0
28403,0.0
28404,0.0
28405,0.0
28406,4.0
28407,8.0
28408,0.0
28409,8.0
28410,0.0
28411,0.0
28412,1.0
28413,0.0
28414,7.0
28415,2.0
28416,0.0
28417,0.0
28418,4.0
28419,8.0
28420,0.0
28421,2.0
28422,4.0
28423,0.0
28424,7.0
28425,2.0
28426,0.0
28427,0.0
28428,0.0
28429,0.0
28430,2.0
28431,0.0
28432,1.0
28433,1.0
28434,0.0
28435,10.0
28436,3.0
28437,0.0
28438,2.0
28439,0.0
28440,1.0
28441,0.0
28442,0.0
28443,0.0
28444,2.0
28445,0.0
28446,0.0
28447,0.0
28448,4.0
28449,0.0
28450,0.0
28451,0.0
28452,0.0
28453,0.0
28454,3.0
28455,2.0
28456,0.0
28457,1.0
28458,0.0
28459,0.0
28460,0.0
28461,0.0
28462,0.0
28463,1.0
28464,0.0
28465,0.0
28466,0.0
28467,1.0
28468,0.0
28469,0.0
28470,1.0
28471,0.0
28472,0.0
28473,3.0
28474,0.0
28475,0.0
28476,2.0
28477,0.0
28478,1.0
28479,0.0
28480,2.0
28481,0.0
28482,2.0
28483,0.0
28484,0.0
28485,0.0
28486,0.0
28487,0.0
28488,0.0
28489,0.0
28490,0.0
28491,0.0
28492,0.0
28493,0.0
28494,0.0
28495,0.0
28496,0.0
28497,0.0
28498,1.0
28499,0.0
28500,1.0
28501,0.0
28502,7.0
28503,18.0
28504,0.0
28505,0.0
28506,0.0
28507,3.0
28508,5.0
28509,1.0
28510,0.0
28511,0.0
28512,13.0
28513,0.0
28514,7.0
28515,30.0
28516,0.0
28517,0.0
28518,1.0
28519,0.0
28520,0.0
28521,0.0
28522,1.0
28523,0.0
28524,3.0
28525,0.0
28526,0.0
28527,1.0
28528,0.0
28529,1.0
28530,3.0
28531,0.0
28532,0.0
28533,20.0
28534,6.0
28535,0.0
28536,4.0
28537,0.0
28538,0.0
28539,0.0
28540,0.0
28541,8.0
28542,1.0
28543,2.0
28544,0.0
28545,0.0
28546,0.0
28547,5.0
28548,0.0
28549,2.0
28550,0.0
28551,0.0
28552,0.0
28553,0.0
28554,0.0
28555,0.0
28556,0.0
28557,0.0
28558,26.0
28559,0.0
28560,0.0
28561,6.0
28562,9.0
28563,0.0
28564,0.0
28565,0.0
28566,0.0
28567,0.0
28568,0.0
28569,2.0
28570,0.0
28571,0.0
28572,0.0
28573,2.0
28574,0.0
28575,7.0
28576,0.0
28577,2.0
28578,0.0
28579,6.0
28580,0.0
28581,3.0
28582,1.0
28583,0.0
28584,0.0
28585,0.0
28586,0.0
28587,2.0
28588,1.0
28589,0.0
28590,0.0
28591,0.0
28592,0.0
28593,1.0
28594,0.0
28595,1.0
28596,0.0
28597,0.0
28598,1.0
28599,3.0
28600,0.0
28601,0.0
28602,9.0
28603,5.0
28604,5.0
28605,0.0
28606,0.0
28607,0.0
28608,0.0
28609,0.0
28610,0.0
28611,0.0
28612,0.0
28613,2.0
28614,1.0
28615,0.0
28616,2.0
28617,1.0
28618,4.0
28619,0.0
28620,0.0
28621,3.0
28622,1.0
28623,0.0
28624,0.0
28625,0.0
28626,0.0
28627,0.0
28628,5.0
28629,2.0
28630,0.0
28631,0.0
28632,0.0
28633,0.0
28634,1.0
28635,0.0
28636,1.0
28637,1.0
28638,0.0
28639,1.0
28640,1.0
28641,0.0
28642,0.0
28643,0.0
28644,0.0
28645,0.0
28646,0.0
28647,0.0
28648,3.0
28649,1.0
28650,3.0
28651,1.0
28652,0.0
28653,0.0
28654,0.0
28655,2.0
28656,0.0
28657,0.0
28658,0.0
28659,2.0
28660,0.0
28661,1.0
28662,0.0
28663,0.0
28664,0.0
28665,0.0
28666,0.0
28667,0.0
28668,0.0
28669,0.0
28670,0.0
28671,1.0
28672,0.0
28673,0.0
28674,0.0
28675,0.0
28676,0.0
28677,1.0
28678,0.0
28679,2.0
28680,7.0
28681,0.0
28682,0.0
28683,1.0
28684,0.0
28685,1.0
28686,0.0
28687,0.0
28688,0.0
28689,0.0
28690,0.0
28691,0.0
28692,0.0
28693,3.0
28694,0.0
28695,0.0
28696,0.0
28697,0.0
28698,0.0
28699,2.0
28700,0.0
28701,0.0
28702,5.0
28703,2.0
28704,2.0
28705,2.0
28706,0.0
28707,0.0
28708,0.0
28709,0.0
28710,0.0
28711,3.0
28712,0.0
28713,0.0
28714,0.0
28715,0.0
28716,0.0
28717,0.0
28718,0.0
28719,0.0
28720,0.0
28721,0.0
28722,0.0
28723,0.0
28724,0.0
28725,0.0
28726,1.0
28727,0.0
28728,0.0
28729,1.0
28730,0.0
28731,0.0
28732,0.0
28733,0.0
28734,0.0
28735,0.0
28736,0.0
28737,0.0
28738,0.0
28739,0.0
28740,0.0
28741,0.0
28742,0.0
28743,0.0
28744,0.0
28745,0.0
28746,0.0
28747,0.0
28748,0.0
28749,0.0
28750,0.0
28751,0.0
28752,1.0
28753,0.0
28754,0.0
28755,0.0
28756,0.0
28757,0.0
28758,0.0
28759,0.0
28760,0.0
28761,0.0
28762,4.0
28763,0.0
28764,0.0
28765,6.0
28766,1.0
28767,0.0
28768,0.0
28769,0.0
28770,0.0
28771,0.0
28772,0.0
28773,0.0
28774,0.0
28775,0.0
28776,1.0
28777,0.0
28778,0.0
28779,0.0
28780,0.0
28781,0.0
28782,1.0
28783,0.0
28784,0.0
28785,0.0
28786,0.0
28787,0.0
28788,0.0
28789,0.0
28790,0.0
28791,0.0
28792,0.0
28793,0.0
28794,0.0
28795,0.0
28796,0.0
28797,0.0
28798,0.0
28799,0.0
28800,0.0
28801,0.0
28802,2.0
28803,0.0
28804,0.0
28805,0.0
28806,1.0
28807,0.0
28808,0.0
28809,0.0
28810,0.0
28811,0.0
28812,0.0
28813,0.0
28814,0.0
28815,0.0
28816,0.0
28817,0.0
28818,0.0
28819,0.0
28820,1.0
28821,0.0
28822,0.0
28823,0.0
28824,0.0
28825,0.0
28826,0.0
28827,0.0
28828,0.0
28829,0.0
28830,0.0
28831,0.0
28832,0.0
28833,0.0
28834,0.0
28835,0.0
28836,0.0
28837,0.0
28838,0.0
28839,0.0
28840,0.0
28841,0.0
28842,0.0
28843,0.0
28844,0.0
28845,0.0
28846,0.0
28847,0.0
28848,0.0
28849,1.0
28850,0.0
28851,0.0
28852,1.0
28853,2.0
28854,0.0
28855,0.0
28856,1.0
28857,0.0
28858,0.0
28859,0.0
28860,0.0
28861,0.0
28862,0.0
28863,0.0
28864,0.0
28865,0.0
28866,0.0
28867,0.0
28868,0.0
28869,0.0
28870,0.0
28871,0.0
28872,2.0
28873,0.0
28874,0.0
28875,0.0
28876,0.0
28877,0.0
28878,1.0
28879,0.0
28880,0.0
28881,1.0
28882,0.0
28883,0.0
28884,0.0
28885,2.0
28886,0.0
28887,0.0
28888,0.0
28889,0.0
28890,5.0
28891,0.0
28892,0.0
28893,0.0
28894,0.0
28895,0.0
28896,0.0
28897,0.0
28898,0.0
28899,0.0
28900,0.0
28901,0.0
28902,0.0
28903,0.0
28904,2.0
28905,8.0
28906,0.0
28907,0.0
28908,0.0
28909,0.0
28910,0.0
28911,0.0
28912,0.0
28913,2.0
28914,0.0
28915,0.0
28916,0.0
28917,1.0
28918,0.0
28919,0.0
28920,0.0
28921,0.0
28922,0.0
28923,0.0
28924,0.0
28925,0.0
28926,1.0
28927,0.0
28928,0.0
28929,0.0
28930,0.0
28931,5.0
28932,0.0
28933,0.0
28934,0.0
28935,0.0
28936,0.0
28937,1.0
28938,1.0
28939,0.0
28940,0.0
28941,0.0
28942,0.0
28943,0.0
28944,7.0
28945,0.0
28946,0.0
28947,0.0
28948,0.0
28949,0.0
28950,0.0
28951,0.0
28952,0.0
28953,0.0
28954,0.0
28955,0.0
28956,0.0
28957,1.0
28958,0.0
28959,1.0
28960,0.0
28961,0.0
28962,1.0
28963,0.0
28964,0.0
28965,0.0
28966,0.0
28967,0.0
28968,0.0
28969,0.0
28970,0.0
28971,0.0
28972,0.0
28973,0.0
28974,4.0
28975,1.0
28976,0.0
28977,0.0
28978,11.0
28979,0.0
28980,0.0
28981,0.0
28982,0.0
28983,0.0
28984,0.0
28985,0.0
28986,3.0
28987,0.0
28988,0.0
28989,0.0
28990,0.0
28991,0.0
28992,0.0
28993,0.0
28994,4.0
28995,0.0
28996,0.0
28997,0.0
28998,1.0
28999,0.0
29000,0.0
29001,0.0
29002,0.0
29003,0.0
29004,0.0
29005,0.0
29006,0.0
29007,1.0
29008,2.0
29009,0.0
29010,0.0
29011,0.0
29012,0.0
29013,0.0
29014,0.0
29015,0.0
29016,0.0
29017,3.0
29018,0.0
29019,0.0
29020,0.0
29021,0.0
29022,0.0
29023,4.0
29024,0.0
29025,0.0
29026,0.0
29027,0.0
29028,0.0
29029,0.0
29030,0.0
29031,0.0
29032,7.0
29033,1.0
29034,1.0
29035,0.0
29036,0.0
29037,0.0
29038,0.0
29039,1.0
29040,0.0
29041,0.0
29042,0.0
29043,0.0
29044,0.0
29045,0.0
29046,0.0
29047,0.0
29048,0.0
29049,1.0
29050,0.0
29051,0.0
29052,0.0
29053,0.0
29054,0.0
29055,0.0
29056,0.0
29057,0.0
29058,0.0
29059,1.0
29060,0.0
29061,0.0
29062,0.0
29063,0.0
29064,0.0
29065,0.0
29066,1.0
29067,0.0
29068,0.0
29069,0.0
29070,0.0
29071,1.0
29072,1.0
29073,0.0
29074,0.0
29075,0.0
29076,0.0
29077,2.0
29078,0.0
29079,0.0
29080,0.0
29081,0.0
29082,0.0
29083,0.0
29084,0.0
29085,0.0
29086,0.0
29087,0.0
29088,0.0
29089,0.0
29090,0.0
29091,0.0
29092,0.0
29093,0.0
29094,0.0
29095,0.0
29096,0.0
