,Adgrl1
36018,8.0
36019,1.0
36020,6.0
36021,1.0
36022,2.0
36023,0.0
36024,0.0
36025,1.0
36026,3.0
36027,0.0
36028,0.0
36029,1.0
36030,10.0
36031,0.0
36032,1.0
36033,6.0
36034,1.0
36035,0.0
36036,7.0
36037,0.0
36038,2.0
36039,8.0
36040,3.0
36041,0.0
36042,0.0
36043,0.0
36044,3.0
36045,0.0
36046,0.0
36047,2.0
36048,3.0
36049,0.0
36050,0.0
36051,3.0
36052,0.0
36053,1.0
36054,0.0
36055,2.0
36056,0.0
36057,1.0
36058,2.0
36059,1.0
36060,0.0
36061,4.0
36062,1.0
36063,2.0
36064,4.0
36065,5.0
36066,1.0
36067,2.0
36068,2.0
36069,3.0
36070,2.0
36071,2.0
36072,0.0
36073,0.0
36074,0.0
36075,0.0
36076,0.0
36077,0.0
36078,8.0
36079,3.0
36080,1.0
36081,1.0
36082,0.0
36083,0.0
36084,10.0
36085,5.0
36086,1.0
36087,1.0
36088,4.0
36089,3.0
36090,1.0
36091,4.0
36092,2.0
36093,7.0
36094,1.0
36095,9.0
36096,0.0
36097,2.0
36098,0.0
36099,5.0
36100,0.0
36101,11.0
36102,0.0
36103,1.0
36104,2.0
36105,0.0
36106,19.0
36107,4.0
36108,2.0
36109,3.0
36110,2.0
36111,1.0
36112,6.0
36113,2.0
36114,2.0
36115,2.0
36116,0.0
36117,0.0
36118,1.0
36119,11.0
36120,1.0
36121,0.0
36122,0.0
36123,0.0
36124,4.0
36125,1.0
36126,3.0
36127,1.0
36128,7.0
36129,0.0
36130,11.0
36131,8.0
36132,1.0
36133,3.0
36134,1.0
36135,0.0
36136,2.0
36137,3.0
36138,3.0
36139,0.0
36140,10.0
36141,0.0
36142,4.0
36143,0.0
36144,0.0
36145,1.0
36146,0.0
36147,10.0
36148,3.0
36149,0.0
36150,4.0
36151,4.0
36152,0.0
36153,1.0
36154,13.0
36155,7.0
36156,9.0
36157,1.0
36158,0.0
36159,33.0
36160,16.0
36161,1.0
36162,1.0
36163,10.0
36164,2.0
36165,1.0
36166,2.0
36167,1.0
36168,11.0
36169,0.0
36170,2.0
36171,4.0
36172,0.0
36173,7.0
36174,3.0
36175,4.0
36176,2.0
36177,9.0
36178,7.0
36179,1.0
36180,2.0
36181,7.0
36182,0.0
36183,9.0
36184,0.0
36185,4.0
36186,0.0
36187,2.0
36188,1.0
36189,0.0
36190,0.0
36191,1.0
36192,12.0
36193,3.0
36194,1.0
36195,2.0
36196,8.0
36197,0.0
36198,0.0
36199,2.0
36200,0.0
36201,1.0
36202,0.0
36203,1.0
36204,13.0
36205,1.0
36206,3.0
36207,9.0
36208,0.0
36209,2.0
36210,0.0
36211,4.0
36212,0.0
36213,0.0
36214,4.0
36215,0.0
36216,8.0
36217,0.0
36218,1.0
36219,0.0
36220,6.0
36221,0.0
36222,0.0
36223,8.0
36224,7.0
36225,0.0
36226,0.0
36227,13.0
36228,0.0
36229,0.0
36230,2.0
36231,2.0
36232,0.0
36233,0.0
36234,0.0
36235,5.0
36236,5.0
36237,2.0
36238,0.0
36239,1.0
36240,6.0
36241,5.0
36242,11.0
36243,11.0
36244,3.0
36245,1.0
36246,1.0
36247,1.0
36248,8.0
36249,0.0
36250,3.0
36251,1.0
36252,0.0
36253,0.0
36254,10.0
36255,1.0
36256,3.0
36257,4.0
36258,1.0
36259,14.0
36260,12.0
36261,1.0
36262,9.0
36263,0.0
36264,19.0
36265,13.0
36266,10.0
36267,0.0
36268,0.0
36269,16.0
36270,0.0
36271,0.0
36272,7.0
36273,8.0
36274,11.0
36275,7.0
36276,0.0
36277,8.0
36278,5.0
36279,13.0
36280,0.0
36281,6.0
36282,1.0
36283,10.0
36284,0.0
36285,8.0
36286,2.0
36287,7.0
36288,2.0
36289,0.0
36290,6.0
36291,7.0
36292,2.0
36293,0.0
36294,0.0
36295,1.0
36296,0.0
36297,0.0
36298,7.0
36299,0.0
36300,11.0
36301,1.0
36302,0.0
36303,0.0
36304,9.0
36305,7.0
36306,3.0
36307,7.0
36308,2.0
36309,2.0
36310,11.0
36311,2.0
36312,0.0
36313,0.0
36314,11.0
36315,1.0
36316,7.0
36317,7.0
36318,6.0
36319,0.0
36320,1.0
36321,8.0
36322,10.0
36323,0.0
36324,4.0
36325,19.0
36326,18.0
36327,4.0
36328,18.0
36329,0.0
36330,0.0
36331,0.0
36332,3.0
36333,9.0
36334,0.0
36335,9.0
36336,16.0
36337,5.0
36338,5.0
36339,7.0
36340,0.0
36341,5.0
36342,0.0
36343,10.0
36344,5.0
36345,4.0
36346,2.0
36347,0.0
36348,1.0
36349,12.0
36350,10.0
36351,0.0
36352,8.0
36353,0.0
36354,11.0
36355,8.0
36356,2.0
36357,0.0
36358,0.0
36359,13.0
36360,1.0
36361,0.0
36362,10.0
36363,0.0
36364,4.0
36365,3.0
36366,0.0
36367,0.0
36368,2.0
36369,0.0
36370,8.0
36371,1.0
36372,2.0
36373,1.0
36374,2.0
36375,7.0
36376,0.0
36377,9.0
36378,3.0
36379,8.0
36380,0.0
36381,0.0
36382,2.0
36383,0.0
36384,4.0
36385,0.0
36386,2.0
36387,0.0
36388,12.0
36389,0.0
36390,14.0
36391,2.0
36392,13.0
36393,0.0
36394,13.0
36395,0.0
36396,0.0
36397,4.0
36398,0.0
36399,19.0
36400,6.0
36401,0.0
36402,0.0
36403,0.0
36404,0.0
36405,0.0
36406,1.0
36407,0.0
36408,0.0
36409,4.0
36410,1.0
36411,1.0
36412,8.0
36413,1.0
36414,0.0
36415,9.0
36416,0.0
36417,0.0
36418,8.0
36419,0.0
36420,0.0
36421,0.0
36422,1.0
36423,3.0
36424,1.0
36425,11.0
36426,0.0
36427,7.0
36428,0.0
36429,13.0
36430,1.0
36431,3.0
36432,6.0
36433,1.0
36434,0.0
36435,5.0
36436,12.0
36437,0.0
36438,5.0
36439,1.0
36440,0.0
36441,0.0
36442,3.0
36443,0.0
36444,2.0
36445,0.0
36446,0.0
36447,0.0
36448,1.0
36449,0.0
36450,0.0
36451,0.0
36452,17.0
36453,4.0
36454,3.0
36455,9.0
36456,5.0
36457,12.0
36458,1.0
36459,0.0
36460,10.0
36461,12.0
36462,0.0
36463,0.0
36464,0.0
36465,3.0
36466,15.0
36467,1.0
36468,3.0
36469,0.0
36470,1.0
36471,4.0
36472,0.0
36473,10.0
36474,3.0
36475,2.0
36476,0.0
36477,13.0
36478,1.0
36479,2.0
36480,4.0
36481,1.0
36482,1.0
36483,0.0
36484,14.0
36485,13.0
36486,1.0
36487,7.0
36488,4.0
36489,4.0
36490,0.0
36491,8.0
36492,1.0
36493,0.0
36494,0.0
36495,0.0
36496,0.0
36497,2.0
36498,5.0
36499,2.0
36500,6.0
36501,0.0
36502,0.0
36503,0.0
36504,16.0
36505,7.0
36506,2.0
36507,2.0
36508,13.0
36509,1.0
36510,1.0
36511,20.0
36512,15.0
36513,12.0
36514,0.0
36515,0.0
36516,13.0
36517,3.0
36518,5.0
36519,18.0
36520,3.0
36521,26.0
36522,4.0
36523,3.0
36524,0.0
36525,1.0
36526,0.0
36527,9.0
36528,5.0
36529,6.0
36530,1.0
36531,0.0
36532,0.0
36533,1.0
36534,1.0
36535,9.0
36536,1.0
36537,2.0
36538,4.0
36539,11.0
36540,0.0
36541,1.0
36542,7.0
36543,1.0
36544,4.0
36545,3.0
36546,15.0
36547,0.0
36548,4.0
36549,8.0
36550,0.0
36551,1.0
36552,0.0
36553,1.0
36554,6.0
36555,5.0
36556,14.0
36557,0.0
36558,12.0
36559,0.0
36560,0.0
36561,11.0
36562,10.0
36563,4.0
36564,0.0
36565,0.0
36566,2.0
36567,1.0
36568,1.0
36569,0.0
36570,0.0
36571,8.0
36572,3.0
36573,1.0
36574,0.0
36575,10.0
36576,0.0
36577,6.0
36578,0.0
36579,0.0
36580,3.0
36581,0.0
36582,0.0
36583,0.0
36584,11.0
36585,10.0
36586,10.0
36587,6.0
36588,0.0
36589,24.0
36590,4.0
36591,7.0
36592,4.0
36593,1.0
36594,0.0
36595,13.0
36596,0.0
36597,14.0
36598,0.0
36599,26.0
36600,0.0
36601,0.0
36602,5.0
36603,2.0
36604,2.0
36605,0.0
36606,9.0
36607,0.0
36608,12.0
36609,7.0
36610,0.0
36611,0.0
36612,0.0
36613,8.0
36614,1.0
36615,0.0
36616,2.0
36617,1.0
36618,4.0
36619,1.0
36620,5.0
36621,0.0
36622,0.0
36623,15.0
36624,3.0
36625,7.0
36626,4.0
36627,0.0
36628,8.0
36629,2.0
36630,4.0
36631,0.0
36632,7.0
36633,0.0
36634,0.0
36635,2.0
36636,16.0
36637,2.0
36638,0.0
36639,13.0
36640,7.0
36641,0.0
36642,5.0
36643,1.0
36644,4.0
36645,4.0
36646,0.0
36647,8.0
36648,0.0
36649,14.0
36650,12.0
36651,0.0
36652,1.0
36653,0.0
36654,14.0
36655,3.0
36656,11.0
36657,20.0
36658,10.0
36659,11.0
36660,19.0
36661,0.0
36662,0.0
36663,0.0
36664,0.0
36665,0.0
36666,7.0
36667,4.0
36668,1.0
36669,17.0
36670,0.0
36671,9.0
36672,9.0
36673,1.0
36674,2.0
36675,15.0
36676,0.0
36677,1.0
36678,6.0
36679,0.0
36680,8.0
36681,10.0
36682,2.0
36683,0.0
36684,4.0
36685,2.0
36686,6.0
36687,7.0
36688,1.0
36689,7.0
36690,0.0
36691,0.0
36692,16.0
36693,0.0
36694,7.0
36695,7.0
36696,0.0
36697,3.0
36698,1.0
36699,0.0
36700,2.0
36701,3.0
36702,17.0
36703,0.0
36704,5.0
36705,3.0
36706,4.0
36707,3.0
36708,10.0
36709,10.0
36710,3.0
36711,2.0
36712,2.0
36713,0.0
36714,1.0
36715,12.0
36716,0.0
36717,4.0
36718,0.0
36719,5.0
36720,1.0
36721,11.0
36722,8.0
36723,0.0
36724,3.0
36725,6.0
36726,2.0
36727,2.0
36728,10.0
36729,2.0
36730,2.0
36731,11.0
36732,0.0
36733,3.0
36734,6.0
36735,4.0
36736,10.0
36737,14.0
36738,8.0
36739,0.0
36740,9.0
36741,11.0
36742,2.0
36743,1.0
36744,9.0
36745,0.0
36746,16.0
36747,19.0
36748,10.0
36749,12.0
36750,6.0
36751,9.0
36752,5.0
36753,5.0
36754,8.0
36755,2.0
36756,1.0
36757,10.0
36758,0.0
36759,2.0
36760,1.0
36761,2.0
36762,17.0
36763,2.0
36764,2.0
36765,0.0
36766,0.0
36767,6.0
36768,1.0
36769,1.0
36770,10.0
36771,2.0
36772,6.0
36773,0.0
36774,0.0
36775,9.0
36776,0.0
36777,5.0
36778,1.0
36779,8.0
36780,0.0
36781,15.0
36782,10.0
36783,4.0
36784,8.0
36785,0.0
36786,7.0
36787,2.0
36788,0.0
36789,4.0
36790,0.0
36791,4.0
36792,6.0
36793,6.0
36794,0.0
36795,0.0
36796,8.0
36797,2.0
36798,5.0
36799,1.0
36800,21.0
36801,2.0
36802,2.0
36803,0.0
36804,0.0
36805,2.0
36806,8.0
36807,6.0
36808,14.0
36809,0.0
36810,1.0
36811,0.0
36812,16.0
36813,1.0
36814,2.0
36815,0.0
36816,18.0
36817,3.0
36818,0.0
36819,9.0
36820,2.0
36821,9.0
36822,1.0
36823,1.0
36824,13.0
36825,14.0
36826,22.0
36827,0.0
36828,16.0
36829,10.0
36830,1.0
36831,5.0
36832,9.0
36833,8.0
36834,2.0
36835,5.0
36836,2.0
36837,0.0
36838,7.0
36839,16.0
36840,1.0
36841,13.0
36842,1.0
36843,2.0
36844,10.0
36845,6.0
36846,0.0
36847,8.0
36848,7.0
36849,16.0
36850,3.0
36851,3.0
36852,1.0
36853,6.0
36854,19.0
36855,2.0
36856,4.0
36857,13.0
36858,11.0
36859,16.0
36860,0.0
36861,8.0
36862,3.0
36863,0.0
36864,0.0
36865,1.0
36866,2.0
36867,1.0
36868,2.0
36869,13.0
36870,7.0
36871,22.0
36872,0.0
36873,0.0
36874,1.0
36875,2.0
36876,13.0
36877,15.0
36878,0.0
36879,10.0
36880,22.0
36881,9.0
36882,3.0
36883,4.0
36884,16.0
36885,7.0
36886,18.0
36887,2.0
36888,8.0
36889,1.0
36890,7.0
36891,5.0
36892,4.0
36893,0.0
36894,0.0
36895,0.0
36896,1.0
36897,0.0
36898,0.0
36899,0.0
36900,0.0
36901,0.0
36902,7.0
36903,3.0
36904,3.0
36905,7.0
36906,0.0
36907,8.0
36908,0.0
36909,6.0
36910,2.0
36911,7.0
36912,14.0
36913,0.0
36914,2.0
36915,0.0
36916,1.0
36917,6.0
36918,2.0
36919,6.0
36920,5.0
36921,1.0
36922,4.0
36923,7.0
36924,4.0
36925,2.0
36926,7.0
36927,3.0
36928,8.0
36929,0.0
36930,5.0
36931,0.0
36932,6.0
36933,0.0
36934,4.0
36935,11.0
36936,15.0
36937,1.0
36938,6.0
36939,2.0
36940,10.0
36941,5.0
36942,2.0
36943,0.0
36944,8.0
36945,16.0
36946,0.0
36947,9.0
36948,3.0
36949,1.0
36950,4.0
36951,2.0
36952,4.0
36953,1.0
36954,0.0
36955,0.0
36956,1.0
36957,6.0
36958,6.0
36959,4.0
36960,7.0
36961,0.0
36962,1.0
36963,1.0
36964,22.0
36965,0.0
36966,1.0
36967,6.0
36968,3.0
36969,0.0
36970,0.0
36971,10.0
36972,22.0
36973,7.0
36974,3.0
36975,5.0
36976,0.0
36977,10.0
36978,6.0
36979,4.0
36980,3.0
36981,4.0
36982,2.0
36983,6.0
36984,0.0
36985,0.0
36986,7.0
36987,0.0
36988,0.0
36989,5.0
36990,2.0
36991,10.0
36992,1.0
36993,16.0
36994,0.0
36995,0.0
36996,7.0
36997,7.0
36998,9.0
36999,1.0
37000,17.0
37001,13.0
37002,12.0
37003,2.0
37004,9.0
37005,1.0
37006,8.0
37007,5.0
37008,2.0
37009,11.0
37010,0.0
37011,0.0
37012,3.0
37013,0.0
37014,11.0
37015,4.0
37016,1.0
37017,1.0
37018,1.0
37019,14.0
37020,15.0
37021,4.0
37022,0.0
37023,0.0
37024,9.0
37025,19.0
37026,13.0
37027,11.0
37028,15.0
37029,7.0
37030,3.0
37031,23.0
37032,1.0
37033,3.0
37034,3.0
37035,8.0
37036,11.0
37037,7.0
37038,0.0
37039,4.0
37040,0.0
37041,2.0
37042,0.0
37043,2.0
37044,9.0
37045,20.0
37046,0.0
37047,0.0
37048,4.0
37049,6.0
37050,4.0
37051,5.0
37052,6.0
37053,3.0
37054,3.0
37055,8.0
37056,1.0
37057,2.0
37058,5.0
37059,4.0
37060,2.0
37061,4.0
37062,18.0
37063,5.0
37064,1.0
37065,2.0
37066,3.0
37067,3.0
37068,7.0
37069,0.0
37070,2.0
37071,4.0
37072,1.0
37073,0.0
37074,2.0
37075,6.0
37076,1.0
37077,12.0
37078,8.0
37079,5.0
37080,6.0
37081,3.0
37082,14.0
37083,14.0
37084,3.0
37085,1.0
37086,2.0
37087,0.0
37088,2.0
37089,6.0
37090,0.0
37091,1.0
37092,10.0
37093,5.0
37094,5.0
37095,0.0
37096,9.0
37097,3.0
37098,7.0
37099,11.0
37100,2.0
37101,9.0
37102,7.0
37103,15.0
37104,2.0
37105,13.0
37106,22.0
37107,2.0
37108,7.0
37109,17.0
37110,12.0
37111,10.0
37112,2.0
37113,15.0
37114,8.0
37115,12.0
37116,0.0
37117,4.0
37118,6.0
37119,1.0
37120,8.0
37121,2.0
37122,0.0
37123,9.0
37124,9.0
37125,3.0
37126,3.0
37127,4.0
37128,9.0
37129,1.0
37130,1.0
37131,5.0
37132,2.0
37133,9.0
37134,1.0
37135,1.0
37136,7.0
37137,0.0
37138,1.0
37139,3.0
37140,3.0
37141,13.0
37142,5.0
37143,11.0
37144,2.0
37145,16.0
37146,2.0
37147,2.0
37148,0.0
37149,0.0
37150,4.0
37151,6.0
37152,2.0
37153,2.0
37154,15.0
37155,0.0
37156,17.0
37157,2.0
37158,11.0
37159,0.0
37160,1.0
37161,6.0
37162,0.0
37163,1.0
37164,1.0
37165,0.0
37166,0.0
37167,1.0
37168,7.0
37169,1.0
37170,0.0
37171,1.0
37172,2.0
37173,5.0
37174,3.0
37175,1.0
37176,7.0
37177,9.0
37178,0.0
37179,0.0
37180,2.0
37181,4.0
37182,4.0
37183,0.0
37184,5.0
37185,1.0
37186,7.0
37187,11.0
37188,6.0
37189,1.0
37190,10.0
37191,0.0
37192,6.0
37193,6.0
37194,4.0
37195,10.0
37196,11.0
37197,1.0
37198,0.0
37199,0.0
37200,1.0
37201,4.0
37202,14.0
37203,1.0
37204,1.0
37205,0.0
37206,1.0
37207,2.0
37208,9.0
37209,15.0
37210,4.0
37211,1.0
37212,9.0
37213,1.0
37214,3.0
37215,0.0
37216,4.0
37217,7.0
37218,6.0
37219,12.0
37220,2.0
37221,2.0
37222,6.0
37223,5.0
37224,10.0
37225,1.0
37226,3.0
37227,0.0
37228,0.0
37229,5.0
37230,0.0
37231,3.0
37232,12.0
37233,13.0
37234,7.0
37235,0.0
37236,2.0
37237,0.0
37238,3.0
37239,8.0
37240,14.0
37241,3.0
37242,0.0
37243,6.0
37244,0.0
37245,0.0
37246,2.0
37247,0.0
37248,6.0
37249,0.0
37250,13.0
37251,0.0
37252,9.0
37253,0.0
37254,0.0
37255,1.0
37256,4.0
37257,2.0
37258,5.0
37259,2.0
37260,12.0
37261,5.0
37262,10.0
37263,15.0
37264,2.0
37265,0.0
37266,8.0
37267,7.0
37268,15.0
37269,2.0
37270,19.0
37271,0.0
37272,0.0
37273,1.0
37274,6.0
37275,1.0
37276,5.0
37277,8.0
37278,24.0
37279,3.0
37280,0.0
37281,12.0
37282,4.0
37283,1.0
37284,12.0
37285,1.0
37286,4.0
37287,7.0
37288,6.0
37289,1.0
37290,6.0
37291,4.0
37292,1.0
37293,4.0
37294,7.0
37295,8.0
37296,2.0
37297,14.0
37298,2.0
37299,8.0
37300,15.0
37301,1.0
37302,12.0
37303,28.0
37304,1.0
37305,0.0
37306,0.0
37307,4.0
37308,0.0
37309,0.0
37310,3.0
37311,3.0
37312,9.0
37313,7.0
37314,0.0
37315,1.0
37316,1.0
37317,1.0
37318,1.0
37319,3.0
37320,9.0
37321,0.0
37322,2.0
37323,6.0
37324,3.0
37325,14.0
37326,1.0
37327,2.0
37328,2.0
37329,24.0
37330,18.0
37331,3.0
37332,10.0
37333,15.0
37334,1.0
37335,0.0
37336,1.0
37337,2.0
37338,0.0
37339,0.0
37340,10.0
37341,23.0
37342,0.0
37343,7.0
37344,7.0
37345,2.0
37346,2.0
37347,6.0
37348,10.0
37349,9.0
37350,0.0
37351,11.0
37352,1.0
37353,28.0
37354,5.0
37355,9.0
37356,0.0
37357,2.0
37358,0.0
37359,1.0
37360,5.0
37361,16.0
37362,6.0
37363,5.0
37364,12.0
37365,9.0
37366,1.0
37367,3.0
37368,9.0
37369,0.0
37370,3.0
37371,7.0
37372,6.0
37373,2.0
37374,2.0
37375,2.0
37376,4.0
37377,11.0
37378,4.0
37379,13.0
37380,5.0
37381,2.0
37382,3.0
37383,8.0
37384,6.0
37385,5.0
37386,1.0
37387,7.0
37388,0.0
37389,5.0
37390,8.0
37391,1.0
37392,8.0
37393,8.0
37394,3.0
37395,2.0
37396,1.0
37397,2.0
37398,0.0
37399,0.0
37400,1.0
37401,5.0
37402,0.0
37403,13.0
37404,7.0
37405,1.0
37406,2.0
37407,6.0
37408,2.0
37409,0.0
37410,0.0
37411,3.0
37412,5.0
37413,7.0
37414,4.0
37415,9.0
37416,7.0
37417,8.0
37418,22.0
37419,0.0
37420,3.0
37421,2.0
37422,1.0
37423,0.0
37424,0.0
37425,5.0
37426,0.0
37427,1.0
37428,11.0
37429,2.0
37430,3.0
37431,8.0
37432,6.0
37433,1.0
37434,0.0
37435,1.0
37436,1.0
37437,0.0
37438,3.0
37439,19.0
37440,1.0
37441,11.0
37442,15.0
37443,8.0
37444,17.0
37445,2.0
37446,0.0
37447,10.0
37448,5.0
37449,10.0
37450,0.0
37451,0.0
37452,4.0
37453,1.0
37454,1.0
37455,2.0
37456,2.0
37457,2.0
37458,26.0
37459,4.0
37460,0.0
37461,0.0
37462,3.0
37463,3.0
37464,13.0
37465,13.0
37466,6.0
37467,5.0
37468,4.0
37469,0.0
37470,15.0
37471,1.0
37472,0.0
37473,0.0
37474,2.0
37475,1.0
37476,21.0
37477,0.0
37478,2.0
37479,3.0
37480,14.0
37481,0.0
37482,0.0
37483,3.0
37484,13.0
37485,0.0
37486,0.0
37487,3.0
37488,2.0
37489,8.0
37490,0.0
37491,6.0
37492,3.0
37493,4.0
37494,6.0
37495,0.0
37496,4.0
37497,1.0
37498,9.0
37499,8.0
37500,9.0
37501,12.0
37502,2.0
37503,14.0
37504,6.0
37505,6.0
37506,11.0
37507,9.0
37508,13.0
37509,14.0
37510,0.0
37511,8.0
37512,1.0
37513,0.0
37514,0.0
37515,7.0
37516,5.0
37517,13.0
37518,13.0
37519,6.0
37520,3.0
37521,9.0
37522,7.0
37523,5.0
37524,8.0
37525,0.0
37526,2.0
37527,0.0
37528,10.0
37529,8.0
37530,3.0
37531,9.0
37532,10.0
37533,4.0
37534,7.0
37535,2.0
37536,6.0
37537,4.0
37538,6.0
37539,7.0
37540,2.0
37541,0.0
37542,7.0
37543,0.0
37544,1.0
37545,2.0
37546,21.0
37547,8.0
37548,9.0
37549,7.0
37550,7.0
37551,8.0
37552,4.0
37553,4.0
37554,2.0
37555,0.0
37556,4.0
37557,1.0
37558,4.0
37559,10.0
37560,1.0
37561,12.0
37562,0.0
37563,9.0
37564,2.0
37565,5.0
37566,7.0
37567,2.0
37568,3.0
37569,8.0
37570,0.0
37571,10.0
37572,15.0
37573,1.0
37574,17.0
37575,0.0
37576,16.0
37577,4.0
37578,3.0
37579,9.0
37580,9.0
37581,0.0
37582,5.0
37583,8.0
37584,10.0
37585,1.0
37586,1.0
37587,6.0
37588,5.0
37589,4.0
37590,8.0
37591,1.0
37592,1.0
37593,5.0
37594,4.0
37595,14.0
37596,10.0
37597,3.0
37598,2.0
37599,17.0
37600,2.0
37601,4.0
37602,1.0
37603,6.0
37604,21.0
37605,7.0
37606,0.0
37607,3.0
37608,0.0
37609,7.0
37610,14.0
37611,2.0
37612,8.0
37613,10.0
37614,1.0
37615,3.0
37616,1.0
37617,3.0
37618,1.0
37619,0.0
37620,7.0
37621,0.0
37622,5.0
37623,2.0
37624,2.0
37625,3.0
37626,10.0
37627,0.0
37628,5.0
37629,2.0
37630,1.0
37631,2.0
37632,9.0
37633,10.0
37634,0.0
37635,8.0
37636,0.0
37637,7.0
37638,0.0
37639,13.0
37640,5.0
37641,0.0
37642,20.0
37643,0.0
37644,5.0
37645,0.0
37646,2.0
37647,4.0
37648,11.0
37649,10.0
37650,1.0
37651,0.0
37652,0.0
37653,6.0
37654,6.0
37655,16.0
37656,0.0
37657,4.0
37658,2.0
37659,12.0
37660,10.0
37661,1.0
37662,4.0
37663,8.0
37664,1.0
37665,0.0
37666,5.0
37667,2.0
37668,5.0
37669,2.0
37670,0.0
37671,2.0
37672,2.0
37673,5.0
37674,4.0
37675,8.0
37676,13.0
37677,1.0
37678,8.0
37679,2.0
37680,6.0
37681,0.0
37682,1.0
37683,11.0
37684,2.0
37685,4.0
37686,5.0
37687,0.0
37688,3.0
37689,2.0
37690,0.0
37691,4.0
37692,3.0
37693,0.0
37694,6.0
37695,0.0
37696,1.0
37697,4.0
37698,2.0
37699,35.0
37700,2.0
37701,0.0
37702,1.0
37703,3.0
37704,2.0
37705,1.0
37706,3.0
37707,4.0
37708,0.0
37709,2.0
37710,1.0
37711,0.0
37712,0.0
37713,3.0
37714,0.0
37715,7.0
37716,6.0
37717,5.0
37718,0.0
37719,1.0
37720,7.0
37721,2.0
37722,1.0
37723,2.0
37724,5.0
37725,2.0
37726,0.0
37727,1.0
37728,1.0
37729,5.0
37730,0.0
37731,9.0
37732,1.0
37733,3.0
37734,1.0
37735,4.0
37736,3.0
37737,7.0
37738,4.0
37739,3.0
37740,1.0
37741,1.0
37742,2.0
37743,14.0
37744,3.0
37745,1.0
37746,2.0
37747,0.0
37748,2.0
37749,1.0
37750,0.0
37751,7.0
37752,0.0
37753,1.0
37754,1.0
37755,0.0
37756,2.0
37757,0.0
37758,1.0
37759,2.0
37760,3.0
37761,6.0
37762,0.0
37763,2.0
37764,1.0
37765,9.0
37766,1.0
37767,0.0
37768,3.0
37769,0.0
37770,3.0
37771,0.0
37772,2.0
37773,6.0
37774,0.0
37775,5.0
37776,0.0
37777,1.0
37778,0.0
37779,2.0
37780,2.0
37781,0.0
37782,2.0
37783,0.0
37784,3.0
37785,0.0
37786,1.0
37787,9.0
37788,0.0
37789,1.0
37790,2.0
37791,3.0
37792,1.0
37793,6.0
37794,0.0
37795,2.0
37796,1.0
37797,6.0
37798,6.0
37799,0.0
37800,1.0
37801,2.0
37802,0.0
37803,2.0
37804,1.0
37805,3.0
37806,1.0
37807,0.0
37808,12.0
37809,0.0
37810,1.0
37811,2.0
37812,6.0
37813,2.0
37814,3.0
37815,1.0
37816,0.0
37817,1.0
37818,5.0
37819,3.0
37820,6.0
37821,4.0
37822,1.0
37823,1.0
37824,0.0
37825,1.0
37826,1.0
37827,6.0
37828,2.0
37829,0.0
37830,0.0
37831,0.0
37832,0.0
37833,9.0
37834,15.0
37835,1.0
37836,1.0
37837,1.0
37838,9.0
37839,1.0
37840,5.0
37841,7.0
37842,3.0
37843,9.0
37844,0.0
37845,10.0
37846,8.0
37847,0.0
37848,1.0
37849,6.0
37850,1.0
37851,5.0
37852,0.0
37853,0.0
37854,8.0
37855,7.0
37856,2.0
37857,6.0
37858,3.0
37859,7.0
37860,4.0
37861,5.0
37862,1.0
37863,0.0
37864,2.0
37865,1.0
37866,7.0
37867,1.0
37868,2.0
37869,0.0
37870,4.0
37871,8.0
37872,7.0
37873,0.0
37874,11.0
37875,0.0
37876,2.0
37877,1.0
37878,5.0
37879,2.0
37880,5.0
37881,6.0
37882,11.0
37883,0.0
37884,3.0
37885,7.0
37886,11.0
37887,1.0
37888,12.0
37889,12.0
37890,13.0
37891,2.0
37892,0.0
37893,0.0
37894,3.0
37895,11.0
37896,0.0
37897,8.0
37898,4.0
37899,1.0
37900,3.0
37901,0.0
37902,3.0
37903,7.0
37904,3.0
37905,1.0
37906,2.0
37907,1.0
37908,7.0
37909,0.0
37910,3.0
37911,3.0
37912,3.0
37913,1.0
37914,0.0
37915,3.0
37916,4.0
37917,0.0
37918,0.0
37919,2.0
37920,3.0
37921,4.0
37922,1.0
37923,3.0
37924,8.0
37925,14.0
37926,0.0
37927,0.0
37928,2.0
37929,5.0
37930,1.0
37931,3.0
37932,2.0
37933,3.0
37934,0.0
37935,0.0
37936,14.0
37937,5.0
37938,1.0
37939,6.0
37940,6.0
37941,13.0
37942,5.0
37943,2.0
37944,4.0
37945,0.0
37946,10.0
37947,2.0
37948,12.0
37949,3.0
37950,8.0
37951,13.0
37952,1.0
37953,0.0
37954,12.0
37955,4.0
37956,6.0
37957,7.0
37958,0.0
37959,12.0
37960,1.0
37961,2.0
37962,11.0
37963,0.0
37964,2.0
37965,5.0
37966,3.0
37967,1.0
37968,9.0
37969,1.0
37970,0.0
37971,3.0
37972,2.0
37973,6.0
37974,4.0
37975,4.0
37976,12.0
37977,5.0
37978,2.0
37979,1.0
37980,7.0
37981,8.0
37982,4.0
37983,2.0
37984,2.0
37985,3.0
37986,8.0
37987,2.0
37988,4.0
37989,16.0
37990,2.0
37991,5.0
37992,4.0
37993,15.0
37994,4.0
37995,0.0
37996,12.0
37997,1.0
37998,6.0
37999,1.0
38000,0.0
38001,2.0
38002,0.0
38003,11.0
38004,1.0
38005,2.0
38006,0.0
38007,1.0
38008,5.0
38009,12.0
38010,4.0
38011,8.0
38012,11.0
38013,1.0
38014,6.0
38015,8.0
