,Epha4
18807,0.0
18808,1.0
18809,0.0
18810,0.0
18811,1.0
18812,0.0
18813,7.0
18814,13.0
18815,3.0
18816,10.0
18817,0.0
18818,0.0
18819,2.0
18820,0.0
18821,15.0
18822,12.0
18823,6.0
18824,38.0
18825,14.0
18826,11.0
18827,2.0
18828,29.0
18829,2.0
18830,15.0
18831,42.0
18832,3.0
18833,1.0
18834,31.0
18835,0.0
18836,2.0
18837,16.0
18838,16.0
18839,15.0
18840,1.0
18841,1.0
18842,4.0
18843,9.0
18844,5.0
18845,0.0
18846,1.0
18847,1.0
18848,9.0
18849,1.0
18850,32.0
18851,0.0
18852,8.0
18853,5.0
18854,2.0
18855,0.0
18856,26.0
18857,3.0
18858,27.0
18859,1.0
18860,1.0
18861,0.0
18862,9.0
18863,0.0
18864,2.0
18865,15.0
18866,5.0
18867,22.0
18868,14.0
18869,19.0
18870,21.0
18871,1.0
18872,0.0
18873,30.0
18874,0.0
18875,0.0
18876,9.0
18877,34.0
18878,7.0
18879,0.0
18880,10.0
18881,20.0
18882,3.0
18883,11.0
18884,18.0
18885,18.0
18886,33.0
18887,21.0
18888,8.0
18889,6.0
18890,3.0
18891,2.0
18892,18.0
18893,3.0
18894,8.0
18895,4.0
18896,8.0
18897,6.0
18898,3.0
18899,6.0
18900,1.0
18901,42.0
18902,6.0
18903,15.0
18904,29.0
18905,14.0
18906,17.0
18907,25.0
18908,21.0
18909,0.0
18910,4.0
18911,17.0
18912,28.0
18913,11.0
18914,3.0
18915,9.0
18916,23.0
18917,14.0
18918,28.0
18919,5.0
18920,0.0
18921,29.0
18922,0.0
18923,11.0
18924,18.0
18925,49.0
18926,27.0
18927,33.0
18928,27.0
18929,0.0
18930,11.0
18931,39.0
18932,2.0
18933,21.0
18934,22.0
18935,2.0
18936,7.0
18937,0.0
18938,0.0
18939,36.0
18940,1.0
18941,4.0
18942,1.0
18943,5.0
18944,6.0
18945,4.0
18946,4.0
18947,2.0
18948,8.0
18949,11.0
18950,3.0
18951,0.0
18952,20.0
18953,9.0
18954,41.0
18955,0.0
18956,2.0
18957,0.0
18958,20.0
18959,1.0
18960,2.0
18961,18.0
18962,0.0
18963,9.0
18964,2.0
18965,7.0
18966,6.0
18967,5.0
18968,16.0
18969,28.0
18970,40.0
18971,24.0
18972,8.0
18973,11.0
18974,10.0
18975,37.0
18976,0.0
18977,18.0
18978,2.0
18979,5.0
18980,34.0
18981,9.0
18982,6.0
18983,12.0
18984,31.0
18985,0.0
18986,26.0
18987,3.0
18988,0.0
18989,21.0
18990,25.0
18991,10.0
18992,20.0
18993,28.0
18994,4.0
18995,42.0
18996,18.0
18997,0.0
18998,25.0
18999,3.0
19000,4.0
19001,16.0
19002,18.0
19003,20.0
19004,30.0
19005,2.0
19006,35.0
19007,2.0
19008,8.0
19009,3.0
19010,37.0
19011,9.0
19012,41.0
19013,0.0
19014,16.0
19015,6.0
19016,0.0
19017,31.0
19018,10.0
19019,6.0
19020,3.0
19021,13.0
19022,23.0
19023,2.0
19024,4.0
19025,7.0
19026,6.0
19027,7.0
19028,9.0
19029,27.0
19030,1.0
19031,0.0
19032,34.0
19033,14.0
19034,6.0
19035,12.0
19036,2.0
19037,0.0
19038,38.0
19039,19.0
19040,9.0
19041,0.0
19042,2.0
19043,5.0
19044,19.0
19045,0.0
19046,12.0
19047,23.0
19048,9.0
19049,7.0
19050,0.0
19051,14.0
19052,0.0
19053,21.0
19054,0.0
19055,16.0
19056,0.0
19057,9.0
19058,1.0
19059,8.0
19060,1.0
19061,5.0
19062,23.0
19063,13.0
19064,1.0
19065,19.0
19066,2.0
19067,1.0
19068,12.0
19069,3.0
19070,8.0
19071,2.0
19072,30.0
19073,27.0
19074,4.0
19075,6.0
19076,10.0
19077,1.0
19078,25.0
19079,16.0
19080,2.0
19081,18.0
19082,27.0
19083,3.0
19084,15.0
19085,19.0
19086,6.0
19087,0.0
19088,2.0
19089,18.0
19090,19.0
19091,4.0
19092,0.0
19093,8.0
19094,39.0
19095,22.0
19096,13.0
19097,13.0
19098,15.0
19099,13.0
19100,2.0
19101,10.0
19102,15.0
19103,12.0
19104,1.0
19105,16.0
19106,1.0
19107,1.0
19108,20.0
19109,0.0
19110,11.0
19111,18.0
19112,12.0
19113,8.0
19114,5.0
19115,0.0
19116,0.0
19117,6.0
19118,19.0
19119,37.0
19120,16.0
19121,4.0
19122,19.0
19123,42.0
19124,4.0
19125,0.0
19126,29.0
19127,6.0
19128,15.0
19129,2.0
19130,3.0
19131,16.0
19132,21.0
19133,9.0
19134,23.0
19135,5.0
19136,12.0
19137,7.0
19138,21.0
19139,12.0
19140,8.0
19141,0.0
19142,2.0
19143,42.0
19144,4.0
19145,5.0
19146,3.0
19147,11.0
19148,20.0
19149,15.0
19150,15.0
19151,6.0
19152,1.0
19153,24.0
19154,4.0
19155,1.0
19156,19.0
19157,7.0
19158,13.0
19159,29.0
19160,4.0
19161,10.0
19162,8.0
19163,17.0
19164,0.0
19165,25.0
19166,16.0
19167,15.0
19168,14.0
19169,51.0
19170,16.0
19171,0.0
19172,0.0
19173,37.0
19174,6.0
19175,0.0
19176,10.0
19177,7.0
19178,0.0
19179,29.0
19180,17.0
19181,12.0
19182,0.0
19183,22.0
19184,8.0
19185,0.0
19186,0.0
19187,12.0
19188,17.0
19189,1.0
19190,12.0
19191,11.0
19192,20.0
19193,2.0
19194,6.0
19195,0.0
19196,1.0
19197,7.0
19198,26.0
19199,14.0
19200,16.0
19201,6.0
19202,45.0
19203,17.0
19204,16.0
19205,0.0
19206,8.0
19207,6.0
19208,0.0
19209,6.0
19210,12.0
19211,6.0
19212,5.0
19213,22.0
19214,14.0
19215,14.0
19216,3.0
19217,3.0
19218,1.0
19219,14.0
19220,2.0
19221,8.0
19222,0.0
19223,36.0
19224,2.0
19225,11.0
19226,34.0
19227,9.0
19228,13.0
19229,32.0
19230,2.0
19231,15.0
19232,22.0
19233,24.0
19234,20.0
19235,15.0
19236,24.0
19237,25.0
19238,8.0
19239,1.0
19240,1.0
19241,0.0
19242,23.0
19243,18.0
19244,16.0
19245,12.0
19246,1.0
19247,3.0
19248,0.0
19249,11.0
19250,6.0
19251,1.0
19252,44.0
19253,10.0
19254,29.0
19255,15.0
19256,27.0
19257,29.0
19258,0.0
19259,14.0
19260,12.0
19261,0.0
19262,15.0
19263,4.0
19264,7.0
19265,14.0
19266,0.0
19267,12.0
19268,0.0
19269,30.0
19270,16.0
19271,0.0
19272,4.0
19273,21.0
19274,47.0
19275,11.0
19276,25.0
19277,10.0
19278,53.0
19279,17.0
19280,25.0
19281,11.0
19282,24.0
19283,2.0
19284,5.0
19285,8.0
19286,3.0
19287,43.0
19288,4.0
19289,1.0
19290,8.0
19291,11.0
19292,18.0
19293,2.0
19294,7.0
19295,1.0
19296,0.0
19297,16.0
19298,3.0
19299,20.0
19300,7.0
19301,8.0
19302,25.0
19303,16.0
19304,19.0
19305,18.0
19306,2.0
19307,0.0
19308,0.0
19309,14.0
19310,4.0
19311,20.0
19312,38.0
19313,1.0
19314,22.0
19315,0.0
19316,1.0
19317,2.0
19318,18.0
19319,2.0
19320,23.0
19321,17.0
19322,13.0
19323,7.0
19324,16.0
19325,4.0
19326,0.0
19327,31.0
19328,6.0
19329,27.0
19330,1.0
19331,39.0
19332,27.0
19333,33.0
19334,14.0
19335,3.0
19336,15.0
19337,20.0
19338,8.0
19339,29.0
19340,21.0
19341,4.0
19342,2.0
19343,4.0
19344,3.0
19345,3.0
19346,0.0
19347,8.0
19348,0.0
19349,2.0
19350,20.0
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,13.0
19357,0.0
19358,9.0
19359,14.0
19360,1.0
19361,0.0
19362,8.0
19363,14.0
19364,12.0
19365,1.0
19366,0.0
19367,0.0
19368,0.0
19369,1.0
19370,0.0
19371,0.0
19372,0.0
19373,13.0
19374,3.0
19375,5.0
19376,0.0
19377,0.0
19378,0.0
19379,0.0
19380,4.0
19381,0.0
19382,27.0
19383,1.0
19384,3.0
19385,0.0
19386,1.0
19387,3.0
19388,0.0
19389,1.0
19390,0.0
19391,3.0
19392,13.0
19393,14.0
19394,7.0
19395,8.0
19396,0.0
19397,7.0
19398,0.0
19399,19.0
19400,5.0
19401,3.0
19402,13.0
19403,0.0
19404,18.0
19405,2.0
19406,2.0
19407,4.0
19408,0.0
19409,0.0
19410,0.0
19411,0.0
19412,33.0
19413,0.0
19414,0.0
19415,3.0
19416,1.0
19417,15.0
19418,3.0
19419,17.0
19420,2.0
19421,0.0
19422,0.0
19423,14.0
19424,0.0
19425,0.0
19426,3.0
19427,15.0
19428,0.0
19429,2.0
19430,10.0
19431,1.0
19432,2.0
19433,0.0
19434,1.0
19435,8.0
19436,5.0
19437,0.0
19438,0.0
19439,0.0
19440,14.0
19441,2.0
19442,0.0
19443,4.0
19444,27.0
19445,8.0
19446,3.0
19447,18.0
19448,0.0
19449,20.0
19450,15.0
19451,0.0
19452,1.0
19453,0.0
19454,1.0
19455,0.0
19456,4.0
19457,23.0
19458,3.0
19459,1.0
19460,7.0
19461,10.0
19462,3.0
19463,0.0
19464,0.0
19465,6.0
19466,0.0
19467,16.0
19468,19.0
19469,2.0
19470,19.0
19471,1.0
19472,12.0
19473,1.0
19474,2.0
19475,7.0
19476,0.0
19477,0.0
19478,5.0
19479,9.0
19480,14.0
19481,5.0
19482,1.0
19483,2.0
19484,1.0
19485,0.0
19486,0.0
19487,0.0
19488,10.0
19489,3.0
19490,7.0
19491,0.0
19492,8.0
19493,0.0
19494,11.0
19495,0.0
19496,23.0
19497,8.0
19498,6.0
19499,10.0
19500,3.0
19501,0.0
19502,2.0
19503,1.0
19504,0.0
19505,16.0
19506,1.0
19507,7.0
19508,3.0
19509,2.0
19510,4.0
19511,0.0
19512,0.0
19513,2.0
19514,2.0
19515,4.0
19516,5.0
19517,8.0
19518,4.0
19519,13.0
19520,9.0
19521,0.0
19522,1.0
19523,1.0
19524,6.0
19525,6.0
19526,0.0
19527,3.0
19528,8.0
19529,0.0
19530,0.0
19531,1.0
19532,0.0
19533,5.0
19534,3.0
19535,14.0
19536,4.0
19537,7.0
19538,22.0
19539,2.0
19540,3.0
19541,3.0
19542,0.0
19543,0.0
19544,6.0
19545,1.0
19546,1.0
19547,12.0
19548,23.0
19549,0.0
19550,26.0
19551,14.0
19552,10.0
19553,3.0
19554,3.0
19555,1.0
19556,5.0
19557,9.0
19558,7.0
19559,0.0
19560,1.0
19561,10.0
19562,0.0
19563,11.0
19564,5.0
19565,5.0
19566,0.0
19567,9.0
19568,17.0
19569,0.0
19570,1.0
19571,10.0
19572,0.0
19573,1.0
19574,10.0
19575,3.0
19576,8.0
19577,1.0
19578,5.0
19579,6.0
19580,8.0
19581,0.0
19582,11.0
19583,6.0
19584,2.0
19585,3.0
19586,0.0
19587,12.0
19588,6.0
19589,2.0
19590,3.0
19591,0.0
19592,4.0
19593,5.0
19594,3.0
19595,3.0
19596,11.0
19597,1.0
19598,1.0
19599,4.0
19600,5.0
19601,1.0
19602,8.0
19603,10.0
19604,1.0
19605,11.0
19606,0.0
19607,3.0
19608,8.0
19609,8.0
19610,1.0
19611,0.0
19612,7.0
19613,12.0
19614,1.0
19615,8.0
19616,3.0
19617,4.0
19618,5.0
19619,7.0
19620,3.0
19621,3.0
19622,11.0
19623,1.0
19624,0.0
19625,1.0
19626,0.0
19627,1.0
19628,0.0
19629,0.0
19630,0.0
19631,0.0
19632,6.0
19633,1.0
19634,12.0
19635,9.0
19636,20.0
19637,10.0
19638,2.0
19639,6.0
19640,0.0
19641,12.0
19642,19.0
19643,2.0
19644,8.0
19645,0.0
19646,1.0
19647,3.0
19648,0.0
19649,0.0
19650,10.0
19651,5.0
19652,3.0
19653,1.0
19654,1.0
19655,2.0
19656,8.0
19657,17.0
19658,0.0
19659,11.0
19660,0.0
19661,3.0
19662,0.0
19663,1.0
19664,1.0
19665,1.0
19666,3.0
19667,4.0
19668,19.0
19669,5.0
19670,3.0
19671,0.0
19672,5.0
19673,0.0
19674,0.0
19675,3.0
19676,1.0
19677,1.0
19678,1.0
19679,2.0
19680,1.0
19681,13.0
19682,2.0
19683,18.0
19684,5.0
19685,1.0
19686,28.0
19687,0.0
19688,1.0
19689,2.0
19690,12.0
19691,0.0
19692,12.0
19693,13.0
19694,0.0
19695,2.0
19696,0.0
19697,4.0
19698,6.0
19699,2.0
19700,0.0
19701,1.0
19702,0.0
19703,2.0
19704,1.0
19705,1.0
19706,2.0
19707,27.0
19708,0.0
19709,2.0
19710,6.0
19711,8.0
19712,2.0
19713,0.0
19714,9.0
19715,8.0
19716,5.0
19717,0.0
19718,0.0
19719,9.0
19720,1.0
19721,1.0
19722,3.0
19723,1.0
19724,0.0
19725,10.0
19726,2.0
19727,6.0
19728,12.0
19729,7.0
19730,0.0
19731,7.0
19732,7.0
19733,8.0
19734,17.0
19735,6.0
19736,0.0
19737,1.0
19738,9.0
19739,1.0
19740,8.0
19741,4.0
19742,0.0
19743,9.0
19744,2.0
19745,1.0
19746,1.0
19747,14.0
19748,3.0
19749,1.0
19750,6.0
19751,16.0
19752,0.0
19753,6.0
19754,3.0
19755,0.0
19756,0.0
19757,0.0
19758,0.0
19759,0.0
19760,2.0
19761,6.0
19762,2.0
19763,10.0
19764,17.0
19765,2.0
19766,0.0
19767,4.0
19768,8.0
19769,0.0
19770,5.0
19771,7.0
19772,0.0
19773,11.0
19774,27.0
19775,13.0
19776,1.0
19777,0.0
19778,8.0
19779,16.0
19780,1.0
19781,5.0
19782,5.0
19783,9.0
19784,17.0
19785,0.0
19786,0.0
19787,2.0
19788,19.0
19789,2.0
19790,8.0
19791,1.0
19792,6.0
19793,0.0
19794,3.0
19795,18.0
19796,6.0
19797,2.0
19798,12.0
19799,1.0
19800,0.0
19801,2.0
19802,4.0
19803,12.0
19804,1.0
19805,0.0
19806,9.0
19807,6.0
19808,1.0
19809,1.0
19810,2.0
19811,0.0
19812,0.0
19813,7.0
19814,27.0
19815,2.0
19816,0.0
19817,11.0
19818,13.0
19819,0.0
19820,4.0
19821,5.0
19822,0.0
19823,15.0
19824,0.0
19825,3.0
19826,1.0
19827,2.0
19828,5.0
19829,15.0
19830,3.0
19831,0.0
19832,37.0
19833,0.0
19834,0.0
19835,12.0
19836,1.0
19837,3.0
19838,12.0
19839,3.0
19840,1.0
19841,3.0
19842,0.0
19843,9.0
19844,7.0
19845,0.0
19846,1.0
19847,4.0
19848,2.0
19849,9.0
19850,8.0
19851,13.0
19852,0.0
19853,7.0
19854,4.0
19855,0.0
19856,9.0
19857,10.0
19858,0.0
19859,2.0
19860,19.0
19861,0.0
19862,11.0
19863,0.0
19864,12.0
19865,0.0
19866,1.0
19867,0.0
19868,0.0
19869,0.0
19870,29.0
19871,2.0
19872,5.0
19873,1.0
19874,17.0
19875,0.0
19876,14.0
19877,12.0
19878,0.0
19879,4.0
19880,5.0
19881,0.0
19882,10.0
19883,3.0
19884,29.0
19885,2.0
19886,9.0
19887,1.0
19888,38.0
19889,9.0
19890,7.0
19891,13.0
19892,7.0
19893,40.0
19894,4.0
19895,0.0
19896,0.0
19897,5.0
19898,1.0
19899,3.0
19900,1.0
19901,1.0
19902,13.0
19903,12.0
19904,3.0
19905,11.0
19906,0.0
19907,3.0
19908,1.0
19909,1.0
19910,0.0
19911,2.0
19912,0.0
19913,5.0
19914,5.0
19915,1.0
19916,2.0
19917,4.0
19918,10.0
19919,6.0
19920,7.0
19921,2.0
19922,11.0
19923,2.0
19924,7.0
19925,0.0
19926,7.0
19927,0.0
19928,0.0
19929,5.0
19930,8.0
19931,6.0
19932,1.0
19933,0.0
19934,16.0
19935,0.0
19936,4.0
19937,3.0
19938,1.0
19939,4.0
19940,0.0
19941,2.0
19942,21.0
19943,3.0
19944,1.0
19945,7.0
19946,3.0
19947,2.0
19948,11.0
19949,0.0
19950,16.0
19951,0.0
19952,0.0
19953,25.0
19954,0.0
19955,0.0
19956,0.0
19957,1.0
19958,0.0
19959,3.0
19960,0.0
19961,8.0
19962,7.0
19963,2.0
19964,6.0
19965,0.0
19966,11.0
19967,0.0
19968,0.0
19969,13.0
19970,4.0
19971,16.0
19972,8.0
19973,1.0
19974,0.0
19975,3.0
19976,0.0
19977,0.0
19978,5.0
19979,2.0
19980,5.0
19981,15.0
19982,1.0
19983,10.0
19984,13.0
19985,13.0
19986,0.0
19987,25.0
19988,4.0
19989,0.0
19990,2.0
19991,3.0
19992,35.0
19993,0.0
19994,13.0
19995,3.0
19996,7.0
19997,1.0
19998,2.0
19999,2.0
20000,13.0
20001,0.0
20002,0.0
20003,0.0
20004,2.0
20005,0.0
20006,4.0
20007,5.0
20008,4.0
20009,0.0
20010,4.0
20011,0.0
20012,0.0
20013,2.0
20014,0.0
20015,1.0
20016,0.0
20017,10.0
20018,8.0
20019,4.0
20020,0.0
20021,0.0
20022,7.0
20023,1.0
20024,2.0
20025,2.0
20026,0.0
20027,1.0
20028,6.0
20029,0.0
20030,5.0
20031,0.0
20032,2.0
20033,1.0
20034,2.0
20035,5.0
20036,2.0
20037,10.0
20038,6.0
20039,5.0
20040,0.0
20041,1.0
20042,8.0
20043,9.0
20044,12.0
20045,2.0
20046,0.0
20047,1.0
20048,0.0
20049,6.0
20050,0.0
20051,0.0
20052,1.0
20053,0.0
20054,0.0
20055,2.0
20056,0.0
20057,1.0
20058,11.0
20059,1.0
20060,6.0
20061,7.0
20062,0.0
20063,6.0
20064,0.0
20065,1.0
20066,0.0
20067,2.0
20068,7.0
20069,6.0
20070,4.0
20071,0.0
20072,3.0
20073,5.0
20074,12.0
20075,8.0
20076,0.0
20077,0.0
20078,0.0
20079,0.0
20080,0.0
20081,1.0
20082,0.0
20083,1.0
20084,10.0
20085,0.0
20086,7.0
20087,0.0
20088,0.0
20089,14.0
20090,1.0
20091,1.0
20092,0.0
20093,0.0
20094,8.0
20095,7.0
20096,11.0
20097,11.0
20098,3.0
20099,1.0
20100,1.0
20101,2.0
20102,5.0
20103,0.0
20104,6.0
20105,1.0
20106,0.0
20107,2.0
20108,0.0
20109,6.0
20110,0.0
20111,13.0
20112,8.0
20113,1.0
20114,0.0
20115,1.0
20116,0.0
20117,2.0
20118,0.0
20119,3.0
20120,11.0
20121,2.0
20122,10.0
20123,4.0
20124,1.0
20125,0.0
20126,0.0
20127,0.0
20128,9.0
20129,0.0
20130,7.0
20131,0.0
20132,6.0
20133,4.0
20134,1.0
20135,3.0
20136,0.0
20137,11.0
20138,3.0
20139,0.0
20140,0.0
20141,1.0
20142,7.0
20143,0.0
20144,3.0
20145,8.0
20146,0.0
20147,10.0
20148,15.0
20149,13.0
20150,12.0
20151,0.0
20152,10.0
20153,7.0
20154,3.0
20155,0.0
20156,3.0
20157,2.0
20158,11.0
20159,0.0
20160,7.0
20161,0.0
20162,1.0
20163,0.0
20164,2.0
20165,0.0
20166,4.0
20167,2.0
20168,9.0
20169,1.0
20170,6.0
20171,4.0
20172,0.0
20173,0.0
20174,1.0
20175,6.0
20176,0.0
20177,5.0
20178,4.0
20179,0.0
20180,3.0
20181,8.0
20182,4.0
20183,2.0
20184,0.0
20185,7.0
20186,1.0
20187,6.0
20188,1.0
20189,1.0
20190,1.0
20191,3.0
20192,2.0
20193,0.0
20194,1.0
20195,4.0
20196,0.0
20197,2.0
20198,0.0
20199,0.0
20200,0.0
20201,14.0
20202,3.0
20203,3.0
20204,0.0
20205,8.0
20206,4.0
20207,3.0
20208,2.0
20209,6.0
20210,2.0
20211,1.0
20212,0.0
20213,0.0
20214,7.0
20215,10.0
20216,3.0
20217,18.0
20218,0.0
20219,8.0
20220,1.0
20221,3.0
20222,4.0
20223,6.0
20224,4.0
20225,5.0
20226,1.0
20227,1.0
20228,4.0
20229,5.0
20230,0.0
20231,1.0
20232,9.0
20233,1.0
20234,0.0
20235,6.0
20236,0.0
20237,6.0
20238,1.0
20239,3.0
20240,7.0
20241,6.0
20242,6.0
20243,0.0
20244,14.0
20245,0.0
20246,18.0
20247,7.0
20248,4.0
20249,6.0
20250,2.0
20251,0.0
20252,0.0
20253,7.0
20254,10.0
20255,22.0
20256,8.0
20257,2.0
20258,8.0
20259,2.0
20260,14.0
20261,0.0
20262,2.0
20263,2.0
20264,2.0
20265,4.0
20266,8.0
20267,3.0
20268,1.0
20269,13.0
20270,1.0
20271,8.0
20272,3.0
20273,5.0
20274,0.0
20275,1.0
20276,4.0
20277,0.0
20278,7.0
20279,0.0
20280,0.0
20281,7.0
20282,7.0
20283,3.0
20284,3.0
20285,5.0
20286,12.0
20287,3.0
20288,5.0
20289,0.0
20290,1.0
20291,0.0
20292,0.0
20293,0.0
20294,0.0
20295,9.0
20296,4.0
20297,0.0
20298,0.0
20299,0.0
20300,1.0
20301,7.0
20302,3.0
20303,1.0
20304,0.0
20305,27.0
20306,11.0
20307,7.0
20308,0.0
20309,8.0
20310,4.0
20311,0.0
20312,0.0
20313,0.0
20314,1.0
20315,2.0
20316,0.0
20317,9.0
20318,15.0
20319,1.0
20320,0.0
20321,9.0
20322,0.0
20323,15.0
20324,4.0
20325,0.0
20326,15.0
20327,1.0
20328,1.0
20329,10.0
20330,5.0
20331,0.0
20332,6.0
20333,8.0
20334,0.0
20335,2.0
20336,2.0
20337,8.0
20338,9.0
20339,3.0
20340,7.0
20341,4.0
20342,10.0
20343,0.0
20344,0.0
20345,2.0
20346,0.0
20347,14.0
20348,0.0
20349,0.0
20350,3.0
20351,0.0
20352,14.0
20353,0.0
20354,0.0
20355,7.0
20356,1.0
20357,1.0
20358,3.0
20359,12.0
20360,12.0
20361,4.0
20362,12.0
20363,1.0
20364,0.0
20365,11.0
20366,23.0
20367,17.0
20368,1.0
20369,3.0
20370,2.0
20371,0.0
20372,3.0
20373,3.0
20374,0.0
20375,3.0
20376,4.0
20377,1.0
20378,0.0
20379,5.0
20380,0.0
20381,0.0
20382,6.0
20383,3.0
20384,4.0
20385,1.0
20386,11.0
20387,5.0
20388,1.0
20389,4.0
20390,4.0
20391,7.0
20392,7.0
20393,7.0
20394,2.0
20395,6.0
20396,0.0
20397,0.0
20398,3.0
20399,0.0
20400,1.0
20401,0.0
20402,3.0
20403,2.0
20404,5.0
20405,0.0
20406,13.0
20407,3.0
20408,8.0
20409,0.0
20410,0.0
20411,1.0
20412,2.0
20413,0.0
20414,6.0
20415,4.0
20416,0.0
20417,12.0
20418,5.0
20419,4.0
20420,6.0
20421,2.0
20422,15.0
20423,6.0
20424,1.0
20425,5.0
20426,7.0
20427,0.0
20428,4.0
20429,9.0
20430,2.0
20431,1.0
20432,2.0
20433,1.0
20434,0.0
20435,2.0
20436,0.0
20437,1.0
20438,10.0
20439,4.0
20440,11.0
20441,2.0
20442,8.0
20443,6.0
20444,2.0
20445,1.0
20446,2.0
20447,10.0
20448,7.0
20449,5.0
20450,4.0
20451,0.0
20452,0.0
20453,5.0
20454,4.0
20455,6.0
20456,3.0
20457,15.0
20458,16.0
20459,1.0
20460,0.0
20461,0.0
20462,8.0
20463,27.0
20464,2.0
20465,6.0
20466,0.0
20467,2.0
20468,0.0
20469,7.0
20470,0.0
20471,2.0
20472,1.0
20473,2.0
20474,8.0
20475,0.0
20476,2.0
20477,0.0
20478,1.0
20479,5.0
20480,4.0
20481,0.0
20482,3.0
20483,1.0
20484,2.0
20485,0.0
20486,19.0
20487,6.0
20488,7.0
20489,13.0
20490,0.0
20491,0.0
20492,23.0
20493,0.0
20494,1.0
20495,0.0
20496,2.0
20497,0.0
20498,6.0
20499,22.0
20500,5.0
20501,12.0
20502,9.0
20503,1.0
20504,0.0
20505,4.0
20506,0.0
20507,5.0
20508,9.0
20509,1.0
20510,6.0
20511,0.0
20512,13.0
20513,11.0
20514,1.0
20515,6.0
20516,23.0
20517,5.0
20518,0.0
20519,13.0
20520,7.0
20521,0.0
20522,0.0
20523,0.0
20524,7.0
20525,1.0
20526,0.0
20527,2.0
20528,0.0
20529,8.0
20530,2.0
20531,14.0
20532,5.0
20533,16.0
20534,0.0
20535,11.0
20536,3.0
20537,7.0
20538,0.0
20539,1.0
20540,0.0
20541,1.0
20542,4.0
20543,3.0
20544,3.0
20545,1.0
20546,0.0
20547,3.0
20548,0.0
20549,5.0
20550,0.0
20551,6.0
20552,16.0
20553,4.0
20554,2.0
20555,4.0
20556,1.0
20557,1.0
20558,6.0
20559,0.0
20560,2.0
20561,0.0
20562,8.0
20563,4.0
20564,1.0
20565,5.0
20566,0.0
20567,2.0
20568,1.0
20569,1.0
20570,2.0
20571,16.0
20572,5.0
20573,2.0
20574,1.0
20575,7.0
20576,2.0
20577,6.0
20578,0.0
20579,0.0
20580,0.0
20581,0.0
20582,2.0
20583,0.0
20584,4.0
20585,2.0
20586,4.0
20587,14.0
20588,4.0
20589,2.0
20590,2.0
20591,2.0
20592,0.0
20593,0.0
20594,12.0
20595,0.0
20596,0.0
20597,4.0
20598,4.0
20599,0.0
20600,6.0
20601,0.0
20602,1.0
20603,0.0
20604,0.0
20605,1.0
20606,0.0
20607,0.0
20608,7.0
20609,1.0
20610,4.0
20611,1.0
20612,8.0
20613,2.0
20614,0.0
20615,4.0
20616,2.0
20617,3.0
20618,0.0
20619,1.0
20620,1.0
20621,11.0
20622,7.0
20623,17.0
20624,0.0
20625,0.0
20626,6.0
20627,2.0
20628,1.0
20629,1.0
20630,0.0
20631,0.0
20632,0.0
20633,0.0
20634,0.0
20635,1.0
20636,5.0
20637,0.0
20638,16.0
20639,10.0
20640,1.0
20641,1.0
20642,0.0
20643,4.0
20644,1.0
20645,0.0
20646,0.0
20647,0.0
20648,0.0
20649,10.0
20650,6.0
20651,0.0
20652,1.0
20653,0.0
20654,2.0
20655,0.0
20656,4.0
20657,0.0
20658,0.0
20659,2.0
20660,3.0
20661,0.0
20662,0.0
20663,2.0
20664,0.0
20665,0.0
20666,0.0
20667,0.0
20668,0.0
20669,2.0
20670,0.0
20671,0.0
20672,0.0
20673,0.0
20674,0.0
20675,2.0
20676,0.0
20677,0.0
20678,0.0
20679,0.0
20680,1.0
20681,0.0
20682,6.0
20683,0.0
20684,2.0
20685,0.0
20686,0.0
20687,7.0
20688,1.0
20689,0.0
20690,0.0
20691,0.0
20692,0.0
20693,0.0
20694,2.0
20695,0.0
20696,3.0
20697,0.0
20698,1.0
20699,1.0
20700,0.0
20701,6.0
20702,0.0
20703,0.0
20704,0.0
20705,4.0
20706,0.0
20707,0.0
20708,0.0
20709,0.0
20710,1.0
20711,0.0
20712,7.0
20713,0.0
20714,1.0
20715,0.0
20716,0.0
20717,1.0
20718,1.0
20719,2.0
20720,0.0
20721,1.0
20722,0.0
20723,5.0
20724,3.0
20725,1.0
20726,1.0
20727,0.0
20728,1.0
20729,0.0
20730,0.0
20731,0.0
20732,1.0
20733,1.0
20734,18.0
20735,2.0
20736,11.0
20737,0.0
20738,8.0
20739,4.0
20740,0.0
20741,1.0
20742,1.0
20743,0.0
20744,0.0
20745,0.0
20746,0.0
20747,6.0
20748,0.0
20749,0.0
20750,1.0
20751,1.0
20752,2.0
20753,4.0
20754,1.0
20755,10.0
20756,0.0
20757,1.0
20758,1.0
20759,1.0
20760,0.0
20761,0.0
20762,0.0
20763,0.0
20764,0.0
20765,0.0
20766,0.0
20767,8.0
20768,0.0
20769,11.0
20770,0.0
20771,0.0
20772,0.0
20773,0.0
20774,2.0
20775,1.0
20776,1.0
20777,0.0
20778,20.0
20779,15.0
20780,4.0
20781,0.0
20782,6.0
20783,6.0
20784,1.0
20785,0.0
20786,0.0
20787,8.0
20788,0.0
20789,0.0
20790,0.0
20791,0.0
20792,2.0
20793,0.0
20794,1.0
20795,9.0
20796,3.0
20797,0.0
20798,0.0
20799,13.0
20800,0.0
20801,0.0
20802,4.0
20803,3.0
20804,0.0
20805,2.0
