,Adgrl2
18438,1.0
18439,0.0
18440,9.0
18441,0.0
18442,1.0
18443,7.0
18444,0.0
18445,0.0
18446,0.0
18447,0.0
18448,0.0
18449,0.0
18450,4.0
18451,0.0
18452,0.0
18453,4.0
18454,10.0
18455,0.0
18456,1.0
18457,2.0
18458,0.0
18459,0.0
18460,1.0
18461,2.0
18462,4.0
18463,6.0
18464,2.0
18465,0.0
18466,5.0
18467,2.0
18468,5.0
18469,0.0
18470,1.0
18471,10.0
18472,0.0
18473,0.0
18474,0.0
18475,2.0
18476,2.0
18477,0.0
18478,0.0
18479,4.0
18480,9.0
18481,0.0
18482,1.0
18483,0.0
18484,2.0
18485,0.0
18486,1.0
18487,0.0
18488,0.0
18489,0.0
18490,6.0
18491,0.0
18492,2.0
18493,0.0
18494,0.0
18495,5.0
18496,1.0
18497,0.0
18498,1.0
18499,1.0
18500,1.0
18501,7.0
18502,0.0
18503,0.0
18504,0.0
18505,0.0
18506,0.0
18507,0.0
18508,1.0
18509,1.0
18510,1.0
18511,0.0
18512,0.0
18513,0.0
18514,0.0
18515,0.0
18516,0.0
18517,0.0
18518,1.0
18519,0.0
18520,1.0
18521,0.0
18522,0.0
18523,1.0
18524,3.0
18525,0.0
18526,1.0
18527,0.0
18528,2.0
18529,0.0
18530,0.0
18531,0.0
18532,0.0
18533,1.0
18534,2.0
18535,0.0
18536,6.0
18537,0.0
18538,0.0
18539,0.0
18540,0.0
18541,1.0
18542,19.0
18543,0.0
18544,0.0
18545,1.0
18546,0.0
18547,1.0
18548,0.0
18549,1.0
18550,0.0
18551,13.0
18552,0.0
18553,0.0
18554,0.0
18555,0.0
18556,0.0
18557,0.0
18558,5.0
18559,0.0
18560,0.0
18561,0.0
18562,0.0
18563,0.0
18564,1.0
18565,9.0
18566,0.0
18567,1.0
18568,0.0
18569,0.0
18570,0.0
18571,6.0
18572,4.0
18573,1.0
18574,3.0
18575,2.0
18576,11.0
18577,0.0
18578,5.0
18579,12.0
18580,6.0
18581,0.0
18582,22.0
18583,19.0
18584,1.0
18585,0.0
18586,4.0
18587,7.0
18588,21.0
18589,9.0
18590,0.0
18591,1.0
18592,10.0
18593,0.0
18594,9.0
18595,14.0
18596,10.0
18597,0.0
18598,1.0
18599,11.0
18600,1.0
18601,12.0
18602,21.0
18603,18.0
18604,18.0
18605,1.0
18606,14.0
18607,15.0
18608,6.0
18609,7.0
18610,2.0
18611,2.0
18612,3.0
18613,5.0
18614,3.0
18615,0.0
18616,1.0
18617,1.0
18618,1.0
18619,1.0
18620,0.0
18621,12.0
18622,8.0
18623,19.0
18624,13.0
18625,6.0
18626,5.0
18627,8.0
18628,0.0
18629,14.0
18630,12.0
18631,0.0
18632,17.0
18633,6.0
18634,7.0
18635,0.0
18636,8.0
18637,4.0
18638,13.0
18639,0.0
18640,1.0
18641,2.0
18642,24.0
18643,14.0
18644,23.0
18645,0.0
18646,8.0
18647,0.0
18648,13.0
18649,9.0
18650,11.0
18651,5.0
18652,4.0
18653,9.0
18654,4.0
18655,0.0
18656,4.0
18657,7.0
18658,11.0
18659,1.0
18660,1.0
18661,3.0
18662,14.0
18663,0.0
18664,1.0
18665,3.0
18666,9.0
18667,11.0
18668,16.0
18669,1.0
18670,4.0
18671,0.0
18672,6.0
18673,11.0
18674,21.0
18675,0.0
18676,3.0
18677,0.0
18678,8.0
18679,0.0
18680,3.0
18681,0.0
18682,1.0
18683,10.0
18684,4.0
18685,0.0
18686,0.0
18687,13.0
18688,0.0
18689,3.0
18690,1.0
18691,0.0
18692,1.0
18693,0.0
18694,3.0
18695,1.0
18696,1.0
18697,0.0
18698,0.0
18699,0.0
18700,2.0
18701,5.0
18702,10.0
18703,0.0
18704,1.0
18705,0.0
18706,6.0
18707,1.0
18708,0.0
18709,0.0
18710,0.0
18711,5.0
18712,1.0
18713,0.0
18714,8.0
18715,10.0
18716,0.0
18717,24.0
18718,1.0
18719,0.0
18720,0.0
18721,0.0
18722,6.0
18723,0.0
18724,0.0
18725,2.0
18726,7.0
18727,3.0
18728,0.0
18729,0.0
18730,1.0
18731,14.0
18732,2.0
18733,0.0
18734,0.0
18735,0.0
18736,0.0
18737,1.0
18738,0.0
18739,0.0
18740,2.0
18741,5.0
18742,0.0
18743,1.0
18744,4.0
18745,4.0
18746,0.0
18747,4.0
18748,0.0
18749,1.0
18750,0.0
18751,0.0
18752,2.0
18753,2.0
18754,0.0
18755,2.0
18756,1.0
18757,0.0
18758,0.0
18759,4.0
18760,2.0
18761,3.0
18762,0.0
18763,3.0
18764,5.0
18765,0.0
18766,0.0
18767,0.0
18768,0.0
18769,0.0
18770,4.0
18771,0.0
18772,7.0
18773,0.0
18774,0.0
18775,2.0
18776,0.0
18777,0.0
18778,2.0
18779,0.0
18780,0.0
18781,0.0
18782,2.0
18783,0.0
18784,0.0
18785,0.0
18786,1.0
18787,1.0
18788,0.0
18789,0.0
18790,0.0
18791,3.0
18792,0.0
18793,0.0
18794,0.0
18795,0.0
18796,1.0
18797,2.0
18798,0.0
18799,6.0
18800,0.0
18801,1.0
18802,1.0
18803,0.0
18804,1.0
18805,1.0
18806,0.0
18807,0.0
18808,1.0
18809,0.0
18810,1.0
18811,0.0
18812,0.0
18813,0.0
18814,1.0
18815,1.0
18816,0.0
18817,0.0
18818,0.0
18819,0.0
18820,0.0
18821,2.0
18822,4.0
18823,1.0
18824,3.0
18825,2.0
18826,7.0
18827,2.0
18828,6.0
18829,1.0
18830,2.0
18831,7.0
18832,0.0
18833,1.0
18834,5.0
18835,0.0
18836,0.0
18837,8.0
18838,4.0
18839,1.0
18840,0.0
18841,0.0
18842,1.0
18843,8.0
18844,2.0
18845,1.0
18846,0.0
18847,0.0
18848,1.0
18849,0.0
18850,2.0
18851,0.0
18852,1.0
18853,3.0
18854,2.0
18855,0.0
18856,2.0
18857,1.0
18858,8.0
18859,0.0
18860,0.0
18861,0.0
18862,0.0
18863,1.0
18864,0.0
18865,0.0
18866,1.0
18867,1.0
18868,3.0
18869,5.0
18870,4.0
18871,1.0
18872,0.0
18873,7.0
18874,1.0
18875,0.0
18876,3.0
18877,3.0
18878,3.0
18879,2.0
18880,3.0
18881,3.0
18882,0.0
18883,0.0
18884,8.0
18885,0.0
18886,7.0
18887,0.0
18888,1.0
18889,4.0
18890,0.0
18891,0.0
18892,2.0
18893,0.0
18894,2.0
18895,4.0
18896,2.0
18897,2.0
18898,0.0
18899,0.0
18900,0.0
18901,5.0
18902,1.0
18903,10.0
18904,11.0
18905,2.0
18906,3.0
18907,6.0
18908,5.0
18909,0.0
18910,0.0
18911,1.0
18912,4.0
18913,3.0
18914,0.0
18915,3.0
18916,7.0
18917,2.0
18918,7.0
18919,0.0
18920,0.0
18921,5.0
18922,0.0
18923,0.0
18924,5.0
18925,1.0
18926,5.0
18927,1.0
18928,4.0
18929,0.0
18930,6.0
18931,6.0
18932,0.0
18933,5.0
18934,3.0
18935,3.0
18936,1.0
18937,0.0
18938,0.0
18939,17.0
18940,1.0
18941,0.0
18942,0.0
18943,2.0
18944,1.0
18945,0.0
18946,2.0
18947,0.0
18948,1.0
18949,4.0
18950,1.0
18951,0.0
18952,11.0
18953,3.0
18954,5.0
18955,1.0
18956,0.0
18957,1.0
18958,3.0
18959,0.0
18960,0.0
18961,2.0
18962,0.0
18963,0.0
18964,2.0
18965,0.0
18966,0.0
18967,0.0
18968,0.0
18969,0.0
18970,11.0
18971,5.0
18972,1.0
18973,4.0
18974,3.0
18975,6.0
18976,1.0
18977,3.0
18978,0.0
18979,1.0
18980,1.0
18981,0.0
18982,2.0
18983,0.0
18984,7.0
18985,0.0
18986,1.0
18987,2.0
18988,0.0
18989,4.0
18990,7.0
18991,7.0
18992,6.0
18993,3.0
18994,0.0
18995,8.0
18996,2.0
18997,1.0
18998,3.0
18999,0.0
19000,1.0
19001,6.0
19002,4.0
19003,2.0
19004,0.0
19005,0.0
19006,0.0
19007,0.0
19008,0.0
19009,1.0
19010,2.0
19011,2.0
19012,8.0
19013,0.0
19014,8.0
19015,2.0
19016,0.0
19017,5.0
19018,2.0
19019,0.0
19020,0.0
19021,2.0
19022,5.0
19023,5.0
19024,0.0
19025,0.0
19026,0.0
19027,2.0
19028,6.0
19029,3.0
19030,0.0
19031,0.0
19032,1.0
19033,1.0
19034,0.0
19035,1.0
19036,1.0
19037,0.0
19038,2.0
19039,2.0
19040,6.0
19041,0.0
19042,1.0
19043,0.0
19044,6.0
19045,0.0
19046,0.0
19047,4.0
19048,3.0
19049,5.0
19050,0.0
19051,5.0
19052,0.0
19053,2.0
19054,0.0
19055,7.0
19056,0.0
19057,1.0
19058,1.0
19059,2.0
19060,0.0
19061,0.0
19062,3.0
19063,11.0
19064,0.0
19065,5.0
19066,0.0
19067,1.0
19068,3.0
19069,1.0
19070,2.0
19071,0.0
19072,6.0
19073,8.0
19074,1.0
19075,1.0
19076,3.0
19077,1.0
19078,3.0
19079,1.0
19080,2.0
19081,1.0
19082,3.0
19083,0.0
19084,5.0
19085,7.0
19086,2.0
19087,4.0
19088,3.0
19089,0.0
19090,15.0
19091,1.0
19092,0.0
19093,6.0
19094,7.0
19095,10.0
19096,8.0
19097,1.0
19098,1.0
19099,12.0
19100,1.0
19101,4.0
19102,9.0
19103,7.0
19104,0.0
19105,8.0
19106,0.0
19107,0.0
19108,11.0
19109,0.0
19110,12.0
19111,2.0
19112,8.0
19113,9.0
19114,2.0
19115,1.0
19116,2.0
19117,2.0
19118,16.0
19119,15.0
19120,6.0
19121,3.0
19122,7.0
19123,0.0
19124,0.0
19125,0.0
19126,3.0
19127,0.0
19128,5.0
19129,0.0
19130,11.0
19131,5.0
19132,20.0
19133,3.0
19134,3.0
19135,1.0
19136,2.0
19137,3.0
19138,3.0
19139,1.0
19140,0.0
19141,0.0
19142,1.0
19143,8.0
19144,2.0
19145,2.0
19146,0.0
19147,3.0
19148,6.0
19149,6.0
19150,3.0
19151,1.0
19152,0.0
19153,5.0
19154,2.0
19155,2.0
19156,1.0
19157,1.0
19158,4.0
19159,1.0
19160,2.0
19161,2.0
19162,4.0
19163,4.0
19164,0.0
19165,6.0
19166,12.0
19167,3.0
19168,9.0
19169,10.0
19170,7.0
19171,3.0
19172,1.0
19173,5.0
19174,8.0
19175,0.0
19176,0.0
19177,6.0
19178,1.0
19179,12.0
19180,3.0
19181,3.0
19182,0.0
19183,6.0
19184,6.0
19185,0.0
19186,0.0
19187,11.0
19188,4.0
19189,2.0
19190,3.0
19191,6.0
19192,6.0
19193,1.0
19194,0.0
19195,0.0
19196,0.0
19197,1.0
19198,3.0
19199,4.0
19200,7.0
19201,3.0
19202,4.0
19203,4.0
19204,4.0
19205,0.0
19206,10.0
19207,3.0
19208,1.0
19209,2.0
19210,2.0
19211,0.0
19212,1.0
19213,13.0
19214,5.0
19215,3.0
19216,0.0
19217,2.0
19218,0.0
19219,7.0
19220,1.0
19221,3.0
19222,0.0
19223,14.0
19224,2.0
19225,13.0
19226,5.0
19227,10.0
19228,4.0
19229,5.0
19230,3.0
19231,8.0
19232,5.0
19233,9.0
19234,8.0
19235,9.0
19236,10.0
19237,11.0
19238,7.0
19239,0.0
19240,6.0
19241,2.0
19242,11.0
19243,8.0
19244,6.0
19245,5.0
19246,1.0
19247,3.0
19248,2.0
19249,6.0
19250,5.0
19251,1.0
19252,9.0
19253,5.0
19254,2.0
19255,4.0
19256,10.0
19257,14.0
19258,0.0
19259,11.0
19260,2.0
19261,0.0
19262,5.0
19263,3.0
19264,2.0
19265,2.0
19266,2.0
19267,21.0
19268,1.0
19269,12.0
19270,0.0
19271,0.0
19272,0.0
19273,8.0
19274,12.0
19275,4.0
19276,8.0
19277,2.0
19278,15.0
19279,3.0
19280,11.0
19281,5.0
19282,7.0
19283,4.0
19284,4.0
19285,9.0
19286,5.0
19287,25.0
19288,3.0
19289,0.0
19290,5.0
19291,1.0
19292,14.0
19293,0.0
19294,0.0
19295,0.0
19296,2.0
19297,5.0
19298,2.0
19299,9.0
19300,4.0
19301,1.0
19302,9.0
19303,2.0
19304,12.0
19305,7.0
19306,1.0
19307,0.0
19308,0.0
19309,15.0
19310,2.0
19311,12.0
19312,7.0
19313,0.0
19314,9.0
19315,0.0
19316,1.0
19317,0.0
19318,9.0
19319,2.0
19320,4.0
19321,4.0
19322,3.0
19323,6.0
19324,4.0
19325,5.0
19326,1.0
19327,4.0
19328,3.0
19329,9.0
19330,0.0
19331,7.0
19332,4.0
19333,6.0
19334,1.0
19335,0.0
19336,0.0
19337,4.0
19338,15.0
19339,2.0
19340,8.0
19341,1.0
19342,0.0
19343,0.0
19344,0.0
19345,3.0
19346,0.0
19347,13.0
19348,0.0
19349,1.0
19350,14.0
19351,2.0
19352,1.0
19353,0.0
19354,0.0
19355,1.0
19356,9.0
19357,0.0
19358,1.0
19359,13.0
19360,1.0
19361,0.0
19362,2.0
19363,6.0
19364,10.0
19365,0.0
19366,0.0
19367,0.0
19368,0.0
19369,0.0
19370,1.0
19371,0.0
19372,0.0
19373,15.0
19374,1.0
19375,4.0
19376,0.0
19377,0.0
19378,0.0
19379,0.0
19380,1.0
19381,0.0
19382,19.0
19383,2.0
19384,0.0
19385,0.0
19386,2.0
19387,2.0
19388,0.0
19389,1.0
19390,0.0
19391,0.0
19392,1.0
19393,5.0
19394,5.0
19395,7.0
19396,0.0
19397,1.0
19398,1.0
19399,14.0
19400,0.0
19401,0.0
19402,11.0
19403,0.0
19404,8.0
19405,0.0
19406,2.0
19407,0.0
19408,0.0
19409,0.0
19410,2.0
19411,3.0
19412,5.0
19413,0.0
19414,0.0
19415,5.0
19416,1.0
19417,10.0
19418,1.0
19419,5.0
19420,3.0
19421,0.0
19422,1.0
19423,1.0
19424,0.0
19425,0.0
19426,1.0
19427,1.0
19428,0.0
19429,4.0
19430,7.0
19431,0.0
19432,3.0
19433,0.0
19434,0.0
19435,7.0
19436,2.0
19437,1.0
19438,0.0
19439,0.0
19440,7.0
19441,3.0
19442,0.0
19443,0.0
19444,4.0
19445,3.0
19446,1.0
19447,11.0
19448,0.0
19449,16.0
19450,8.0
19451,0.0
19452,1.0
19453,0.0
19454,2.0
19455,0.0
19456,5.0
19457,11.0
19458,1.0
19459,0.0
19460,6.0
19461,5.0
19462,2.0
19463,1.0
19464,1.0
19465,2.0
19466,0.0
19467,8.0
19468,7.0
19469,4.0
19470,13.0
19471,2.0
19472,0.0
19473,0.0
19474,0.0
19475,2.0
19476,0.0
19477,1.0
19478,5.0
19479,0.0
19480,9.0
19481,9.0
19482,1.0
19483,0.0
19484,2.0
19485,0.0
19486,0.0
19487,1.0
19488,2.0
19489,4.0
19490,7.0
19491,0.0
19492,2.0
19493,0.0
19494,1.0
19495,0.0
19496,10.0
19497,4.0
19498,0.0
19499,0.0
19500,1.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,10.0
19506,0.0
19507,5.0
19508,1.0
19509,3.0
19510,0.0
19511,0.0
19512,0.0
19513,2.0
19514,0.0
19515,12.0
19516,0.0
19517,5.0
19518,5.0
19519,10.0
19520,6.0
19521,0.0
19522,0.0
19523,0.0
19524,2.0
19525,0.0
19526,0.0
19527,0.0
19528,2.0
19529,0.0
19530,9.0
19531,0.0
19532,7.0
19533,0.0
19534,1.0
19535,10.0
19536,1.0
19537,3.0
19538,1.0
19539,2.0
19540,0.0
19541,8.0
19542,0.0
19543,0.0
19544,3.0
19545,0.0
19546,0.0
19547,9.0
19548,9.0
19549,0.0
19550,4.0
19551,3.0
19552,0.0
19553,4.0
19554,0.0
19555,0.0
19556,4.0
19557,12.0
19558,1.0
19559,0.0
19560,4.0
19561,8.0
19562,0.0
19563,0.0
19564,1.0
19565,5.0
19566,1.0
19567,2.0
19568,12.0
19569,0.0
19570,15.0
19571,3.0
19572,0.0
19573,1.0
19574,3.0
19575,1.0
19576,6.0
19577,1.0
19578,19.0
19579,3.0
19580,0.0
19581,2.0
19582,5.0
19583,4.0
19584,0.0
19585,4.0
19586,4.0
19587,9.0
19588,2.0
19589,0.0
19590,1.0
19591,6.0
19592,0.0
19593,0.0
19594,0.0
19595,0.0
19596,4.0
19597,0.0
19598,0.0
19599,4.0
19600,0.0
19601,0.0
19602,4.0
19603,2.0
19604,3.0
19605,2.0
19606,0.0
19607,4.0
19608,2.0
19609,0.0
19610,1.0
19611,0.0
19612,6.0
19613,7.0
19614,1.0
19615,6.0
19616,2.0
19617,0.0
19618,2.0
19619,4.0
19620,0.0
19621,5.0
19622,2.0
19623,0.0
19624,0.0
19625,0.0
19626,0.0
19627,0.0
19628,0.0
19629,1.0
19630,2.0
19631,3.0
19632,3.0
19633,2.0
19634,2.0
19635,5.0
19636,4.0
19637,4.0
19638,2.0
19639,6.0
19640,1.0
19641,8.0
19642,4.0
19643,0.0
19644,2.0
19645,1.0
19646,3.0
19647,3.0
19648,0.0
19649,0.0
19650,1.0
19651,1.0
19652,1.0
19653,1.0
19654,1.0
19655,3.0
19656,9.0
19657,5.0
19658,0.0
19659,4.0
19660,0.0
19661,1.0
19662,0.0
19663,0.0
19664,1.0
19665,5.0
19666,0.0
19667,0.0
19668,1.0
19669,1.0
19670,2.0
19671,0.0
19672,0.0
19673,0.0
19674,0.0
19675,0.0
19676,0.0
19677,0.0
19678,1.0
19679,0.0
19680,0.0
19681,4.0
19682,0.0
19683,0.0
19684,0.0
19685,0.0
19686,6.0
19687,0.0
19688,0.0
19689,1.0
19690,2.0
19691,0.0
19692,2.0
19693,10.0
19694,0.0
19695,1.0
19696,0.0
19697,2.0
19698,0.0
19699,0.0
19700,0.0
19701,3.0
19702,0.0
19703,1.0
19704,0.0
19705,0.0
19706,0.0
19707,2.0
19708,0.0
19709,0.0
19710,1.0
19711,0.0
19712,3.0
19713,0.0
19714,8.0
19715,4.0
19716,0.0
19717,0.0
19718,1.0
19719,4.0
19720,0.0
19721,0.0
19722,0.0
19723,0.0
19724,3.0
19725,11.0
19726,0.0
19727,0.0
19728,5.0
19729,4.0
19730,0.0
19731,0.0
19732,6.0
19733,3.0
19734,4.0
19735,5.0
19736,0.0
19737,0.0
19738,6.0
19739,0.0
19740,3.0
19741,4.0
19742,0.0
19743,1.0
19744,0.0
19745,0.0
19746,0.0
19747,3.0
19748,2.0
19749,0.0
19750,1.0
19751,3.0
19752,0.0
19753,0.0
19754,0.0
19755,0.0
19756,0.0
19757,0.0
19758,0.0
19759,0.0
19760,0.0
19761,2.0
19762,7.0
19763,8.0
19764,4.0
19765,2.0
19766,0.0
19767,0.0
19768,8.0
19769,0.0
19770,0.0
19771,3.0
19772,0.0
19773,0.0
19774,2.0
19775,7.0
19776,0.0
19777,0.0
19778,0.0
19779,6.0
19780,0.0
19781,1.0
19782,3.0
19783,3.0
19784,7.0
19785,3.0
19786,0.0
19787,0.0
19788,1.0
19789,0.0
19790,2.0
19791,0.0
19792,5.0
19793,0.0
19794,1.0
19795,11.0
19796,1.0
19797,0.0
19798,1.0
19799,0.0
19800,0.0
19801,0.0
19802,3.0
19803,1.0
19804,4.0
19805,1.0
19806,2.0
19807,3.0
19808,1.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,2.0
19814,8.0
19815,0.0
19816,0.0
19817,2.0
19818,3.0
19819,0.0
19820,2.0
19821,1.0
19822,0.0
19823,8.0
19824,0.0
19825,3.0
19826,1.0
19827,0.0
19828,3.0
19829,2.0
19830,0.0
19831,3.0
19832,5.0
19833,0.0
19834,5.0
19835,0.0
19836,0.0
19837,3.0
19838,5.0
19839,0.0
19840,0.0
19841,2.0
19842,0.0
19843,1.0
19844,6.0
19845,0.0
19846,0.0
19847,0.0
19848,3.0
19849,0.0
19850,6.0
19851,8.0
19852,1.0
19853,2.0
19854,3.0
19855,0.0
19856,2.0
19857,1.0
19858,0.0
19859,2.0
19860,0.0
19861,0.0
19862,1.0
19863,0.0
19864,2.0
19865,1.0
19866,7.0
19867,0.0
19868,0.0
19869,0.0
19870,2.0
19871,1.0
19872,1.0
19873,1.0
19874,1.0
19875,1.0
19876,0.0
19877,0.0
19878,0.0
19879,4.0
19880,3.0
19881,1.0
19882,4.0
19883,5.0
19884,8.0
19885,6.0
19886,7.0
19887,2.0
19888,0.0
19889,6.0
19890,0.0
19891,3.0
19892,3.0
19893,1.0
19894,1.0
19895,0.0
19896,0.0
19897,0.0
19898,1.0
19899,3.0
19900,14.0
19901,6.0
19902,7.0
19903,5.0
19904,0.0
19905,6.0
19906,0.0
19907,6.0
19908,4.0
19909,0.0
19910,0.0
19911,1.0
19912,0.0
19913,4.0
19914,5.0
19915,1.0
19916,0.0
19917,0.0
19918,6.0
19919,2.0
19920,1.0
19921,0.0
19922,4.0
19923,6.0
19924,1.0
19925,4.0
19926,6.0
19927,0.0
19928,0.0
19929,1.0
19930,10.0
19931,7.0
19932,0.0
19933,1.0
19934,2.0
19935,0.0
19936,3.0
19937,0.0
19938,0.0
19939,3.0
19940,0.0
19941,1.0
19942,9.0
19943,9.0
19944,0.0
19945,11.0
19946,0.0
19947,1.0
19948,7.0
19949,0.0
19950,1.0
19951,0.0
19952,0.0
19953,1.0
19954,0.0
19955,1.0
19956,0.0
19957,0.0
19958,0.0
19959,2.0
19960,0.0
19961,8.0
19962,6.0
19963,0.0
19964,4.0
19965,7.0
19966,8.0
19967,0.0
19968,1.0
19969,8.0
19970,2.0
19971,4.0
19972,14.0
19973,0.0
19974,0.0
19975,3.0
19976,1.0
19977,0.0
19978,2.0
19979,1.0
19980,7.0
19981,3.0
19982,0.0
19983,13.0
19984,9.0
19985,0.0
19986,0.0
19987,3.0
19988,9.0
19989,1.0
19990,1.0
19991,3.0
19992,3.0
19993,0.0
19994,12.0
19995,0.0
19996,0.0
19997,0.0
19998,4.0
19999,1.0
20000,1.0
20001,3.0
20002,0.0
20003,0.0
20004,0.0
20005,0.0
20006,2.0
20007,2.0
20008,0.0
20009,0.0
20010,0.0
20011,0.0
20012,0.0
20013,10.0
20014,0.0
20015,1.0
20016,0.0
20017,17.0
20018,3.0
20019,4.0
20020,2.0
20021,0.0
20022,2.0
20023,3.0
20024,0.0
20025,0.0
20026,0.0
20027,2.0
20028,4.0
20029,6.0
20030,11.0
20031,0.0
20032,2.0
20033,0.0
20034,3.0
20035,12.0
20036,1.0
20037,9.0
20038,3.0
20039,7.0
20040,0.0
20041,0.0
20042,11.0
20043,5.0
20044,12.0
20045,1.0
20046,0.0
20047,1.0
20048,0.0
20049,5.0
20050,0.0
20051,0.0
20052,0.0
20053,3.0
20054,1.0
20055,0.0
20056,1.0
20057,0.0
20058,1.0
20059,0.0
20060,11.0
20061,9.0
20062,0.0
20063,6.0
20064,1.0
20065,0.0
20066,1.0
20067,0.0
20068,2.0
20069,13.0
20070,3.0
20071,0.0
20072,0.0
20073,9.0
20074,3.0
20075,10.0
20076,0.0
20077,0.0
20078,0.0
20079,0.0
20080,0.0
20081,10.0
20082,1.0
20083,5.0
20084,16.0
20085,0.0
20086,9.0
20087,1.0
20088,0.0
20089,8.0
20090,3.0
20091,4.0
20092,0.0
20093,0.0
20094,9.0
20095,14.0
20096,6.0
20097,4.0
20098,1.0
20099,5.0
20100,1.0
20101,0.0
20102,7.0
20103,0.0
20104,4.0
20105,4.0
20106,1.0
20107,0.0
20108,2.0
20109,7.0
20110,0.0
20111,10.0
20112,1.0
20113,0.0
20114,2.0
20115,10.0
20116,0.0
20117,0.0
20118,2.0
20119,5.0
20120,6.0
20121,4.0
20122,2.0
20123,4.0
20124,1.0
20125,0.0
20126,0.0
20127,1.0
20128,12.0
20129,0.0
20130,0.0
20131,0.0
20132,0.0
20133,3.0
20134,23.0
20135,17.0
20136,5.0
20137,5.0
20138,0.0
20139,0.0
20140,0.0
20141,2.0
20142,8.0
20143,0.0
20144,5.0
20145,15.0
20146,26.0
20147,10.0
20148,9.0
20149,7.0
20150,16.0
20151,2.0
20152,0.0
20153,2.0
20154,1.0
20155,0.0
20156,0.0
20157,1.0
20158,9.0
20159,4.0
20160,21.0
20161,0.0
20162,1.0
20163,2.0
20164,19.0
20165,6.0
20166,12.0
20167,1.0
20168,12.0
20169,3.0
20170,7.0
20171,0.0
20172,1.0
20173,0.0
20174,1.0
20175,2.0
20176,0.0
20177,13.0
20178,4.0
20179,0.0
20180,0.0
20181,21.0
20182,3.0
20183,7.0
20184,1.0
20185,6.0
20186,4.0
20187,4.0
20188,0.0
20189,0.0
20190,3.0
20191,0.0
20192,7.0
20193,0.0
20194,4.0
20195,0.0
20196,0.0
20197,5.0
20198,1.0
20199,0.0
20200,0.0
20201,14.0
20202,2.0
20203,2.0
20204,0.0
20205,3.0
20206,5.0
20207,0.0
20208,0.0
20209,14.0
20210,6.0
20211,3.0
20212,0.0
20213,0.0
20214,6.0
20215,9.0
20216,15.0
20217,2.0
20218,0.0
20219,9.0
20220,9.0
20221,12.0
20222,1.0
20223,7.0
20224,6.0
20225,4.0
20226,1.0
20227,0.0
20228,7.0
20229,11.0
20230,2.0
20231,6.0
20232,2.0
20233,0.0
20234,2.0
20235,8.0
20236,0.0
20237,3.0
20238,3.0
20239,6.0
20240,4.0
20241,6.0
20242,7.0
20243,0.0
20244,4.0
20245,0.0
20246,27.0
20247,1.0
20248,2.0
20249,6.0
20250,1.0
20251,1.0
20252,0.0
20253,15.0
20254,3.0
20255,10.0
20256,9.0
20257,0.0
20258,9.0
20259,14.0
20260,5.0
20261,16.0
20262,2.0
20263,7.0
20264,0.0
20265,4.0
20266,5.0
20267,6.0
20268,2.0
20269,6.0
20270,1.0
20271,5.0
20272,0.0
20273,13.0
20274,0.0
20275,0.0
20276,5.0
20277,2.0
20278,10.0
20279,0.0
20280,0.0
20281,10.0
20282,6.0
20283,7.0
20284,3.0
20285,26.0
20286,13.0
20287,1.0
20288,10.0
20289,0.0
20290,0.0
20291,0.0
20292,0.0
20293,0.0
20294,3.0
20295,7.0
20296,11.0
20297,0.0
20298,5.0
20299,3.0
20300,4.0
20301,7.0
20302,8.0
20303,0.0
20304,0.0
20305,3.0
20306,20.0
20307,7.0
20308,2.0
20309,18.0
20310,0.0
20311,0.0
20312,0.0
20313,0.0
20314,5.0
20315,8.0
20316,1.0
20317,14.0
20318,31.0
20319,1.0
20320,5.0
20321,12.0
20322,0.0
20323,10.0
20324,0.0
20325,1.0
20326,32.0
20327,0.0
20328,2.0
20329,17.0
20330,22.0
20331,2.0
20332,11.0
20333,0.0
20334,3.0
20335,5.0
20336,4.0
20337,9.0
20338,8.0
20339,15.0
20340,7.0
20341,15.0
20342,16.0
20343,0.0
20344,0.0
20345,0.0
20346,6.0
20347,33.0
20348,0.0
20349,0.0
20350,0.0
20351,0.0
20352,13.0
20353,1.0
20354,3.0
20355,7.0
20356,3.0
20357,0.0
20358,13.0
20359,26.0
20360,3.0
20361,9.0
20362,10.0
20363,11.0
20364,12.0
20365,47.0
20366,10.0
20367,11.0
20368,13.0
20369,25.0
20370,2.0
20371,0.0
20372,7.0
20373,14.0
20374,0.0
20375,17.0
20376,22.0
20377,3.0
20378,0.0
20379,9.0
20380,0.0
20381,0.0
20382,7.0
20383,7.0
20384,8.0
20385,5.0
20386,15.0
20387,2.0
20388,10.0
20389,5.0
20390,9.0
20391,6.0
20392,6.0
20393,13.0
20394,2.0
20395,7.0
20396,0.0
20397,0.0
20398,11.0
20399,0.0
20400,0.0
20401,0.0
20402,8.0
20403,3.0
20404,14.0
20405,0.0
20406,5.0
20407,1.0
20408,5.0
20409,3.0
20410,0.0
20411,5.0
20412,0.0
20413,2.0
20414,11.0
20415,8.0
20416,0.0
20417,17.0
20418,7.0
20419,10.0
20420,15.0
20421,0.0
20422,13.0
20423,4.0
20424,0.0
20425,1.0
20426,15.0
20427,0.0
20428,16.0
20429,10.0
20430,0.0
20431,0.0
20432,1.0
20433,2.0
20434,0.0
20435,3.0
