,Slc17a7
15934,155.0
15935,104.0
15936,179.0
15937,3.0
15938,31.0
15939,61.0
15940,101.0
15941,50.0
15942,6.0
15943,171.0
15944,204.0
15945,163.0
15946,74.0
15947,20.0
15948,140.0
15949,73.0
15950,28.0
15951,104.0
15952,163.0
15953,134.0
15954,42.0
15955,13.0
15956,84.0
15957,81.0
15958,9.0
15959,20.0
15960,276.0
15961,148.0
15962,1.0
15963,1.0
15964,0.0
15965,16.0
15966,102.0
15967,2.0
15968,5.0
15969,178.0
15970,2.0
15971,31.0
15972,1.0
15973,40.0
15974,1.0
15975,77.0
15976,21.0
15977,3.0
15978,0.0
15979,74.0
15980,44.0
15981,16.0
15982,13.0
15983,11.0
15984,1.0
15985,7.0
15986,99.0
15987,0.0
15988,13.0
15989,36.0
15990,51.0
15991,11.0
15992,21.0
15993,36.0
15994,179.0
15995,3.0
15996,121.0
15997,0.0
15998,61.0
15999,33.0
16000,8.0
16001,14.0
16002,1.0
16003,42.0
16004,1.0
16005,16.0
16006,52.0
16007,68.0
16008,0.0
16009,90.0
16010,92.0
16011,51.0
16012,7.0
16013,192.0
16014,0.0
16015,107.0
16016,64.0
16017,22.0
16018,58.0
16019,27.0
16020,16.0
16021,64.0
16022,2.0
16023,77.0
16024,57.0
16025,2.0
16026,106.0
16027,3.0
16028,98.0
16029,48.0
16030,5.0
16031,14.0
16032,6.0
16033,4.0
16034,12.0
16035,25.0
16036,109.0
16037,9.0
16038,32.0
16039,0.0
16040,45.0
16041,125.0
16042,46.0
16043,47.0
16044,0.0
16045,3.0
16046,1.0
16047,63.0
16048,52.0
16049,28.0
16050,2.0
16051,14.0
16052,1.0
16053,96.0
16054,73.0
16055,2.0
16056,42.0
16057,20.0
16058,38.0
16059,40.0
16060,7.0
16061,21.0
16062,100.0
16063,0.0
16064,4.0
16065,9.0
16066,7.0
16067,0.0
16068,12.0
16069,48.0
16070,45.0
16071,0.0
16072,15.0
16073,10.0
16074,71.0
16075,9.0
16076,24.0
16077,46.0
16078,0.0
16079,1.0
16080,36.0
16081,117.0
16082,25.0
16083,1.0
16084,0.0
16085,19.0
16086,83.0
16087,0.0
16088,27.0
16089,58.0
16090,59.0
16091,0.0
16092,82.0
16093,0.0
16094,58.0
16095,0.0
16096,15.0
16097,0.0
16098,0.0
16099,0.0
16100,69.0
16101,0.0
16102,13.0
16103,44.0
16104,30.0
16105,1.0
16106,3.0
16107,18.0
16108,1.0
16109,80.0
16110,45.0
16111,0.0
16112,59.0
16113,10.0
16114,6.0
16115,101.0
16116,68.0
16117,0.0
16118,0.0
16119,65.0
16120,59.0
16121,17.0
16122,36.0
16123,61.0
16124,16.0
16125,63.0
16126,50.0
16127,5.0
16128,10.0
16129,1.0
16130,0.0
16131,0.0
16132,2.0
16133,0.0
16134,0.0
16135,0.0
16136,0.0
16137,0.0
16138,1.0
16139,0.0
16140,1.0
16141,0.0
16142,0.0
16143,0.0
16144,0.0
16145,0.0
16146,0.0
16147,1.0
16148,0.0
16149,0.0
16150,0.0
16151,0.0
16152,0.0
16153,0.0
16154,0.0
16155,0.0
16156,0.0
16157,0.0
16158,2.0
16159,0.0
16160,0.0
16161,0.0
16162,0.0
16163,1.0
16164,0.0
16165,0.0
16166,0.0
16167,0.0
16168,137.0
16169,0.0
16170,22.0
16171,94.0
16172,18.0
16173,12.0
16174,0.0
16175,85.0
16176,28.0
16177,1.0
16178,80.0
16179,5.0
16180,42.0
16181,74.0
16182,120.0
16183,8.0
16184,42.0
16185,2.0
16186,1.0
16187,28.0
16188,1.0
16189,50.0
16190,125.0
16191,20.0
16192,110.0
16193,5.0
16194,1.0
16195,31.0
16196,6.0
16197,11.0
16198,42.0
16199,6.0
16200,2.0
16201,0.0
16202,1.0
16203,70.0
16204,23.0
16205,12.0
16206,26.0
16207,52.0
16208,15.0
16209,74.0
16210,0.0
16211,2.0
16212,1.0
16213,0.0
16214,1.0
16215,1.0
16216,2.0
16217,1.0
16218,1.0
16219,92.0
16220,0.0
16221,3.0
16222,121.0
16223,13.0
16224,2.0
16225,172.0
16226,33.0
16227,0.0
16228,134.0
16229,109.0
16230,0.0
16231,45.0
16232,156.0
16233,70.0
16234,48.0
16235,29.0
16236,63.0
16237,3.0
16238,2.0
16239,32.0
16240,79.0
16241,37.0
16242,26.0
16243,126.0
16244,27.0
16245,73.0
16246,6.0
16247,2.0
16248,41.0
16249,195.0
16250,2.0
16251,20.0
16252,147.0
16253,0.0
16254,0.0
16255,56.0
16256,0.0
16257,100.0
16258,52.0
16259,27.0
16260,9.0
16261,160.0
16262,45.0
16263,12.0
16264,24.0
16265,1.0
16266,9.0
16267,0.0
16268,17.0
16269,26.0
16270,108.0
16271,10.0
16272,75.0
16273,1.0
16274,3.0
16275,0.0
16276,46.0
16277,62.0
16278,59.0
16279,23.0
16280,1.0
16281,3.0
16282,78.0
16283,100.0
16284,18.0
16285,0.0
16286,64.0
16287,15.0
16288,0.0
16289,108.0
16290,4.0
16291,16.0
16292,44.0
16293,2.0
16294,52.0
16295,48.0
16296,171.0
16297,1.0
16298,49.0
16299,39.0
16300,0.0
16301,40.0
16302,9.0
16303,13.0
16304,115.0
16305,4.0
16306,41.0
16307,4.0
16308,0.0
16309,2.0
16310,24.0
16311,115.0
16312,110.0
16313,115.0
16314,36.0
16315,149.0
16316,2.0
16317,32.0
16318,0.0
16319,38.0
16320,59.0
16321,0.0
16322,17.0
16323,70.0
16324,1.0
16325,97.0
16326,87.0
16327,112.0
16328,2.0
16329,30.0
16330,16.0
16331,5.0
16332,87.0
16333,37.0
16334,20.0
16335,52.0
16336,40.0
16337,231.0
16338,1.0
16339,88.0
16340,61.0
16341,5.0
16342,258.0
16343,2.0
16344,34.0
16345,205.0
16346,1.0
16347,190.0
16348,10.0
16349,72.0
16350,0.0
16351,3.0
16352,31.0
16353,33.0
16354,2.0
16355,237.0
16356,19.0
16357,28.0
16358,31.0
16359,1.0
16360,31.0
16361,18.0
16362,2.0
16363,16.0
16364,4.0
16365,68.0
16366,71.0
16367,99.0
16368,119.0
16369,237.0
16370,38.0
16371,152.0
16372,0.0
16373,0.0
16374,79.0
16375,187.0
16376,76.0
16377,2.0
16378,5.0
16379,170.0
16380,85.0
16381,97.0
16382,1.0
16383,14.0
16384,1.0
16385,211.0
16386,11.0
16387,33.0
16388,7.0
16389,7.0
16390,5.0
16391,142.0
16392,70.0
16393,77.0
16394,8.0
16395,13.0
16396,71.0
16397,0.0
16398,4.0
16399,126.0
16400,4.0
16401,2.0
16402,12.0
16403,113.0
16404,50.0
16405,1.0
16406,5.0
16407,38.0
16408,112.0
16409,118.0
16410,7.0
16411,35.0
16412,11.0
16413,43.0
16414,0.0
16415,93.0
16416,0.0
16417,142.0
16418,11.0
16419,145.0
16420,67.0
16421,65.0
16422,189.0
16423,84.0
16424,1.0
16425,1.0
16426,93.0
16427,165.0
16428,4.0
16429,2.0
16430,0.0
16431,2.0
16432,0.0
16433,0.0
16434,0.0
16435,173.0
16436,0.0
16437,0.0
16438,52.0
16439,1.0
16440,69.0
16441,193.0
16442,31.0
16443,71.0
16444,16.0
16445,157.0
16446,161.0
16447,1.0
16448,21.0
16449,0.0
16450,16.0
16451,67.0
16452,0.0
16453,71.0
16454,1.0
16455,0.0
16456,30.0
16457,1.0
16458,3.0
16459,0.0
16460,114.0
16461,169.0
16462,0.0
16463,1.0
16464,0.0
16465,15.0
16466,72.0
16467,76.0
16468,59.0
16469,0.0
16470,1.0
16471,0.0
16472,3.0
16473,4.0
16474,0.0
16475,1.0
16476,0.0
16477,1.0
16478,0.0
16479,161.0
16480,54.0
16481,18.0
16482,0.0
16483,6.0
16484,148.0
16485,0.0
16486,0.0
16487,9.0
16488,1.0
16489,0.0
16490,38.0
16491,0.0
16492,101.0
16493,30.0
16494,51.0
16495,1.0
16496,2.0
16497,1.0
16498,128.0
16499,1.0
16500,2.0
16501,0.0
16502,85.0
16503,3.0
16504,133.0
16505,0.0
16506,92.0
16507,0.0
16508,0.0
16509,26.0
16510,130.0
16511,1.0
16512,194.0
16513,58.0
16514,20.0
16515,89.0
16516,0.0
16517,2.0
16518,0.0
16519,1.0
16520,0.0
16521,29.0
16522,0.0
16523,4.0
16524,114.0
16525,3.0
16526,90.0
16527,83.0
16528,1.0
16529,2.0
16530,0.0
16531,1.0
16532,0.0
16533,4.0
16534,0.0
16535,19.0
16536,27.0
16537,51.0
16538,1.0
16539,29.0
16540,0.0
16541,6.0
16542,0.0
16543,0.0
16544,11.0
16545,101.0
16546,0.0
16547,179.0
16548,0.0
16549,14.0
16550,103.0
16551,6.0
16552,0.0
16553,26.0
16554,0.0
16555,2.0
16556,1.0
16557,81.0
16558,2.0
16559,107.0
16560,1.0
16561,128.0
16562,4.0
16563,0.0
16564,1.0
16565,137.0
16566,1.0
16567,118.0
16568,169.0
16569,78.0
16570,110.0
16571,177.0
16572,32.0
16573,0.0
16574,50.0
16575,137.0
16576,12.0
16577,13.0
16578,83.0
16579,112.0
16580,11.0
16581,2.0
16582,0.0
16583,1.0
16584,112.0
16585,1.0
16586,233.0
16587,21.0
16588,16.0
16589,3.0
16590,107.0
16591,21.0
16592,134.0
16593,68.0
16594,16.0
16595,5.0
16596,5.0
16597,32.0
16598,16.0
16599,2.0
16600,179.0
16601,48.0
16602,162.0
16603,14.0
16604,2.0
16605,28.0
16606,4.0
16607,168.0
16608,11.0
16609,107.0
16610,299.0
16611,166.0
16612,135.0
16613,47.0
16614,181.0
16615,2.0
16616,5.0
16617,121.0
16618,2.0
16619,4.0
16620,59.0
16621,1.0
16622,113.0
16623,14.0
16624,91.0
16625,3.0
16626,72.0
16627,29.0
16628,67.0
16629,6.0
16630,119.0
16631,6.0
16632,169.0
16633,16.0
16634,56.0
16635,1.0
16636,112.0
16637,146.0
16638,22.0
16639,12.0
16640,18.0
16641,163.0
16642,95.0
16643,1.0
16644,143.0
16645,19.0
16646,0.0
16647,78.0
16648,99.0
16649,36.0
16650,6.0
16651,216.0
16652,73.0
16653,75.0
16654,8.0
16655,134.0
16656,191.0
16657,19.0
16658,2.0
16659,14.0
16660,10.0
16661,11.0
16662,41.0
16663,15.0
16664,14.0
16665,88.0
16666,18.0
16667,11.0
16668,28.0
16669,9.0
16670,7.0
16671,9.0
16672,114.0
16673,5.0
16674,164.0
16675,44.0
16676,138.0
16677,72.0
16678,219.0
16679,47.0
16680,0.0
16681,170.0
16682,36.0
16683,9.0
16684,45.0
16685,33.0
16686,44.0
16687,172.0
16688,1.0
16689,132.0
16690,0.0
16691,90.0
16692,27.0
16693,62.0
16694,45.0
16695,54.0
16696,18.0
16697,130.0
16698,29.0
16699,3.0
16700,21.0
16701,35.0
16702,2.0
16703,89.0
16704,51.0
16705,94.0
16706,25.0
16707,1.0
16708,42.0
16709,10.0
16710,3.0
16711,64.0
16712,1.0
16713,15.0
16714,43.0
16715,173.0
16716,6.0
16717,4.0
16718,83.0
16719,12.0
16720,3.0
16721,92.0
16722,29.0
16723,14.0
16724,17.0
16725,20.0
16726,182.0
16727,13.0
16728,12.0
16729,73.0
16730,0.0
16731,4.0
16732,113.0
16733,43.0
16734,138.0
16735,2.0
16736,26.0
16737,59.0
16738,101.0
16739,156.0
16740,16.0
16741,21.0
16742,167.0
16743,7.0
16744,1.0
16745,29.0
16746,94.0
16747,67.0
16748,46.0
16749,119.0
16750,3.0
16751,1.0
16752,67.0
16753,216.0
16754,3.0
16755,40.0
16756,94.0
16757,52.0
16758,235.0
16759,64.0
16760,1.0
16761,88.0
16762,1.0
16763,73.0
16764,121.0
16765,1.0
16766,178.0
16767,0.0
16768,0.0
16769,28.0
16770,27.0
16771,0.0
16772,78.0
16773,118.0
16774,4.0
16775,3.0
16776,32.0
16777,18.0
16778,63.0
16779,240.0
16780,8.0
16781,122.0
16782,3.0
16783,4.0
16784,272.0
16785,1.0
16786,0.0
16787,43.0
16788,3.0
16789,1.0
16790,1.0
16791,2.0
16792,0.0
16793,28.0
16794,0.0
16795,0.0
16796,72.0
16797,41.0
16798,1.0
16799,8.0
16800,74.0
16801,7.0
16802,2.0
16803,5.0
16804,0.0
16805,1.0
16806,0.0
16807,52.0
16808,10.0
16809,2.0
16810,112.0
16811,7.0
16812,0.0
16813,26.0
16814,60.0
16815,23.0
16816,1.0
16817,30.0
16818,3.0
16819,2.0
16820,1.0
16821,136.0
16822,1.0
16823,34.0
16824,1.0
16825,20.0
16826,2.0
16827,0.0
16828,2.0
16829,0.0
16830,2.0
16831,1.0
16832,0.0
16833,2.0
16834,0.0
16835,3.0
16836,0.0
16837,2.0
16838,0.0
16839,0.0
16840,1.0
16841,5.0
16842,3.0
16843,0.0
16844,1.0
16845,3.0
16846,5.0
16847,3.0
16848,1.0
16849,5.0
16850,0.0
16851,4.0
16852,1.0
16853,3.0
16854,2.0
16855,1.0
16856,3.0
16857,3.0
16858,1.0
16859,0.0
16860,1.0
16861,5.0
16862,0.0
16863,0.0
16864,0.0
16865,2.0
16866,1.0
16867,1.0
16868,0.0
16869,0.0
16870,1.0
16871,1.0
16872,2.0
16873,1.0
16874,0.0
16875,0.0
16876,0.0
16877,1.0
16878,1.0
16879,0.0
16880,0.0
16881,1.0
16882,1.0
16883,1.0
16884,1.0
16885,1.0
16886,0.0
16887,0.0
16888,1.0
16889,0.0
16890,0.0
16891,2.0
16892,0.0
16893,6.0
16894,0.0
16895,1.0
16896,3.0
16897,1.0
16898,0.0
16899,0.0
16900,4.0
16901,2.0
16902,0.0
16903,2.0
16904,1.0
16905,0.0
16906,0.0
16907,1.0
16908,0.0
16909,0.0
16910,1.0
16911,1.0
16912,0.0
16913,0.0
16914,1.0
16915,0.0
16916,2.0
16917,0.0
16918,0.0
16919,2.0
16920,3.0
16921,0.0
16922,1.0
16923,0.0
16924,0.0
16925,2.0
16926,2.0
16927,0.0
16928,0.0
16929,0.0
16930,0.0
16931,1.0
16932,0.0
16933,3.0
16934,0.0
16935,1.0
16936,2.0
16937,0.0
16938,0.0
16939,0.0
16940,1.0
16941,2.0
16942,1.0
16943,0.0
16944,0.0
16945,1.0
16946,0.0
16947,1.0
16948,1.0
16949,0.0
16950,3.0
16951,3.0
16952,1.0
16953,0.0
16954,0.0
16955,0.0
16956,1.0
16957,1.0
16958,0.0
16959,0.0
16960,0.0
16961,4.0
16962,0.0
16963,2.0
16964,0.0
16965,0.0
16966,0.0
16967,1.0
16968,29.0
16969,0.0
16970,0.0
16971,0.0
16972,2.0
16973,1.0
16974,0.0
16975,0.0
16976,0.0
16977,0.0
16978,0.0
16979,0.0
16980,0.0
16981,2.0
16982,16.0
16983,1.0
16984,0.0
16985,2.0
16986,1.0
16987,0.0
16988,1.0
16989,1.0
16990,0.0
16991,11.0
16992,58.0
16993,0.0
16994,4.0
16995,0.0
16996,14.0
16997,0.0
16998,1.0
16999,1.0
17000,1.0
17001,0.0
17002,0.0
17003,1.0
17004,3.0
17005,3.0
17006,0.0
17007,10.0
17008,0.0
17009,0.0
17010,0.0
17011,15.0
17012,20.0
17013,2.0
17014,6.0
17015,0.0
17016,65.0
17017,1.0
17018,3.0
17019,0.0
17020,22.0
17021,4.0
17022,3.0
17023,0.0
17024,1.0
17025,3.0
17026,64.0
17027,0.0
17028,0.0
17029,12.0
17030,13.0
17031,0.0
17032,0.0
17033,30.0
17034,0.0
17035,3.0
17036,1.0
17037,0.0
17038,15.0
17039,3.0
17040,0.0
17041,0.0
17042,0.0
17043,9.0
17044,7.0
17045,33.0
17046,0.0
17047,21.0
17048,0.0
17049,0.0
17050,0.0
17051,4.0
17052,0.0
17053,22.0
17054,4.0
17055,1.0
17056,48.0
17057,3.0
17058,12.0
17059,8.0
17060,15.0
17061,58.0
17062,6.0
17063,12.0
17064,0.0
17065,35.0
17066,75.0
17067,26.0
17068,17.0
17069,1.0
17070,6.0
17071,12.0
17072,19.0
17073,8.0
17074,103.0
17075,24.0
17076,32.0
17077,117.0
17078,66.0
17079,71.0
17080,5.0
17081,12.0
17082,0.0
17083,30.0
17084,36.0
17085,17.0
17086,4.0
17087,34.0
17088,42.0
17089,23.0
17090,24.0
17091,0.0
17092,53.0
17093,0.0
17094,25.0
17095,9.0
17096,31.0
17097,20.0
17098,0.0
17099,31.0
17100,23.0
17101,1.0
17102,39.0
17103,0.0
17104,44.0
17105,0.0
17106,28.0
17107,7.0
17108,2.0
17109,31.0
17110,4.0
17111,28.0
17112,5.0
17113,13.0
17114,1.0
17115,115.0
17116,189.0
17117,119.0
17118,18.0
17119,11.0
17120,14.0
17121,34.0
17122,10.0
17123,33.0
17124,28.0
17125,12.0
17126,30.0
17127,0.0
17128,0.0
17129,4.0
17130,0.0
17131,47.0
17132,23.0
17133,58.0
17134,25.0
17135,56.0
17136,0.0
17137,5.0
17138,1.0
17139,16.0
17140,23.0
17141,41.0
17142,105.0
17143,0.0
17144,22.0
17145,49.0
17146,2.0
17147,4.0
17148,4.0
17149,2.0
17150,53.0
17151,40.0
17152,18.0
17153,23.0
17154,1.0
17155,40.0
17156,19.0
17157,27.0
17158,7.0
17159,3.0
17160,70.0
17161,0.0
17162,57.0
17163,17.0
17164,4.0
17165,36.0
17166,16.0
17167,2.0
17168,57.0
17169,12.0
17170,0.0
17171,0.0
17172,3.0
17173,25.0
17174,17.0
17175,24.0
17176,41.0
17177,0.0
17178,5.0
17179,29.0
17180,0.0
17181,3.0
17182,7.0
17183,3.0
17184,17.0
17185,2.0
17186,3.0
17187,42.0
17188,1.0
17189,1.0
17190,16.0
17191,0.0
17192,12.0
17193,0.0
17194,54.0
17195,36.0
17196,1.0
17197,0.0
17198,0.0
17199,37.0
17200,23.0
17201,22.0
17202,12.0
17203,9.0
17204,0.0
17205,11.0
17206,17.0
17207,32.0
17208,0.0
17209,16.0
17210,0.0
17211,5.0
17212,3.0
17213,6.0
17214,0.0
17215,28.0
17216,0.0
17217,4.0
17218,3.0
17219,1.0
17220,0.0
17221,22.0
17222,15.0
17223,10.0
17224,35.0
17225,32.0
17226,32.0
17227,0.0
17228,1.0
17229,25.0
17230,0.0
17231,4.0
17232,56.0
17233,1.0
17234,28.0
17235,16.0
17236,39.0
17237,53.0
17238,22.0
17239,2.0
17240,2.0
17241,22.0
17242,29.0
17243,0.0
17244,6.0
17245,0.0
17246,8.0
17247,42.0
17248,0.0
17249,0.0
17250,72.0
17251,1.0
17252,10.0
17253,48.0
17254,87.0
17255,14.0
17256,43.0
17257,4.0
17258,52.0
17259,25.0
17260,3.0
17261,31.0
17262,13.0
17263,15.0
17264,78.0
17265,7.0
17266,0.0
17267,0.0
17268,15.0
17269,4.0
17270,40.0
17271,0.0
17272,1.0
17273,6.0
17274,2.0
17275,26.0
17276,44.0
17277,19.0
17278,41.0
17279,1.0
17280,12.0
17281,2.0
17282,19.0
17283,32.0
17284,1.0
17285,31.0
17286,31.0
17287,0.0
17288,2.0
17289,13.0
17290,12.0
17291,20.0
17292,16.0
17293,12.0
17294,0.0
17295,12.0
17296,28.0
17297,48.0
17298,9.0
17299,6.0
17300,42.0
17301,12.0
17302,24.0
17303,7.0
17304,7.0
17305,25.0
17306,1.0
17307,39.0
17308,17.0
17309,26.0
17310,3.0
17311,13.0
17312,55.0
17313,21.0
17314,28.0
17315,3.0
17316,0.0
17317,0.0
17318,0.0
17319,10.0
17320,0.0
17321,50.0
17322,3.0
17323,25.0
17324,26.0
17325,0.0
17326,13.0
17327,36.0
17328,1.0
17329,0.0
17330,9.0
17331,15.0
17332,49.0
17333,2.0
17334,3.0
17335,13.0
17336,23.0
17337,1.0
17338,1.0
17339,0.0
17340,3.0
17341,42.0
17342,4.0
17343,58.0
17344,15.0
17345,15.0
17346,4.0
17347,0.0
17348,5.0
17349,2.0
17350,56.0
17351,39.0
17352,17.0
17353,46.0
17354,23.0
17355,1.0
17356,17.0
17357,0.0
17358,13.0
17359,19.0
17360,12.0
17361,37.0
17362,19.0
17363,5.0
17364,26.0
17365,5.0
17366,8.0
17367,36.0
17368,9.0
17369,35.0
17370,6.0
17371,49.0
17372,7.0
17373,10.0
17374,19.0
17375,0.0
17376,23.0
17377,14.0
17378,0.0
17379,5.0
17380,52.0
17381,4.0
17382,11.0
17383,0.0
17384,21.0
17385,50.0
17386,5.0
17387,0.0
17388,34.0
17389,19.0
17390,26.0
17391,48.0
17392,10.0
17393,3.0
17394,3.0
17395,23.0
17396,2.0
17397,9.0
17398,19.0
17399,38.0
17400,2.0
17401,13.0
17402,5.0
17403,0.0
17404,46.0
17405,3.0
17406,9.0
17407,24.0
17408,34.0
17409,1.0
17410,26.0
17411,14.0
17412,48.0
17413,1.0
17414,20.0
17415,21.0
17416,35.0
17417,22.0
17418,7.0
17419,38.0
17420,21.0
17421,18.0
17422,53.0
17423,1.0
17424,7.0
17425,0.0
17426,1.0
17427,9.0
17428,0.0
17429,2.0
17430,1.0
17431,27.0
17432,0.0
17433,6.0
17434,1.0
17435,0.0
17436,0.0
17437,0.0
17438,8.0
17439,16.0
17440,0.0
17441,16.0
17442,21.0
17443,0.0
17444,12.0
17445,5.0
17446,29.0
17447,0.0
17448,0.0
17449,6.0
17450,22.0
17451,4.0
17452,0.0
17453,0.0
17454,4.0
17455,1.0
17456,9.0
17457,24.0
17458,0.0
17459,0.0
17460,0.0
17461,0.0
17462,0.0
17463,1.0
17464,18.0
17465,0.0
17466,15.0
17467,0.0
17468,0.0
17469,0.0
17470,1.0
17471,1.0
17472,1.0
17473,23.0
17474,42.0
17475,2.0
17476,0.0
17477,1.0
17478,15.0
17479,1.0
17480,0.0
17481,1.0
17482,0.0
17483,11.0
17484,1.0
17485,0.0
17486,0.0
17487,0.0
17488,2.0
17489,1.0
17490,0.0
17491,1.0
17492,0.0
17493,0.0
17494,0.0
17495,0.0
17496,0.0
17497,0.0
17498,0.0
17499,0.0
17500,0.0
17501,0.0
17502,0.0
17503,0.0
17504,0.0
17505,0.0
17506,0.0
17507,0.0
17508,0.0
17509,0.0
17510,0.0
17511,0.0
17512,0.0
17513,0.0
17514,0.0
17515,0.0
17516,0.0
17517,0.0
17518,0.0
17519,0.0
17520,0.0
17521,0.0
17522,0.0
17523,0.0
17524,0.0
17525,0.0
17526,0.0
17527,0.0
17528,0.0
17529,0.0
17530,0.0
17531,0.0
17532,0.0
17533,0.0
17534,0.0
17535,0.0
17536,0.0
17537,0.0
17538,0.0
17539,0.0
17540,4.0
17541,0.0
17542,0.0
17543,1.0
17544,0.0
17545,0.0
17546,0.0
17547,0.0
17548,0.0
17549,0.0
17550,0.0
17551,0.0
17552,0.0
17553,0.0
17554,1.0
17555,0.0
17556,0.0
17557,0.0
17558,1.0
17559,0.0
17560,0.0
17561,0.0
17562,0.0
17563,0.0
17564,0.0
17565,0.0
17566,0.0
17567,0.0
17568,0.0
17569,1.0
17570,0.0
17571,0.0
17572,0.0
17573,0.0
17574,0.0
17575,0.0
17576,0.0
17577,0.0
17578,0.0
17579,0.0
17580,0.0
17581,0.0
17582,0.0
17583,0.0
17584,0.0
17585,0.0
17586,0.0
17587,0.0
17588,0.0
17589,0.0
17590,0.0
17591,0.0
17592,0.0
17593,0.0
17594,0.0
17595,0.0
17596,0.0
17597,0.0
17598,0.0
17599,0.0
17600,0.0
17601,0.0
17602,0.0
17603,4.0
17604,0.0
17605,0.0
17606,0.0
17607,0.0
17608,0.0
17609,0.0
17610,0.0
17611,0.0
17612,0.0
17613,0.0
17614,0.0
17615,0.0
17616,0.0
17617,0.0
17618,0.0
17619,0.0
17620,0.0
17621,0.0
17622,0.0
17623,0.0
17624,4.0
17625,0.0
17626,0.0
17627,0.0
17628,0.0
17629,0.0
17630,0.0
17631,0.0
17632,0.0
17633,0.0
17634,0.0
17635,0.0
17636,0.0
17637,0.0
17638,0.0
17639,0.0
17640,0.0
17641,0.0
17642,0.0
17643,0.0
17644,0.0
17645,0.0
17646,0.0
17647,0.0
17648,0.0
17649,0.0
17650,0.0
17651,0.0
17652,0.0
17653,0.0
17654,0.0
17655,0.0
17656,0.0
17657,0.0
17658,0.0
17659,0.0
17660,0.0
17661,0.0
17662,0.0
17663,0.0
17664,0.0
17665,0.0
17666,0.0
17667,1.0
17668,0.0
17669,0.0
17670,0.0
17671,0.0
17672,0.0
17673,0.0
17674,0.0
17675,0.0
17676,0.0
17677,0.0
17678,0.0
17679,0.0
17680,0.0
17681,0.0
17682,0.0
17683,0.0
17684,0.0
17685,0.0
17686,0.0
17687,0.0
17688,0.0
17689,0.0
17690,0.0
17691,0.0
17692,0.0
17693,0.0
17694,0.0
17695,0.0
17696,0.0
17697,0.0
17698,0.0
17699,0.0
17700,0.0
17701,0.0
17702,0.0
17703,0.0
17704,0.0
17705,0.0
17706,0.0
17707,0.0
17708,0.0
17709,0.0
17710,0.0
17711,0.0
17712,0.0
17713,0.0
17714,0.0
17715,1.0
17716,0.0
17717,0.0
17718,0.0
17719,0.0
17720,0.0
17721,0.0
17722,0.0
17723,0.0
17724,0.0
17725,0.0
17726,0.0
17727,0.0
17728,0.0
17729,0.0
17730,0.0
17731,0.0
17732,0.0
17733,0.0
17734,0.0
17735,0.0
17736,0.0
17737,0.0
17738,0.0
17739,0.0
17740,0.0
17741,0.0
17742,0.0
17743,0.0
17744,0.0
17745,0.0
17746,0.0
17747,0.0
17748,0.0
17749,0.0
17750,0.0
17751,0.0
17752,0.0
17753,0.0
17754,0.0
17755,0.0
17756,0.0
17757,0.0
17758,0.0
17759,0.0
17760,0.0
17761,0.0
17762,0.0
17763,0.0
17764,0.0
17765,0.0
17766,0.0
17767,0.0
17768,0.0
17769,0.0
17770,0.0
17771,0.0
17772,0.0
17773,0.0
17774,0.0
17775,0.0
17776,0.0
17777,0.0
17778,0.0
17779,0.0
17780,0.0
17781,0.0
17782,0.0
17783,0.0
17784,0.0
17785,0.0
17786,0.0
17787,0.0
17788,0.0
17789,0.0
17790,0.0
17791,0.0
17792,0.0
17793,0.0
17794,0.0
17795,0.0
17796,0.0
17797,0.0
17798,0.0
17799,0.0
17800,0.0
17801,0.0
17802,0.0
17803,0.0
17804,0.0
17805,0.0
17806,1.0
17807,0.0
17808,0.0
17809,0.0
17810,0.0
17811,0.0
17812,0.0
17813,0.0
17814,0.0
17815,0.0
17816,0.0
17817,0.0
17818,0.0
17819,0.0
17820,0.0
17821,0.0
17822,0.0
17823,0.0
17824,0.0
17825,0.0
17826,0.0
17827,0.0
17828,0.0
17829,0.0
17830,0.0
17831,0.0
17832,0.0
17833,0.0
17834,0.0
17835,0.0
17836,1.0
17837,0.0
17838,0.0
17839,0.0
17840,0.0
17841,0.0
17842,0.0
17843,0.0
17844,0.0
17845,0.0
17846,0.0
17847,0.0
17848,0.0
17849,0.0
17850,0.0
17851,0.0
17852,0.0
17853,0.0
17854,0.0
17855,0.0
17856,0.0
17857,0.0
17858,0.0
17859,1.0
17860,0.0
17861,0.0
17862,0.0
17863,0.0
17864,0.0
17865,0.0
17866,0.0
17867,0.0
17868,0.0
17869,0.0
17870,0.0
17871,0.0
17872,1.0
17873,0.0
17874,0.0
17875,0.0
17876,0.0
17877,0.0
17878,0.0
17879,0.0
17880,0.0
17881,0.0
17882,0.0
17883,0.0
17884,0.0
17885,0.0
17886,0.0
17887,0.0
17888,0.0
17889,0.0
17890,0.0
17891,0.0
17892,0.0
17893,0.0
17894,0.0
17895,0.0
17896,0.0
17897,0.0
17898,0.0
17899,0.0
17900,0.0
17901,0.0
17902,0.0
17903,0.0
17904,0.0
17905,0.0
17906,0.0
17907,0.0
17908,0.0
17909,0.0
17910,0.0
17911,0.0
17912,0.0
17913,0.0
17914,0.0
17915,0.0
17916,0.0
17917,0.0
17918,0.0
17919,0.0
17920,0.0
17921,0.0
17922,0.0
17923,0.0
17924,0.0
17925,0.0
17926,0.0
17927,4.0
17928,0.0
17929,1.0
17930,0.0
17931,0.0
