,Grm5
35098,0.0
35099,3.0
35100,3.0
35101,0.0
35102,8.0
35103,1.0
35104,8.0
35105,3.0
35106,1.0
35107,0.0
35108,1.0
35109,0.0
35110,0.0
35111,0.0
35112,0.0
35113,1.0
35114,0.0
35115,17.0
35116,10.0
35117,6.0
35118,15.0
35119,0.0
35120,13.0
35121,0.0
35122,0.0
35123,0.0
35124,0.0
35125,0.0
35126,14.0
35127,0.0
35128,2.0
35129,11.0
35130,15.0
35131,8.0
35132,0.0
35133,17.0
35134,6.0
35135,0.0
35136,10.0
35137,0.0
35138,4.0
35139,16.0
35140,0.0
35141,17.0
35142,23.0
35143,4.0
35144,15.0
35145,14.0
35146,3.0
35147,0.0
35148,6.0
35149,11.0
35150,18.0
35151,0.0
35152,17.0
35153,42.0
35154,0.0
35155,32.0
35156,4.0
35157,5.0
35158,18.0
35159,5.0
35160,26.0
35161,4.0
35162,28.0
35163,9.0
35164,22.0
35165,3.0
35166,13.0
35167,5.0
35168,7.0
35169,40.0
35170,6.0
35171,34.0
35172,0.0
35173,10.0
35174,24.0
35175,29.0
35176,5.0
35177,25.0
35178,4.0
35179,19.0
35180,5.0
35181,12.0
35182,17.0
35183,11.0
35184,1.0
35185,1.0
35186,11.0
35187,5.0
35188,16.0
35189,39.0
35190,12.0
35191,4.0
35192,0.0
35193,0.0
35194,4.0
35195,7.0
35196,5.0
35197,32.0
35198,0.0
35199,21.0
35200,0.0
35201,1.0
35202,15.0
35203,22.0
35204,10.0
35205,8.0
35206,29.0
35207,49.0
35208,1.0
35209,5.0
35210,9.0
35211,15.0
35212,15.0
35213,9.0
35214,3.0
35215,41.0
35216,1.0
35217,54.0
35218,0.0
35219,9.0
35220,14.0
35221,14.0
35222,25.0
35223,7.0
35224,9.0
35225,12.0
35226,14.0
35227,3.0
35228,1.0
35229,31.0
35230,9.0
35231,51.0
35232,23.0
35233,57.0
35234,7.0
35235,0.0
35236,62.0
35237,43.0
35238,3.0
35239,7.0
35240,0.0
35241,36.0
35242,0.0
35243,9.0
35244,1.0
35245,13.0
35246,2.0
35247,5.0
35248,51.0
35249,3.0
35250,6.0
35251,42.0
35252,6.0
35253,0.0
35254,8.0
35255,0.0
35256,0.0
35257,8.0
35258,0.0
35259,0.0
35260,32.0
35261,41.0
35262,43.0
35263,0.0
35264,9.0
35265,20.0
35266,4.0
35267,12.0
35268,4.0
35269,1.0
35270,20.0
35271,31.0
35272,6.0
35273,11.0
35274,7.0
35275,10.0
35276,4.0
35277,32.0
35278,0.0
35279,0.0
35280,38.0
35281,27.0
35282,43.0
35283,29.0
35284,11.0
35285,5.0
35286,12.0
35287,24.0
35288,6.0
35289,0.0
35290,10.0
35291,60.0
35292,5.0
35293,16.0
35294,5.0
35295,2.0
35296,32.0
35297,28.0
35298,2.0
35299,14.0
35300,19.0
35301,0.0
35302,25.0
35303,5.0
35304,1.0
35305,1.0
35306,2.0
35307,37.0
35308,13.0
35309,1.0
35310,10.0
35311,10.0
35312,0.0
35313,14.0
35314,9.0
35315,3.0
35316,1.0
35317,20.0
35318,0.0
35319,0.0
35320,2.0
35321,7.0
35322,0.0
35323,3.0
35324,37.0
35325,47.0
35326,42.0
35327,0.0
35328,5.0
35329,13.0
35330,2.0
35331,38.0
35332,28.0
35333,31.0
35334,19.0
35335,2.0
35336,30.0
35337,2.0
35338,11.0
35339,0.0
35340,9.0
35341,20.0
35342,7.0
35343,0.0
35344,0.0
35345,2.0
35346,13.0
35347,0.0
35348,0.0
35349,1.0
35350,23.0
35351,0.0
35352,0.0
35353,5.0
35354,0.0
35355,18.0
35356,4.0
35357,2.0
35358,16.0
35359,13.0
35360,17.0
35361,7.0
35362,22.0
35363,14.0
35364,13.0
35365,3.0
35366,14.0
35367,1.0
35368,1.0
35369,0.0
35370,15.0
35371,29.0
35372,0.0
35373,5.0
35374,4.0
35375,6.0
35376,19.0
35377,32.0
35378,3.0
35379,2.0
35380,0.0
35381,36.0
35382,1.0
35383,33.0
35384,33.0
35385,4.0
35386,27.0
35387,11.0
35388,1.0
35389,24.0
35390,0.0
35391,16.0
35392,39.0
35393,0.0
35394,2.0
35395,56.0
35396,53.0
35397,13.0
35398,3.0
35399,6.0
35400,0.0
35401,51.0
35402,0.0
35403,5.0
35404,49.0
35405,0.0
35406,12.0
35407,4.0
35408,0.0
35409,2.0
35410,4.0
35411,2.0
35412,47.0
35413,5.0
35414,0.0
35415,1.0
35416,13.0
35417,0.0
35418,49.0
35419,17.0
35420,23.0
35421,50.0
35422,13.0
35423,1.0
35424,1.0
35425,19.0
35426,15.0
35427,1.0
35428,12.0
35429,35.0
35430,0.0
35431,0.0
35432,1.0
35433,4.0
35434,18.0
35435,1.0
35436,0.0
35437,29.0
35438,10.0
35439,3.0
35440,0.0
35441,1.0
35442,3.0
35443,3.0
35444,26.0
35445,0.0
35446,3.0
35447,0.0
35448,18.0
35449,11.0
35450,0.0
35451,0.0
35452,1.0
35453,0.0
35454,1.0
35455,1.0
35456,8.0
35457,0.0
35458,25.0
35459,1.0
35460,29.0
35461,29.0
35462,5.0
35463,12.0
35464,8.0
35465,0.0
35466,6.0
35467,30.0
35468,25.0
35469,3.0
35470,18.0
35471,23.0
35472,14.0
35473,25.0
35474,3.0
35475,18.0
35476,5.0
35477,4.0
35478,37.0
35479,0.0
35480,24.0
35481,7.0
35482,6.0
35483,3.0
35484,35.0
35485,18.0
35486,7.0
35487,5.0
35488,18.0
35489,6.0
35490,0.0
35491,0.0
35492,12.0
35493,40.0
35494,21.0
35495,35.0
35496,52.0
35497,30.0
35498,34.0
35499,29.0
35500,32.0
35501,23.0
35502,5.0
35503,38.0
35504,27.0
35505,1.0
35506,4.0
35507,0.0
35508,0.0
35509,27.0
35510,22.0
35511,7.0
35512,25.0
35513,2.0
35514,0.0
35515,51.0
35516,2.0
35517,12.0
35518,29.0
35519,0.0
35520,20.0
35521,5.0
35522,1.0
35523,5.0
35524,24.0
35525,1.0
35526,2.0
35527,20.0
35528,27.0
35529,2.0
35530,12.0
35531,22.0
35532,19.0
35533,31.0
35534,27.0
35535,0.0
35536,8.0
35537,19.0
35538,35.0
35539,8.0
35540,30.0
35541,22.0
35542,4.0
35543,0.0
35544,54.0
35545,1.0
35546,3.0
35547,5.0
35548,15.0
35549,0.0
35550,4.0
35551,18.0
35552,17.0
35553,1.0
35554,1.0
35555,2.0
35556,26.0
35557,26.0
35558,5.0
35559,45.0
35560,10.0
35561,9.0
35562,1.0
35563,25.0
35564,17.0
35565,2.0
35566,1.0
35567,12.0
35568,14.0
35569,0.0
35570,0.0
35571,1.0
35572,0.0
35573,3.0
35574,0.0
35575,0.0
35576,0.0
35577,0.0
35578,1.0
35579,0.0
35580,2.0
35581,29.0
35582,4.0
35583,0.0
35584,4.0
35585,1.0
35586,4.0
35587,0.0
35588,0.0
35589,0.0
35590,0.0
35591,0.0
35592,0.0
35593,0.0
35594,10.0
35595,12.0
35596,0.0
35597,4.0
35598,2.0
35599,0.0
35600,0.0
35601,1.0
35602,16.0
35603,0.0
35604,31.0
35605,0.0
35606,0.0
35607,0.0
35608,0.0
35609,0.0
35610,2.0
35611,16.0
35612,0.0
35613,0.0
35614,0.0
35615,0.0
35616,0.0
35617,0.0
35618,0.0
35619,0.0
35620,0.0
35621,0.0
35622,0.0
35623,0.0
35624,0.0
35625,0.0
35626,30.0
35627,4.0
35628,2.0
35629,0.0
35630,0.0
35631,0.0
35632,6.0
35633,0.0
35634,0.0
35635,0.0
35636,0.0
35637,4.0
35638,1.0
35639,0.0
35640,14.0
35641,0.0
35642,0.0
35643,0.0
35644,0.0
35645,0.0
35646,3.0
35647,0.0
35648,8.0
35649,2.0
35650,9.0
35651,0.0
35652,1.0
35653,2.0
35654,8.0
35655,6.0
35656,2.0
35657,4.0
35658,4.0
35659,2.0
35660,5.0
35661,21.0
35662,2.0
35663,7.0
35664,12.0
35665,9.0
35666,12.0
35667,1.0
35668,3.0
35669,5.0
35670,5.0
35671,8.0
35672,13.0
35673,14.0
35674,6.0
35675,16.0
35676,1.0
35677,1.0
35678,8.0
35679,17.0
35680,9.0
35681,2.0
35682,2.0
35683,1.0
35684,1.0
35685,2.0
35686,0.0
35687,5.0
35688,5.0
35689,15.0
35690,0.0
35691,4.0
35692,1.0
35693,4.0
35694,6.0
35695,3.0
35696,1.0
35697,0.0
35698,5.0
35699,0.0
35700,10.0
35701,0.0
35702,0.0
35703,23.0
35704,0.0
35705,11.0
35706,5.0
35707,25.0
35708,3.0
35709,0.0
35710,0.0
35711,6.0
35712,11.0
35713,3.0
35714,11.0
35715,0.0
35716,12.0
35717,37.0
35718,16.0
35719,3.0
35720,5.0
35721,3.0
35722,2.0
35723,2.0
35724,2.0
35725,12.0
35726,5.0
35727,0.0
35728,6.0
35729,1.0
35730,8.0
35731,9.0
35732,0.0
35733,2.0
35734,29.0
35735,0.0
35736,20.0
35737,1.0
35738,9.0
35739,0.0
35740,0.0
35741,0.0
35742,1.0
35743,10.0
35744,4.0
35745,12.0
35746,3.0
35747,1.0
35748,20.0
35749,7.0
35750,6.0
35751,9.0
35752,11.0
35753,3.0
35754,10.0
35755,6.0
35756,2.0
35757,30.0
35758,10.0
35759,39.0
35760,6.0
35761,32.0
35762,18.0
35763,6.0
35764,9.0
35765,0.0
35766,2.0
35767,4.0
35768,1.0
35769,0.0
35770,62.0
35771,0.0
35772,0.0
35773,2.0
35774,2.0
35775,6.0
35776,34.0
35777,0.0
35778,2.0
35779,0.0
35780,7.0
35781,0.0
35782,1.0
35783,0.0
35784,54.0
35785,6.0
35786,10.0
35787,0.0
35788,41.0
35789,3.0
35790,3.0
35791,23.0
35792,0.0
35793,10.0
35794,0.0
35795,4.0
35796,28.0
35797,9.0
35798,1.0
35799,23.0
35800,1.0
35801,4.0
35802,36.0
35803,42.0
35804,18.0
35805,20.0
35806,35.0
35807,0.0
35808,0.0
35809,1.0
35810,0.0
35811,16.0
35812,1.0
35813,2.0
35814,29.0
35815,32.0
35816,1.0
35817,22.0
35818,23.0
35819,51.0
35820,0.0
35821,37.0
35822,2.0
35823,0.0
35824,0.0
35825,3.0
35826,1.0
35827,1.0
35828,18.0
35829,2.0
35830,3.0
35831,1.0
35832,13.0
35833,2.0
35834,6.0
35835,3.0
35836,3.0
35837,7.0
35838,12.0
35839,19.0
35840,9.0
35841,6.0
35842,14.0
35843,7.0
35844,1.0
35845,3.0
35846,3.0
35847,1.0
35848,0.0
35849,2.0
35850,7.0
35851,6.0
35852,2.0
35853,1.0
35854,0.0
35855,6.0
35856,3.0
35857,1.0
35858,2.0
35859,3.0
35860,12.0
35861,0.0
35862,1.0
35863,6.0
35864,7.0
35865,7.0
35866,3.0
35867,1.0
35868,3.0
35869,9.0
35870,9.0
35871,6.0
35872,10.0
35873,20.0
35874,21.0
35875,3.0
35876,1.0
35877,1.0
35878,0.0
35879,12.0
35880,2.0
35881,10.0
35882,0.0
35883,2.0
35884,15.0
35885,5.0
35886,0.0
35887,5.0
35888,0.0
35889,0.0
35890,1.0
35891,3.0
35892,0.0
35893,1.0
35894,9.0
35895,0.0
35896,4.0
35897,11.0
35898,3.0
35899,0.0
35900,3.0
35901,38.0
35902,10.0
35903,0.0
35904,1.0
35905,8.0
35906,2.0
35907,5.0
35908,12.0
35909,9.0
35910,11.0
35911,12.0
35912,0.0
35913,6.0
35914,4.0
35915,12.0
35916,13.0
35917,1.0
35918,7.0
35919,0.0
35920,7.0
35921,6.0
35922,1.0
35923,8.0
35924,8.0
35925,6.0
35926,6.0
35927,4.0
35928,10.0
35929,6.0
35930,0.0
35931,4.0
35932,6.0
35933,2.0
35934,4.0
35935,0.0
35936,10.0
35937,12.0
35938,4.0
35939,4.0
35940,1.0
35941,0.0
35942,3.0
35943,0.0
35944,11.0
35945,0.0
35946,6.0
35947,12.0
35948,10.0
35949,18.0
35950,1.0
35951,3.0
35952,15.0
35953,3.0
35954,7.0
35955,0.0
35956,25.0
35957,5.0
35958,4.0
35959,16.0
35960,6.0
35961,7.0
35962,5.0
35963,0.0
35964,0.0
35965,0.0
35966,0.0
35967,0.0
35968,0.0
35969,0.0
35970,0.0
35971,0.0
35972,0.0
35973,0.0
35974,0.0
35975,0.0
35976,0.0
35977,0.0
35978,1.0
35979,0.0
35980,0.0
35981,1.0
35982,0.0
35983,0.0
35984,0.0
35985,0.0
35986,0.0
35987,0.0
35988,0.0
35989,0.0
35990,0.0
35991,1.0
35992,0.0
35993,1.0
35994,1.0
35995,0.0
35996,0.0
35997,0.0
35998,7.0
35999,0.0
36000,0.0
36001,0.0
36002,0.0
36003,1.0
36004,0.0
36005,0.0
36006,8.0
36007,0.0
36008,1.0
36009,16.0
36010,0.0
36011,12.0
36012,26.0
36013,16.0
36014,0.0
36015,0.0
36016,9.0
36017,0.0
36018,14.0
36019,0.0
36020,16.0
36021,0.0
36022,0.0
36023,0.0
36024,0.0
36025,0.0
36026,11.0
36027,0.0
36028,0.0
36029,0.0
36030,23.0
36031,0.0
36032,0.0
36033,9.0
36034,0.0
36035,0.0
36036,15.0
36037,0.0
36038,11.0
36039,7.0
36040,11.0
36041,2.0
36042,0.0
36043,0.0
36044,5.0
36045,0.0
36046,0.0
36047,2.0
36048,1.0
36049,0.0
36050,0.0
36051,4.0
36052,0.0
36053,0.0
36054,0.0
36055,1.0
36056,0.0
36057,0.0
36058,0.0
36059,0.0
36060,15.0
36061,3.0
36062,0.0
36063,1.0
36064,14.0
36065,14.0
36066,3.0
36067,11.0
36068,12.0
36069,3.0
36070,3.0
36071,7.0
36072,2.0
36073,0.0
36074,0.0
36075,0.0
36076,0.0
36077,3.0
36078,5.0
36079,4.0
36080,3.0
36081,0.0
36082,0.0
36083,0.0
36084,20.0
36085,3.0
36086,0.0
36087,0.0
36088,1.0
36089,8.0
36090,9.0
36091,3.0
36092,12.0
36093,5.0
36094,1.0
36095,5.0
36096,4.0
36097,5.0
36098,0.0
36099,9.0
36100,0.0
36101,20.0
36102,0.0
36103,0.0
36104,3.0
36105,2.0
36106,46.0
36107,17.0
36108,1.0
36109,0.0
36110,6.0
36111,0.0
36112,5.0
36113,2.0
36114,0.0
36115,0.0
36116,0.0
36117,1.0
36118,1.0
36119,19.0
36120,0.0
36121,0.0
36122,2.0
36123,0.0
36124,0.0
36125,1.0
36126,4.0
36127,0.0
36128,12.0
36129,0.0
36130,17.0
36131,10.0
36132,3.0
36133,1.0
36134,5.0
36135,0.0
36136,0.0
36137,3.0
36138,2.0
36139,0.0
36140,19.0
36141,0.0
36142,11.0
36143,0.0
36144,4.0
36145,0.0
36146,1.0
36147,10.0
36148,10.0
36149,3.0
36150,0.0
36151,8.0
36152,0.0
36153,1.0
36154,21.0
36155,5.0
36156,6.0
36157,0.0
36158,0.0
36159,9.0
36160,25.0
36161,0.0
36162,9.0
36163,16.0
36164,2.0
36165,0.0
36166,4.0
36167,0.0
36168,22.0
36169,1.0
36170,3.0
36171,18.0
36172,0.0
36173,4.0
36174,5.0
36175,14.0
36176,0.0
36177,11.0
36178,9.0
36179,4.0
36180,0.0
36181,9.0
36182,0.0
36183,9.0
36184,0.0
36185,0.0
36186,0.0
36187,0.0
36188,0.0
36189,0.0
36190,0.0
36191,0.0
36192,8.0
36193,8.0
36194,0.0
36195,3.0
36196,11.0
36197,0.0
36198,0.0
36199,1.0
36200,0.0
36201,0.0
36202,0.0
36203,2.0
36204,21.0
36205,1.0
36206,4.0
36207,4.0
36208,0.0
36209,1.0
36210,0.0
36211,5.0
36212,5.0
36213,0.0
36214,10.0
36215,1.0
36216,6.0
36217,0.0
36218,0.0
36219,1.0
36220,9.0
36221,1.0
36222,0.0
36223,16.0
36224,14.0
36225,0.0
36226,1.0
36227,11.0
36228,1.0
36229,1.0
36230,4.0
36231,1.0
36232,0.0
36233,0.0
36234,0.0
36235,0.0
36236,5.0
36237,1.0
36238,0.0
36239,0.0
36240,3.0
36241,6.0
36242,5.0
36243,15.0
36244,1.0
36245,0.0
36246,0.0
36247,0.0
36248,17.0
36249,0.0
36250,2.0
36251,3.0
36252,0.0
36253,0.0
36254,7.0
36255,0.0
36256,0.0
36257,4.0
36258,9.0
36259,15.0
36260,6.0
36261,2.0
36262,3.0
36263,2.0
36264,28.0
36265,11.0
36266,24.0
36267,0.0
36268,0.0
36269,18.0
36270,0.0
36271,3.0
36272,11.0
36273,16.0
36274,7.0
36275,11.0
36276,0.0
36277,10.0
36278,8.0
36279,10.0
36280,0.0
36281,0.0
36282,0.0
36283,13.0
36284,0.0
36285,8.0
36286,0.0
36287,10.0
36288,6.0
36289,0.0
36290,10.0
36291,2.0
36292,10.0
36293,0.0
36294,0.0
36295,0.0
36296,0.0
36297,1.0
36298,7.0
36299,0.0
36300,9.0
36301,0.0
36302,0.0
36303,0.0
36304,13.0
36305,8.0
36306,1.0
36307,17.0
36308,0.0
36309,0.0
36310,17.0
36311,1.0
36312,0.0
36313,0.0
36314,5.0
36315,2.0
36316,10.0
36317,7.0
36318,8.0
36319,0.0
36320,2.0
36321,8.0
36322,14.0
36323,2.0
36324,1.0
36325,12.0
36326,9.0
36327,0.0
36328,13.0
36329,0.0
36330,7.0
36331,0.0
36332,3.0
36333,11.0
36334,1.0
36335,7.0
36336,15.0
36337,9.0
36338,3.0
36339,10.0
36340,2.0
36341,9.0
36342,0.0
36343,8.0
36344,3.0
36345,1.0
36346,0.0
36347,1.0
36348,1.0
36349,14.0
36350,9.0
36351,0.0
36352,15.0
36353,0.0
36354,2.0
36355,11.0
36356,2.0
36357,0.0
36358,0.0
36359,9.0
36360,0.0
36361,0.0
36362,7.0
36363,4.0
36364,1.0
36365,1.0
36366,0.0
36367,0.0
36368,2.0
36369,2.0
36370,4.0
36371,0.0
36372,3.0
36373,0.0
36374,5.0
36375,5.0
36376,1.0
36377,4.0
36378,1.0
36379,6.0
36380,1.0
36381,0.0
36382,5.0
36383,1.0
36384,3.0
36385,0.0
36386,0.0
36387,2.0
36388,31.0
36389,0.0
36390,10.0
36391,1.0
36392,19.0
36393,0.0
36394,9.0
36395,0.0
36396,0.0
36397,2.0
36398,0.0
36399,11.0
36400,5.0
36401,0.0
36402,0.0
36403,0.0
36404,2.0
36405,1.0
36406,3.0
36407,0.0
36408,0.0
36409,3.0
36410,0.0
36411,0.0
36412,11.0
36413,4.0
36414,3.0
36415,12.0
36416,0.0
36417,0.0
36418,1.0
36419,0.0
36420,0.0
36421,0.0
36422,0.0
36423,0.0
36424,1.0
36425,7.0
36426,0.0
36427,13.0
36428,0.0
36429,16.0
36430,2.0
36431,0.0
36432,17.0
36433,0.0
36434,0.0
36435,6.0
36436,5.0
36437,0.0
36438,0.0
36439,1.0
36440,0.0
36441,0.0
36442,1.0
36443,0.0
36444,1.0
36445,0.0
36446,0.0
36447,0.0
36448,0.0
36449,0.0
36450,1.0
36451,0.0
36452,12.0
36453,1.0
36454,5.0
36455,16.0
36456,2.0
36457,6.0
36458,0.0
36459,0.0
36460,10.0
36461,8.0
36462,0.0
36463,0.0
36464,0.0
36465,2.0
36466,13.0
36467,1.0
36468,0.0
36469,0.0
36470,0.0
36471,6.0
36472,0.0
36473,6.0
36474,0.0
36475,1.0
36476,4.0
36477,11.0
36478,1.0
36479,1.0
36480,6.0
36481,0.0
36482,0.0
36483,0.0
36484,12.0
36485,10.0
36486,0.0
36487,0.0
36488,1.0
36489,11.0
36490,0.0
36491,6.0
36492,1.0
36493,0.0
36494,0.0
36495,0.0
36496,0.0
36497,0.0
36498,0.0
36499,2.0
36500,14.0
36501,1.0
36502,1.0
36503,0.0
36504,8.0
36505,4.0
36506,0.0
36507,2.0
36508,8.0
36509,0.0
36510,1.0
36511,5.0
36512,15.0
36513,5.0
36514,0.0
36515,6.0
36516,11.0
36517,2.0
36518,2.0
36519,16.0
36520,2.0
36521,26.0
36522,4.0
36523,2.0
36524,0.0
36525,0.0
36526,0.0
36527,3.0
36528,3.0
36529,3.0
36530,2.0
36531,0.0
36532,0.0
36533,0.0
36534,0.0
36535,4.0
36536,2.0
36537,1.0
36538,2.0
36539,6.0
36540,0.0
36541,0.0
36542,9.0
36543,1.0
36544,2.0
36545,1.0
36546,2.0
36547,0.0
36548,1.0
36549,2.0
36550,1.0
36551,0.0
36552,0.0
36553,2.0
36554,9.0
36555,3.0
36556,7.0
36557,0.0
36558,14.0
36559,0.0
36560,0.0
36561,2.0
36562,4.0
36563,5.0
36564,1.0
36565,0.0
36566,6.0
36567,0.0
36568,0.0
36569,3.0
36570,0.0
36571,2.0
36572,3.0
36573,0.0
36574,1.0
36575,3.0
36576,1.0
36577,10.0
36578,0.0
36579,1.0
36580,0.0
36581,0.0
36582,0.0
36583,0.0
36584,15.0
36585,3.0
36586,7.0
36587,2.0
36588,0.0
36589,12.0
36590,1.0
36591,5.0
36592,4.0
36593,0.0
36594,0.0
36595,20.0
36596,1.0
36597,5.0
36598,0.0
36599,32.0
36600,0.0
36601,1.0
36602,6.0
36603,0.0
36604,1.0
36605,3.0
36606,12.0
36607,0.0
36608,3.0
36609,8.0
36610,0.0
36611,2.0
36612,7.0
36613,3.0
36614,2.0
36615,0.0
36616,0.0
36617,3.0
36618,5.0
36619,0.0
36620,2.0
36621,2.0
36622,0.0
36623,12.0
36624,0.0
36625,9.0
36626,1.0
36627,0.0
36628,15.0
36629,1.0
36630,2.0
36631,1.0
36632,13.0
36633,0.0
36634,0.0
36635,2.0
36636,15.0
36637,6.0
36638,0.0
36639,12.0
36640,7.0
36641,0.0
36642,2.0
36643,0.0
36644,4.0
36645,1.0
36646,0.0
36647,4.0
36648,0.0
36649,10.0
36650,4.0
36651,0.0
36652,1.0
36653,4.0
36654,6.0
36655,6.0
36656,17.0
36657,12.0
36658,11.0
36659,9.0
36660,6.0
36661,4.0
36662,0.0
36663,0.0
36664,2.0
36665,0.0
36666,5.0
36667,16.0
36668,1.0
36669,9.0
36670,5.0
36671,5.0
36672,18.0
36673,1.0
36674,1.0
36675,4.0
36676,0.0
36677,0.0
36678,10.0
36679,2.0
36680,6.0
36681,10.0
36682,5.0
36683,0.0
36684,7.0
36685,1.0
36686,2.0
36687,10.0
36688,6.0
36689,11.0
36690,0.0
36691,6.0
36692,16.0
36693,0.0
36694,0.0
36695,15.0
36696,0.0
36697,5.0
36698,0.0
36699,1.0
36700,0.0
36701,6.0
36702,6.0
36703,0.0
36704,8.0
36705,17.0
36706,0.0
36707,6.0
36708,17.0
36709,5.0
36710,3.0
36711,0.0
36712,5.0
36713,1.0
36714,0.0
36715,8.0
36716,0.0
36717,2.0
36718,1.0
36719,9.0
36720,0.0
36721,19.0
36722,14.0
36723,0.0
36724,9.0
36725,7.0
36726,4.0
36727,3.0
36728,16.0
36729,5.0
36730,1.0
36731,14.0
36732,0.0
36733,0.0
36734,4.0
36735,6.0
36736,9.0
36737,37.0
36738,7.0
36739,0.0
36740,13.0
36741,8.0
36742,0.0
36743,2.0
36744,5.0
36745,0.0
36746,17.0
36747,14.0
36748,10.0
36749,2.0
36750,4.0
36751,11.0
36752,7.0
36753,19.0
36754,6.0
36755,0.0
36756,1.0
36757,13.0
36758,0.0
36759,1.0
36760,1.0
36761,0.0
36762,23.0
36763,4.0
36764,2.0
36765,0.0
36766,1.0
36767,17.0
36768,0.0
36769,0.0
36770,17.0
36771,3.0
36772,14.0
36773,0.0
36774,1.0
36775,5.0
36776,0.0
36777,11.0
36778,0.0
36779,16.0
36780,4.0
36781,18.0
36782,11.0
36783,4.0
36784,10.0
36785,1.0
36786,9.0
36787,0.0
36788,0.0
36789,4.0
36790,1.0
36791,14.0
36792,6.0
36793,15.0
36794,0.0
36795,0.0
36796,10.0
36797,11.0
36798,16.0
36799,0.0
36800,2.0
36801,5.0
36802,3.0
36803,0.0
36804,1.0
36805,4.0
36806,17.0
36807,12.0
36808,8.0
36809,0.0
36810,0.0
36811,0.0
36812,16.0
36813,0.0
36814,0.0
36815,0.0
36816,17.0
36817,3.0
36818,0.0
36819,8.0
36820,2.0
36821,6.0
36822,5.0
36823,1.0
36824,9.0
36825,25.0
36826,10.0
36827,0.0
36828,11.0
36829,23.0
36830,0.0
36831,12.0
36832,15.0
36833,10.0
36834,1.0
36835,2.0
36836,0.0
36837,0.0
36838,15.0
36839,8.0
36840,0.0
36841,15.0
36842,0.0
36843,4.0
36844,23.0
36845,10.0
36846,0.0
36847,14.0
36848,11.0
36849,5.0
36850,1.0
36851,3.0
36852,1.0
36853,6.0
36854,18.0
36855,0.0
36856,9.0
36857,13.0
36858,5.0
36859,16.0
36860,0.0
36861,14.0
36862,11.0
36863,0.0
36864,0.0
36865,4.0
36866,8.0
36867,3.0
36868,0.0
36869,14.0
36870,8.0
36871,21.0
36872,0.0
36873,1.0
36874,1.0
36875,2.0
36876,16.0
36877,9.0
36878,0.0
36879,9.0
36880,6.0
36881,21.0
36882,0.0
36883,2.0
36884,6.0
36885,2.0
36886,14.0
36887,8.0
36888,16.0
36889,7.0
36890,1.0
36891,11.0
36892,2.0
36893,2.0
36894,0.0
36895,0.0
36896,1.0
36897,1.0
36898,0.0
36899,0.0
36900,1.0
36901,0.0
36902,15.0
36903,0.0
36904,7.0
36905,13.0
36906,0.0
36907,12.0
36908,0.0
36909,13.0
36910,3.0
36911,6.0
36912,21.0
36913,0.0
36914,0.0
36915,2.0
36916,2.0
36917,1.0
36918,0.0
36919,6.0
36920,3.0
36921,0.0
36922,10.0
36923,14.0
36924,0.0
36925,2.0
36926,12.0
36927,4.0
36928,11.0
36929,1.0
36930,10.0
36931,0.0
36932,23.0
36933,1.0
36934,0.0
36935,25.0
36936,12.0
36937,0.0
36938,7.0
36939,0.0
36940,13.0
36941,2.0
36942,0.0
36943,0.0
36944,11.0
36945,7.0
36946,0.0
36947,4.0
36948,5.0
36949,0.0
36950,4.0
36951,6.0
36952,8.0
36953,1.0
36954,0.0
36955,0.0
36956,0.0
36957,2.0
36958,6.0
36959,3.0
36960,10.0
36961,0.0
36962,1.0
36963,0.0
36964,11.0
36965,0.0
36966,0.0
36967,7.0
36968,1.0
36969,0.0
36970,0.0
36971,10.0
36972,11.0
36973,9.0
36974,2.0
36975,6.0
36976,0.0
36977,9.0
36978,15.0
36979,5.0
36980,4.0
36981,4.0
36982,0.0
36983,3.0
36984,0.0
36985,0.0
36986,6.0
36987,0.0
36988,3.0
36989,8.0
36990,0.0
36991,8.0
36992,0.0
36993,16.0
36994,0.0
36995,0.0
36996,16.0
36997,16.0
36998,17.0
36999,0.0
37000,10.0
37001,10.0
37002,9.0
37003,0.0
37004,14.0
37005,1.0
37006,7.0
37007,9.0
37008,0.0
37009,13.0
37010,0.0
37011,2.0
37012,7.0
37013,0.0
37014,9.0
37015,2.0
37016,0.0
37017,0.0
37018,3.0
37019,5.0
37020,20.0
37021,0.0
37022,0.0
37023,0.0
37024,10.0
37025,22.0
37026,15.0
37027,8.0
37028,9.0
37029,2.0
37030,1.0
37031,14.0
37032,0.0
37033,0.0
37034,1.0
37035,7.0
37036,8.0
37037,3.0
37038,0.0
37039,8.0
37040,1.0
37041,3.0
37042,0.0
37043,0.0
37044,8.0
37045,8.0
37046,0.0
37047,0.0
37048,8.0
37049,14.0
37050,0.0
37051,4.0
37052,3.0
37053,1.0
37054,4.0
37055,13.0
37056,0.0
37057,0.0
37058,11.0
37059,4.0
37060,5.0
37061,7.0
37062,12.0
37063,9.0
37064,0.0
37065,10.0
37066,1.0
37067,1.0
37068,5.0
37069,0.0
37070,1.0
37071,3.0
37072,1.0
37073,2.0
37074,6.0
37075,7.0
37076,2.0
37077,13.0
37078,26.0
37079,10.0
37080,7.0
37081,0.0
37082,16.0
37083,15.0
37084,2.0
37085,0.0
37086,0.0
37087,0.0
37088,1.0
37089,3.0
37090,0.0
37091,0.0
37092,16.0
37093,7.0
37094,3.0
37095,0.0
37096,2.0
