,Lmtk2
80245,1.0
80246,5.0
80247,2.0
80248,0.0
80249,1.0
80250,0.0
80251,0.0
80252,0.0
80253,0.0
80254,0.0
80255,1.0
80256,1.0
80257,0.0
80258,0.0
80259,8.0
80260,0.0
80261,1.0
80262,2.0
80263,0.0
80264,1.0
80265,0.0
80266,0.0
80267,0.0
80268,0.0
80269,1.0
80270,0.0
80271,0.0
80272,0.0
80273,1.0
80274,0.0
80275,13.0
80276,4.0
80277,0.0
80278,0.0
80279,1.0
80280,0.0
80281,0.0
80282,0.0
80283,0.0
80284,3.0
80285,1.0
80286,5.0
80287,1.0
80288,1.0
80289,1.0
80290,1.0
80291,2.0
80292,0.0
80293,2.0
80294,1.0
80295,0.0
80296,1.0
80297,5.0
80298,0.0
80299,1.0
80300,0.0
80301,1.0
80302,0.0
80303,3.0
80304,5.0
80305,0.0
80306,0.0
80307,7.0
80308,0.0
80309,0.0
80310,1.0
80311,0.0
80312,1.0
80313,1.0
80314,1.0
80315,0.0
80316,1.0
80317,0.0
80318,1.0
80319,0.0
80320,3.0
80321,0.0
80322,0.0
80323,0.0
80324,1.0
80325,0.0
80326,1.0
80327,1.0
80328,0.0
80329,0.0
80330,8.0
80331,0.0
80332,0.0
80333,1.0
80334,0.0
80335,1.0
80336,1.0
80337,4.0
80338,0.0
80339,0.0
80340,4.0
80341,0.0
80342,1.0
80343,4.0
80344,0.0
80345,0.0
80346,0.0
80347,2.0
80348,0.0
80349,0.0
80350,0.0
80351,2.0
80352,0.0
80353,0.0
80354,1.0
80355,0.0
80356,0.0
80357,0.0
80358,1.0
80359,0.0
80360,0.0
80361,5.0
80362,3.0
80363,2.0
80364,0.0
80365,5.0
80366,0.0
80367,1.0
80368,0.0
80369,1.0
80370,5.0
80371,1.0
80372,0.0
80373,0.0
80374,0.0
80375,0.0
80376,0.0
80377,0.0
80378,0.0
80379,1.0
80380,1.0
80381,1.0
80382,2.0
80383,1.0
80384,3.0
80385,0.0
80386,1.0
80387,0.0
80388,0.0
80389,1.0
80390,1.0
80391,0.0
80392,1.0
80393,0.0
80394,0.0
80395,0.0
80396,0.0
80397,2.0
80398,0.0
80399,0.0
80400,0.0
80401,1.0
80402,0.0
80403,0.0
80404,0.0
80405,1.0
80406,0.0
80407,0.0
80408,0.0
80409,1.0
80410,1.0
80411,0.0
80412,1.0
80413,1.0
80414,0.0
80415,0.0
80416,6.0
80417,3.0
80418,2.0
80419,3.0
80420,0.0
80421,1.0
80422,0.0
80423,1.0
80424,3.0
80425,1.0
80426,2.0
80427,0.0
80428,0.0
80429,0.0
80430,1.0
80431,0.0
80432,0.0
80433,2.0
80434,0.0
80435,0.0
80436,2.0
80437,0.0
80438,2.0
80439,0.0
80440,0.0
80441,1.0
80442,0.0
80443,2.0
80444,0.0
80445,0.0
80446,2.0
80447,0.0
80448,1.0
80449,1.0
80450,2.0
80451,0.0
80452,7.0
80453,0.0
80454,1.0
80455,0.0
80456,0.0
80457,1.0
80458,1.0
80459,0.0
80460,0.0
80461,0.0
80462,1.0
80463,0.0
80464,0.0
80465,8.0
80466,0.0
80467,0.0
80468,0.0
80469,4.0
80470,0.0
80471,16.0
80472,0.0
80473,0.0
80474,0.0
80475,19.0
80476,9.0
80477,18.0
80478,1.0
80479,0.0
80480,12.0
80481,0.0
80482,4.0
80483,1.0
80484,2.0
80485,7.0
80486,0.0
80487,0.0
80488,0.0
80489,1.0
80490,7.0
80491,11.0
80492,4.0
80493,4.0
80494,2.0
80495,3.0
80496,2.0
80497,13.0
80498,0.0
80499,2.0
80500,1.0
80501,0.0
80502,0.0
80503,2.0
80504,0.0
80505,4.0
80506,1.0
80507,11.0
80508,5.0
80509,1.0
80510,0.0
80511,0.0
80512,12.0
80513,0.0
80514,0.0
80515,2.0
80516,0.0
80517,15.0
80518,10.0
80519,10.0
80520,1.0
80521,4.0
80522,12.0
80523,0.0
80524,8.0
80525,3.0
80526,0.0
80527,3.0
80528,1.0
80529,6.0
80530,3.0
80531,0.0
80532,20.0
80533,1.0
80534,0.0
80535,0.0
80536,27.0
80537,18.0
80538,1.0
80539,11.0
80540,1.0
80541,1.0
80542,1.0
80543,0.0
80544,11.0
80545,0.0
80546,0.0
80547,5.0
80548,0.0
80549,1.0
80550,0.0
80551,0.0
80552,4.0
80553,0.0
80554,5.0
80555,13.0
80556,0.0
80557,0.0
80558,0.0
80559,0.0
80560,5.0
80561,0.0
80562,6.0
80563,5.0
80564,10.0
80565,20.0
80566,12.0
80567,13.0
80568,10.0
80569,1.0
80570,0.0
80571,6.0
80572,0.0
80573,1.0
80574,1.0
80575,1.0
80576,0.0
80577,16.0
80578,1.0
80579,0.0
80580,12.0
80581,5.0
80582,4.0
80583,0.0
80584,2.0
80585,1.0
80586,0.0
80587,0.0
80588,0.0
80589,0.0
80590,0.0
80591,0.0
80592,1.0
80593,1.0
80594,0.0
80595,8.0
80596,0.0
80597,1.0
80598,0.0
80599,0.0
80600,3.0
80601,8.0
80602,0.0
80603,0.0
80604,2.0
80605,3.0
80606,0.0
80607,0.0
80608,0.0
80609,4.0
80610,0.0
80611,0.0
80612,1.0
80613,0.0
80614,0.0
80615,9.0
80616,0.0
80617,1.0
80618,1.0
80619,0.0
80620,1.0
80621,1.0
80622,1.0
80623,0.0
80624,0.0
80625,1.0
80626,1.0
80627,0.0
80628,0.0
80629,0.0
80630,0.0
80631,0.0
80632,1.0
80633,1.0
80634,0.0
80635,1.0
80636,0.0
80637,0.0
80638,2.0
80639,0.0
80640,1.0
80641,1.0
80642,1.0
80643,2.0
80644,0.0
80645,0.0
80646,0.0
80647,1.0
80648,1.0
80649,2.0
80650,0.0
80651,0.0
80652,1.0
80653,1.0
80654,0.0
80655,0.0
80656,0.0
80657,0.0
80658,0.0
80659,0.0
80660,0.0
80661,1.0
80662,1.0
80663,0.0
80664,1.0
80665,3.0
80666,1.0
80667,1.0
80668,1.0
80669,0.0
80670,0.0
80671,2.0
80672,0.0
80673,1.0
80674,0.0
80675,0.0
80676,1.0
80677,2.0
80678,0.0
80679,1.0
80680,0.0
80681,1.0
80682,0.0
80683,1.0
80684,1.0
80685,0.0
80686,2.0
80687,0.0
80688,1.0
80689,1.0
80690,0.0
80691,0.0
80692,1.0
80693,1.0
80694,0.0
80695,0.0
80696,2.0
80697,1.0
80698,1.0
80699,0.0
80700,2.0
80701,0.0
80702,0.0
80703,1.0
80704,0.0
80705,1.0
80706,2.0
80707,2.0
80708,1.0
80709,1.0
80710,1.0
80711,1.0
80712,0.0
80713,0.0
80714,5.0
80715,0.0
80716,0.0
80717,0.0
80718,0.0
80719,1.0
80720,1.0
80721,0.0
80722,1.0
80723,1.0
80724,0.0
80725,2.0
80726,3.0
80727,1.0
80728,1.0
80729,0.0
80730,0.0
80731,0.0
80732,0.0
80733,1.0
80734,0.0
80735,0.0
80736,2.0
80737,2.0
80738,4.0
80739,1.0
80740,1.0
80741,1.0
80742,0.0
80743,2.0
80744,3.0
80745,0.0
80746,3.0
80747,0.0
80748,0.0
80749,1.0
80750,0.0
80751,1.0
80752,1.0
80753,0.0
80754,1.0
80755,1.0
80756,0.0
80757,1.0
80758,0.0
80759,1.0
80760,1.0
80761,0.0
80762,1.0
80763,0.0
80764,0.0
80765,2.0
80766,1.0
80767,1.0
80768,0.0
80769,0.0
80770,0.0
80771,0.0
80772,0.0
80773,2.0
80774,0.0
80775,0.0
80776,0.0
80777,1.0
80778,0.0
80779,1.0
80780,0.0
80781,0.0
80782,0.0
80783,1.0
80784,0.0
80785,0.0
80786,0.0
80787,2.0
80788,0.0
80789,0.0
80790,1.0
80791,2.0
80792,0.0
80793,2.0
80794,0.0
80795,3.0
80796,0.0
80797,0.0
80798,1.0
80799,1.0
80800,0.0
80801,0.0
80802,0.0
80803,1.0
80804,1.0
80805,1.0
80806,0.0
80807,1.0
80808,0.0
80809,2.0
80810,0.0
80811,1.0
80812,0.0
80813,1.0
80814,0.0
80815,1.0
80816,0.0
80817,1.0
80818,0.0
80819,0.0
80820,1.0
80821,0.0
80822,0.0
80823,0.0
80824,0.0
80825,0.0
80826,0.0
80827,0.0
80828,1.0
80829,0.0
80830,2.0
80831,1.0
80832,0.0
80833,0.0
80834,0.0
80835,0.0
80836,1.0
80837,0.0
80838,0.0
80839,0.0
80840,0.0
80841,0.0
80842,0.0
80843,0.0
80844,1.0
80845,0.0
80846,0.0
80847,0.0
80848,0.0
80849,1.0
80850,1.0
80851,1.0
80852,2.0
80853,0.0
80854,1.0
80855,0.0
80856,1.0
80857,1.0
80858,0.0
80859,1.0
80860,0.0
80861,1.0
80862,0.0
80863,0.0
80864,0.0
80865,0.0
80866,2.0
80867,0.0
80868,0.0
80869,1.0
80870,1.0
80871,1.0
80872,0.0
80873,1.0
80874,0.0
80875,3.0
80876,3.0
80877,0.0
80878,1.0
80879,3.0
80880,4.0
80881,1.0
80882,2.0
80883,0.0
80884,0.0
80885,3.0
80886,5.0
80887,1.0
80888,1.0
80889,1.0
80890,0.0
80891,1.0
80892,3.0
80893,0.0
80894,7.0
80895,0.0
80896,2.0
80897,0.0
80898,5.0
80899,5.0
80900,1.0
80901,0.0
80902,5.0
80903,2.0
80904,0.0
80905,7.0
80906,1.0
80907,0.0
80908,2.0
80909,0.0
80910,3.0
80911,6.0
80912,4.0
80913,1.0
80914,2.0
80915,1.0
80916,5.0
80917,1.0
80918,2.0
80919,5.0
80920,4.0
80921,1.0
80922,1.0
80923,5.0
80924,0.0
80925,1.0
80926,2.0
80927,2.0
80928,1.0
80929,2.0
80930,2.0
80931,4.0
80932,1.0
80933,1.0
80934,1.0
80935,1.0
80936,0.0
80937,2.0
80938,0.0
80939,2.0
80940,1.0
80941,1.0
80942,0.0
80943,0.0
80944,0.0
80945,0.0
80946,0.0
80947,2.0
80948,2.0
80949,1.0
80950,0.0
80951,0.0
80952,5.0
80953,1.0
80954,5.0
80955,13.0
80956,2.0
80957,3.0
80958,8.0
80959,1.0
80960,0.0
80961,0.0
80962,0.0
80963,1.0
80964,7.0
80965,0.0
80966,2.0
80967,3.0
80968,7.0
80969,0.0
80970,0.0
80971,1.0
80972,0.0
80973,6.0
80974,7.0
80975,3.0
80976,3.0
80977,9.0
80978,0.0
80979,7.0
80980,3.0
80981,2.0
80982,0.0
80983,0.0
80984,5.0
80985,7.0
80986,0.0
80987,6.0
80988,0.0
80989,2.0
80990,1.0
80991,2.0
80992,2.0
80993,3.0
80994,10.0
80995,9.0
80996,9.0
80997,1.0
80998,0.0
80999,4.0
81000,8.0
81001,1.0
81002,1.0
81003,3.0
81004,10.0
81005,5.0
81006,2.0
81007,0.0
81008,1.0
81009,4.0
81010,3.0
81011,7.0
81012,1.0
81013,0.0
81014,9.0
81015,2.0
81016,1.0
81017,0.0
81018,1.0
81019,3.0
81020,4.0
81021,12.0
81022,1.0
81023,7.0
81024,5.0
81025,2.0
81026,4.0
81027,0.0
81028,8.0
81029,0.0
81030,0.0
81031,2.0
81032,4.0
81033,2.0
81034,3.0
81035,7.0
81036,2.0
81037,0.0
81038,6.0
81039,3.0
81040,0.0
81041,12.0
81042,7.0
81043,1.0
81044,14.0
81045,2.0
81046,2.0
81047,1.0
81048,0.0
81049,2.0
81050,3.0
81051,5.0
81052,14.0
81053,3.0
81054,8.0
81055,0.0
81056,0.0
81057,1.0
81058,2.0
81059,6.0
81060,7.0
81061,0.0
81062,2.0
81063,8.0
81064,1.0
81065,1.0
81066,15.0
81067,5.0
81068,0.0
81069,1.0
81070,11.0
81071,1.0
81072,0.0
81073,0.0
81074,4.0
81075,1.0
81076,1.0
81077,0.0
81078,4.0
81079,0.0
81080,3.0
81081,1.0
81082,2.0
81083,0.0
81084,4.0
81085,4.0
81086,9.0
81087,3.0
81088,2.0
81089,8.0
81090,0.0
81091,0.0
81092,0.0
81093,1.0
81094,1.0
81095,5.0
81096,2.0
81097,2.0
81098,1.0
81099,1.0
81100,1.0
81101,3.0
81102,0.0
81103,9.0
81104,11.0
81105,12.0
81106,2.0
81107,1.0
81108,3.0
81109,3.0
81110,5.0
81111,4.0
81112,1.0
81113,0.0
81114,4.0
81115,0.0
81116,2.0
81117,0.0
81118,2.0
81119,0.0
81120,1.0
81121,1.0
81122,2.0
81123,2.0
81124,3.0
81125,0.0
81126,0.0
81127,4.0
81128,0.0
81129,4.0
81130,2.0
81131,1.0
81132,4.0
81133,1.0
81134,1.0
81135,0.0
81136,0.0
81137,2.0
81138,11.0
81139,3.0
81140,0.0
81141,4.0
81142,3.0
81143,0.0
81144,0.0
81145,3.0
81146,3.0
81147,0.0
81148,1.0
81149,2.0
81150,1.0
81151,3.0
81152,3.0
81153,7.0
81154,3.0
81155,3.0
81156,3.0
81157,0.0
81158,1.0
81159,0.0
81160,6.0
81161,3.0
81162,1.0
81163,1.0
81164,0.0
81165,4.0
81166,2.0
81167,3.0
81168,5.0
81169,3.0
81170,13.0
81171,1.0
81172,3.0
81173,1.0
81174,2.0
81175,1.0
81176,0.0
81177,9.0
81178,0.0
81179,3.0
81180,0.0
81181,2.0
81182,4.0
81183,3.0
81184,1.0
81185,2.0
81186,2.0
81187,2.0
81188,0.0
81189,1.0
81190,3.0
81191,2.0
81192,1.0
81193,1.0
81194,0.0
81195,3.0
81196,0.0
81197,5.0
81198,0.0
81199,10.0
81200,4.0
81201,0.0
81202,6.0
81203,9.0
81204,0.0
81205,0.0
81206,0.0
81207,2.0
81208,0.0
81209,0.0
81210,2.0
81211,1.0
81212,0.0
81213,1.0
81214,4.0
81215,0.0
81216,5.0
81217,2.0
81218,1.0
81219,0.0
81220,1.0
81221,0.0
81222,2.0
81223,0.0
81224,1.0
81225,0.0
81226,0.0
81227,1.0
81228,1.0
81229,3.0
81230,3.0
81231,4.0
81232,0.0
81233,1.0
81234,0.0
81235,1.0
81236,10.0
81237,0.0
81238,0.0
81239,5.0
81240,0.0
81241,0.0
81242,7.0
81243,0.0
81244,4.0
81245,0.0
81246,0.0
81247,1.0
81248,0.0
81249,1.0
81250,1.0
81251,0.0
81252,0.0
81253,1.0
81254,0.0
81255,1.0
81256,0.0
81257,1.0
81258,0.0
81259,0.0
81260,0.0
81261,0.0
81262,1.0
81263,0.0
81264,0.0
81265,0.0
81266,0.0
81267,0.0
81268,1.0
81269,0.0
81270,0.0
81271,0.0
81272,0.0
81273,0.0
81274,0.0
81275,0.0
81276,1.0
81277,7.0
81278,0.0
81279,1.0
81280,0.0
81281,0.0
81282,0.0
81283,16.0
81284,0.0
81285,0.0
81286,1.0
81287,0.0
81288,1.0
81289,0.0
81290,0.0
81291,0.0
81292,0.0
81293,0.0
81294,1.0
81295,0.0
81296,0.0
81297,0.0
81298,2.0
81299,1.0
81300,0.0
81301,4.0
81302,1.0
81303,0.0
81304,0.0
81305,10.0
81306,0.0
81307,1.0
81308,0.0
81309,0.0
81310,0.0
81311,3.0
81312,0.0
81313,1.0
81314,0.0
81315,1.0
81316,3.0
81317,1.0
81318,0.0
81319,0.0
81320,1.0
81321,5.0
81322,0.0
81323,0.0
81324,0.0
81325,2.0
81326,2.0
81327,1.0
81328,0.0
81329,1.0
81330,1.0
81331,4.0
81332,1.0
81333,0.0
81334,0.0
81335,13.0
81336,0.0
81337,0.0
81338,0.0
81339,4.0
81340,2.0
81341,4.0
81342,1.0
81343,0.0
81344,0.0
81345,0.0
81346,7.0
81347,2.0
81348,0.0
81349,0.0
81350,0.0
81351,0.0
81352,0.0
81353,1.0
81354,1.0
81355,1.0
81356,4.0
81357,1.0
81358,2.0
81359,0.0
81360,2.0
81361,0.0
81362,0.0
81363,1.0
81364,0.0
81365,14.0
81366,2.0
81367,1.0
81368,3.0
81369,0.0
81370,0.0
81371,0.0
81372,9.0
81373,5.0
81374,0.0
81375,0.0
81376,1.0
81377,1.0
81378,2.0
81379,0.0
81380,0.0
81381,5.0
81382,8.0
81383,6.0
81384,1.0
81385,0.0
81386,5.0
81387,1.0
81388,20.0
81389,5.0
81390,22.0
81391,0.0
81392,11.0
81393,2.0
81394,2.0
81395,0.0
81396,2.0
81397,28.0
81398,0.0
81399,1.0
81400,1.0
81401,21.0
81402,0.0
81403,0.0
81404,1.0
81405,1.0
81406,1.0
81407,8.0
81408,1.0
81409,0.0
81410,0.0
81411,1.0
81412,0.0
81413,0.0
81414,22.0
81415,6.0
81416,2.0
81417,0.0
81418,15.0
81419,0.0
81420,8.0
81421,5.0
81422,0.0
81423,10.0
81424,0.0
81425,6.0
81426,6.0
81427,11.0
81428,4.0
81429,5.0
81430,14.0
81431,2.0
81432,1.0
81433,26.0
81434,28.0
81435,11.0
81436,0.0
81437,14.0
81438,6.0
81439,23.0
81440,8.0
81441,1.0
81442,15.0
81443,11.0
81444,5.0
81445,11.0
81446,6.0
81447,7.0
81448,30.0
81449,14.0
81450,6.0
81451,4.0
81452,4.0
81453,5.0
81454,14.0
81455,1.0
81456,0.0
81457,2.0
81458,10.0
81459,2.0
81460,6.0
81461,25.0
81462,5.0
81463,12.0
81464,8.0
81465,6.0
81466,20.0
81467,2.0
81468,11.0
81469,7.0
81470,0.0
81471,7.0
81472,20.0
81473,32.0
81474,2.0
81475,15.0
81476,25.0
81477,12.0
81478,10.0
81479,33.0
81480,3.0
81481,4.0
81482,11.0
81483,2.0
81484,26.0
81485,11.0
81486,1.0
81487,6.0
81488,3.0
81489,21.0
81490,19.0
81491,7.0
81492,9.0
81493,5.0
81494,13.0
81495,24.0
81496,0.0
81497,27.0
81498,16.0
81499,21.0
81500,1.0
81501,3.0
81502,12.0
81503,0.0
81504,7.0
81505,0.0
81506,1.0
81507,0.0
81508,19.0
81509,16.0
81510,8.0
81511,22.0
81512,9.0
81513,1.0
81514,11.0
81515,2.0
81516,15.0
81517,8.0
81518,5.0
81519,1.0
81520,11.0
81521,18.0
81522,0.0
81523,0.0
81524,8.0
81525,22.0
81526,28.0
81527,0.0
81528,22.0
81529,1.0
81530,11.0
81531,14.0
81532,16.0
81533,6.0
81534,19.0
81535,26.0
81536,0.0
81537,10.0
81538,12.0
81539,9.0
81540,1.0
81541,1.0
81542,7.0
81543,18.0
81544,16.0
81545,8.0
81546,12.0
81547,12.0
81548,4.0
81549,11.0
81550,6.0
81551,3.0
81552,9.0
81553,4.0
81554,2.0
81555,0.0
81556,17.0
81557,1.0
81558,25.0
81559,0.0
81560,16.0
81561,22.0
81562,18.0
81563,1.0
81564,0.0
81565,9.0
81566,0.0
81567,7.0
81568,17.0
81569,0.0
81570,0.0
81571,18.0
81572,16.0
81573,0.0
81574,8.0
81575,16.0
81576,0.0
81577,6.0
81578,23.0
81579,9.0
81580,1.0
81581,3.0
81582,2.0
81583,20.0
81584,16.0
81585,5.0
81586,0.0
81587,4.0
81588,12.0
81589,1.0
81590,11.0
81591,1.0
81592,0.0
81593,1.0
81594,14.0
81595,15.0
81596,4.0
81597,13.0
81598,2.0
81599,1.0
81600,15.0
81601,2.0
81602,0.0
81603,21.0
81604,18.0
81605,2.0
81606,3.0
81607,1.0
81608,0.0
81609,5.0
81610,1.0
81611,12.0
81612,1.0
81613,13.0
81614,1.0
81615,16.0
81616,3.0
81617,3.0
81618,12.0
81619,2.0
81620,18.0
81621,1.0
81622,0.0
81623,8.0
81624,17.0
81625,0.0
81626,29.0
81627,13.0
81628,2.0
81629,4.0
81630,1.0
81631,2.0
81632,0.0
81633,0.0
81634,15.0
81635,11.0
81636,0.0
81637,0.0
81638,2.0
81639,0.0
81640,0.0
81641,2.0
81642,3.0
81643,3.0
81644,1.0
81645,2.0
81646,10.0
81647,15.0
81648,0.0
81649,18.0
81650,9.0
81651,0.0
81652,0.0
81653,7.0
81654,6.0
81655,0.0
81656,2.0
81657,0.0
81658,25.0
81659,0.0
81660,0.0
81661,10.0
81662,4.0
81663,1.0
81664,13.0
81665,2.0
81666,10.0
81667,1.0
81668,6.0
81669,1.0
81670,41.0
81671,4.0
81672,0.0
81673,16.0
81674,18.0
81675,2.0
81676,0.0
81677,2.0
81678,1.0
81679,1.0
81680,0.0
81681,13.0
81682,0.0
81683,0.0
81684,3.0
81685,5.0
81686,14.0
81687,15.0
81688,1.0
81689,4.0
81690,1.0
81691,1.0
81692,2.0
81693,11.0
81694,13.0
81695,0.0
81696,1.0
81697,2.0
81698,7.0
81699,0.0
81700,3.0
81701,29.0
81702,0.0
81703,0.0
81704,26.0
81705,5.0
81706,0.0
81707,3.0
81708,6.0
81709,16.0
81710,4.0
81711,6.0
81712,11.0
81713,26.0
81714,5.0
81715,0.0
81716,4.0
81717,0.0
81718,0.0
81719,8.0
81720,0.0
81721,4.0
81722,1.0
81723,1.0
81724,6.0
81725,13.0
81726,19.0
81727,0.0
81728,8.0
81729,1.0
81730,1.0
81731,2.0
81732,0.0
81733,2.0
81734,0.0
81735,10.0
81736,31.0
81737,8.0
81738,14.0
81739,10.0
81740,0.0
81741,3.0
81742,0.0
81743,1.0
81744,8.0
81745,1.0
81746,0.0
81747,11.0
81748,8.0
81749,14.0
81750,1.0
81751,13.0
81752,1.0
81753,0.0
81754,3.0
81755,9.0
81756,44.0
81757,3.0
81758,0.0
81759,2.0
81760,1.0
81761,20.0
81762,20.0
81763,1.0
81764,0.0
81765,1.0
81766,18.0
81767,13.0
81768,6.0
81769,0.0
81770,1.0
81771,32.0
81772,13.0
81773,5.0
81774,18.0
81775,0.0
81776,1.0
81777,0.0
81778,0.0
81779,10.0
81780,10.0
81781,2.0
81782,1.0
81783,13.0
81784,18.0
81785,4.0
81786,21.0
81787,27.0
81788,4.0
81789,4.0
81790,41.0
81791,1.0
81792,25.0
81793,0.0
81794,14.0
81795,16.0
81796,4.0
81797,23.0
81798,25.0
81799,0.0
81800,31.0
81801,17.0
81802,1.0
81803,0.0
81804,0.0
81805,6.0
81806,12.0
81807,1.0
81808,3.0
81809,21.0
81810,14.0
81811,21.0
81812,29.0
81813,49.0
81814,16.0
81815,1.0
81816,8.0
81817,3.0
81818,5.0
81819,7.0
81820,5.0
81821,1.0
81822,22.0
81823,17.0
81824,0.0
81825,5.0
81826,16.0
81827,0.0
81828,1.0
81829,51.0
81830,40.0
81831,24.0
81832,1.0
81833,22.0
81834,1.0
81835,30.0
81836,0.0
81837,31.0
81838,8.0
81839,21.0
81840,15.0
81841,46.0
81842,4.0
81843,0.0
81844,2.0
81845,4.0
81846,0.0
81847,1.0
81848,10.0
81849,0.0
81850,21.0
81851,1.0
81852,4.0
81853,3.0
81854,29.0
81855,2.0
81856,18.0
81857,13.0
81858,3.0
81859,0.0
81860,0.0
81861,23.0
81862,0.0
81863,23.0
81864,9.0
81865,21.0
81866,16.0
81867,0.0
81868,33.0
81869,1.0
81870,8.0
81871,0.0
81872,20.0
81873,1.0
81874,12.0
81875,3.0
81876,0.0
81877,17.0
81878,0.0
81879,2.0
81880,1.0
81881,6.0
81882,6.0
81883,13.0
81884,1.0
81885,1.0
81886,28.0
81887,10.0
81888,47.0
81889,15.0
81890,0.0
81891,0.0
81892,5.0
81893,18.0
81894,0.0
81895,11.0
81896,6.0
81897,16.0
81898,0.0
81899,1.0
81900,3.0
81901,7.0
81902,0.0
81903,1.0
81904,2.0
81905,3.0
81906,0.0
81907,2.0
81908,13.0
81909,0.0
81910,4.0
81911,1.0
81912,1.0
81913,1.0
81914,1.0
81915,10.0
81916,1.0
81917,0.0
81918,2.0
81919,0.0
81920,1.0
81921,4.0
81922,1.0
81923,1.0
81924,1.0
81925,1.0
81926,0.0
81927,0.0
81928,2.0
81929,0.0
81930,0.0
81931,0.0
81932,2.0
81933,0.0
81934,0.0
81935,0.0
81936,0.0
81937,1.0
81938,0.0
81939,0.0
81940,0.0
81941,1.0
81942,9.0
81943,2.0
81944,0.0
81945,3.0
81946,0.0
81947,0.0
81948,3.0
81949,1.0
81950,1.0
81951,8.0
81952,12.0
81953,1.0
81954,17.0
81955,7.0
81956,3.0
81957,25.0
81958,20.0
81959,51.0
81960,0.0
81961,16.0
81962,2.0
81963,0.0
81964,25.0
81965,26.0
81966,0.0
81967,1.0
81968,2.0
81969,0.0
81970,13.0
81971,3.0
81972,9.0
81973,2.0
81974,0.0
81975,45.0
81976,1.0
81977,2.0
81978,0.0
81979,0.0
81980,14.0
81981,6.0
81982,31.0
81983,0.0
81984,6.0
81985,0.0
81986,1.0
81987,20.0
81988,14.0
81989,3.0
81990,28.0
81991,0.0
81992,22.0
81993,6.0
81994,0.0
81995,0.0
81996,19.0
81997,29.0
81998,1.0
81999,10.0
82000,3.0
82001,1.0
82002,1.0
82003,1.0
82004,2.0
82005,1.0
82006,2.0
82007,1.0
82008,8.0
82009,1.0
82010,1.0
82011,1.0
82012,0.0
82013,1.0
82014,9.0
82015,0.0
82016,1.0
82017,0.0
82018,32.0
82019,10.0
82020,0.0
82021,10.0
82022,31.0
82023,0.0
82024,18.0
82025,33.0
82026,4.0
82027,0.0
82028,3.0
82029,40.0
82030,1.0
82031,0.0
82032,1.0
82033,0.0
82034,9.0
82035,6.0
82036,2.0
82037,1.0
82038,54.0
82039,2.0
82040,3.0
82041,1.0
82042,6.0
82043,46.0
82044,2.0
82045,33.0
82046,16.0
82047,8.0
82048,43.0
82049,10.0
82050,0.0
82051,1.0
82052,0.0
82053,3.0
82054,8.0
82055,1.0
82056,2.0
82057,0.0
82058,36.0
82059,39.0
82060,22.0
82061,29.0
82062,0.0
82063,27.0
82064,1.0
82065,0.0
82066,34.0
82067,0.0
82068,15.0
82069,0.0
82070,0.0
82071,1.0
82072,1.0
82073,1.0
82074,0.0
82075,5.0
82076,23.0
82077,4.0
82078,18.0
82079,4.0
82080,1.0
82081,15.0
82082,18.0
82083,9.0
82084,8.0
82085,6.0
82086,11.0
82087,8.0
82088,0.0
82089,4.0
82090,0.0
82091,8.0
82092,39.0
82093,0.0
82094,0.0
82095,1.0
82096,10.0
82097,2.0
82098,0.0
82099,10.0
82100,12.0
82101,23.0
82102,2.0
82103,9.0
82104,20.0
82105,15.0
82106,7.0
82107,0.0
82108,9.0
82109,24.0
82110,8.0
82111,3.0
82112,1.0
82113,12.0
82114,16.0
82115,10.0
82116,16.0
82117,0.0
82118,0.0
82119,6.0
82120,22.0
82121,0.0
82122,1.0
82123,7.0
82124,7.0
82125,0.0
82126,2.0
82127,5.0
82128,12.0
82129,28.0
82130,14.0
82131,11.0
82132,0.0
82133,12.0
82134,8.0
82135,0.0
82136,12.0
82137,1.0
82138,0.0
82139,3.0
82140,0.0
82141,5.0
82142,0.0
82143,3.0
82144,1.0
82145,11.0
82146,7.0
82147,0.0
82148,7.0
82149,3.0
82150,0.0
82151,1.0
82152,0.0
82153,18.0
82154,0.0
82155,4.0
82156,16.0
82157,1.0
82158,1.0
82159,9.0
82160,0.0
82161,12.0
82162,1.0
82163,9.0
82164,0.0
82165,14.0
82166,7.0
82167,1.0
82168,15.0
82169,0.0
82170,11.0
82171,9.0
82172,1.0
82173,0.0
82174,0.0
82175,0.0
82176,16.0
82177,5.0
82178,14.0
82179,15.0
82180,1.0
82181,29.0
82182,16.0
82183,1.0
82184,11.0
82185,0.0
82186,9.0
82187,14.0
82188,11.0
82189,1.0
82190,23.0
82191,0.0
82192,8.0
82193,0.0
82194,23.0
82195,0.0
82196,6.0
82197,1.0
82198,0.0
82199,9.0
82200,8.0
82201,11.0
82202,1.0
82203,21.0
82204,11.0
82205,0.0
82206,0.0
82207,19.0
82208,2.0
82209,1.0
82210,16.0
82211,1.0
82212,5.0
82213,1.0
82214,6.0
82215,11.0
82216,26.0
82217,0.0
82218,0.0
82219,0.0
82220,0.0
82221,2.0
82222,3.0
82223,6.0
82224,2.0
82225,21.0
82226,2.0
82227,1.0
82228,10.0
82229,0.0
82230,0.0
82231,1.0
82232,4.0
82233,9.0
82234,15.0
82235,0.0
82236,12.0
82237,1.0
82238,2.0
82239,0.0
82240,0.0
82241,2.0
82242,0.0
