,Gabbr1
48247,2.0
48248,3.0
48249,37.0
48250,4.0
48251,7.0
48252,75.0
48253,6.0
48254,4.0
48255,1.0
48256,12.0
48257,15.0
48258,9.0
48259,40.0
48260,180.0
48261,8.0
48262,2.0
48263,27.0
48264,4.0
48265,45.0
48266,6.0
48267,15.0
48268,8.0
48269,10.0
48270,3.0
48271,34.0
48272,7.0
48273,22.0
48274,4.0
48275,98.0
48276,11.0
48277,1.0
48278,52.0
48279,1.0
48280,14.0
48281,27.0
48282,1.0
48283,63.0
48284,13.0
48285,10.0
48286,46.0
48287,7.0
48288,1.0
48289,3.0
48290,2.0
48291,2.0
48292,48.0
48293,49.0
48294,4.0
48295,20.0
48296,7.0
48297,7.0
48298,2.0
48299,11.0
48300,2.0
48301,4.0
48302,1.0
48303,10.0
48304,13.0
48305,11.0
48306,14.0
48307,63.0
48308,24.0
48309,11.0
48310,10.0
48311,70.0
48312,16.0
48313,10.0
48314,20.0
48315,0.0
48316,2.0
48317,14.0
48318,5.0
48319,9.0
48320,8.0
48321,3.0
48322,10.0
48323,3.0
48324,8.0
48325,0.0
48326,0.0
48327,2.0
48328,3.0
48329,18.0
48330,1.0
48331,24.0
48332,5.0
48333,17.0
48334,0.0
48335,61.0
48336,4.0
48337,0.0
48338,9.0
48339,6.0
48340,4.0
48341,66.0
48342,14.0
48343,5.0
48344,69.0
48345,4.0
48346,93.0
48347,1.0
48348,15.0
48349,3.0
48350,49.0
48351,9.0
48352,7.0
48353,23.0
48354,2.0
48355,5.0
48356,39.0
48357,4.0
48358,4.0
48359,8.0
48360,0.0
48361,9.0
48362,47.0
48363,3.0
48364,7.0
48365,8.0
48366,17.0
48367,1.0
48368,2.0
48369,1.0
48370,3.0
48371,0.0
48372,38.0
48373,1.0
48374,9.0
48375,62.0
48376,4.0
48377,47.0
48378,0.0
48379,68.0
48380,2.0
48381,2.0
48382,5.0
48383,3.0
48384,8.0
48385,3.0
48386,5.0
48387,5.0
48388,3.0
48389,4.0
48390,3.0
48391,0.0
48392,0.0
48393,6.0
48394,1.0
48395,3.0
48396,3.0
48397,3.0
48398,4.0
48399,3.0
48400,3.0
48401,29.0
48402,8.0
48403,4.0
48404,11.0
48405,44.0
48406,3.0
48407,3.0
48408,4.0
48409,46.0
48410,50.0
48411,1.0
48412,8.0
48413,2.0
48414,6.0
48415,9.0
48416,5.0
48417,74.0
48418,43.0
48419,5.0
48420,4.0
48421,1.0
48422,2.0
48423,10.0
48424,9.0
48425,2.0
48426,3.0
48427,4.0
48428,1.0
48429,6.0
48430,5.0
48431,7.0
48432,2.0
48433,8.0
48434,19.0
48435,9.0
48436,5.0
48437,1.0
48438,2.0
48439,1.0
48440,5.0
48441,1.0
48442,11.0
48443,2.0
48444,3.0
48445,4.0
48446,0.0
48447,14.0
48448,3.0
48449,3.0
48450,8.0
48451,4.0
48452,11.0
48453,4.0
48454,1.0
48455,1.0
48456,2.0
48457,23.0
48458,5.0
48459,0.0
48460,10.0
48461,7.0
48462,3.0
48463,8.0
48464,2.0
48465,1.0
48466,22.0
48467,1.0
48468,1.0
48469,2.0
48470,1.0
48471,1.0
48472,3.0
48473,4.0
48474,2.0
48475,6.0
48476,16.0
48477,27.0
48478,8.0
48479,3.0
48480,4.0
48481,2.0
48482,3.0
48483,6.0
48484,2.0
48485,2.0
48486,9.0
48487,2.0
48488,3.0
48489,2.0
48490,5.0
48491,0.0
48492,8.0
48493,0.0
48494,1.0
48495,8.0
48496,7.0
48497,3.0
48498,6.0
48499,14.0
48500,16.0
48501,7.0
48502,0.0
48503,6.0
48504,3.0
48505,0.0
48506,0.0
48507,0.0
48508,2.0
48509,2.0
48510,9.0
48511,3.0
48512,7.0
48513,1.0
48514,0.0
48515,2.0
48516,2.0
48517,14.0
48518,1.0
48519,2.0
48520,0.0
48521,14.0
48522,8.0
48523,2.0
48524,7.0
48525,4.0
48526,0.0
48527,5.0
48528,1.0
48529,50.0
48530,11.0
48531,16.0
48532,3.0
48533,1.0
48534,9.0
48535,8.0
48536,1.0
48537,1.0
48538,6.0
48539,28.0
48540,27.0
48541,20.0
48542,19.0
48543,7.0
48544,11.0
48545,14.0
48546,12.0
48547,18.0
48548,0.0
48549,81.0
48550,13.0
48551,0.0
48552,7.0
48553,5.0
48554,14.0
48555,1.0
48556,4.0
48557,2.0
48558,3.0
48559,9.0
48560,3.0
48561,12.0
48562,3.0
48563,0.0
48564,5.0
48565,2.0
48566,8.0
48567,5.0
48568,4.0
48569,5.0
48570,5.0
48571,9.0
48572,1.0
48573,1.0
48574,1.0
48575,0.0
48576,4.0
48577,15.0
48578,9.0
48579,2.0
48580,1.0
48581,1.0
48582,3.0
48583,32.0
48584,10.0
48585,6.0
48586,5.0
48587,6.0
48588,19.0
48589,21.0
48590,6.0
48591,8.0
48592,2.0
48593,6.0
48594,47.0
48595,3.0
48596,5.0
48597,1.0
48598,4.0
48599,4.0
48600,0.0
48601,3.0
48602,8.0
48603,4.0
48604,23.0
48605,22.0
48606,4.0
48607,48.0
48608,3.0
48609,6.0
48610,3.0
48611,1.0
48612,1.0
48613,3.0
48614,4.0
48615,2.0
48616,3.0
48617,5.0
48618,10.0
48619,4.0
48620,7.0
48621,1.0
48622,0.0
48623,17.0
48624,10.0
48625,17.0
48626,13.0
48627,2.0
48628,4.0
48629,4.0
48630,70.0
48631,7.0
48632,1.0
48633,9.0
48634,14.0
48635,10.0
48636,32.0
48637,29.0
48638,5.0
48639,0.0
48640,11.0
48641,11.0
48642,32.0
48643,6.0
48644,16.0
48645,5.0
48646,3.0
48647,22.0
48648,7.0
48649,4.0
48650,11.0
48651,20.0
48652,5.0
48653,2.0
48654,23.0
48655,52.0
48656,17.0
48657,24.0
48658,15.0
48659,11.0
48660,6.0
48661,6.0
48662,15.0
48663,2.0
48664,2.0
48665,33.0
48666,3.0
48667,2.0
48668,2.0
48669,9.0
48670,5.0
48671,4.0
48672,2.0
48673,18.0
48674,5.0
48675,6.0
48676,35.0
48677,8.0
48678,17.0
48679,2.0
48680,22.0
48681,32.0
48682,6.0
48683,6.0
48684,13.0
48685,26.0
48686,5.0
48687,7.0
48688,4.0
48689,20.0
48690,30.0
48691,18.0
48692,2.0
48693,10.0
48694,4.0
48695,2.0
48696,9.0
48697,10.0
48698,11.0
48699,9.0
48700,15.0
48701,4.0
48702,6.0
48703,5.0
48704,7.0
48705,33.0
48706,11.0
48707,6.0
48708,11.0
48709,9.0
48710,11.0
48711,1.0
48712,8.0
48713,15.0
48714,6.0
48715,25.0
48716,9.0
48717,2.0
48718,8.0
48719,4.0
48720,36.0
48721,28.0
48722,7.0
48723,41.0
48724,6.0
48725,1.0
48726,3.0
48727,2.0
48728,3.0
48729,7.0
48730,6.0
48731,4.0
48732,2.0
48733,3.0
48734,9.0
48735,4.0
48736,19.0
48737,2.0
48738,8.0
48739,3.0
48740,0.0
48741,73.0
48742,16.0
48743,45.0
48744,27.0
48745,1.0
48746,2.0
48747,5.0
48748,7.0
48749,3.0
48750,24.0
48751,9.0
48752,33.0
48753,6.0
48754,3.0
48755,0.0
48756,5.0
48757,13.0
48758,4.0
48759,5.0
48760,0.0
48761,2.0
48762,15.0
48763,4.0
48764,6.0
48765,1.0
48766,3.0
48767,1.0
48768,1.0
48769,1.0
48770,6.0
48771,12.0
48772,7.0
48773,0.0
48774,4.0
48775,0.0
48776,2.0
48777,4.0
48778,7.0
48779,3.0
48780,2.0
48781,2.0
48782,3.0
48783,0.0
48784,2.0
48785,6.0
48786,4.0
48787,3.0
48788,1.0
48789,3.0
48790,0.0
48791,2.0
48792,2.0
48793,0.0
48794,5.0
48795,5.0
48796,65.0
48797,4.0
48798,8.0
48799,5.0
48800,0.0
48801,7.0
48802,6.0
48803,3.0
48804,0.0
48805,3.0
48806,30.0
48807,8.0
48808,4.0
48809,2.0
48810,3.0
48811,2.0
48812,3.0
48813,5.0
48814,2.0
48815,34.0
48816,30.0
48817,92.0
48818,2.0
48819,12.0
48820,4.0
48821,7.0
48822,11.0
48823,6.0
48824,0.0
48825,2.0
48826,6.0
48827,3.0
48828,4.0
48829,33.0
48830,8.0
48831,2.0
48832,1.0
48833,4.0
48834,0.0
48835,1.0
48836,17.0
48837,60.0
48838,4.0
48839,5.0
48840,0.0
48841,11.0
48842,2.0
48843,3.0
48844,8.0
48845,1.0
48846,7.0
48847,29.0
48848,5.0
48849,13.0
48850,1.0
48851,3.0
48852,6.0
48853,31.0
48854,0.0
48855,2.0
48856,24.0
48857,1.0
48858,2.0
48859,15.0
48860,11.0
48861,40.0
48862,30.0
48863,0.0
48864,17.0
48865,18.0
48866,4.0
48867,38.0
48868,32.0
48869,31.0
48870,2.0
48871,2.0
48872,0.0
48873,0.0
48874,42.0
48875,7.0
48876,18.0
48877,2.0
48878,11.0
48879,14.0
48880,24.0
48881,1.0
48882,13.0
48883,1.0
48884,4.0
48885,2.0
48886,15.0
48887,16.0
48888,30.0
48889,2.0
48890,37.0
48891,3.0
48892,2.0
48893,21.0
48894,5.0
48895,0.0
48896,16.0
48897,5.0
48898,3.0
48899,6.0
48900,0.0
48901,14.0
48902,3.0
48903,0.0
48904,8.0
48905,0.0
48906,3.0
48907,7.0
48908,13.0
48909,40.0
48910,6.0
48911,35.0
48912,5.0
48913,15.0
48914,13.0
48915,14.0
48916,48.0
48917,0.0
48918,12.0
48919,8.0
48920,12.0
48921,3.0
48922,23.0
48923,69.0
48924,52.0
48925,39.0
48926,1.0
48927,2.0
48928,26.0
48929,3.0
48930,6.0
48931,14.0
48932,46.0
48933,29.0
48934,9.0
48935,17.0
48936,46.0
48937,3.0
48938,12.0
48939,20.0
48940,2.0
48941,3.0
48942,18.0
48943,26.0
48944,2.0
48945,34.0
48946,21.0
48947,9.0
48948,36.0
48949,29.0
48950,53.0
48951,30.0
48952,19.0
48953,45.0
48954,6.0
48955,3.0
48956,2.0
48957,5.0
48958,8.0
48959,2.0
48960,2.0
48961,44.0
48962,3.0
48963,1.0
48964,18.0
48965,15.0
48966,41.0
48967,14.0
48968,10.0
48969,0.0
48970,13.0
48971,59.0
48972,56.0
48973,9.0
48974,5.0
48975,7.0
48976,31.0
48977,2.0
48978,4.0
48979,39.0
48980,13.0
48981,37.0
48982,8.0
48983,49.0
48984,5.0
48985,9.0
48986,10.0
48987,38.0
48988,5.0
48989,9.0
48990,4.0
48991,47.0
48992,11.0
48993,27.0
48994,40.0
48995,47.0
48996,18.0
48997,78.0
48998,14.0
48999,19.0
49000,69.0
49001,41.0
49002,3.0
49003,30.0
49004,27.0
49005,1.0
49006,17.0
49007,4.0
49008,41.0
49009,24.0
49010,5.0
49011,10.0
49012,17.0
49013,8.0
49014,3.0
49015,34.0
49016,33.0
49017,32.0
49018,9.0
49019,36.0
49020,7.0
49021,22.0
49022,0.0
49023,4.0
49024,2.0
49025,57.0
49026,19.0
49027,10.0
49028,16.0
49029,29.0
49030,1.0
49031,23.0
49032,0.0
49033,1.0
49034,4.0
49035,44.0
49036,2.0
49037,24.0
49038,9.0
49039,37.0
49040,68.0
49041,40.0
49042,28.0
49043,3.0
49044,6.0
49045,5.0
49046,47.0
49047,3.0
49048,12.0
49049,42.0
49050,36.0
49051,4.0
49052,5.0
49053,10.0
49054,0.0
49055,3.0
49056,1.0
49057,14.0
49058,3.0
49059,5.0
49060,38.0
49061,44.0
49062,0.0
49063,7.0
49064,0.0
49065,44.0
49066,30.0
49067,2.0
49068,3.0
49069,1.0
49070,32.0
49071,0.0
49072,2.0
49073,2.0
49074,58.0
49075,23.0
49076,2.0
49077,0.0
49078,1.0
49079,12.0
49080,1.0
49081,4.0
49082,2.0
49083,8.0
49084,8.0
49085,11.0
49086,41.0
49087,19.0
49088,28.0
49089,38.0
49090,19.0
49091,37.0
49092,2.0
49093,8.0
49094,9.0
49095,33.0
49096,5.0
49097,3.0
49098,60.0
49099,58.0
49100,12.0
49101,20.0
49102,4.0
49103,7.0
49104,1.0
49105,10.0
49106,3.0
49107,28.0
49108,25.0
49109,11.0
49110,2.0
49111,2.0
49112,1.0
49113,8.0
49114,75.0
49115,9.0
49116,6.0
49117,25.0
49118,2.0
49119,2.0
49120,78.0
49121,6.0
49122,1.0
49123,1.0
49124,18.0
49125,44.0
49126,4.0
49127,1.0
49128,28.0
49129,35.0
49130,0.0
49131,24.0
49132,3.0
49133,3.0
49134,4.0
49135,26.0
49136,21.0
49137,31.0
49138,1.0
49139,29.0
49140,9.0
49141,2.0
49142,1.0
49143,24.0
49144,19.0
49145,0.0
49146,4.0
49147,3.0
49148,12.0
49149,42.0
49150,3.0
49151,9.0
49152,40.0
49153,24.0
49154,8.0
49155,20.0
49156,40.0
49157,12.0
49158,11.0
49159,24.0
49160,2.0
49161,10.0
49162,0.0
49163,11.0
49164,6.0
49165,35.0
49166,12.0
49167,7.0
49168,7.0
49169,0.0
49170,5.0
49171,7.0
49172,4.0
49173,2.0
49174,1.0
49175,14.0
49176,13.0
49177,1.0
49178,9.0
49179,1.0
49180,28.0
49181,82.0
49182,6.0
49183,35.0
49184,52.0
49185,4.0
49186,9.0
49187,10.0
49188,2.0
49189,7.0
49190,4.0
49191,6.0
49192,8.0
49193,47.0
49194,12.0
49195,29.0
49196,4.0
49197,35.0
49198,3.0
49199,2.0
49200,13.0
49201,1.0
49202,16.0
49203,36.0
49204,35.0
49205,56.0
49206,49.0
49207,3.0
49208,48.0
49209,16.0
49210,21.0
49211,65.0
49212,3.0
49213,17.0
49214,29.0
49215,11.0
49216,51.0
49217,5.0
49218,1.0
49219,13.0
49220,10.0
49221,0.0
49222,16.0
49223,10.0
49224,6.0
49225,42.0
49226,18.0
49227,4.0
49228,37.0
49229,35.0
49230,53.0
49231,33.0
49232,3.0
49233,17.0
49234,48.0
49235,18.0
49236,7.0
49237,41.0
49238,31.0
49239,60.0
49240,9.0
49241,14.0
49242,3.0
49243,14.0
49244,14.0
49245,13.0
49246,22.0
49247,30.0
49248,2.0
49249,24.0
49250,57.0
49251,26.0
49252,40.0
49253,10.0
49254,2.0
49255,3.0
49256,34.0
49257,62.0
49258,46.0
49259,12.0
49260,36.0
49261,4.0
49262,21.0
49263,16.0
49264,19.0
49265,10.0
49266,36.0
49267,2.0
49268,1.0
49269,1.0
49270,8.0
49271,7.0
49272,1.0
49273,14.0
49274,19.0
49275,2.0
49276,1.0
49277,2.0
49278,0.0
49279,45.0
49280,33.0
49281,3.0
49282,35.0
49283,0.0
49284,46.0
49285,68.0
49286,41.0
49287,13.0
49288,33.0
49289,70.0
49290,4.0
49291,16.0
49292,9.0
49293,36.0
49294,47.0
49295,9.0
49296,6.0
49297,4.0
49298,3.0
49299,21.0
49300,23.0
49301,4.0
49302,5.0
49303,36.0
49304,29.0
49305,13.0
49306,44.0
49307,15.0
49308,4.0
49309,22.0
49310,2.0
49311,17.0
49312,1.0
49313,4.0
49314,4.0
49315,13.0
49316,0.0
49317,20.0
49318,32.0
49319,4.0
49320,6.0
49321,3.0
49322,42.0
49323,7.0
49324,1.0
49325,9.0
49326,3.0
49327,4.0
49328,8.0
49329,2.0
49330,3.0
49331,2.0
49332,12.0
49333,2.0
49334,9.0
49335,2.0
49336,4.0
49337,1.0
49338,5.0
49339,10.0
49340,3.0
49341,5.0
49342,11.0
49343,9.0
49344,0.0
49345,0.0
49346,5.0
49347,0.0
49348,0.0
49349,5.0
49350,8.0
49351,2.0
49352,1.0
49353,7.0
49354,40.0
49355,0.0
49356,2.0
49357,0.0
49358,3.0
49359,32.0
49360,25.0
49361,4.0
49362,4.0
49363,3.0
49364,3.0
49365,9.0
49366,3.0
49367,4.0
49368,4.0
49369,3.0
49370,0.0
49371,3.0
49372,21.0
49373,3.0
49374,2.0
49375,3.0
49376,25.0
49377,41.0
49378,7.0
49379,7.0
49380,57.0
49381,75.0
49382,3.0
49383,1.0
49384,16.0
49385,1.0
49386,5.0
49387,8.0
49388,1.0
49389,2.0
49390,2.0
49391,31.0
49392,4.0
49393,6.0
49394,3.0
49395,4.0
49396,3.0
49397,3.0
49398,12.0
49399,33.0
49400,7.0
49401,14.0
49402,34.0
49403,2.0
49404,7.0
49405,59.0
49406,58.0
49407,0.0
49408,42.0
49409,20.0
49410,20.0
49411,7.0
49412,5.0
49413,45.0
49414,8.0
49415,66.0
49416,39.0
49417,20.0
49418,83.0
49419,41.0
49420,15.0
49421,11.0
49422,29.0
49423,2.0
49424,6.0
49425,36.0
49426,47.0
49427,1.0
49428,57.0
49429,19.0
49430,63.0
49431,8.0
49432,9.0
49433,8.0
49434,1.0
49435,0.0
49436,19.0
49437,32.0
49438,6.0
49439,16.0
49440,34.0
49441,14.0
49442,52.0
49443,4.0
49444,49.0
49445,7.0
49446,9.0
49447,29.0
49448,33.0
49449,17.0
49450,29.0
49451,52.0
49452,3.0
49453,10.0
49454,7.0
49455,6.0
49456,65.0
49457,18.0
49458,11.0
49459,3.0
49460,9.0
49461,22.0
49462,39.0
49463,2.0
49464,4.0
49465,5.0
49466,2.0
49467,15.0
49468,0.0
49469,2.0
49470,46.0
49471,1.0
49472,74.0
49473,5.0
49474,24.0
49475,32.0
49476,46.0
49477,14.0
49478,43.0
49479,12.0
49480,3.0
49481,7.0
49482,2.0
49483,48.0
49484,40.0
49485,8.0
49486,10.0
49487,56.0
49488,55.0
49489,4.0
49490,4.0
49491,7.0
49492,24.0
49493,46.0
49494,12.0
49495,35.0
49496,2.0
49497,32.0
49498,6.0
49499,9.0
49500,11.0
49501,13.0
49502,32.0
49503,56.0
49504,17.0
49505,3.0
49506,2.0
49507,14.0
49508,6.0
49509,78.0
49510,55.0
49511,3.0
49512,29.0
49513,35.0
49514,26.0
49515,72.0
49516,17.0
49517,24.0
49518,10.0
49519,8.0
49520,7.0
49521,1.0
49522,9.0
49523,5.0
49524,2.0
49525,13.0
49526,41.0
49527,0.0
49528,3.0
49529,8.0
49530,2.0
49531,13.0
49532,26.0
49533,12.0
49534,25.0
49535,9.0
49536,4.0
49537,13.0
49538,23.0
49539,3.0
49540,29.0
49541,0.0
49542,56.0
49543,2.0
49544,12.0
49545,25.0
49546,40.0
49547,5.0
49548,31.0
49549,23.0
49550,23.0
49551,37.0
49552,6.0
49553,7.0
49554,23.0
49555,14.0
49556,87.0
49557,13.0
49558,4.0
49559,21.0
49560,25.0
49561,9.0
49562,2.0
49563,32.0
49564,9.0
49565,9.0
49566,11.0
49567,41.0
49568,8.0
49569,18.0
49570,37.0
49571,27.0
49572,9.0
49573,14.0
49574,5.0
49575,21.0
49576,50.0
49577,64.0
49578,5.0
49579,4.0
49580,22.0
49581,65.0
49582,13.0
49583,51.0
49584,30.0
49585,18.0
49586,5.0
49587,63.0
49588,5.0
49589,10.0
49590,4.0
49591,13.0
49592,31.0
49593,1.0
49594,20.0
49595,1.0
49596,31.0
49597,1.0
49598,89.0
49599,11.0
49600,3.0
49601,5.0
49602,12.0
49603,6.0
49604,3.0
49605,8.0
49606,4.0
49607,43.0
49608,0.0
49609,1.0
49610,8.0
49611,0.0
49612,11.0
49613,2.0
49614,68.0
49615,3.0
49616,5.0
49617,0.0
49618,9.0
49619,18.0
49620,0.0
49621,4.0
49622,2.0
49623,12.0
49624,0.0
49625,46.0
49626,3.0
49627,1.0
49628,54.0
49629,22.0
49630,0.0
49631,39.0
49632,77.0
49633,9.0
49634,53.0
49635,46.0
49636,29.0
49637,15.0
49638,51.0
49639,51.0
49640,9.0
49641,1.0
49642,1.0
49643,14.0
49644,8.0
49645,2.0
49646,11.0
49647,4.0
49648,4.0
49649,58.0
49650,30.0
49651,9.0
49652,66.0
49653,7.0
49654,8.0
49655,15.0
49656,52.0
49657,4.0
49658,7.0
49659,4.0
49660,6.0
49661,10.0
49662,18.0
49663,23.0
49664,4.0
49665,3.0
49666,2.0
49667,40.0
49668,9.0
49669,61.0
49670,30.0
49671,26.0
49672,35.0
49673,1.0
49674,38.0
49675,2.0
49676,25.0
49677,12.0
49678,31.0
49679,19.0
49680,12.0
49681,27.0
49682,49.0
49683,31.0
49684,17.0
49685,2.0
49686,0.0
49687,11.0
49688,10.0
49689,1.0
49690,0.0
49691,43.0
49692,0.0
49693,1.0
49694,4.0
49695,35.0
49696,10.0
49697,24.0
49698,68.0
49699,4.0
49700,18.0
49701,5.0
49702,5.0
49703,22.0
49704,44.0
49705,66.0
49706,17.0
49707,89.0
49708,38.0
49709,27.0
49710,16.0
49711,16.0
49712,5.0
49713,24.0
49714,6.0
49715,33.0
49716,50.0
49717,11.0
49718,9.0
49719,4.0
49720,5.0
49721,31.0
49722,36.0
49723,24.0
49724,2.0
49725,23.0
49726,23.0
49727,13.0
49728,24.0
49729,8.0
49730,4.0
49731,26.0
49732,37.0
49733,6.0
49734,29.0
49735,9.0
49736,18.0
49737,9.0
49738,30.0
49739,21.0
49740,1.0
49741,28.0
49742,18.0
49743,17.0
49744,48.0
49745,48.0
49746,3.0
49747,5.0
49748,50.0
49749,22.0
49750,39.0
49751,2.0
49752,3.0
49753,37.0
49754,26.0
49755,2.0
49756,8.0
49757,24.0
49758,2.0
49759,0.0
49760,10.0
49761,24.0
49762,1.0
49763,22.0
49764,24.0
49765,39.0
49766,5.0
49767,55.0
49768,20.0
49769,1.0
49770,6.0
49771,9.0
49772,9.0
49773,44.0
49774,49.0
49775,17.0
49776,17.0
49777,6.0
49778,25.0
49779,23.0
49780,43.0
49781,16.0
49782,27.0
49783,9.0
49784,44.0
49785,6.0
49786,3.0
49787,35.0
49788,4.0
49789,39.0
49790,38.0
49791,7.0
49792,5.0
49793,1.0
49794,20.0
49795,8.0
49796,11.0
49797,28.0
49798,44.0
49799,11.0
49800,36.0
49801,0.0
49802,23.0
49803,7.0
49804,45.0
49805,27.0
49806,2.0
49807,1.0
49808,15.0
49809,44.0
49810,60.0
49811,23.0
49812,40.0
49813,22.0
49814,16.0
49815,24.0
49816,2.0
49817,29.0
49818,31.0
49819,10.0
49820,42.0
49821,36.0
49822,16.0
49823,73.0
49824,36.0
49825,20.0
49826,21.0
49827,47.0
49828,45.0
49829,1.0
49830,26.0
49831,9.0
49832,30.0
49833,32.0
49834,32.0
49835,32.0
49836,37.0
49837,28.0
49838,38.0
49839,34.0
49840,17.0
49841,17.0
49842,17.0
49843,61.0
49844,6.0
49845,6.0
49846,7.0
49847,10.0
49848,64.0
49849,28.0
49850,35.0
49851,21.0
49852,24.0
49853,17.0
49854,6.0
49855,4.0
49856,0.0
49857,8.0
49858,9.0
49859,12.0
49860,5.0
49861,5.0
49862,22.0
49863,9.0
49864,12.0
49865,1.0
49866,2.0
49867,17.0
49868,1.0
49869,27.0
49870,18.0
49871,6.0
49872,0.0
49873,38.0
49874,10.0
49875,21.0
49876,2.0
49877,13.0
49878,16.0
49879,0.0
49880,20.0
49881,2.0
49882,7.0
49883,2.0
49884,19.0
49885,33.0
49886,19.0
49887,23.0
49888,14.0
49889,2.0
49890,92.0
49891,7.0
49892,7.0
49893,1.0
49894,11.0
49895,2.0
49896,42.0
49897,4.0
49898,28.0
49899,8.0
49900,7.0
49901,6.0
49902,19.0
49903,0.0
49904,15.0
49905,2.0
49906,7.0
49907,3.0
49908,6.0
49909,3.0
49910,11.0
49911,1.0
49912,4.0
49913,11.0
49914,6.0
49915,14.0
49916,1.0
49917,3.0
49918,2.0
49919,5.0
49920,4.0
49921,0.0
49922,2.0
49923,0.0
49924,3.0
49925,5.0
49926,2.0
49927,11.0
49928,11.0
49929,2.0
49930,5.0
49931,1.0
49932,4.0
49933,5.0
49934,3.0
49935,19.0
49936,22.0
49937,5.0
49938,0.0
49939,8.0
49940,7.0
49941,15.0
49942,1.0
49943,23.0
49944,10.0
49945,5.0
49946,13.0
49947,2.0
49948,2.0
49949,10.0
49950,12.0
49951,6.0
49952,5.0
49953,4.0
49954,4.0
49955,1.0
49956,5.0
49957,5.0
49958,13.0
49959,18.0
49960,5.0
49961,8.0
49962,1.0
49963,10.0
49964,4.0
49965,2.0
49966,9.0
49967,2.0
49968,36.0
49969,2.0
49970,0.0
49971,10.0
49972,18.0
49973,73.0
49974,3.0
49975,19.0
49976,13.0
49977,5.0
49978,7.0
49979,5.0
49980,2.0
49981,39.0
49982,4.0
49983,0.0
49984,11.0
49985,18.0
49986,13.0
49987,14.0
49988,5.0
49989,7.0
49990,12.0
49991,20.0
49992,8.0
49993,4.0
49994,29.0
49995,3.0
49996,7.0
49997,6.0
49998,10.0
49999,48.0
50000,6.0
50001,7.0
50002,0.0
50003,4.0
50004,7.0
50005,4.0
50006,8.0
50007,1.0
50008,4.0
50009,3.0
50010,6.0
50011,26.0
50012,11.0
50013,11.0
50014,7.0
50015,7.0
50016,18.0
50017,18.0
50018,9.0
50019,7.0
50020,10.0
50021,6.0
50022,9.0
50023,9.0
50024,13.0
50025,2.0
50026,4.0
50027,4.0
50028,9.0
50029,0.0
50030,4.0
50031,0.0
50032,16.0
50033,9.0
50034,6.0
50035,9.0
50036,14.0
50037,4.0
50038,3.0
50039,3.0
50040,0.0
50041,25.0
50042,8.0
50043,35.0
50044,2.0
50045,37.0
50046,13.0
50047,14.0
50048,1.0
50049,0.0
50050,3.0
50051,9.0
50052,9.0
50053,25.0
50054,9.0
50055,13.0
50056,18.0
50057,33.0
50058,2.0
50059,10.0
50060,24.0
50061,19.0
50062,3.0
50063,6.0
50064,32.0
50065,0.0
50066,15.0
50067,8.0
50068,24.0
50069,1.0
50070,7.0
50071,4.0
50072,4.0
50073,46.0
50074,14.0
50075,3.0
50076,12.0
50077,4.0
50078,21.0
50079,2.0
50080,8.0
50081,10.0
50082,22.0
50083,11.0
50084,34.0
50085,3.0
50086,17.0
50087,86.0
50088,19.0
50089,60.0
50090,7.0
50091,17.0
50092,3.0
50093,5.0
50094,16.0
50095,3.0
50096,4.0
50097,4.0
50098,13.0
50099,80.0
50100,30.0
50101,4.0
50102,0.0
50103,6.0
50104,7.0
50105,2.0
50106,3.0
50107,14.0
50108,6.0
50109,132.0
50110,2.0
50111,1.0
50112,31.0
50113,36.0
50114,15.0
50115,19.0
50116,6.0
50117,32.0
50118,21.0
50119,8.0
50120,17.0
50121,1.0
50122,1.0
50123,10.0
50124,5.0
50125,1.0
50126,1.0
50127,4.0
50128,15.0
50129,8.0
50130,18.0
50131,9.0
50132,2.0
50133,4.0
50134,3.0
50135,4.0
50136,7.0
50137,2.0
50138,3.0
50139,2.0
50140,0.0
50141,1.0
50142,5.0
50143,1.0
50144,13.0
50145,0.0
50146,0.0
50147,2.0
50148,0.0
50149,5.0
50150,9.0
50151,2.0
50152,23.0
50153,9.0
50154,3.0
50155,72.0
50156,3.0
50157,8.0
50158,2.0
50159,4.0
50160,0.0
50161,1.0
50162,0.0
50163,3.0
50164,1.0
50165,3.0
50166,7.0
50167,5.0
50168,6.0
50169,1.0
50170,0.0
50171,2.0
50172,3.0
50173,2.0
50174,1.0
50175,1.0
50176,7.0
50177,4.0
50178,4.0
50179,0.0
50180,1.0
50181,4.0
50182,3.0
50183,8.0
50184,1.0
50185,2.0
50186,4.0
50187,1.0
50188,0.0
50189,0.0
50190,3.0
50191,4.0
50192,6.0
50193,24.0
50194,5.0
50195,12.0
50196,0.0
50197,3.0
50198,2.0
50199,8.0
50200,5.0
50201,0.0
50202,4.0
50203,2.0
50204,3.0
50205,10.0
50206,6.0
50207,40.0
50208,5.0
50209,1.0
50210,3.0
50211,29.0
50212,14.0
50213,31.0
50214,13.0
50215,2.0
50216,4.0
50217,1.0
50218,6.0
50219,2.0
50220,46.0
50221,5.0
50222,0.0
50223,0.0
50224,1.0
50225,11.0
50226,13.0
50227,6.0
50228,0.0
50229,15.0
50230,5.0
50231,7.0
50232,1.0
50233,6.0
50234,4.0
50235,9.0
50236,6.0
50237,3.0
50238,8.0
50239,10.0
50240,2.0
50241,1.0
50242,21.0
50243,13.0
50244,6.0
