,Adgrl3
47131,0.0
47132,2.0
47133,7.0
47134,2.0
47135,0.0
47136,6.0
47137,2.0
47138,4.0
47139,1.0
47140,1.0
47141,3.0
47142,0.0
47143,0.0
47144,0.0
47145,4.0
47146,0.0
47147,2.0
47148,2.0
47149,1.0
47150,1.0
47151,2.0
47152,1.0
47153,3.0
47154,4.0
47155,2.0
47156,1.0
47157,2.0
47158,0.0
47159,0.0
47160,0.0
47161,0.0
47162,10.0
47163,5.0
47164,1.0
47165,5.0
47166,0.0
47167,4.0
47168,7.0
47169,7.0
47170,1.0
47171,0.0
47172,10.0
47173,1.0
47174,1.0
47175,2.0
47176,0.0
47177,8.0
47178,1.0
47179,15.0
47180,0.0
47181,1.0
47182,0.0
47183,9.0
47184,0.0
47185,1.0
47186,0.0
47187,0.0
47188,0.0
47189,0.0
47190,1.0
47191,1.0
47192,1.0
47193,0.0
47194,4.0
47195,8.0
47196,0.0
47197,1.0
47198,1.0
47199,0.0
47200,0.0
47201,0.0
47202,0.0
47203,1.0
47204,0.0
47205,0.0
47206,9.0
47207,1.0
47208,0.0
47209,6.0
47210,0.0
47211,0.0
47212,5.0
47213,2.0
47214,2.0
47215,4.0
47216,0.0
47217,5.0
47218,0.0
47219,0.0
47220,0.0
47221,6.0
47222,0.0
47223,0.0
47224,4.0
47225,5.0
47226,0.0
47227,4.0
47228,1.0
47229,2.0
47230,0.0
47231,0.0
47232,1.0
47233,4.0
47234,0.0
47235,1.0
47236,0.0
47237,0.0
47238,0.0
47239,2.0
47240,0.0
47241,3.0
47242,1.0
47243,1.0
47244,0.0
47245,0.0
47246,10.0
47247,5.0
47248,0.0
47249,6.0
47250,0.0
47251,3.0
47252,3.0
47253,1.0
47254,0.0
47255,0.0
47256,1.0
47257,1.0
47258,0.0
47259,0.0
47260,3.0
47261,2.0
47262,1.0
47263,1.0
47264,1.0
47265,4.0
47266,1.0
47267,1.0
47268,4.0
47269,4.0
47270,3.0
47271,4.0
47272,0.0
47273,10.0
47274,0.0
47275,4.0
47276,1.0
47277,0.0
47278,1.0
47279,1.0
47280,0.0
47281,4.0
47282,2.0
47283,1.0
47284,1.0
47285,2.0
47286,5.0
47287,6.0
47288,0.0
47289,1.0
47290,0.0
47291,0.0
47292,0.0
47293,2.0
47294,0.0
47295,0.0
47296,8.0
47297,3.0
47298,3.0
47299,0.0
47300,1.0
47301,6.0
47302,0.0
47303,1.0
47304,1.0
47305,1.0
47306,7.0
47307,1.0
47308,0.0
47309,0.0
47310,3.0
47311,10.0
47312,2.0
47313,5.0
47314,0.0
47315,0.0
47316,1.0
47317,1.0
47318,1.0
47319,1.0
47320,1.0
47321,1.0
47322,0.0
47323,1.0
47324,1.0
47325,0.0
47326,3.0
47327,4.0
47328,2.0
47329,3.0
47330,4.0
47331,2.0
47332,0.0
47333,1.0
47334,1.0
47335,0.0
47336,0.0
47337,6.0
47338,0.0
47339,0.0
47340,0.0
47341,1.0
47342,8.0
47343,0.0
47344,0.0
47345,3.0
47346,3.0
47347,0.0
47348,0.0
47349,0.0
47350,0.0
47351,1.0
47352,0.0
47353,4.0
47354,0.0
47355,4.0
47356,1.0
47357,6.0
47358,0.0
47359,10.0
47360,1.0
47361,1.0
47362,6.0
47363,0.0
47364,0.0
47365,2.0
47366,0.0
47367,6.0
47368,0.0
47369,6.0
47370,0.0
47371,6.0
47372,10.0
47373,1.0
47374,3.0
47375,3.0
47376,3.0
47377,1.0
47378,4.0
47379,2.0
47380,1.0
47381,5.0
47382,0.0
47383,6.0
47384,5.0
47385,0.0
47386,8.0
47387,0.0
47388,1.0
47389,2.0
47390,4.0
47391,2.0
47392,0.0
47393,0.0
47394,9.0
47395,7.0
47396,7.0
47397,3.0
47398,1.0
47399,10.0
47400,2.0
47401,0.0
47402,1.0
47403,1.0
47404,9.0
47405,1.0
47406,2.0
47407,0.0
47408,1.0
47409,0.0
47410,0.0
47411,4.0
47412,0.0
47413,1.0
47414,3.0
47415,0.0
47416,7.0
47417,1.0
47418,4.0
47419,5.0
47420,2.0
47421,3.0
47422,0.0
47423,4.0
47424,1.0
47425,2.0
47426,1.0
47427,7.0
47428,0.0
47429,8.0
47430,3.0
47431,4.0
47432,1.0
47433,0.0
47434,1.0
47435,0.0
47436,6.0
47437,2.0
47438,10.0
47439,4.0
47440,0.0
47441,3.0
47442,0.0
47443,3.0
47444,7.0
47445,3.0
47446,1.0
47447,2.0
47448,8.0
47449,2.0
47450,3.0
47451,0.0
47452,0.0
47453,2.0
47454,2.0
47455,0.0
47456,0.0
47457,3.0
47458,7.0
47459,8.0
47460,8.0
47461,0.0
47462,1.0
47463,2.0
47464,5.0
47465,0.0
47466,7.0
47467,15.0
47468,5.0
47469,3.0
47470,3.0
47471,5.0
47472,7.0
47473,3.0
47474,9.0
47475,8.0
47476,1.0
47477,0.0
47478,3.0
47479,6.0
47480,0.0
47481,6.0
47482,2.0
47483,0.0
47484,9.0
47485,7.0
47486,9.0
47487,1.0
47488,1.0
47489,0.0
47490,0.0
47491,0.0
47492,1.0
47493,1.0
47494,2.0
47495,4.0
47496,1.0
47497,9.0
47498,0.0
47499,3.0
47500,5.0
47501,8.0
47502,3.0
47503,4.0
47504,3.0
47505,0.0
47506,1.0
47507,0.0
47508,6.0
47509,0.0
47510,0.0
47511,1.0
47512,0.0
47513,5.0
47514,9.0
47515,7.0
47516,3.0
47517,1.0
47518,4.0
47519,5.0
47520,0.0
47521,0.0
47522,3.0
47523,11.0
47524,4.0
47525,0.0
47526,0.0
47527,1.0
47528,2.0
47529,5.0
47530,4.0
47531,6.0
47532,2.0
47533,18.0
47534,12.0
47535,4.0
47536,7.0
47537,3.0
47538,3.0
47539,2.0
47540,0.0
47541,1.0
47542,0.0
47543,1.0
47544,0.0
47545,4.0
47546,8.0
47547,6.0
47548,5.0
47549,3.0
47550,5.0
47551,0.0
47552,8.0
47553,3.0
47554,1.0
47555,14.0
47556,6.0
47557,3.0
47558,1.0
47559,1.0
47560,0.0
47561,3.0
47562,0.0
47563,9.0
47564,3.0
47565,21.0
47566,0.0
47567,9.0
47568,0.0
47569,3.0
47570,1.0
47571,3.0
47572,7.0
47573,5.0
47574,1.0
47575,0.0
47576,2.0
47577,7.0
47578,5.0
47579,0.0
47580,4.0
47581,9.0
47582,9.0
47583,11.0
47584,3.0
47585,14.0
47586,1.0
47587,3.0
47588,0.0
47589,7.0
47590,11.0
47591,1.0
47592,1.0
47593,6.0
47594,1.0
47595,5.0
47596,0.0
47597,4.0
47598,0.0
47599,0.0
47600,1.0
47601,0.0
47602,3.0
47603,7.0
47604,3.0
47605,0.0
47606,0.0
47607,5.0
47608,1.0
47609,0.0
47610,1.0
47611,5.0
47612,4.0
47613,3.0
47614,3.0
47615,0.0
47616,0.0
47617,0.0
47618,13.0
47619,9.0
47620,5.0
47621,8.0
47622,4.0
47623,0.0
47624,0.0
47625,12.0
47626,0.0
47627,3.0
47628,7.0
47629,0.0
47630,1.0
47631,6.0
47632,1.0
47633,8.0
47634,0.0
47635,0.0
47636,0.0
47637,0.0
47638,6.0
47639,6.0
47640,14.0
47641,0.0
47642,5.0
47643,0.0
47644,1.0
47645,5.0
47646,1.0
47647,3.0
47648,4.0
47649,1.0
47650,13.0
47651,1.0
47652,2.0
47653,1.0
47654,0.0
47655,1.0
47656,0.0
47657,3.0
47658,1.0
47659,1.0
47660,2.0
47661,0.0
47662,0.0
47663,4.0
47664,1.0
47665,0.0
47666,6.0
47667,0.0
47668,0.0
47669,13.0
47670,5.0
47671,7.0
47672,2.0
47673,1.0
47674,0.0
47675,8.0
47676,1.0
47677,0.0
47678,8.0
47679,5.0
47680,8.0
47681,0.0
47682,4.0
47683,6.0
47684,9.0
47685,4.0
47686,0.0
47687,5.0
47688,1.0
47689,5.0
47690,1.0
47691,1.0
47692,6.0
47693,1.0
47694,0.0
47695,0.0
47696,5.0
47697,10.0
47698,8.0
47699,8.0
47700,0.0
47701,0.0
47702,0.0
47703,13.0
47704,6.0
47705,2.0
47706,8.0
47707,0.0
47708,12.0
47709,0.0
47710,1.0
47711,2.0
47712,0.0
47713,8.0
47714,10.0
47715,0.0
47716,5.0
47717,1.0
47718,10.0
47719,10.0
47720,0.0
47721,0.0
47722,0.0
47723,0.0
47724,16.0
47725,1.0
47726,0.0
47727,0.0
47728,7.0
47729,0.0
47730,1.0
47731,1.0
47732,0.0
47733,4.0
47734,2.0
47735,0.0
47736,5.0
47737,4.0
47738,14.0
47739,9.0
47740,3.0
47741,0.0
47742,7.0
47743,0.0
47744,1.0
47745,1.0
47746,1.0
47747,1.0
47748,0.0
47749,10.0
47750,8.0
47751,3.0
47752,10.0
47753,10.0
47754,0.0
47755,8.0
47756,9.0
47757,3.0
47758,5.0
47759,4.0
47760,1.0
47761,2.0
47762,0.0
47763,12.0
47764,10.0
47765,8.0
47766,0.0
47767,9.0
47768,0.0
47769,7.0
47770,3.0
47771,1.0
47772,0.0
47773,0.0
47774,1.0
47775,19.0
47776,0.0
47777,0.0
47778,8.0
47779,0.0
47780,1.0
47781,0.0
47782,0.0
47783,3.0
47784,1.0
47785,4.0
47786,4.0
47787,4.0
47788,11.0
47789,0.0
47790,5.0
47791,6.0
47792,1.0
47793,0.0
47794,2.0
47795,14.0
47796,13.0
47797,1.0
47798,1.0
47799,1.0
47800,0.0
47801,4.0
47802,8.0
47803,4.0
47804,0.0
47805,1.0
47806,3.0
47807,11.0
47808,0.0
47809,0.0
47810,12.0
47811,0.0
47812,4.0
47813,2.0
47814,2.0
47815,2.0
47816,1.0
47817,1.0
47818,0.0
47819,3.0
47820,0.0
47821,0.0
47822,12.0
47823,0.0
47824,0.0
47825,10.0
47826,2.0
47827,0.0
47828,2.0
47829,1.0
47830,1.0
47831,0.0
47832,0.0
47833,8.0
47834,0.0
47835,4.0
47836,0.0
47837,0.0
47838,0.0
47839,3.0
47840,1.0
47841,2.0
47842,7.0
47843,0.0
47844,0.0
47845,3.0
47846,1.0
47847,5.0
47848,2.0
47849,0.0
47850,7.0
47851,5.0
47852,3.0
47853,6.0
47854,10.0
47855,8.0
47856,2.0
47857,8.0
47858,1.0
47859,10.0
47860,18.0
47861,2.0
47862,0.0
47863,0.0
47864,5.0
47865,9.0
47866,1.0
47867,6.0
47868,0.0
47869,0.0
47870,0.0
47871,1.0
47872,0.0
47873,4.0
47874,0.0
47875,0.0
47876,1.0
47877,2.0
47878,0.0
47879,0.0
47880,1.0
47881,1.0
47882,0.0
47883,0.0
47884,0.0
47885,0.0
47886,1.0
47887,0.0
47888,2.0
47889,1.0
47890,0.0
47891,1.0
47892,1.0
47893,0.0
47894,7.0
47895,8.0
47896,1.0
47897,5.0
47898,3.0
47899,2.0
47900,1.0
47901,0.0
47902,5.0
47903,4.0
47904,0.0
47905,2.0
47906,9.0
47907,2.0
47908,5.0
47909,9.0
47910,0.0
47911,1.0
47912,1.0
47913,2.0
47914,0.0
47915,5.0
47916,1.0
47917,1.0
47918,0.0
47919,9.0
47920,2.0
47921,11.0
47922,0.0
47923,3.0
47924,1.0
47925,4.0
47926,5.0
47927,12.0
47928,5.0
47929,2.0
47930,1.0
47931,0.0
47932,0.0
47933,5.0
47934,1.0
47935,0.0
47936,1.0
47937,0.0
47938,0.0
47939,0.0
47940,6.0
47941,0.0
47942,0.0
47943,2.0
47944,0.0
47945,1.0
47946,1.0
47947,0.0
47948,0.0
47949,0.0
47950,2.0
47951,0.0
47952,1.0
47953,1.0
47954,2.0
47955,0.0
47956,6.0
47957,12.0
47958,0.0
47959,1.0
47960,7.0
47961,1.0
47962,2.0
47963,0.0
47964,0.0
47965,0.0
47966,1.0
47967,5.0
47968,1.0
47969,10.0
47970,0.0
47971,0.0
47972,0.0
47973,6.0
47974,1.0
47975,2.0
47976,2.0
47977,0.0
47978,0.0
47979,2.0
47980,2.0
47981,1.0
47982,2.0
47983,0.0
47984,5.0
47985,16.0
47986,2.0
47987,8.0
47988,0.0
47989,4.0
47990,8.0
47991,0.0
47992,0.0
47993,9.0
47994,1.0
47995,0.0
47996,0.0
47997,0.0
47998,5.0
47999,0.0
48000,6.0
48001,4.0
48002,0.0
48003,3.0
48004,1.0
48005,0.0
48006,1.0
48007,13.0
48008,5.0
48009,4.0
48010,8.0
48011,3.0
48012,0.0
48013,8.0
48014,3.0
48015,0.0
48016,6.0
48017,0.0
48018,0.0
48019,1.0
48020,1.0
48021,2.0
48022,0.0
48023,0.0
48024,1.0
48025,0.0
48026,0.0
48027,0.0
48028,0.0
48029,9.0
48030,0.0
48031,2.0
48032,1.0
48033,0.0
48034,0.0
48035,1.0
48036,9.0
48037,2.0
48038,0.0
48039,0.0
48040,1.0
48041,3.0
48042,6.0
48043,4.0
48044,0.0
48045,1.0
48046,7.0
48047,1.0
48048,2.0
48049,0.0
48050,5.0
48051,0.0
48052,0.0
48053,8.0
48054,2.0
48055,5.0
48056,2.0
48057,2.0
48058,0.0
48059,1.0
48060,6.0
48061,1.0
48062,6.0
48063,0.0
48064,1.0
48065,5.0
48066,0.0
48067,8.0
48068,0.0
48069,0.0
48070,1.0
48071,0.0
48072,1.0
48073,0.0
48074,7.0
48075,0.0
48076,0.0
48077,0.0
48078,0.0
48079,0.0
48080,6.0
48081,2.0
48082,0.0
48083,1.0
48084,4.0
48085,1.0
48086,1.0
48087,2.0
48088,0.0
48089,0.0
48090,0.0
48091,1.0
48092,3.0
48093,0.0
48094,3.0
48095,0.0
48096,4.0
48097,9.0
48098,15.0
48099,0.0
48100,4.0
48101,13.0
48102,1.0
48103,0.0
48104,1.0
48105,1.0
48106,2.0
48107,5.0
48108,0.0
48109,2.0
48110,2.0
48111,0.0
48112,1.0
48113,1.0
48114,12.0
48115,16.0
48116,0.0
48117,6.0
48118,0.0
48119,12.0
48120,0.0
48121,5.0
48122,5.0
48123,1.0
48124,4.0
48125,8.0
48126,5.0
48127,2.0
48128,1.0
48129,3.0
48130,0.0
48131,13.0
48132,0.0
48133,2.0
48134,5.0
48135,3.0
48136,1.0
48137,9.0
48138,0.0
48139,4.0
48140,0.0
48141,3.0
48142,4.0
48143,0.0
48144,0.0
48145,0.0
48146,0.0
48147,0.0
48148,0.0
48149,9.0
48150,0.0
48151,1.0
48152,3.0
48153,16.0
48154,1.0
48155,0.0
48156,0.0
48157,0.0
48158,5.0
48159,0.0
48160,6.0
48161,9.0
48162,6.0
48163,1.0
48164,1.0
48165,0.0
48166,3.0
48167,1.0
48168,6.0
48169,0.0
48170,0.0
48171,1.0
48172,0.0
48173,0.0
48174,2.0
48175,2.0
48176,1.0
48177,0.0
48178,0.0
48179,1.0
48180,0.0
48181,10.0
48182,7.0
48183,1.0
48184,0.0
48185,7.0
48186,2.0
48187,3.0
48188,2.0
48189,2.0
48190,0.0
48191,1.0
48192,3.0
48193,12.0
48194,6.0
48195,0.0
48196,2.0
48197,8.0
48198,0.0
48199,10.0
48200,0.0
48201,8.0
48202,1.0
48203,0.0
48204,0.0
48205,0.0
48206,3.0
48207,14.0
48208,0.0
48209,0.0
48210,5.0
48211,0.0
48212,0.0
48213,1.0
48214,5.0
48215,1.0
48216,0.0
48217,1.0
48218,1.0
48219,0.0
48220,1.0
48221,5.0
48222,10.0
48223,0.0
48224,6.0
48225,2.0
48226,0.0
48227,1.0
48228,4.0
48229,5.0
48230,0.0
48231,0.0
48232,1.0
48233,1.0
48234,0.0
48235,4.0
48236,4.0
48237,3.0
48238,6.0
48239,0.0
48240,4.0
48241,3.0
48242,0.0
48243,1.0
48244,9.0
48245,0.0
48246,0.0
48247,2.0
48248,1.0
48249,5.0
48250,0.0
48251,0.0
48252,6.0
48253,0.0
48254,0.0
48255,0.0
48256,1.0
48257,3.0
48258,5.0
48259,8.0
48260,8.0
48261,1.0
48262,1.0
48263,5.0
48264,1.0
48265,4.0
48266,5.0
48267,1.0
48268,1.0
48269,0.0
48270,1.0
48271,4.0
48272,0.0
48273,1.0
48274,2.0
48275,8.0
48276,0.0
48277,1.0
48278,5.0
48279,0.0
48280,2.0
48281,5.0
48282,0.0
48283,4.0
48284,2.0
48285,0.0
48286,6.0
48287,0.0
48288,0.0
48289,1.0
48290,0.0
48291,2.0
48292,4.0
48293,2.0
48294,3.0
48295,1.0
48296,1.0
48297,1.0
48298,1.0
48299,2.0
48300,0.0
48301,1.0
48302,0.0
48303,2.0
48304,3.0
48305,0.0
48306,1.0
48307,5.0
48308,4.0
48309,0.0
48310,1.0
48311,10.0
48312,2.0
48313,0.0
48314,0.0
48315,1.0
48316,1.0
48317,2.0
48318,1.0
48319,0.0
48320,2.0
48321,1.0
48322,1.0
48323,1.0
48324,0.0
48325,0.0
48326,1.0
48327,0.0
48328,1.0
48329,0.0
48330,0.0
48331,2.0
48332,1.0
48333,3.0
48334,1.0
48335,4.0
48336,0.0
48337,0.0
48338,0.0
48339,1.0
48340,2.0
48341,16.0
48342,0.0
48343,1.0
48344,10.0
48345,1.0
48346,4.0
48347,0.0
48348,7.0
48349,0.0
48350,5.0
48351,0.0
48352,0.0
48353,0.0
48354,0.0
48355,0.0
48356,3.0
48357,0.0
48358,0.0
48359,1.0
48360,0.0
48361,0.0
48362,3.0
48363,0.0
48364,3.0
48365,0.0
48366,2.0
48367,0.0
48368,0.0
48369,0.0
48370,0.0
48371,0.0
48372,2.0
48373,0.0
48374,0.0
48375,3.0
48376,0.0
48377,7.0
48378,0.0
48379,2.0
48380,0.0
48381,0.0
48382,0.0
48383,0.0
48384,0.0
48385,0.0
48386,0.0
48387,0.0
48388,2.0
48389,0.0
48390,2.0
48391,1.0
48392,0.0
48393,0.0
48394,0.0
48395,0.0
48396,1.0
48397,0.0
48398,2.0
48399,0.0
48400,0.0
48401,3.0
48402,0.0
48403,0.0
48404,0.0
48405,11.0
48406,0.0
48407,0.0
48408,0.0
48409,8.0
48410,4.0
48411,0.0
48412,0.0
48413,0.0
48414,0.0
48415,1.0
48416,1.0
48417,8.0
48418,2.0
48419,2.0
48420,2.0
48421,0.0
48422,0.0
48423,0.0
48424,0.0
48425,0.0
48426,1.0
48427,1.0
48428,0.0
48429,3.0
48430,0.0
48431,0.0
48432,0.0
48433,1.0
48434,4.0
48435,2.0
48436,0.0
48437,0.0
48438,0.0
48439,2.0
48440,0.0
48441,0.0
48442,2.0
48443,0.0
48444,0.0
48445,0.0
48446,0.0
48447,0.0
48448,1.0
48449,1.0
48450,0.0
48451,1.0
48452,1.0
48453,0.0
48454,1.0
48455,0.0
48456,1.0
48457,6.0
48458,2.0
48459,0.0
48460,1.0
48461,0.0
48462,0.0
48463,0.0
48464,0.0
48465,0.0
48466,5.0
48467,0.0
48468,0.0
48469,0.0
48470,0.0
48471,0.0
48472,1.0
48473,0.0
48474,0.0
48475,1.0
48476,0.0
48477,1.0
48478,0.0
48479,0.0
48480,2.0
48481,1.0
48482,1.0
48483,0.0
48484,0.0
48485,0.0
48486,0.0
48487,0.0
48488,1.0
48489,0.0
48490,0.0
48491,1.0
48492,0.0
48493,0.0
48494,0.0
48495,0.0
48496,0.0
48497,0.0
48498,0.0
48499,1.0
48500,2.0
48501,0.0
48502,0.0
48503,0.0
48504,0.0
48505,0.0
48506,0.0
48507,0.0
48508,0.0
48509,3.0
48510,0.0
48511,0.0
48512,0.0
48513,2.0
48514,0.0
48515,1.0
48516,1.0
48517,2.0
48518,0.0
48519,0.0
48520,0.0
48521,0.0
48522,2.0
48523,0.0
48524,0.0
48525,0.0
48526,1.0
48527,2.0
48528,3.0
48529,7.0
48530,0.0
48531,2.0
48532,2.0
48533,0.0
48534,0.0
48535,0.0
48536,0.0
48537,0.0
48538,0.0
48539,1.0
48540,6.0
48541,2.0
48542,4.0
48543,0.0
48544,3.0
48545,1.0
48546,6.0
48547,3.0
48548,1.0
48549,12.0
48550,1.0
48551,1.0
48552,2.0
48553,0.0
48554,0.0
48555,0.0
48556,1.0
48557,1.0
48558,0.0
48559,1.0
48560,0.0
48561,3.0
48562,0.0
48563,0.0
48564,0.0
48565,1.0
48566,0.0
48567,0.0
48568,1.0
48569,0.0
48570,1.0
48571,0.0
48572,0.0
48573,1.0
48574,0.0
48575,0.0
48576,0.0
48577,1.0
48578,0.0
48579,0.0
48580,0.0
48581,0.0
48582,0.0
48583,2.0
48584,0.0
48585,0.0
48586,0.0
48587,1.0
48588,3.0
48589,0.0
48590,2.0
48591,1.0
48592,0.0
48593,2.0
48594,6.0
48595,0.0
48596,0.0
48597,0.0
48598,1.0
48599,1.0
48600,1.0
48601,1.0
48602,3.0
48603,0.0
48604,5.0
48605,2.0
48606,3.0
48607,8.0
48608,0.0
48609,1.0
48610,1.0
48611,1.0
48612,1.0
48613,1.0
48614,1.0
48615,1.0
48616,1.0
48617,1.0
48618,0.0
48619,1.0
48620,0.0
48621,0.0
48622,3.0
48623,2.0
48624,0.0
48625,3.0
48626,0.0
48627,2.0
48628,0.0
48629,0.0
48630,3.0
48631,0.0
48632,1.0
48633,1.0
48634,1.0
48635,0.0
48636,5.0
48637,2.0
48638,0.0
48639,0.0
48640,0.0
48641,1.0
48642,1.0
48643,2.0
48644,0.0
48645,1.0
48646,0.0
48647,0.0
48648,2.0
48649,1.0
48650,0.0
48651,1.0
48652,1.0
48653,0.0
48654,2.0
48655,3.0
48656,2.0
48657,0.0
48658,0.0
48659,1.0
48660,1.0
48661,0.0
48662,1.0
48663,0.0
48664,0.0
48665,5.0
48666,0.0
48667,0.0
48668,1.0
48669,0.0
48670,0.0
48671,0.0
48672,0.0
48673,1.0
48674,0.0
48675,1.0
48676,1.0
48677,1.0
48678,2.0
48679,0.0
48680,3.0
48681,3.0
48682,3.0
48683,1.0
48684,5.0
48685,2.0
48686,1.0
48687,0.0
48688,0.0
48689,3.0
48690,3.0
48691,0.0
48692,0.0
48693,0.0
48694,0.0
48695,1.0
48696,1.0
48697,0.0
48698,3.0
48699,0.0
48700,3.0
48701,0.0
48702,0.0
48703,0.0
48704,0.0
48705,3.0
48706,7.0
48707,2.0
48708,1.0
48709,0.0
48710,0.0
48711,0.0
48712,1.0
48713,1.0
48714,0.0
48715,3.0
48716,0.0
48717,0.0
48718,1.0
48719,1.0
48720,1.0
48721,6.0
48722,0.0
48723,5.0
48724,0.0
48725,0.0
48726,1.0
48727,3.0
48728,0.0
48729,1.0
48730,1.0
48731,0.0
48732,0.0
48733,0.0
48734,0.0
48735,0.0
48736,0.0
48737,0.0
48738,0.0
48739,1.0
48740,0.0
48741,6.0
48742,2.0
48743,2.0
48744,2.0
48745,0.0
48746,0.0
48747,0.0
48748,1.0
48749,0.0
48750,0.0
48751,0.0
48752,1.0
48753,1.0
48754,0.0
48755,0.0
48756,3.0
48757,0.0
48758,1.0
48759,0.0
48760,0.0
48761,0.0
48762,2.0
48763,1.0
48764,1.0
48765,0.0
48766,1.0
48767,0.0
48768,0.0
48769,0.0
48770,0.0
48771,0.0
48772,2.0
48773,0.0
48774,0.0
48775,0.0
48776,1.0
48777,0.0
48778,0.0
48779,0.0
48780,0.0
48781,0.0
48782,1.0
48783,0.0
48784,0.0
48785,0.0
48786,0.0
48787,0.0
48788,0.0
48789,1.0
48790,0.0
48791,0.0
48792,0.0
48793,0.0
48794,1.0
48795,2.0
48796,7.0
48797,0.0
48798,0.0
48799,2.0
48800,0.0
48801,1.0
48802,1.0
48803,3.0
48804,0.0
48805,0.0
48806,3.0
48807,1.0
48808,3.0
48809,0.0
48810,2.0
48811,2.0
48812,5.0
48813,0.0
48814,1.0
48815,6.0
48816,1.0
48817,6.0
48818,1.0
48819,2.0
48820,2.0
48821,0.0
48822,1.0
48823,1.0
48824,1.0
48825,0.0
48826,1.0
48827,0.0
48828,1.0
48829,10.0
48830,0.0
48831,0.0
48832,0.0
48833,0.0
48834,0.0
48835,1.0
48836,1.0
48837,8.0
48838,2.0
48839,3.0
48840,0.0
48841,3.0
48842,2.0
48843,1.0
48844,1.0
48845,0.0
48846,4.0
48847,1.0
48848,1.0
48849,3.0
48850,0.0
48851,0.0
48852,0.0
48853,5.0
48854,0.0
48855,0.0
48856,5.0
48857,0.0
48858,2.0
48859,4.0
48860,0.0
48861,9.0
48862,6.0
48863,0.0
48864,1.0
48865,4.0
48866,2.0
48867,9.0
48868,6.0
48869,4.0
48870,0.0
48871,0.0
48872,0.0
48873,0.0
48874,9.0
48875,1.0
48876,7.0
48877,3.0
48878,2.0
48879,6.0
48880,5.0
48881,0.0
48882,0.0
48883,0.0
48884,1.0
48885,0.0
48886,4.0
48887,0.0
48888,2.0
48889,1.0
48890,8.0
48891,1.0
48892,3.0
48893,5.0
48894,3.0
48895,0.0
48896,1.0
48897,0.0
48898,0.0
48899,0.0
48900,0.0
48901,2.0
48902,2.0
48903,0.0
48904,0.0
48905,1.0
48906,3.0
48907,1.0
48908,2.0
48909,12.0
48910,0.0
48911,8.0
48912,0.0
48913,6.0
48914,6.0
48915,5.0
48916,9.0
48917,0.0
48918,1.0
48919,4.0
48920,3.0
48921,1.0
48922,7.0
48923,18.0
48924,11.0
48925,11.0
48926,0.0
48927,0.0
48928,4.0
48929,0.0
48930,1.0
48931,3.0
48932,10.0
48933,2.0
48934,0.0
48935,10.0
48936,4.0
48937,0.0
48938,1.0
48939,2.0
48940,0.0
48941,0.0
48942,5.0
48943,1.0
48944,0.0
48945,9.0
48946,2.0
48947,2.0
48948,12.0
48949,4.0
48950,5.0
48951,3.0
48952,5.0
48953,12.0
48954,5.0
48955,0.0
48956,0.0
48957,0.0
48958,2.0
48959,0.0
48960,2.0
48961,15.0
48962,0.0
48963,2.0
48964,5.0
48965,5.0
48966,12.0
48967,2.0
48968,2.0
48969,0.0
48970,2.0
48971,19.0
48972,6.0
48973,3.0
48974,1.0
48975,0.0
48976,2.0
48977,1.0
48978,2.0
48979,15.0
48980,6.0
48981,7.0
48982,0.0
48983,12.0
48984,2.0
48985,1.0
48986,3.0
48987,9.0
48988,1.0
48989,1.0
48990,1.0
48991,10.0
48992,1.0
48993,4.0
48994,7.0
48995,8.0
48996,1.0
48997,12.0
48998,4.0
48999,2.0
49000,12.0
49001,9.0
49002,0.0
49003,13.0
49004,8.0
49005,0.0
49006,4.0
49007,1.0
49008,11.0
49009,0.0
49010,0.0
49011,0.0
49012,1.0
49013,1.0
49014,0.0
49015,4.0
49016,8.0
49017,4.0
49018,2.0
49019,4.0
49020,3.0
49021,5.0
49022,0.0
49023,1.0
49024,0.0
49025,9.0
49026,1.0
49027,1.0
49028,2.0
49029,5.0
49030,2.0
49031,6.0
49032,0.0
49033,2.0
49034,2.0
49035,9.0
49036,0.0
49037,3.0
49038,1.0
49039,11.0
49040,10.0
49041,8.0
49042,5.0
49043,0.0
49044,0.0
49045,0.0
49046,18.0
49047,0.0
49048,5.0
49049,2.0
49050,3.0
49051,0.0
49052,3.0
49053,2.0
49054,0.0
49055,0.0
49056,1.0
49057,4.0
49058,2.0
49059,1.0
49060,6.0
49061,6.0
49062,0.0
49063,1.0
49064,0.0
49065,12.0
49066,4.0
49067,0.0
49068,0.0
49069,0.0
49070,8.0
49071,0.0
49072,1.0
49073,1.0
49074,18.0
49075,2.0
49076,1.0
49077,0.0
49078,0.0
49079,2.0
49080,0.0
49081,2.0
49082,1.0
49083,0.0
49084,0.0
49085,0.0
49086,10.0
49087,3.0
49088,6.0
49089,5.0
49090,0.0
49091,10.0
49092,1.0
49093,2.0
49094,1.0
49095,7.0
49096,0.0
49097,4.0
49098,9.0
49099,9.0
49100,3.0
49101,2.0
49102,0.0
49103,1.0
49104,1.0
49105,2.0
49106,3.0
49107,4.0
49108,5.0
49109,0.0
49110,2.0
49111,0.0
49112,0.0
49113,1.0
49114,12.0
49115,2.0
49116,2.0
49117,8.0
49118,0.0
49119,0.0
49120,9.0
49121,1.0
49122,0.0
49123,0.0
49124,4.0
49125,6.0
49126,0.0
49127,2.0
49128,2.0
