,Cspg5
15808,18.0
15809,18.0
15810,14.0
15811,23.0
15812,13.0
15813,1.0
15814,25.0
15815,25.0
15816,18.0
15817,1.0
15818,2.0
15819,14.0
15820,26.0
15821,10.0
15822,3.0
15823,23.0
15824,1.0
15825,9.0
15826,4.0
15827,16.0
15828,5.0
15829,1.0
15830,16.0
15831,35.0
15832,17.0
15833,1.0
15834,17.0
15835,0.0
15836,13.0
15837,9.0
15838,10.0
15839,3.0
15840,11.0
15841,8.0
15842,5.0
15843,30.0
15844,11.0
15845,1.0
15846,12.0
15847,4.0
15848,4.0
15849,4.0
15850,27.0
15851,0.0
15852,0.0
15853,3.0
15854,3.0
15855,0.0
15856,6.0
15857,4.0
15858,24.0
15859,4.0
15860,3.0
15861,12.0
15862,10.0
15863,9.0
15864,4.0
15865,15.0
15866,7.0
15867,21.0
15868,3.0
15869,3.0
15870,16.0
15871,13.0
15872,2.0
15873,10.0
15874,25.0
15875,3.0
15876,7.0
15877,4.0
15878,0.0
15879,1.0
15880,21.0
15881,19.0
15882,8.0
15883,4.0
15884,12.0
15885,31.0
15886,13.0
15887,14.0
15888,2.0
15889,30.0
15890,17.0
15891,56.0
15892,2.0
15893,17.0
15894,5.0
15895,2.0
15896,20.0
15897,8.0
15898,23.0
15899,23.0
15900,4.0
15901,11.0
15902,1.0
15903,4.0
15904,7.0
15905,44.0
15906,4.0
15907,3.0
15908,7.0
15909,17.0
15910,10.0
15911,12.0
15912,1.0
15913,11.0
15914,12.0
15915,21.0
15916,9.0
15917,21.0
15918,2.0
15919,18.0
15920,0.0
15921,7.0
15922,5.0
15923,10.0
15924,19.0
15925,1.0
15926,37.0
15927,3.0
15928,13.0
15929,13.0
15930,0.0
15931,8.0
15932,17.0
15933,3.0
15934,18.0
15935,33.0
15936,32.0
15937,8.0
15938,9.0
15939,15.0
15940,14.0
15941,15.0
15942,51.0
15943,18.0
15944,35.0
15945,24.0
15946,8.0
15947,14.0
15948,40.0
15949,11.0
15950,6.0
15951,24.0
15952,14.0
15953,12.0
15954,7.0
15955,7.0
15956,11.0
15957,18.0
15958,3.0
15959,5.0
15960,21.0
15961,17.0
15962,24.0
15963,1.0
15964,1.0
15965,3.0
15966,10.0
15967,16.0
15968,0.0
15969,19.0
15970,29.0
15971,8.0
15972,14.0
15973,68.0
15974,21.0
15975,9.0
15976,4.0
15977,6.0
15978,0.0
15979,9.0
15980,12.0
15981,0.0
15982,0.0
15983,1.0
15984,26.0
15985,0.0
15986,8.0
15987,5.0
15988,1.0
15989,5.0
15990,12.0
15991,9.0
15992,5.0
15993,18.0
15994,35.0
15995,20.0
15996,34.0
15997,17.0
15998,5.0
15999,2.0
16000,22.0
16001,1.0
16002,20.0
16003,10.0
16004,2.0
16005,3.0
16006,10.0
16007,10.0
16008,6.0
16009,20.0
16010,15.0
16011,15.0
16012,1.0
16013,29.0
16014,20.0
16015,24.0
16016,12.0
16017,2.0
16018,23.0
16019,10.0
16020,3.0
16021,12.0
16022,3.0
16023,8.0
16024,13.0
16025,3.0
16026,8.0
16027,11.0
16028,29.0
16029,10.0
16030,1.0
16031,1.0
16032,5.0
16033,19.0
16034,1.0
16035,3.0
16036,27.0
16037,13.0
16038,4.0
16039,0.0
16040,5.0
16041,20.0
16042,7.0
16043,6.0
16044,16.0
16045,0.0
16046,3.0
16047,6.0
16048,8.0
16049,7.0
16050,1.0
16051,4.0
16052,21.0
16053,14.0
16054,23.0
16055,1.0
16056,7.0
16057,2.0
16058,9.0
16059,9.0
16060,0.0
16061,1.0
16062,14.0
16063,0.0
16064,22.0
16065,1.0
16066,1.0
16067,2.0
16068,0.0
16069,5.0
16070,7.0
16071,0.0
16072,2.0
16073,0.0
16074,11.0
16075,1.0
16076,4.0
16077,9.0
16078,5.0
16079,23.0
16080,6.0
16081,8.0
16082,2.0
16083,0.0
16084,0.0
16085,4.0
16086,13.0
16087,6.0
16088,4.0
16089,7.0
16090,4.0
16091,0.0
16092,8.0
16093,18.0
16094,4.0
16095,29.0
16096,19.0
16097,1.0
16098,2.0
16099,12.0
16100,2.0
16101,0.0
16102,3.0
16103,4.0
16104,5.0
16105,13.0
16106,14.0
16107,2.0
16108,6.0
16109,7.0
16110,5.0
16111,23.0
16112,8.0
16113,2.0
16114,0.0
16115,12.0
16116,4.0
16117,2.0
16118,0.0
16119,7.0
16120,13.0
16121,1.0
16122,5.0
16123,17.0
16124,11.0
16125,6.0
16126,13.0
16127,5.0
16128,2.0
16129,66.0
16130,7.0
16131,2.0
16132,38.0
16133,0.0
16134,0.0
16135,2.0
16136,0.0
16137,0.0
16138,7.0
16139,1.0
16140,0.0
16141,1.0
16142,0.0
16143,3.0
16144,31.0
16145,1.0
16146,4.0
16147,2.0
16148,0.0
16149,4.0
16150,0.0
16151,8.0
16152,9.0
16153,14.0
16154,43.0
16155,9.0
16156,18.0
16157,0.0
16158,45.0
16159,1.0
16160,1.0
16161,1.0
16162,0.0
16163,21.0
16164,27.0
16165,2.0
16166,1.0
16167,32.0
16168,11.0
16169,0.0
16170,3.0
16171,11.0
16172,44.0
16173,28.0
16174,0.0
16175,8.0
16176,6.0
16177,4.0
16178,47.0
16179,0.0
16180,0.0
16181,3.0
16182,7.0
16183,19.0
16184,7.0
16185,2.0
16186,28.0
16187,3.0
16188,1.0
16189,20.0
16190,8.0
16191,4.0
16192,12.0
16193,6.0
16194,1.0
16195,8.0
16196,47.0
16197,0.0
16198,13.0
16199,6.0
16200,1.0
16201,34.0
16202,2.0
16203,6.0
16204,0.0
16205,44.0
16206,3.0
16207,8.0
16208,1.0
16209,8.0
16210,0.0
16211,1.0
16212,17.0
16213,25.0
16214,1.0
16215,15.0
16216,6.0
16217,1.0
16218,17.0
16219,9.0
16220,3.0
16221,20.0
16222,11.0
16223,2.0
16224,30.0
16225,25.0
16226,1.0
16227,20.0
16228,28.0
16229,25.0
16230,2.0
16231,9.0
16232,21.0
16233,13.0
16234,17.0
16235,4.0
16236,14.0
16237,22.0
16238,16.0
16239,5.0
16240,15.0
16241,1.0
16242,3.0
16243,14.0
16244,2.0
16245,19.0
16246,21.0
16247,34.0
16248,5.0
16249,30.0
16250,1.0
16251,4.0
16252,24.0
16253,0.0
16254,2.0
16255,5.0
16256,20.0
16257,24.0
16258,8.0
16259,11.0
16260,3.0
16261,23.0
16262,8.0
16263,28.0
16264,0.0
16265,0.0
16266,2.0
16267,17.0
16268,1.0
16269,9.0
16270,1.0
16271,2.0
16272,6.0
16273,3.0
16274,1.0
16275,8.0
16276,13.0
16277,21.0
16278,8.0
16279,9.0
16280,1.0
16281,0.0
16282,8.0
16283,12.0
16284,1.0
16285,17.0
16286,4.0
16287,36.0
16288,0.0
16289,33.0
16290,12.0
16291,4.0
16292,9.0
16293,1.0
16294,7.0
16295,7.0
16296,19.0
16297,37.0
16298,13.0
16299,10.0
16300,0.0
16301,10.0
16302,2.0
16303,1.0
16304,15.0
16305,23.0
16306,4.0
16307,0.0
16308,0.0
16309,0.0
16310,10.0
16311,24.0
16312,12.0
16313,74.0
16314,3.0
16315,14.0
16316,24.0
16317,3.0
16318,15.0
16319,6.0
16320,7.0
16321,0.0
16322,3.0
16323,19.0
16324,6.0
16325,7.0
16326,9.0
16327,19.0
16328,1.0
16329,3.0
16330,3.0
16331,3.0
16332,8.0
16333,14.0
16334,2.0
16335,14.0
16336,8.0
16337,29.0
16338,0.0
16339,14.0
16340,5.0
16341,2.0
16342,36.0
16343,0.0
16344,4.0
16345,29.0
16346,0.0
16347,15.0
16348,7.0
16349,14.0
16350,4.0
16351,21.0
16352,2.0
16353,6.0
16354,15.0
16355,28.0
16356,12.0
16357,9.0
16358,9.0
16359,0.0
16360,6.0
16361,0.0
16362,0.0
16363,10.0
16364,2.0
16365,10.0
16366,9.0
16367,11.0
16368,14.0
16369,32.0
16370,4.0
16371,18.0
16372,14.0
16373,3.0
16374,10.0
16375,15.0
16376,22.0
16377,3.0
16378,19.0
16379,11.0
16380,23.0
16381,13.0
16382,2.0
16383,2.0
16384,2.0
16385,20.0
16386,2.0
16387,6.0
16388,4.0
16389,12.0
16390,26.0
16391,16.0
16392,18.0
16393,21.0
16394,2.0
16395,37.0
16396,8.0
16397,4.0
16398,16.0
16399,21.0
16400,0.0
16401,20.0
16402,26.0
16403,13.0
16404,25.0
16405,17.0
16406,0.0
16407,10.0
16408,26.0
16409,9.0
16410,3.0
16411,3.0
16412,0.0
16413,8.0
16414,4.0
16415,14.0
16416,20.0
16417,23.0
16418,2.0
16419,11.0
16420,14.0
16421,27.0
16422,9.0
16423,6.0
16424,56.0
16425,7.0
16426,12.0
16427,21.0
16428,2.0
16429,18.0
16430,2.0
16431,9.0
16432,0.0
16433,4.0
16434,16.0
16435,11.0
16436,8.0
16437,17.0
16438,7.0
16439,2.0
16440,7.0
16441,19.0
16442,1.0
16443,29.0
16444,2.0
16445,15.0
16446,16.0
16447,43.0
16448,0.0
16449,0.0
16450,3.0
16451,4.0
16452,5.0
16453,8.0
16454,16.0
16455,24.0
16456,4.0
16457,8.0
16458,8.0
16459,0.0
16460,10.0
16461,24.0
16462,4.0
16463,0.0
16464,12.0
16465,1.0
16466,12.0
16467,9.0
16468,5.0
16469,0.0
16470,0.0
16471,1.0
16472,1.0
16473,1.0
16474,1.0
16475,20.0
16476,36.0
16477,6.0
16478,0.0
16479,22.0
16480,5.0
16481,0.0
16482,16.0
16483,0.0
16484,17.0
16485,4.0
16486,0.0
16487,1.0
16488,1.0
16489,0.0
16490,2.0
16491,3.0
16492,8.0
16493,0.0
16494,3.0
16495,14.0
16496,0.0
16497,8.0
16498,22.0
16499,1.0
16500,49.0
16501,1.0
16502,15.0
16503,16.0
16504,16.0
16505,1.0
16506,9.0
16507,1.0
16508,0.0
16509,3.0
16510,16.0
16511,14.0
16512,26.0
16513,6.0
16514,4.0
16515,2.0
16516,20.0
16517,12.0
16518,9.0
16519,1.0
16520,7.0
16521,0.0
16522,0.0
16523,0.0
16524,2.0
16525,41.0
16526,3.0
16527,0.0
16528,15.0
16529,17.0
16530,0.0
16531,10.0
16532,0.0
16533,0.0
16534,12.0
16535,7.0
16536,0.0
16537,0.0
16538,2.0
16539,0.0
16540,2.0
16541,2.0
16542,0.0
16543,14.0
16544,1.0
16545,2.0
16546,3.0
16547,3.0
16548,36.0
16549,17.0
16550,3.0
16551,0.0
16552,9.0
16553,1.0
16554,21.0
16555,55.0
16556,1.0
16557,3.0
16558,20.0
16559,5.0
16560,18.0
16561,40.0
16562,3.0
16563,2.0
16564,19.0
16565,3.0
16566,11.0
16567,1.0
16568,33.0
16569,0.0
16570,13.0
16571,5.0
16572,2.0
16573,0.0
16574,0.0
16575,37.0
16576,0.0
16577,1.0
16578,3.0
16579,37.0
16580,2.0
16581,5.0
16582,19.0
16583,16.0
16584,8.0
16585,12.0
16586,3.0
16587,1.0
16588,11.0
16589,0.0
16590,4.0
16591,1.0
16592,0.0
16593,1.0
16594,0.0
16595,0.0
16596,2.0
16597,4.0
16598,0.0
16599,0.0
16600,4.0
16601,3.0
16602,3.0
16603,0.0
16604,0.0
16605,0.0
16606,2.0
16607,2.0
16608,0.0
16609,1.0
16610,1.0
16611,1.0
16612,2.0
16613,3.0
16614,3.0
16615,3.0
16616,1.0
16617,4.0
16618,2.0
16619,13.0
16620,2.0
16621,15.0
16622,4.0
16623,10.0
16624,3.0
16625,2.0
16626,4.0
16627,2.0
16628,1.0
16629,0.0
16630,67.0
16631,30.0
16632,2.0
16633,2.0
16634,2.0
16635,41.0
16636,4.0
16637,1.0
16638,0.0
16639,1.0
16640,2.0
16641,1.0
16642,1.0
16643,0.0
16644,5.0
16645,0.0
16646,18.0
16647,2.0
16648,3.0
16649,2.0
16650,39.0
16651,2.0
16652,2.0
16653,3.0
16654,3.0
16655,0.0
16656,10.0
16657,1.0
16658,2.0
16659,11.0
16660,2.0
16661,2.0
16662,0.0
16663,0.0
16664,2.0
16665,4.0
16666,0.0
16667,0.0
16668,0.0
16669,1.0
16670,0.0
16671,16.0
16672,3.0
16673,1.0
16674,7.0
16675,10.0
16676,1.0
16677,0.0
16678,4.0
16679,4.0
16680,1.0
16681,2.0
16682,1.0
16683,4.0
16684,0.0
16685,1.0
16686,0.0
16687,2.0
16688,22.0
16689,3.0
16690,0.0
16691,1.0
16692,2.0
16693,1.0
16694,3.0
16695,1.0
16696,2.0
16697,4.0
16698,1.0
16699,20.0
16700,0.0
16701,5.0
16702,21.0
16703,7.0
16704,1.0
16705,5.0
16706,1.0
16707,3.0
16708,0.0
16709,0.0
16710,17.0
16711,7.0
16712,20.0
16713,0.0
16714,3.0
16715,7.0
16716,18.0
16717,1.0
16718,2.0
16719,0.0
16720,30.0
16721,2.0
16722,1.0
16723,0.0
16724,0.0
16725,0.0
16726,3.0
16727,0.0
16728,24.0
16729,2.0
16730,3.0
16731,1.0
16732,3.0
16733,1.0
16734,23.0
16735,1.0
16736,2.0
16737,1.0
16738,3.0
16739,1.0
16740,0.0
16741,2.0
16742,3.0
16743,1.0
16744,4.0
16745,1.0
16746,2.0
16747,3.0
16748,0.0
16749,5.0
16750,4.0
16751,1.0
16752,1.0
16753,2.0
16754,2.0
16755,0.0
16756,5.0
16757,1.0
16758,4.0
16759,0.0
16760,8.0
16761,7.0
16762,16.0
16763,4.0
16764,5.0
16765,0.0
16766,1.0
16767,1.0
16768,2.0
16769,0.0
16770,0.0
16771,5.0
16772,2.0
16773,2.0
16774,3.0
16775,17.0
16776,0.0
16777,0.0
16778,5.0
16779,2.0
16780,1.0
16781,2.0
16782,21.0
16783,0.0
16784,3.0
16785,39.0
16786,12.0
16787,2.0
16788,22.0
16789,6.0
16790,24.0
16791,52.0
16792,14.0
16793,3.0
16794,0.0
16795,19.0
16796,2.0
16797,0.0
16798,24.0
16799,5.0
16800,2.0
16801,17.0
16802,27.0
16803,23.0
16804,5.0
16805,17.0
16806,6.0
16807,2.0
16808,2.0
16809,5.0
16810,0.0
16811,1.0
16812,1.0
16813,3.0
16814,4.0
16815,1.0
16816,1.0
16817,3.0
16818,8.0
16819,39.0
16820,26.0
16821,9.0
16822,14.0
16823,1.0
16824,0.0
16825,0.0
16826,0.0
16827,18.0
16828,4.0
16829,9.0
16830,5.0
16831,2.0
16832,2.0
16833,0.0
16834,6.0
16835,44.0
16836,2.0
16837,47.0
16838,21.0
16839,37.0
16840,23.0
16841,10.0
16842,10.0
16843,1.0
16844,5.0
16845,11.0
16846,39.0
16847,13.0
16848,5.0
16849,5.0
16850,1.0
16851,5.0
16852,5.0
16853,6.0
16854,46.0
16855,28.0
16856,29.0
16857,30.0
16858,22.0
16859,1.0
16860,2.0
16861,2.0
16862,17.0
16863,35.0
16864,59.0
16865,4.0
16866,2.0
16867,15.0
16868,8.0
16869,7.0
16870,6.0
16871,2.0
16872,1.0
16873,22.0
16874,2.0
16875,9.0
16876,1.0
16877,29.0
16878,13.0
16879,5.0
16880,6.0
16881,8.0
16882,0.0
16883,18.0
16884,36.0
16885,22.0
16886,39.0
16887,4.0
16888,12.0
16889,24.0
16890,2.0
16891,13.0
16892,7.0
16893,5.0
16894,2.0
16895,16.0
16896,22.0
16897,1.0
16898,0.0
16899,6.0
16900,9.0
16901,9.0
16902,44.0
16903,1.0
16904,2.0
16905,3.0
16906,4.0
16907,0.0
16908,2.0
16909,4.0
16910,3.0
16911,4.0
16912,2.0
16913,16.0
16914,4.0
16915,1.0
16916,9.0
16917,11.0
16918,1.0
16919,45.0
16920,14.0
16921,1.0
16922,6.0
16923,0.0
16924,12.0
16925,10.0
16926,0.0
16927,0.0
16928,6.0
16929,1.0
16930,0.0
16931,11.0
16932,0.0
16933,20.0
16934,4.0
16935,25.0
16936,70.0
16937,2.0
16938,1.0
16939,9.0
16940,41.0
16941,38.0
16942,3.0
16943,21.0
16944,0.0
16945,15.0
16946,6.0
16947,10.0
16948,1.0
16949,1.0
16950,3.0
16951,1.0
16952,1.0
16953,1.0
16954,21.0
16955,2.0
16956,0.0
16957,25.0
16958,1.0
16959,3.0
16960,0.0
16961,2.0
16962,7.0
16963,4.0
16964,2.0
16965,20.0
16966,0.0
16967,0.0
16968,11.0
16969,0.0
16970,8.0
16971,2.0
16972,57.0
16973,8.0
16974,17.0
16975,1.0
16976,19.0
16977,15.0
16978,13.0
16979,3.0
16980,0.0
16981,6.0
16982,4.0
16983,10.0
16984,24.0
16985,24.0
16986,12.0
16987,12.0
16988,3.0
16989,0.0
16990,13.0
16991,5.0
16992,11.0
16993,3.0
16994,25.0
16995,0.0
16996,22.0
16997,2.0
16998,0.0
16999,15.0
17000,0.0
17001,0.0
17002,6.0
17003,8.0
17004,2.0
17005,19.0
17006,0.0
17007,1.0
17008,0.0
17009,5.0
17010,24.0
17011,11.0
17012,3.0
17013,9.0
17014,6.0
17015,1.0
17016,8.0
17017,0.0
17018,22.0
17019,23.0
17020,6.0
17021,2.0
17022,3.0
17023,0.0
17024,0.0
17025,1.0
17026,8.0
17027,16.0
17028,22.0
17029,5.0
17030,15.0
17031,6.0
17032,0.0
17033,3.0
17034,22.0
17035,14.0
17036,13.0
17037,0.0
17038,3.0
17039,18.0
17040,36.0
17041,0.0
17042,0.0
17043,8.0
17044,1.0
17045,18.0
17046,5.0
17047,11.0
17048,1.0
17049,9.0
17050,2.0
17051,3.0
17052,1.0
17053,9.0
17054,2.0
17055,9.0
17056,21.0
17057,1.0
17058,6.0
17059,7.0
17060,2.0
17061,27.0
17062,5.0
17063,7.0
17064,15.0
17065,16.0
17066,15.0
17067,14.0
17068,1.0
17069,0.0
17070,6.0
17071,6.0
17072,14.0
17073,0.0
17074,26.0
17075,11.0
17076,5.0
17077,11.0
17078,14.0
17079,38.0
17080,7.0
17081,3.0
17082,1.0
17083,16.0
17084,13.0
17085,4.0
17086,0.0
17087,12.0
17088,8.0
17089,3.0
17090,11.0
17091,16.0
17092,28.0
17093,29.0
17094,7.0
17095,0.0
17096,10.0
17097,11.0
17098,1.0
17099,34.0
17100,9.0
17101,2.0
17102,7.0
17103,0.0
17104,16.0
17105,7.0
17106,15.0
17107,2.0
17108,22.0
17109,15.0
17110,1.0
17111,7.0
17112,3.0
17113,10.0
17114,0.0
17115,29.0
17116,23.0
17117,12.0
17118,15.0
17119,6.0
17120,7.0
17121,25.0
17122,7.0
17123,13.0
17124,17.0
17125,3.0
17126,16.0
17127,1.0
17128,11.0
17129,53.0
17130,0.0
17131,19.0
17132,16.0
17133,18.0
17134,14.0
17135,18.0
17136,4.0
17137,3.0
17138,4.0
17139,5.0
17140,16.0
17141,3.0
17142,35.0
17143,8.0
17144,10.0
17145,6.0
17146,2.0
17147,3.0
17148,4.0
17149,15.0
17150,9.0
17151,21.0
17152,12.0
17153,7.0
17154,13.0
17155,12.0
17156,9.0
17157,16.0
17158,6.0
17159,1.0
17160,8.0
17161,2.0
17162,6.0
17163,6.0
17164,4.0
17165,14.0
17166,3.0
17167,5.0
17168,12.0
17169,5.0
17170,7.0
17171,21.0
17172,0.0
17173,15.0
17174,10.0
17175,10.0
17176,9.0
17177,1.0
17178,2.0
17179,10.0
17180,1.0
17181,8.0
17182,14.0
17183,9.0
17184,5.0
17185,11.0
17186,52.0
17187,14.0
17188,15.0
17189,15.0
17190,1.0
17191,8.0
17192,7.0
17193,0.0
17194,12.0
17195,11.0
17196,0.0
17197,6.0
17198,7.0
17199,9.0
17200,3.0
17201,6.0
17202,16.0
17203,1.0
17204,1.0
17205,13.0
17206,7.0
17207,18.0
17208,13.0
17209,12.0
17210,0.0
17211,2.0
17212,1.0
17213,1.0
17214,1.0
17215,8.0
17216,1.0
17217,3.0
17218,5.0
17219,10.0
17220,1.0
17221,23.0
17222,2.0
17223,1.0
17224,8.0
17225,19.0
17226,16.0
17227,2.0
17228,7.0
17229,18.0
17230,0.0
17231,8.0
17232,18.0
17233,2.0
17234,12.0
17235,6.0
17236,18.0
17237,15.0
17238,11.0
17239,14.0
17240,0.0
17241,11.0
17242,14.0
17243,0.0
17244,2.0
17245,16.0
17246,1.0
17247,14.0
17248,2.0
17249,7.0
17250,17.0
17251,0.0
17252,3.0
17253,16.0
17254,31.0
17255,3.0
17256,4.0
17257,4.0
17258,24.0
17259,5.0
17260,6.0
17261,7.0
17262,10.0
17263,2.0
17264,25.0
17265,4.0
17266,0.0
17267,2.0
17268,16.0
17269,6.0
17270,10.0
17271,8.0
17272,16.0
17273,3.0
17274,3.0
17275,8.0
17276,52.0
17277,13.0
17278,11.0
17279,2.0
17280,7.0
17281,0.0
17282,19.0
17283,18.0
17284,0.0
17285,8.0
17286,10.0
17287,4.0
17288,19.0
17289,3.0
17290,2.0
17291,11.0
17292,6.0
17293,3.0
17294,1.0
17295,5.0
17296,11.0
17297,7.0
17298,2.0
17299,4.0
17300,21.0
17301,15.0
17302,8.0
17303,1.0
17304,4.0
17305,18.0
17306,25.0
17307,14.0
17308,17.0
17309,27.0
17310,2.0
17311,4.0
17312,20.0
17313,5.0
17314,6.0
17315,1.0
17316,6.0
17317,4.0
17318,0.0
17319,4.0
17320,2.0
17321,16.0
17322,0.0
17323,11.0
17324,20.0
17325,0.0
17326,7.0
17327,10.0
17328,12.0
17329,24.0
17330,10.0
17331,7.0
17332,11.0
17333,5.0
17334,1.0
17335,2.0
17336,17.0
17337,0.0
17338,2.0
17339,11.0
17340,2.0
17341,12.0
17342,0.0
17343,22.0
17344,13.0
17345,11.0
17346,1.0
17347,11.0
17348,0.0
17349,0.0
17350,15.0
17351,19.0
17352,18.0
17353,12.0
17354,8.0
17355,29.0
17356,10.0
17357,4.0
17358,4.0
17359,8.0
17360,5.0
17361,16.0
17362,13.0
17363,2.0
17364,6.0
17365,3.0
17366,2.0
17367,19.0
17368,14.0
17369,17.0
17370,6.0
17371,14.0
17372,4.0
17373,7.0
17374,9.0
17375,5.0
17376,12.0
17377,8.0
17378,1.0
17379,3.0
17380,14.0
17381,7.0
17382,1.0
17383,13.0
17384,3.0
17385,12.0
17386,2.0
17387,1.0
17388,16.0
17389,12.0
17390,6.0
17391,19.0
17392,10.0
17393,14.0
17394,5.0
17395,9.0
17396,1.0
17397,0.0
17398,9.0
17399,24.0
17400,8.0
17401,6.0
17402,8.0
17403,0.0
17404,14.0
17405,1.0
17406,6.0
17407,5.0
17408,30.0
17409,12.0
17410,8.0
17411,3.0
17412,15.0
17413,24.0
17414,13.0
17415,5.0
17416,7.0
17417,11.0
17418,1.0
17419,9.0
17420,19.0
17421,7.0
17422,14.0
17423,3.0
17424,2.0
17425,0.0
17426,1.0
17427,13.0
17428,12.0
17429,11.0
17430,18.0
17431,17.0
17432,19.0
17433,2.0
17434,2.0
17435,2.0
17436,0.0
17437,0.0
17438,12.0
17439,6.0
17440,4.0
17441,5.0
17442,4.0
17443,11.0
17444,3.0
17445,2.0
17446,12.0
17447,2.0
17448,10.0
17449,10.0
17450,5.0
17451,20.0
17452,15.0
17453,33.0
17454,3.0
17455,9.0
17456,3.0
17457,7.0
17458,0.0
17459,1.0
17460,10.0
17461,0.0
17462,7.0
17463,1.0
17464,18.0
17465,8.0
17466,4.0
17467,0.0
17468,6.0
17469,6.0
17470,1.0
17471,0.0
17472,0.0
17473,12.0
17474,38.0
17475,12.0
17476,1.0
17477,4.0
17478,7.0
17479,0.0
17480,27.0
17481,9.0
17482,7.0
17483,3.0
17484,0.0
17485,0.0
17486,14.0
17487,2.0
17488,1.0
17489,12.0
17490,8.0
17491,10.0
17492,5.0
17493,18.0
17494,4.0
17495,6.0
17496,0.0
17497,4.0
17498,1.0
17499,1.0
17500,1.0
17501,14.0
17502,0.0
17503,13.0
17504,5.0
17505,1.0
17506,7.0
17507,0.0
17508,0.0
17509,4.0
17510,1.0
17511,3.0
17512,17.0
17513,3.0
17514,0.0
17515,11.0
17516,3.0
17517,3.0
17518,1.0
17519,7.0
17520,22.0
17521,11.0
17522,0.0
17523,2.0
17524,1.0
17525,1.0
17526,3.0
17527,0.0
17528,6.0
17529,12.0
17530,4.0
17531,1.0
17532,2.0
17533,8.0
17534,4.0
17535,0.0
17536,17.0
17537,17.0
17538,2.0
17539,1.0
17540,4.0
17541,23.0
17542,30.0
17543,11.0
17544,1.0
17545,3.0
17546,5.0
17547,10.0
17548,8.0
17549,5.0
17550,1.0
17551,10.0
17552,21.0
17553,6.0
17554,1.0
17555,0.0
17556,14.0
17557,14.0
17558,1.0
17559,21.0
17560,1.0
17561,7.0
17562,3.0
17563,0.0
17564,5.0
17565,1.0
17566,23.0
17567,2.0
17568,0.0
17569,0.0
17570,19.0
17571,6.0
17572,5.0
17573,6.0
17574,0.0
17575,11.0
17576,2.0
17577,8.0
17578,2.0
17579,7.0
17580,7.0
17581,4.0
17582,7.0
17583,0.0
17584,4.0
17585,2.0
17586,0.0
17587,3.0
17588,2.0
17589,55.0
17590,8.0
17591,10.0
17592,8.0
17593,8.0
17594,3.0
17595,5.0
17596,4.0
17597,2.0
17598,3.0
17599,2.0
17600,0.0
17601,2.0
17602,1.0
17603,11.0
17604,11.0
17605,2.0
17606,6.0
17607,3.0
17608,1.0
17609,0.0
17610,3.0
17611,4.0
17612,3.0
17613,0.0
17614,3.0
17615,6.0
17616,0.0
17617,1.0
17618,18.0
17619,5.0
17620,7.0
17621,3.0
17622,8.0
17623,3.0
17624,6.0
17625,10.0
17626,20.0
17627,36.0
17628,12.0
17629,4.0
17630,4.0
17631,14.0
17632,11.0
17633,11.0
17634,0.0
17635,1.0
17636,8.0
17637,1.0
17638,7.0
17639,22.0
17640,1.0
17641,3.0
17642,2.0
17643,0.0
17644,4.0
17645,20.0
17646,14.0
17647,6.0
17648,5.0
17649,2.0
17650,4.0
17651,1.0
17652,16.0
17653,5.0
17654,6.0
17655,0.0
17656,5.0
17657,1.0
17658,5.0
17659,2.0
17660,1.0
17661,12.0
17662,6.0
17663,4.0
17664,0.0
17665,11.0
17666,5.0
17667,6.0
17668,9.0
17669,2.0
17670,4.0
17671,0.0
17672,5.0
17673,20.0
17674,6.0
17675,2.0
17676,4.0
17677,0.0
17678,6.0
17679,7.0
17680,4.0
17681,10.0
17682,1.0
17683,2.0
17684,9.0
17685,12.0
17686,4.0
17687,5.0
17688,6.0
17689,11.0
17690,0.0
17691,6.0
17692,3.0
17693,18.0
17694,11.0
17695,6.0
17696,0.0
17697,0.0
17698,0.0
17699,0.0
17700,2.0
17701,13.0
17702,0.0
17703,3.0
17704,8.0
17705,4.0
17706,3.0
17707,2.0
17708,14.0
17709,5.0
17710,2.0
17711,6.0
17712,3.0
17713,10.0
17714,0.0
17715,15.0
17716,3.0
17717,1.0
17718,6.0
17719,12.0
17720,0.0
17721,10.0
17722,1.0
17723,2.0
17724,3.0
17725,4.0
17726,9.0
17727,9.0
17728,9.0
17729,6.0
17730,2.0
17731,38.0
17732,20.0
17733,26.0
17734,4.0
17735,8.0
17736,4.0
17737,23.0
17738,2.0
17739,2.0
17740,3.0
17741,3.0
17742,0.0
17743,13.0
17744,3.0
17745,7.0
17746,7.0
17747,0.0
17748,13.0
17749,3.0
17750,0.0
17751,7.0
17752,3.0
17753,2.0
17754,5.0
17755,5.0
17756,0.0
17757,9.0
17758,7.0
17759,6.0
17760,11.0
17761,5.0
17762,5.0
17763,4.0
17764,6.0
17765,7.0
17766,0.0
17767,1.0
17768,1.0
17769,4.0
17770,4.0
17771,13.0
17772,5.0
17773,5.0
17774,1.0
17775,0.0
17776,4.0
17777,6.0
17778,13.0
17779,4.0
17780,6.0
17781,2.0
17782,30.0
17783,12.0
17784,2.0
17785,3.0
17786,6.0
17787,0.0
17788,6.0
17789,11.0
17790,10.0
17791,12.0
17792,0.0
17793,7.0
17794,4.0
17795,5.0
17796,2.0
17797,0.0
17798,1.0
17799,5.0
17800,4.0
17801,11.0
17802,4.0
17803,4.0
17804,8.0
17805,16.0
17806,14.0
