,Ntrk3
41768,1.0
41769,0.0
41770,0.0
41771,1.0
41772,1.0
41773,0.0
41774,1.0
41775,0.0
41776,4.0
41777,0.0
41778,1.0
41779,1.0
41780,0.0
41781,0.0
41782,1.0
41783,0.0
41784,0.0
41785,0.0
41786,0.0
41787,0.0
41788,3.0
41789,1.0
41790,3.0
41791,1.0
41792,1.0
41793,0.0
41794,0.0
41795,4.0
41796,0.0
41797,4.0
41798,0.0
41799,4.0
41800,0.0
41801,7.0
41802,0.0
41803,1.0
41804,0.0
41805,0.0
41806,0.0
41807,0.0
41808,0.0
41809,10.0
41810,0.0
41811,0.0
41812,0.0
41813,0.0
41814,3.0
41815,0.0
41816,1.0
41817,1.0
41818,0.0
41819,0.0
41820,1.0
41821,1.0
41822,6.0
41823,1.0
41824,0.0
41825,0.0
41826,1.0
41827,7.0
41828,2.0
41829,14.0
41830,1.0
41831,0.0
41832,0.0
41833,0.0
41834,7.0
41835,0.0
41836,0.0
41837,0.0
41838,5.0
41839,0.0
41840,6.0
41841,0.0
41842,0.0
41843,13.0
41844,4.0
41845,8.0
41846,1.0
41847,1.0
41848,0.0
41849,0.0
41850,1.0
41851,2.0
41852,5.0
41853,0.0
41854,0.0
41855,5.0
41856,4.0
41857,2.0
41858,17.0
41859,0.0
41860,8.0
41861,0.0
41862,21.0
41863,0.0
41864,3.0
41865,0.0
41866,25.0
41867,16.0
41868,18.0
41869,6.0
41870,0.0
41871,4.0
41872,5.0
41873,4.0
41874,23.0
41875,25.0
41876,7.0
41877,22.0
41878,25.0
41879,7.0
41880,15.0
41881,36.0
41882,2.0
41883,16.0
41884,1.0
41885,0.0
41886,11.0
41887,0.0
41888,13.0
41889,0.0
41890,10.0
41891,23.0
41892,0.0
41893,13.0
41894,3.0
41895,3.0
41896,2.0
41897,5.0
41898,15.0
41899,13.0
41900,6.0
41901,8.0
41902,8.0
41903,1.0
41904,7.0
41905,1.0
41906,87.0
41907,2.0
41908,9.0
41909,0.0
41910,23.0
41911,18.0
41912,4.0
41913,3.0
41914,15.0
41915,0.0
41916,9.0
41917,7.0
41918,0.0
41919,18.0
41920,3.0
41921,12.0
41922,27.0
41923,68.0
41924,18.0
41925,0.0
41926,15.0
41927,1.0
41928,8.0
41929,17.0
41930,0.0
41931,0.0
41932,8.0
41933,14.0
41934,10.0
41935,0.0
41936,28.0
41937,3.0
41938,2.0
41939,4.0
41940,0.0
41941,9.0
41942,7.0
41943,11.0
41944,3.0
41945,0.0
41946,31.0
41947,8.0
41948,8.0
41949,9.0
41950,0.0
41951,1.0
41952,7.0
41953,21.0
41954,3.0
41955,2.0
41956,20.0
41957,0.0
41958,0.0
41959,0.0
41960,0.0
41961,0.0
41962,21.0
41963,1.0
41964,7.0
41965,0.0
41966,0.0
41967,3.0
41968,8.0
41969,0.0
41970,27.0
41971,23.0
41972,3.0
41973,15.0
41974,0.0
41975,2.0
41976,27.0
41977,0.0
41978,6.0
41979,1.0
41980,0.0
41981,0.0
41982,15.0
41983,10.0
41984,3.0
41985,1.0
41986,1.0
41987,3.0
41988,0.0
41989,0.0
41990,1.0
41991,9.0
41992,0.0
41993,10.0
41994,13.0
41995,1.0
41996,0.0
41997,0.0
41998,1.0
41999,0.0
42000,0.0
42001,0.0
42002,3.0
42003,15.0
42004,3.0
42005,0.0
42006,0.0
42007,0.0
42008,25.0
42009,19.0
42010,16.0
42011,0.0
42012,4.0
42013,18.0
42014,0.0
42015,0.0
42016,0.0
42017,21.0
42018,0.0
42019,5.0
42020,15.0
42021,0.0
42022,4.0
42023,6.0
42024,21.0
42025,2.0
42026,1.0
42027,0.0
42028,31.0
42029,25.0
42030,0.0
42031,9.0
42032,12.0
42033,20.0
42034,0.0
42035,0.0
42036,0.0
42037,12.0
42038,1.0
42039,8.0
42040,1.0
42041,2.0
42042,17.0
42043,0.0
42044,0.0
42045,1.0
42046,0.0
42047,8.0
42048,31.0
42049,9.0
42050,0.0
42051,0.0
42052,2.0
42053,3.0
42054,0.0
42055,1.0
42056,4.0
42057,6.0
42058,1.0
42059,2.0
42060,1.0
42061,1.0
42062,1.0
42063,2.0
42064,0.0
42065,22.0
42066,7.0
42067,13.0
42068,14.0
42069,4.0
42070,1.0
42071,14.0
42072,11.0
42073,0.0
42074,15.0
42075,17.0
42076,0.0
42077,14.0
42078,0.0
42079,11.0
42080,3.0
42081,11.0
42082,1.0
42083,6.0
42084,0.0
42085,0.0
42086,0.0
42087,7.0
42088,1.0
42089,3.0
42090,10.0
42091,0.0
42092,2.0
42093,8.0
42094,0.0
42095,0.0
42096,7.0
42097,0.0
42098,4.0
42099,3.0
42100,4.0
42101,1.0
42102,1.0
42103,5.0
42104,18.0
42105,7.0
42106,13.0
42107,1.0
42108,19.0
42109,0.0
42110,0.0
42111,9.0
42112,12.0
42113,3.0
42114,12.0
42115,4.0
42116,0.0
42117,28.0
42118,21.0
42119,7.0
42120,0.0
42121,2.0
42122,17.0
42123,0.0
42124,1.0
42125,0.0
42126,11.0
42127,0.0
42128,7.0
42129,0.0
42130,19.0
42131,3.0
42132,0.0
42133,4.0
42134,15.0
42135,1.0
42136,0.0
42137,6.0
42138,5.0
42139,2.0
42140,3.0
42141,4.0
42142,19.0
42143,0.0
42144,3.0
42145,0.0
42146,1.0
42147,0.0
42148,4.0
42149,7.0
42150,17.0
42151,10.0
42152,9.0
42153,2.0
42154,0.0
42155,0.0
42156,2.0
42157,5.0
42158,1.0
42159,2.0
42160,6.0
42161,8.0
42162,2.0
42163,0.0
42164,0.0
42165,12.0
42166,14.0
42167,4.0
42168,2.0
42169,0.0
42170,0.0
42171,3.0
42172,3.0
42173,0.0
42174,14.0
42175,18.0
42176,1.0
42177,9.0
42178,4.0
42179,0.0
42180,24.0
42181,4.0
42182,6.0
42183,7.0
42184,0.0
42185,8.0
42186,1.0
42187,6.0
42188,1.0
42189,0.0
42190,5.0
42191,3.0
42192,0.0
42193,0.0
42194,1.0
42195,2.0
42196,1.0
42197,0.0
42198,0.0
42199,13.0
42200,21.0
42201,3.0
42202,4.0
42203,0.0
42204,32.0
42205,0.0
42206,2.0
42207,1.0
42208,6.0
42209,0.0
42210,12.0
42211,2.0
42212,1.0
42213,0.0
42214,0.0
42215,30.0
42216,25.0
42217,21.0
42218,3.0
42219,18.0
42220,2.0
42221,0.0
42222,11.0
42223,6.0
42224,14.0
42225,1.0
42226,20.0
42227,22.0
42228,15.0
42229,4.0
42230,0.0
42231,4.0
42232,2.0
42233,0.0
42234,7.0
42235,8.0
42236,13.0
42237,2.0
42238,17.0
42239,25.0
42240,0.0
42241,5.0
42242,2.0
42243,1.0
42244,15.0
42245,2.0
42246,7.0
42247,0.0
42248,9.0
42249,4.0
42250,11.0
42251,7.0
42252,0.0
42253,22.0
42254,4.0
42255,9.0
42256,6.0
42257,0.0
42258,3.0
42259,6.0
42260,0.0
42261,12.0
42262,3.0
42263,0.0
42264,0.0
42265,0.0
42266,4.0
42267,0.0
42268,1.0
42269,2.0
42270,1.0
42271,1.0
42272,3.0
42273,0.0
42274,0.0
42275,16.0
42276,2.0
42277,2.0
42278,3.0
42279,2.0
42280,2.0
42281,0.0
42282,6.0
42283,1.0
42284,0.0
42285,8.0
42286,1.0
42287,13.0
42288,0.0
42289,0.0
42290,3.0
42291,0.0
42292,0.0
42293,0.0
42294,3.0
42295,2.0
42296,6.0
42297,11.0
42298,2.0
42299,6.0
42300,5.0
42301,8.0
42302,1.0
42303,5.0
42304,0.0
42305,0.0
42306,0.0
42307,1.0
42308,2.0
42309,5.0
42310,0.0
42311,15.0
42312,0.0
42313,0.0
42314,0.0
42315,0.0
42316,2.0
42317,1.0
42318,22.0
42319,6.0
42320,0.0
42321,4.0
42322,1.0
42323,13.0
42324,0.0
42325,0.0
42326,2.0
42327,0.0
42328,4.0
42329,1.0
42330,1.0
42331,4.0
42332,1.0
42333,0.0
42334,0.0
42335,3.0
42336,0.0
42337,0.0
42338,4.0
42339,0.0
42340,2.0
42341,0.0
42342,2.0
42343,2.0
42344,0.0
42345,0.0
42346,0.0
42347,0.0
42348,0.0
42349,0.0
42350,0.0
42351,0.0
42352,4.0
42353,0.0
42354,0.0
42355,0.0
42356,0.0
42357,3.0
42358,1.0
42359,0.0
42360,0.0
42361,1.0
42362,0.0
42363,0.0
42364,1.0
42365,1.0
42366,1.0
42367,0.0
42368,0.0
42369,0.0
42370,1.0
42371,0.0
42372,0.0
42373,5.0
42374,3.0
42375,20.0
42376,4.0
42377,6.0
42378,0.0
42379,5.0
42380,18.0
42381,0.0
42382,5.0
42383,5.0
42384,0.0
42385,9.0
42386,2.0
42387,1.0
42388,3.0
42389,0.0
42390,1.0
42391,0.0
42392,0.0
42393,0.0
42394,6.0
42395,7.0
42396,3.0
42397,9.0
42398,14.0
42399,2.0
42400,0.0
42401,14.0
42402,0.0
42403,16.0
42404,5.0
42405,0.0
42406,4.0
42407,8.0
42408,2.0
42409,17.0
42410,7.0
42411,36.0
42412,4.0
42413,9.0
42414,3.0
42415,12.0
42416,1.0
42417,11.0
42418,0.0
42419,1.0
42420,10.0
42421,15.0
42422,12.0
42423,7.0
42424,10.0
42425,21.0
42426,4.0
42427,0.0
42428,0.0
42429,5.0
42430,4.0
42431,0.0
42432,12.0
42433,5.0
42434,12.0
42435,1.0
42436,0.0
42437,6.0
42438,0.0
42439,0.0
42440,1.0
42441,2.0
42442,10.0
42443,1.0
42444,15.0
42445,1.0
42446,8.0
42447,0.0
42448,7.0
42449,18.0
42450,0.0
42451,11.0
42452,1.0
42453,11.0
42454,3.0
42455,0.0
42456,0.0
42457,12.0
42458,1.0
42459,16.0
42460,2.0
42461,0.0
42462,2.0
42463,10.0
42464,22.0
42465,2.0
42466,7.0
42467,2.0
42468,9.0
42469,0.0
42470,0.0
42471,1.0
42472,3.0
42473,0.0
42474,0.0
42475,0.0
42476,1.0
42477,2.0
42478,1.0
42479,9.0
42480,7.0
42481,10.0
42482,3.0
42483,6.0
42484,2.0
42485,14.0
42486,0.0
42487,2.0
42488,9.0
42489,32.0
42490,1.0
42491,5.0
42492,16.0
42493,21.0
42494,0.0
42495,7.0
42496,10.0
42497,12.0
42498,5.0
42499,1.0
42500,2.0
42501,12.0
42502,3.0
42503,0.0
42504,8.0
42505,0.0
42506,0.0
42507,0.0
42508,4.0
42509,15.0
42510,5.0
42511,9.0
42512,5.0
42513,9.0
42514,0.0
42515,4.0
42516,0.0
42517,4.0
42518,1.0
42519,18.0
42520,0.0
42521,20.0
42522,1.0
42523,0.0
42524,0.0
42525,3.0
42526,7.0
42527,0.0
42528,16.0
42529,22.0
42530,0.0
42531,2.0
42532,0.0
42533,1.0
42534,1.0
42535,10.0
42536,0.0
42537,30.0
42538,17.0
42539,4.0
42540,0.0
42541,8.0
42542,8.0
42543,6.0
42544,1.0
42545,3.0
42546,1.0
42547,3.0
42548,8.0
42549,0.0
42550,0.0
42551,10.0
42552,0.0
42553,6.0
42554,11.0
42555,7.0
42556,24.0
42557,16.0
42558,5.0
42559,0.0
42560,7.0
42561,0.0
42562,21.0
42563,12.0
42564,2.0
42565,5.0
42566,0.0
42567,10.0
42568,0.0
42569,1.0
42570,0.0
42571,0.0
42572,13.0
42573,0.0
42574,11.0
42575,0.0
42576,1.0
42577,0.0
42578,0.0
42579,4.0
42580,3.0
42581,2.0
42582,0.0
42583,8.0
42584,4.0
42585,11.0
42586,12.0
42587,6.0
42588,0.0
42589,4.0
42590,1.0
42591,1.0
42592,5.0
42593,2.0
42594,0.0
42595,0.0
42596,0.0
42597,15.0
42598,4.0
42599,11.0
42600,2.0
42601,3.0
42602,5.0
42603,32.0
42604,4.0
42605,10.0
42606,1.0
42607,18.0
42608,19.0
42609,8.0
42610,1.0
42611,11.0
42612,9.0
42613,6.0
42614,25.0
42615,8.0
42616,25.0
42617,0.0
42618,1.0
42619,4.0
42620,0.0
42621,0.0
42622,1.0
42623,3.0
42624,8.0
42625,2.0
42626,15.0
42627,2.0
42628,1.0
42629,23.0
42630,3.0
42631,0.0
42632,6.0
42633,10.0
42634,2.0
42635,5.0
42636,8.0
42637,9.0
42638,0.0
42639,18.0
42640,0.0
42641,3.0
42642,0.0
42643,0.0
42644,0.0
42645,1.0
42646,8.0
42647,2.0
42648,0.0
42649,3.0
42650,2.0
42651,0.0
42652,11.0
42653,0.0
42654,1.0
42655,5.0
42656,0.0
42657,18.0
42658,8.0
42659,0.0
42660,0.0
42661,6.0
42662,0.0
42663,11.0
42664,4.0
42665,10.0
42666,8.0
42667,0.0
42668,3.0
42669,1.0
42670,2.0
42671,0.0
42672,0.0
42673,8.0
42674,0.0
42675,4.0
42676,1.0
42677,4.0
42678,1.0
42679,6.0
42680,1.0
42681,1.0
42682,0.0
42683,14.0
42684,0.0
42685,7.0
42686,0.0
42687,0.0
42688,5.0
42689,4.0
42690,10.0
42691,0.0
42692,30.0
42693,2.0
42694,0.0
42695,6.0
42696,14.0
42697,8.0
42698,1.0
42699,0.0
42700,2.0
42701,0.0
42702,23.0
42703,3.0
42704,2.0
42705,21.0
42706,0.0
42707,1.0
42708,18.0
42709,0.0
42710,49.0
42711,2.0
42712,12.0
42713,16.0
42714,3.0
42715,4.0
42716,18.0
42717,22.0
42718,3.0
42719,41.0
42720,3.0
42721,0.0
42722,5.0
42723,0.0
42724,21.0
42725,32.0
42726,33.0
42727,0.0
42728,15.0
42729,14.0
42730,2.0
42731,11.0
42732,9.0
42733,12.0
42734,2.0
42735,0.0
42736,11.0
42737,19.0
42738,0.0
42739,7.0
42740,29.0
42741,8.0
42742,7.0
42743,3.0
42744,1.0
42745,30.0
42746,14.0
42747,6.0
42748,8.0
42749,11.0
42750,0.0
42751,27.0
42752,8.0
42753,2.0
42754,16.0
42755,3.0
42756,0.0
42757,1.0
42758,1.0
42759,0.0
42760,22.0
42761,21.0
42762,1.0
42763,27.0
42764,50.0
42765,19.0
42766,5.0
42767,3.0
42768,18.0
42769,1.0
42770,14.0
42771,29.0
42772,8.0
42773,5.0
42774,2.0
42775,11.0
42776,16.0
42777,13.0
42778,0.0
42779,8.0
42780,4.0
42781,2.0
42782,11.0
42783,1.0
42784,26.0
42785,8.0
42786,8.0
42787,9.0
42788,1.0
42789,0.0
42790,3.0
42791,23.0
42792,0.0
42793,0.0
42794,2.0
42795,0.0
42796,25.0
42797,18.0
42798,18.0
42799,3.0
42800,6.0
42801,11.0
42802,0.0
42803,18.0
42804,13.0
42805,2.0
42806,0.0
42807,14.0
42808,0.0
42809,7.0
42810,1.0
42811,4.0
42812,7.0
42813,0.0
42814,1.0
42815,5.0
42816,11.0
42817,5.0
42818,0.0
42819,0.0
42820,17.0
42821,6.0
42822,6.0
42823,0.0
42824,56.0
42825,16.0
42826,0.0
42827,1.0
42828,4.0
42829,8.0
42830,1.0
42831,0.0
42832,0.0
42833,1.0
42834,2.0
42835,2.0
42836,13.0
42837,3.0
42838,1.0
42839,9.0
42840,7.0
42841,7.0
42842,11.0
42843,0.0
42844,0.0
42845,4.0
42846,1.0
42847,1.0
42848,1.0
42849,0.0
42850,1.0
42851,1.0
42852,12.0
42853,3.0
42854,8.0
42855,0.0
42856,5.0
42857,10.0
42858,12.0
42859,3.0
42860,1.0
42861,0.0
42862,0.0
42863,0.0
42864,0.0
42865,0.0
42866,0.0
42867,3.0
42868,0.0
42869,0.0
42870,1.0
42871,10.0
42872,1.0
42873,1.0
42874,2.0
42875,3.0
42876,1.0
42877,0.0
42878,1.0
42879,3.0
42880,0.0
42881,5.0
42882,0.0
42883,1.0
42884,0.0
42885,0.0
42886,0.0
42887,0.0
42888,10.0
42889,0.0
42890,1.0
42891,0.0
42892,3.0
42893,2.0
42894,1.0
42895,2.0
42896,1.0
42897,7.0
42898,0.0
42899,0.0
42900,2.0
42901,0.0
42902,0.0
42903,0.0
42904,0.0
42905,1.0
42906,0.0
42907,0.0
42908,0.0
42909,0.0
42910,0.0
42911,0.0
42912,0.0
42913,0.0
42914,6.0
42915,7.0
42916,3.0
42917,2.0
42918,0.0
42919,0.0
42920,0.0
42921,7.0
42922,7.0
42923,0.0
42924,0.0
42925,3.0
42926,11.0
42927,0.0
42928,4.0
42929,5.0
42930,1.0
42931,2.0
42932,8.0
42933,2.0
42934,11.0
42935,0.0
42936,11.0
42937,15.0
42938,1.0
42939,5.0
42940,0.0
42941,0.0
42942,9.0
42943,10.0
42944,5.0
42945,7.0
42946,11.0
42947,2.0
42948,6.0
42949,1.0
42950,4.0
42951,4.0
42952,0.0
42953,5.0
42954,7.0
42955,13.0
42956,7.0
42957,8.0
42958,14.0
42959,1.0
42960,2.0
42961,12.0
42962,12.0
42963,0.0
42964,0.0
42965,8.0
42966,31.0
42967,1.0
42968,4.0
42969,14.0
42970,0.0
42971,5.0
42972,11.0
42973,12.0
42974,0.0
42975,14.0
42976,5.0
42977,0.0
42978,1.0
42979,3.0
42980,0.0
42981,13.0
42982,0.0
42983,0.0
42984,13.0
42985,0.0
42986,5.0
42987,6.0
42988,0.0
42989,0.0
42990,8.0
42991,7.0
42992,0.0
42993,0.0
42994,7.0
42995,16.0
42996,9.0
42997,2.0
42998,0.0
42999,7.0
43000,4.0
43001,3.0
43002,5.0
43003,2.0
43004,0.0
43005,8.0
43006,3.0
43007,7.0
43008,5.0
43009,0.0
43010,3.0
43011,0.0
43012,7.0
43013,26.0
43014,2.0
43015,2.0
43016,3.0
43017,19.0
43018,3.0
43019,0.0
43020,7.0
43021,8.0
43022,1.0
43023,8.0
43024,5.0
43025,0.0
43026,6.0
43027,4.0
43028,29.0
43029,8.0
43030,0.0
43031,0.0
43032,0.0
43033,19.0
43034,17.0
43035,0.0
43036,21.0
43037,3.0
43038,1.0
43039,0.0
43040,0.0
43041,21.0
43042,6.0
43043,0.0
43044,4.0
43045,23.0
43046,0.0
43047,29.0
43048,0.0
43049,0.0
43050,2.0
43051,22.0
43052,8.0
43053,0.0
43054,16.0
43055,13.0
43056,7.0
43057,9.0
43058,22.0
43059,27.0
43060,1.0
43061,1.0
43062,0.0
43063,9.0
43064,2.0
43065,2.0
43066,16.0
43067,0.0
43068,2.0
43069,7.0
43070,18.0
43071,14.0
43072,1.0
43073,1.0
43074,11.0
43075,44.0
43076,18.0
43077,4.0
43078,4.0
43079,0.0
43080,2.0
43081,0.0
43082,21.0
43083,18.0
43084,2.0
43085,13.0
43086,33.0
43087,29.0
43088,17.0
43089,2.0
43090,6.0
43091,0.0
43092,3.0
43093,2.0
43094,23.0
43095,1.0
43096,16.0
43097,2.0
43098,5.0
43099,1.0
43100,6.0
43101,1.0
43102,12.0
43103,7.0
43104,0.0
43105,6.0
43106,1.0
43107,7.0
43108,1.0
43109,9.0
43110,1.0
43111,2.0
43112,2.0
43113,1.0
43114,7.0
43115,2.0
43116,9.0
43117,23.0
43118,20.0
43119,17.0
43120,11.0
43121,0.0
43122,9.0
43123,5.0
43124,4.0
43125,13.0
43126,8.0
43127,1.0
43128,11.0
43129,0.0
43130,32.0
43131,3.0
43132,3.0
43133,0.0
43134,9.0
43135,8.0
43136,7.0
43137,0.0
43138,1.0
43139,2.0
43140,1.0
43141,4.0
43142,7.0
43143,5.0
43144,8.0
43145,7.0
43146,29.0
43147,1.0
43148,2.0
43149,0.0
43150,8.0
43151,3.0
43152,6.0
43153,4.0
43154,1.0
43155,21.0
43156,5.0
43157,0.0
43158,5.0
43159,0.0
43160,16.0
43161,7.0
43162,4.0
43163,1.0
43164,7.0
43165,25.0
43166,5.0
43167,21.0
43168,1.0
43169,0.0
43170,12.0
43171,3.0
43172,13.0
43173,8.0
43174,8.0
43175,2.0
43176,0.0
43177,11.0
43178,3.0
43179,0.0
43180,1.0
43181,1.0
43182,12.0
43183,5.0
43184,0.0
43185,22.0
43186,4.0
43187,5.0
43188,6.0
43189,0.0
43190,12.0
43191,0.0
43192,15.0
43193,0.0
43194,4.0
43195,4.0
43196,8.0
43197,12.0
43198,10.0
43199,2.0
43200,0.0
43201,0.0
43202,28.0
43203,0.0
43204,0.0
43205,0.0
43206,13.0
43207,5.0
43208,0.0
43209,3.0
43210,0.0
43211,4.0
43212,4.0
43213,12.0
43214,5.0
43215,2.0
43216,17.0
43217,0.0
43218,4.0
43219,2.0
43220,16.0
43221,6.0
43222,4.0
43223,0.0
43224,5.0
43225,1.0
43226,6.0
43227,8.0
43228,0.0
43229,5.0
43230,2.0
43231,5.0
43232,20.0
43233,10.0
43234,15.0
43235,0.0
43236,7.0
43237,9.0
43238,2.0
43239,5.0
43240,2.0
43241,0.0
43242,10.0
43243,19.0
43244,28.0
43245,0.0
43246,0.0
43247,0.0
43248,1.0
43249,0.0
43250,2.0
43251,2.0
43252,12.0
43253,6.0
43254,2.0
43255,0.0
43256,0.0
43257,7.0
43258,4.0
43259,13.0
43260,5.0
43261,1.0
43262,0.0
43263,3.0
43264,1.0
43265,0.0
43266,1.0
43267,10.0
43268,3.0
43269,0.0
43270,5.0
43271,2.0
43272,8.0
43273,0.0
43274,1.0
43275,13.0
43276,7.0
43277,0.0
43278,0.0
43279,0.0
43280,1.0
43281,0.0
43282,0.0
43283,4.0
43284,3.0
43285,2.0
43286,0.0
43287,0.0
43288,0.0
43289,2.0
43290,2.0
43291,2.0
43292,5.0
43293,2.0
43294,3.0
43295,0.0
43296,0.0
43297,0.0
43298,0.0
43299,1.0
43300,1.0
43301,0.0
43302,7.0
43303,0.0
43304,4.0
43305,0.0
43306,0.0
43307,0.0
43308,9.0
43309,1.0
43310,1.0
43311,0.0
43312,0.0
43313,0.0
43314,0.0
43315,0.0
43316,0.0
43317,0.0
43318,2.0
43319,0.0
43320,1.0
43321,1.0
43322,2.0
43323,0.0
43324,4.0
43325,4.0
43326,0.0
43327,0.0
43328,1.0
43329,18.0
43330,0.0
43331,0.0
43332,0.0
43333,3.0
43334,1.0
43335,0.0
43336,1.0
43337,0.0
43338,0.0
43339,0.0
43340,3.0
43341,2.0
43342,10.0
43343,0.0
43344,1.0
43345,14.0
43346,0.0
43347,1.0
43348,0.0
43349,4.0
43350,1.0
43351,2.0
43352,1.0
43353,0.0
43354,2.0
43355,3.0
43356,0.0
43357,2.0
43358,1.0
43359,1.0
43360,0.0
43361,1.0
43362,3.0
43363,0.0
43364,0.0
43365,2.0
43366,0.0
43367,20.0
43368,0.0
43369,1.0
43370,0.0
43371,0.0
43372,12.0
43373,7.0
43374,0.0
43375,7.0
43376,4.0
43377,13.0
43378,5.0
43379,0.0
43380,9.0
43381,0.0
43382,1.0
43383,2.0
43384,20.0
43385,0.0
43386,0.0
43387,0.0
43388,0.0
43389,0.0
43390,0.0
43391,12.0
43392,0.0
43393,1.0
43394,4.0
43395,0.0
43396,0.0
43397,0.0
43398,0.0
43399,10.0
43400,3.0
43401,0.0
43402,23.0
43403,0.0
43404,2.0
43405,7.0
43406,5.0
43407,0.0
43408,4.0
43409,0.0
43410,8.0
43411,0.0
43412,27.0
43413,7.0
43414,0.0
43415,2.0
43416,8.0
43417,8.0
43418,1.0
43419,0.0
43420,3.0
43421,0.0
43422,2.0
43423,2.0
43424,0.0
43425,0.0
43426,0.0
43427,0.0
43428,0.0
43429,6.0
43430,9.0
43431,8.0
43432,1.0
43433,0.0
43434,5.0
43435,2.0
43436,15.0
43437,2.0
43438,0.0
43439,3.0
43440,4.0
43441,12.0
43442,1.0
43443,18.0
43444,0.0
43445,0.0
43446,1.0
43447,0.0
43448,0.0
43449,3.0
43450,7.0
43451,3.0
43452,0.0
43453,1.0
43454,1.0
43455,0.0
43456,7.0
43457,4.0
43458,0.0
43459,4.0
43460,0.0
43461,14.0
43462,0.0
43463,9.0
43464,0.0
43465,1.0
43466,1.0
43467,2.0
43468,6.0
43469,13.0
43470,24.0
43471,22.0
43472,1.0
43473,6.0
43474,2.0
43475,12.0
43476,7.0
43477,17.0
43478,0.0
43479,0.0
43480,4.0
43481,0.0
43482,10.0
43483,15.0
43484,3.0
43485,0.0
43486,4.0
43487,0.0
43488,0.0
43489,4.0
43490,0.0
43491,0.0
43492,8.0
43493,0.0
43494,0.0
43495,6.0
43496,1.0
43497,3.0
43498,1.0
43499,0.0
43500,10.0
43501,0.0
43502,3.0
43503,0.0
43504,1.0
43505,0.0
43506,11.0
43507,3.0
43508,0.0
43509,9.0
43510,13.0
43511,0.0
43512,0.0
43513,7.0
43514,0.0
43515,6.0
43516,1.0
43517,0.0
43518,6.0
43519,0.0
43520,0.0
43521,0.0
43522,14.0
43523,1.0
43524,3.0
43525,1.0
43526,0.0
43527,5.0
43528,4.0
43529,0.0
43530,0.0
43531,0.0
43532,6.0
43533,0.0
43534,16.0
43535,0.0
43536,2.0
43537,16.0
43538,0.0
43539,0.0
43540,1.0
43541,0.0
43542,0.0
43543,3.0
43544,1.0
43545,0.0
43546,8.0
43547,0.0
43548,13.0
43549,0.0
43550,3.0
43551,0.0
43552,0.0
43553,5.0
43554,0.0
43555,4.0
43556,4.0
43557,1.0
43558,0.0
43559,0.0
43560,0.0
43561,0.0
43562,2.0
43563,0.0
43564,6.0
43565,2.0
43566,6.0
43567,6.0
43568,9.0
43569,1.0
43570,0.0
43571,2.0
43572,4.0
43573,5.0
43574,2.0
43575,2.0
43576,3.0
43577,3.0
43578,11.0
43579,10.0
43580,1.0
43581,5.0
43582,0.0
43583,2.0
43584,0.0
43585,13.0
43586,1.0
43587,0.0
43588,3.0
43589,1.0
43590,0.0
43591,0.0
43592,13.0
43593,0.0
43594,1.0
43595,15.0
43596,21.0
43597,6.0
43598,10.0
43599,11.0
43600,6.0
43601,5.0
43602,0.0
43603,0.0
43604,2.0
43605,0.0
43606,3.0
43607,9.0
43608,0.0
43609,0.0
43610,1.0
43611,0.0
43612,0.0
43613,0.0
43614,1.0
43615,4.0
43616,0.0
43617,0.0
43618,10.0
43619,0.0
43620,1.0
43621,3.0
43622,4.0
43623,12.0
43624,9.0
43625,2.0
43626,16.0
43627,1.0
43628,0.0
43629,5.0
43630,0.0
43631,0.0
43632,6.0
43633,0.0
43634,0.0
43635,0.0
43636,5.0
43637,1.0
43638,0.0
43639,4.0
43640,0.0
43641,0.0
43642,0.0
43643,3.0
43644,1.0
43645,43.0
43646,2.0
43647,8.0
43648,2.0
43649,0.0
43650,16.0
43651,0.0
43652,0.0
43653,0.0
43654,22.0
43655,0.0
43656,5.0
43657,4.0
43658,0.0
43659,11.0
43660,0.0
43661,3.0
43662,13.0
43663,2.0
43664,8.0
43665,2.0
43666,4.0
43667,32.0
43668,1.0
43669,4.0
43670,4.0
43671,2.0
43672,5.0
43673,0.0
43674,0.0
43675,7.0
43676,0.0
43677,7.0
43678,10.0
43679,11.0
43680,1.0
43681,17.0
43682,1.0
43683,21.0
43684,15.0
43685,3.0
43686,14.0
43687,2.0
43688,1.0
43689,10.0
43690,0.0
43691,0.0
43692,0.0
43693,4.0
43694,4.0
43695,0.0
43696,10.0
43697,0.0
43698,0.0
43699,9.0
43700,0.0
43701,0.0
43702,24.0
43703,1.0
43704,2.0
43705,0.0
43706,0.0
43707,10.0
43708,13.0
43709,1.0
43710,1.0
43711,0.0
43712,2.0
43713,0.0
43714,0.0
43715,0.0
43716,1.0
43717,11.0
43718,17.0
43719,0.0
43720,1.0
43721,1.0
43722,1.0
43723,0.0
43724,1.0
43725,0.0
43726,13.0
43727,23.0
43728,0.0
43729,17.0
43730,5.0
43731,2.0
43732,0.0
43733,0.0
43734,0.0
43735,2.0
43736,0.0
43737,11.0
43738,1.0
43739,0.0
43740,1.0
43741,0.0
43742,12.0
43743,37.0
43744,12.0
43745,6.0
43746,9.0
43747,0.0
43748,0.0
43749,10.0
43750,19.0
43751,0.0
43752,12.0
43753,15.0
43754,0.0
43755,7.0
43756,0.0
43757,4.0
43758,1.0
43759,0.0
43760,0.0
43761,0.0
43762,5.0
43763,0.0
43764,0.0
43765,0.0
