,Celsr2
2136,9.0
2137,8.0
2138,3.0
2139,7.0
2140,0.0
2141,0.0
2142,7.0
2143,2.0
2144,9.0
2145,1.0
2146,5.0
2147,13.0
2148,1.0
2149,0.0
2150,4.0
2151,5.0
2152,14.0
2153,8.0
2154,7.0
2155,5.0
2156,11.0
2157,3.0
2158,2.0
2159,1.0
2160,1.0
2161,7.0
2162,3.0
2163,14.0
2164,8.0
2165,0.0
2166,1.0
2167,0.0
2168,8.0
2169,5.0
2170,7.0
2171,8.0
2172,10.0
2173,11.0
2174,7.0
2175,11.0
2176,0.0
2177,1.0
2178,8.0
2179,2.0
2180,7.0
2181,8.0
2182,9.0
2183,8.0
2184,5.0
2185,5.0
2186,4.0
2187,4.0
2188,2.0
2189,5.0
2190,3.0
2191,1.0
2192,1.0
2193,9.0
2194,1.0
2195,0.0
2196,1.0
2197,6.0
2198,7.0
2199,18.0
2200,5.0
2201,8.0
2202,2.0
2203,22.0
2204,13.0
2205,5.0
2206,7.0
2207,5.0
2208,4.0
2209,10.0
2210,1.0
2211,0.0
2212,3.0
2213,0.0
2214,8.0
2215,1.0
2216,6.0
2217,0.0
2218,0.0
2219,0.0
2220,16.0
2221,11.0
2222,17.0
2223,4.0
2224,2.0
2225,1.0
2226,3.0
2227,6.0
2228,12.0
2229,3.0
2230,1.0
2231,20.0
2232,11.0
2233,4.0
2234,7.0
2235,11.0
2236,4.0
2237,5.0
2238,11.0
2239,7.0
2240,0.0
2241,1.0
2242,4.0
2243,18.0
2244,5.0
2245,5.0
2246,0.0
2247,7.0
2248,6.0
2249,8.0
2250,2.0
2251,14.0
2252,10.0
2253,22.0
2254,4.0
2255,11.0
2256,14.0
2257,5.0
2258,1.0
2259,3.0
2260,9.0
2261,0.0
2262,7.0
2263,15.0
2264,0.0
2265,2.0
2266,0.0
2267,1.0
2268,3.0
2269,0.0
2270,4.0
2271,0.0
2272,7.0
2273,12.0
2274,1.0
2275,8.0
2276,13.0
2277,3.0
2278,9.0
2279,0.0
2280,0.0
2281,4.0
2282,6.0
2283,3.0
2284,16.0
2285,6.0
2286,1.0
2287,2.0
2288,1.0
2289,0.0
2290,1.0
2291,4.0
2292,0.0
2293,3.0
2294,2.0
2295,3.0
2296,3.0
2297,4.0
2298,3.0
2299,6.0
2300,1.0
2301,0.0
2302,1.0
2303,7.0
2304,10.0
2305,0.0
2306,5.0
2307,0.0
2308,5.0
2309,7.0
2310,0.0
2311,9.0
2312,0.0
2313,0.0
2314,2.0
2315,6.0
2316,6.0
2317,1.0
2318,0.0
2319,1.0
2320,8.0
2321,1.0
2322,7.0
2323,1.0
2324,1.0
2325,0.0
2326,0.0
2327,10.0
2328,7.0
2329,0.0
2330,1.0
2331,0.0
2332,0.0
2333,12.0
2334,1.0
2335,0.0
2336,5.0
2337,0.0
2338,0.0
2339,3.0
2340,0.0
2341,0.0
2342,13.0
2343,3.0
2344,5.0
2345,7.0
2346,5.0
2347,2.0
2348,0.0
2349,6.0
2350,5.0
2351,1.0
2352,0.0
2353,0.0
2354,2.0
2355,0.0
2356,0.0
2357,3.0
2358,2.0
2359,4.0
2360,2.0
2361,0.0
2362,5.0
2363,0.0
2364,1.0
2365,4.0
2366,0.0
2367,0.0
2368,0.0
2369,1.0
2370,2.0
2371,10.0
2372,14.0
2373,0.0
2374,0.0
2375,5.0
2376,0.0
2377,5.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,1.0
2384,5.0
2385,1.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,3.0
2392,0.0
2393,2.0
2394,1.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,1.0
2400,1.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,1.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,8.0
2417,0.0
2418,2.0
2419,3.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,1.0
2425,0.0
2426,2.0
2427,1.0
2428,0.0
2429,0.0
2430,1.0
2431,0.0
2432,10.0
2433,3.0
2434,4.0
2435,0.0
2436,7.0
2437,1.0
2438,2.0
2439,2.0
2440,2.0
2441,5.0
2442,2.0
2443,2.0
2444,2.0
2445,0.0
2446,2.0
2447,0.0
2448,0.0
2449,2.0
2450,11.0
2451,3.0
2452,0.0
2453,5.0
2454,0.0
2455,2.0
2456,1.0
2457,3.0
2458,2.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,1.0
2465,1.0
2466,2.0
2467,0.0
2468,0.0
2469,0.0
2470,2.0
2471,4.0
2472,1.0
2473,3.0
2474,0.0
2475,1.0
2476,0.0
2477,0.0
2478,0.0
2479,6.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,2.0
2485,2.0
2486,3.0
2487,0.0
2488,8.0
2489,0.0
2490,0.0
2491,0.0
2492,3.0
2493,5.0
2494,0.0
2495,1.0
2496,5.0
2497,0.0
2498,1.0
2499,0.0
2500,2.0
2501,0.0
2502,4.0
2503,0.0
2504,13.0
2505,4.0
2506,9.0
2507,12.0
2508,11.0
2509,0.0
2510,0.0
2511,7.0
2512,5.0
2513,1.0
2514,1.0
2515,9.0
2516,14.0
2517,2.0
2518,15.0
2519,3.0
2520,0.0
2521,4.0
2522,0.0
2523,2.0
2524,0.0
2525,0.0
2526,4.0
2527,8.0
2528,8.0
2529,11.0
2530,0.0
2531,9.0
2532,0.0
2533,0.0
2534,0.0
2535,3.0
2536,8.0
2537,2.0
2538,0.0
2539,2.0
2540,0.0
2541,2.0
2542,5.0
2543,1.0
2544,5.0
2545,8.0
2546,4.0
2547,3.0
2548,0.0
2549,1.0
2550,5.0
2551,0.0
2552,0.0
2553,0.0
2554,21.0
2555,8.0
2556,8.0
2557,0.0
2558,10.0
2559,0.0
2560,3.0
2561,8.0
2562,1.0
2563,1.0
2564,2.0
2565,5.0
2566,4.0
2567,2.0
2568,3.0
2569,1.0
2570,1.0
2571,1.0
2572,3.0
2573,5.0
2574,1.0
2575,3.0
2576,4.0
2577,0.0
2578,0.0
2579,2.0
2580,4.0
2581,0.0
2582,12.0
2583,3.0
2584,1.0
2585,7.0
2586,9.0
2587,7.0
2588,5.0
2589,11.0
2590,4.0
2591,10.0
2592,2.0
2593,10.0
2594,9.0
2595,7.0
2596,1.0
2597,12.0
2598,7.0
2599,6.0
2600,1.0
2601,6.0
2602,2.0
2603,1.0
2604,6.0
2605,0.0
2606,2.0
2607,8.0
2608,11.0
2609,13.0
2610,1.0
2611,2.0
2612,9.0
2613,18.0
2614,3.0
2615,4.0
2616,5.0
2617,0.0
2618,8.0
2619,6.0
2620,1.0
2621,2.0
2622,2.0
2623,0.0
2624,6.0
2625,11.0
2626,2.0
2627,3.0
2628,5.0
2629,0.0
2630,10.0
2631,7.0
2632,0.0
2633,17.0
2634,1.0
2635,2.0
2636,9.0
2637,1.0
2638,2.0
2639,0.0
2640,7.0
2641,4.0
2642,1.0
2643,8.0
2644,6.0
2645,10.0
2646,6.0
2647,3.0
2648,2.0
2649,5.0
2650,1.0
2651,0.0
2652,1.0
2653,21.0
2654,6.0
2655,0.0
2656,10.0
2657,1.0
2658,2.0
2659,4.0
2660,15.0
2661,12.0
2662,2.0
2663,9.0
2664,0.0
2665,10.0
2666,0.0
2667,1.0
2668,0.0
2669,12.0
2670,2.0
2671,0.0
2672,6.0
2673,19.0
2674,9.0
2675,10.0
2676,3.0
2677,4.0
2678,5.0
2679,1.0
2680,10.0
2681,3.0
2682,13.0
2683,12.0
2684,2.0
2685,5.0
2686,3.0
2687,4.0
2688,0.0
2689,1.0
2690,8.0
2691,4.0
2692,4.0
2693,7.0
2694,2.0
2695,1.0
2696,0.0
2697,7.0
2698,11.0
2699,8.0
2700,8.0
2701,0.0
2702,4.0
2703,2.0
2704,12.0
2705,0.0
2706,0.0
2707,7.0
2708,5.0
2709,10.0
2710,0.0
2711,0.0
2712,4.0
2713,9.0
2714,7.0
2715,8.0
2716,4.0
2717,10.0
2718,11.0
2719,8.0
2720,0.0
2721,2.0
2722,5.0
2723,12.0
2724,0.0
2725,4.0
2726,6.0
2727,1.0
2728,6.0
2729,1.0
2730,7.0
2731,3.0
2732,5.0
2733,4.0
2734,5.0
2735,0.0
2736,0.0
2737,8.0
2738,11.0
2739,0.0
2740,4.0
2741,0.0
2742,2.0
2743,8.0
2744,2.0
2745,9.0
2746,10.0
2747,0.0
2748,1.0
2749,2.0
2750,1.0
2751,2.0
2752,6.0
2753,10.0
2754,0.0
2755,5.0
2756,7.0
2757,0.0
2758,3.0
2759,1.0
2760,5.0
2761,1.0
2762,5.0
2763,3.0
2764,0.0
2765,12.0
2766,5.0
2767,3.0
2768,4.0
2769,1.0
2770,4.0
2771,6.0
2772,11.0
2773,10.0
2774,2.0
2775,8.0
2776,3.0
2777,1.0
2778,10.0
2779,3.0
2780,4.0
2781,0.0
2782,0.0
2783,20.0
2784,4.0
2785,6.0
2786,5.0
2787,0.0
2788,3.0
2789,4.0
2790,31.0
2791,0.0
2792,5.0
2793,0.0
2794,6.0
2795,16.0
2796,5.0
2797,0.0
2798,5.0
2799,7.0
2800,5.0
2801,0.0
2802,7.0
2803,4.0
2804,13.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,8.0
2811,9.0
2812,0.0
2813,7.0
2814,3.0
2815,8.0
2816,4.0
2817,6.0
2818,8.0
2819,5.0
2820,15.0
2821,0.0
2822,3.0
2823,1.0
2824,7.0
2825,5.0
2826,2.0
2827,0.0
2828,1.0
2829,6.0
2830,10.0
2831,10.0
2832,10.0
2833,3.0
2834,1.0
2835,9.0
2836,12.0
2837,10.0
2838,8.0
2839,2.0
2840,5.0
2841,4.0
2842,9.0
2843,4.0
2844,1.0
2845,1.0
2846,5.0
2847,7.0
2848,8.0
2849,7.0
2850,5.0
2851,18.0
2852,6.0
2853,6.0
2854,6.0
2855,3.0
2856,12.0
2857,7.0
2858,1.0
2859,1.0
2860,17.0
2861,0.0
2862,0.0
2863,1.0
2864,2.0
2865,4.0
2866,2.0
2867,6.0
2868,10.0
2869,1.0
2870,7.0
2871,9.0
2872,2.0
2873,0.0
2874,10.0
2875,0.0
2876,9.0
2877,2.0
2878,1.0
2879,1.0
2880,7.0
2881,1.0
2882,4.0
2883,7.0
2884,7.0
2885,8.0
2886,10.0
2887,0.0
2888,6.0
2889,14.0
2890,10.0
2891,12.0
2892,3.0
2893,3.0
2894,0.0
2895,0.0
2896,3.0
2897,6.0
2898,32.0
2899,4.0
2900,11.0
2901,0.0
2902,9.0
2903,7.0
2904,3.0
2905,2.0
2906,15.0
2907,6.0
2908,14.0
2909,1.0
2910,0.0
2911,1.0
2912,7.0
2913,12.0
2914,11.0
2915,2.0
2916,1.0
2917,9.0
2918,8.0
2919,8.0
2920,1.0
2921,2.0
2922,19.0
2923,1.0
2924,0.0
2925,0.0
2926,5.0
2927,3.0
2928,1.0
2929,1.0
2930,6.0
2931,11.0
2932,9.0
2933,11.0
2934,6.0
2935,5.0
2936,12.0
2937,8.0
2938,0.0
2939,10.0
2940,20.0
2941,3.0
2942,8.0
2943,3.0
2944,18.0
2945,2.0
2946,13.0
2947,0.0
2948,2.0
2949,7.0
2950,0.0
2951,4.0
2952,28.0
2953,11.0
2954,6.0
2955,2.0
2956,15.0
2957,2.0
2958,0.0
2959,0.0
2960,11.0
2961,15.0
2962,3.0
2963,5.0
2964,15.0
2965,1.0
2966,10.0
2967,8.0
2968,10.0
2969,4.0
2970,2.0
2971,19.0
2972,3.0
2973,10.0
2974,2.0
2975,2.0
2976,9.0
2977,0.0
2978,2.0
2979,5.0
2980,0.0
2981,14.0
2982,1.0
2983,3.0
2984,6.0
2985,10.0
2986,0.0
2987,11.0
2988,37.0
2989,12.0
2990,3.0
2991,7.0
2992,0.0
2993,2.0
2994,6.0
2995,17.0
2996,8.0
2997,7.0
2998,1.0
2999,20.0
3000,3.0
3001,16.0
3002,19.0
3003,16.0
3004,13.0
3005,0.0
3006,19.0
3007,18.0
3008,10.0
3009,3.0
3010,1.0
3011,8.0
3012,6.0
3013,11.0
3014,15.0
3015,1.0
3016,2.0
3017,0.0
3018,0.0
3019,15.0
3020,0.0
3021,8.0
3022,0.0
3023,6.0
3024,2.0
3025,5.0
3026,15.0
3027,8.0
3028,10.0
3029,0.0
3030,9.0
3031,2.0
3032,11.0
3033,7.0
3034,3.0
3035,6.0
3036,0.0
3037,1.0
3038,2.0
3039,16.0
3040,0.0
3041,0.0
3042,1.0
3043,1.0
3044,4.0
3045,16.0
3046,0.0
3047,2.0
3048,2.0
3049,4.0
3050,0.0
3051,0.0
3052,3.0
3053,0.0
3054,0.0
3055,5.0
3056,27.0
3057,17.0
3058,7.0
3059,1.0
3060,0.0
3061,0.0
3062,8.0
3063,0.0
3064,11.0
3065,6.0
3066,0.0
3067,2.0
3068,1.0
3069,1.0
3070,12.0
3071,1.0
3072,16.0
3073,1.0
3074,7.0
3075,8.0
3076,0.0
3077,0.0
3078,25.0
3079,1.0
3080,13.0
3081,4.0
3082,9.0
3083,3.0
3084,1.0
3085,15.0
3086,7.0
3087,2.0
3088,2.0
3089,9.0
3090,6.0
3091,1.0
3092,0.0
3093,3.0
3094,15.0
3095,7.0
3096,10.0
3097,2.0
3098,8.0
3099,6.0
3100,0.0
3101,2.0
3102,8.0
3103,0.0
3104,7.0
3105,2.0
3106,1.0
3107,3.0
3108,0.0
3109,0.0
3110,1.0
3111,9.0
3112,2.0
3113,3.0
3114,6.0
3115,6.0
3116,12.0
3117,8.0
3118,2.0
3119,1.0
3120,3.0
3121,3.0
3122,2.0
3123,2.0
3124,6.0
3125,18.0
3126,1.0
3127,6.0
3128,30.0
3129,11.0
3130,17.0
3131,14.0
3132,0.0
3133,1.0
3134,4.0
3135,1.0
3136,0.0
3137,9.0
3138,18.0
3139,3.0
3140,3.0
3141,4.0
3142,5.0
3143,8.0
3144,8.0
3145,2.0
3146,4.0
3147,8.0
3148,3.0
3149,5.0
3150,8.0
3151,22.0
3152,4.0
3153,7.0
3154,0.0
3155,0.0
3156,3.0
3157,8.0
3158,4.0
3159,1.0
3160,10.0
3161,5.0
3162,5.0
3163,4.0
3164,2.0
3165,10.0
3166,0.0
3167,12.0
3168,1.0
3169,8.0
3170,15.0
3171,0.0
3172,1.0
3173,4.0
3174,3.0
3175,15.0
3176,9.0
3177,20.0
3178,18.0
3179,2.0
3180,0.0
3181,0.0
3182,7.0
3183,4.0
3184,0.0
3185,0.0
3186,1.0
3187,9.0
3188,5.0
3189,4.0
3190,1.0
3191,2.0
3192,20.0
3193,3.0
3194,0.0
3195,1.0
3196,12.0
3197,0.0
3198,0.0
3199,10.0
3200,0.0
3201,1.0
3202,1.0
3203,4.0
3204,8.0
3205,8.0
3206,16.0
3207,7.0
3208,0.0
3209,2.0
3210,11.0
3211,13.0
3212,4.0
3213,6.0
3214,3.0
3215,0.0
3216,6.0
3217,0.0
3218,2.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,8.0
3224,7.0
3225,2.0
3226,13.0
3227,21.0
3228,7.0
3229,0.0
3230,3.0
3231,2.0
3232,0.0
3233,17.0
3234,11.0
3235,10.0
3236,9.0
3237,1.0
3238,14.0
3239,2.0
3240,9.0
3241,5.0
3242,0.0
3243,16.0
3244,3.0
3245,1.0
3246,1.0
3247,19.0
3248,2.0
3249,11.0
3250,6.0
3251,2.0
3252,2.0
3253,13.0
3254,11.0
3255,0.0
3256,0.0
3257,1.0
3258,1.0
3259,10.0
3260,1.0
3261,4.0
3262,1.0
3263,8.0
3264,1.0
3265,0.0
3266,10.0
3267,3.0
3268,13.0
3269,8.0
3270,3.0
3271,10.0
3272,12.0
3273,8.0
3274,4.0
3275,0.0
3276,5.0
3277,3.0
3278,7.0
3279,23.0
3280,5.0
3281,8.0
3282,24.0
3283,3.0
3284,7.0
3285,10.0
3286,4.0
3287,0.0
3288,8.0
3289,14.0
3290,13.0
3291,9.0
3292,11.0
3293,10.0
3294,19.0
3295,0.0
3296,0.0
3297,10.0
3298,1.0
3299,9.0
3300,1.0
3301,0.0
3302,0.0
3303,6.0
3304,10.0
3305,0.0
3306,2.0
3307,12.0
3308,7.0
3309,16.0
3310,3.0
3311,0.0
3312,6.0
3313,1.0
3314,17.0
3315,18.0
3316,14.0
3317,2.0
3318,2.0
3319,5.0
3320,20.0
3321,20.0
3322,17.0
3323,1.0
3324,9.0
3325,22.0
3326,4.0
3327,2.0
3328,23.0
3329,7.0
3330,0.0
3331,22.0
3332,6.0
3333,32.0
3334,2.0
3335,6.0
3336,12.0
3337,5.0
3338,13.0
3339,4.0
3340,0.0
3341,1.0
3342,3.0
3343,15.0
3344,3.0
3345,2.0
3346,14.0
3347,18.0
3348,18.0
3349,11.0
3350,16.0
3351,25.0
3352,5.0
3353,8.0
3354,1.0
3355,10.0
3356,4.0
3357,1.0
3358,1.0
3359,1.0
3360,16.0
3361,0.0
3362,0.0
3363,0.0
3364,4.0
3365,2.0
3366,1.0
3367,6.0
3368,4.0
3369,1.0
3370,9.0
3371,8.0
3372,6.0
3373,1.0
3374,18.0
3375,9.0
3376,4.0
3377,12.0
3378,4.0
3379,11.0
3380,19.0
3381,0.0
3382,0.0
3383,0.0
3384,14.0
3385,7.0
3386,5.0
3387,2.0
3388,7.0
3389,0.0
3390,4.0
3391,4.0
3392,0.0
3393,6.0
3394,13.0
3395,5.0
3396,3.0
3397,7.0
3398,1.0
3399,28.0
3400,11.0
3401,2.0
3402,0.0
3403,5.0
3404,9.0
3405,0.0
3406,6.0
3407,12.0
3408,24.0
3409,0.0
3410,24.0
3411,4.0
3412,3.0
3413,24.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,4.0
3419,12.0
3420,6.0
3421,0.0
3422,5.0
3423,4.0
3424,28.0
3425,1.0
3426,20.0
3427,14.0
3428,5.0
3429,4.0
3430,2.0
3431,4.0
3432,1.0
3433,4.0
3434,0.0
3435,3.0
3436,17.0
3437,21.0
3438,0.0
3439,4.0
3440,1.0
3441,20.0
3442,1.0
3443,41.0
3444,2.0
3445,0.0
3446,1.0
3447,4.0
3448,2.0
3449,10.0
3450,13.0
3451,1.0
3452,0.0
3453,3.0
3454,11.0
3455,7.0
3456,19.0
3457,6.0
3458,28.0
3459,14.0
3460,8.0
3461,1.0
3462,34.0
3463,6.0
3464,0.0
3465,35.0
3466,20.0
3467,4.0
3468,0.0
3469,1.0
3470,6.0
3471,0.0
3472,12.0
3473,6.0
3474,0.0
3475,7.0
3476,8.0
3477,1.0
3478,10.0
3479,2.0
3480,4.0
3481,2.0
3482,5.0
3483,17.0
3484,1.0
3485,2.0
3486,4.0
3487,4.0
3488,0.0
3489,3.0
3490,4.0
3491,0.0
3492,1.0
3493,1.0
3494,0.0
3495,8.0
3496,1.0
3497,6.0
3498,11.0
3499,3.0
3500,14.0
3501,0.0
3502,12.0
3503,3.0
3504,0.0
3505,5.0
3506,0.0
3507,7.0
3508,12.0
3509,11.0
3510,0.0
3511,0.0
3512,0.0
3513,12.0
3514,7.0
3515,2.0
3516,10.0
3517,0.0
3518,8.0
3519,0.0
3520,11.0
3521,0.0
3522,5.0
3523,9.0
3524,3.0
3525,0.0
3526,9.0
3527,2.0
3528,15.0
3529,2.0
3530,1.0
3531,21.0
3532,8.0
3533,0.0
3534,19.0
3535,16.0
3536,4.0
3537,12.0
3538,5.0
3539,10.0
3540,5.0
3541,1.0
3542,14.0
3543,9.0
3544,0.0
3545,8.0
3546,19.0
3547,7.0
3548,3.0
3549,6.0
3550,1.0
3551,4.0
3552,6.0
3553,11.0
3554,0.0
3555,2.0
3556,1.0
3557,8.0
3558,4.0
3559,0.0
3560,6.0
3561,8.0
3562,0.0
3563,1.0
3564,9.0
3565,3.0
3566,0.0
3567,1.0
3568,5.0
3569,1.0
3570,17.0
3571,3.0
3572,8.0
3573,7.0
3574,7.0
3575,3.0
3576,0.0
3577,0.0
3578,10.0
3579,13.0
3580,1.0
3581,2.0
3582,11.0
3583,1.0
3584,12.0
3585,11.0
3586,3.0
3587,19.0
3588,0.0
3589,1.0
3590,7.0
3591,10.0
3592,0.0
3593,1.0
3594,6.0
3595,9.0
3596,0.0
3597,17.0
3598,21.0
3599,6.0
3600,4.0
3601,28.0
3602,3.0
3603,0.0
3604,14.0
3605,1.0
3606,20.0
3607,2.0
3608,4.0
3609,23.0
3610,4.0
3611,2.0
3612,18.0
3613,4.0
3614,0.0
3615,2.0
3616,3.0
3617,7.0
3618,3.0
3619,13.0
3620,3.0
3621,2.0
3622,15.0
3623,1.0
3624,0.0
3625,0.0
3626,7.0
3627,4.0
3628,12.0
3629,1.0
3630,15.0
3631,0.0
3632,1.0
3633,14.0
3634,3.0
3635,8.0
3636,5.0
3637,0.0
3638,3.0
3639,4.0
3640,14.0
3641,11.0
3642,6.0
3643,1.0
3644,30.0
3645,3.0
3646,9.0
3647,7.0
3648,0.0
3649,3.0
3650,5.0
3651,4.0
3652,15.0
3653,14.0
3654,0.0
3655,4.0
3656,8.0
3657,4.0
3658,12.0
3659,7.0
3660,0.0
3661,4.0
3662,10.0
3663,20.0
3664,2.0
3665,0.0
3666,17.0
3667,13.0
3668,16.0
3669,0.0
3670,11.0
3671,3.0
3672,9.0
3673,0.0
3674,3.0
3675,10.0
3676,0.0
3677,0.0
3678,3.0
3679,15.0
3680,10.0
3681,0.0
3682,4.0
3683,7.0
3684,11.0
3685,8.0
3686,8.0
3687,7.0
3688,2.0
3689,6.0
3690,2.0
3691,0.0
3692,3.0
3693,0.0
3694,6.0
3695,14.0
3696,31.0
3697,7.0
3698,14.0
3699,1.0
3700,5.0
3701,5.0
3702,10.0
3703,8.0
3704,0.0
3705,8.0
3706,6.0
3707,4.0
3708,5.0
3709,2.0
3710,12.0
3711,5.0
3712,5.0
3713,31.0
3714,2.0
3715,5.0
3716,8.0
3717,7.0
3718,13.0
3719,0.0
3720,11.0
3721,5.0
3722,9.0
3723,3.0
3724,4.0
3725,20.0
3726,0.0
3727,5.0
3728,7.0
3729,4.0
3730,4.0
3731,0.0
3732,13.0
3733,1.0
3734,4.0
3735,0.0
3736,0.0
3737,4.0
3738,0.0
3739,20.0
3740,2.0
3741,2.0
3742,10.0
3743,1.0
3744,3.0
3745,3.0
3746,1.0
3747,10.0
3748,2.0
3749,0.0
3750,14.0
3751,5.0
3752,1.0
3753,8.0
3754,7.0
3755,4.0
3756,9.0
3757,1.0
3758,6.0
3759,0.0
3760,9.0
3761,3.0
3762,17.0
3763,0.0
3764,2.0
3765,5.0
3766,2.0
3767,0.0
3768,2.0
3769,9.0
3770,1.0
3771,18.0
3772,1.0
3773,2.0
3774,5.0
3775,4.0
3776,6.0
3777,0.0
3778,1.0
3779,17.0
3780,9.0
3781,9.0
3782,8.0
3783,11.0
3784,1.0
3785,3.0
3786,1.0
3787,5.0
3788,0.0
3789,1.0
3790,9.0
3791,8.0
3792,6.0
3793,7.0
3794,7.0
3795,9.0
3796,1.0
3797,5.0
3798,2.0
3799,16.0
3800,0.0
3801,10.0
3802,0.0
3803,2.0
3804,2.0
3805,0.0
3806,0.0
3807,2.0
3808,8.0
3809,0.0
3810,2.0
3811,1.0
3812,3.0
3813,5.0
3814,6.0
3815,12.0
3816,6.0
3817,2.0
3818,6.0
3819,0.0
3820,3.0
3821,19.0
3822,14.0
3823,0.0
3824,0.0
3825,0.0
3826,10.0
3827,7.0
3828,1.0
3829,7.0
3830,8.0
3831,0.0
3832,11.0
3833,12.0
3834,0.0
3835,6.0
3836,5.0
3837,6.0
3838,9.0
3839,4.0
3840,15.0
3841,1.0
3842,1.0
3843,0.0
3844,4.0
3845,0.0
3846,6.0
3847,1.0
3848,1.0
3849,10.0
3850,1.0
3851,2.0
3852,0.0
3853,7.0
3854,2.0
3855,14.0
3856,0.0
3857,12.0
3858,1.0
3859,2.0
3860,10.0
3861,2.0
3862,10.0
3863,6.0
3864,23.0
3865,2.0
3866,8.0
3867,1.0
3868,8.0
3869,5.0
3870,3.0
3871,0.0
3872,8.0
3873,6.0
3874,2.0
3875,4.0
3876,5.0
3877,2.0
3878,17.0
3879,1.0
3880,11.0
3881,12.0
3882,4.0
3883,28.0
3884,3.0
3885,4.0
3886,3.0
3887,3.0
3888,4.0
3889,7.0
3890,5.0
3891,5.0
3892,2.0
3893,2.0
3894,10.0
3895,7.0
3896,16.0
3897,7.0
3898,11.0
3899,0.0
3900,31.0
3901,2.0
3902,1.0
3903,1.0
3904,5.0
3905,7.0
3906,1.0
3907,13.0
3908,4.0
3909,20.0
3910,4.0
3911,0.0
3912,14.0
3913,13.0
3914,0.0
3915,8.0
3916,0.0
3917,11.0
3918,1.0
3919,18.0
3920,0.0
3921,0.0
3922,0.0
3923,3.0
3924,22.0
3925,13.0
3926,2.0
3927,0.0
3928,22.0
3929,7.0
3930,9.0
3931,14.0
3932,7.0
3933,1.0
3934,14.0
3935,4.0
3936,1.0
3937,17.0
3938,27.0
3939,0.0
3940,0.0
3941,6.0
3942,2.0
3943,0.0
3944,1.0
3945,6.0
3946,9.0
3947,6.0
3948,3.0
3949,1.0
3950,5.0
3951,12.0
3952,7.0
3953,3.0
3954,23.0
3955,9.0
3956,9.0
3957,1.0
3958,0.0
3959,1.0
3960,5.0
3961,0.0
3962,1.0
3963,0.0
3964,0.0
3965,6.0
3966,15.0
3967,3.0
3968,10.0
3969,0.0
3970,17.0
3971,10.0
3972,3.0
3973,0.0
3974,5.0
3975,6.0
3976,6.0
3977,7.0
3978,6.0
3979,10.0
3980,7.0
3981,0.0
3982,1.0
3983,7.0
3984,3.0
3985,8.0
3986,6.0
3987,13.0
3988,7.0
3989,17.0
3990,26.0
3991,1.0
3992,16.0
3993,13.0
3994,2.0
3995,1.0
3996,7.0
3997,4.0
3998,18.0
3999,15.0
4000,1.0
4001,6.0
4002,8.0
4003,1.0
4004,13.0
4005,2.0
4006,4.0
4007,2.0
4008,6.0
4009,0.0
4010,4.0
4011,1.0
4012,0.0
4013,7.0
4014,6.0
4015,10.0
4016,8.0
4017,1.0
4018,3.0
4019,12.0
4020,14.0
4021,14.0
4022,7.0
4023,0.0
4024,8.0
4025,4.0
4026,2.0
4027,1.0
4028,17.0
4029,1.0
4030,7.0
4031,6.0
4032,11.0
4033,0.0
4034,0.0
4035,0.0
4036,6.0
4037,10.0
4038,16.0
4039,2.0
4040,7.0
4041,25.0
4042,5.0
4043,2.0
4044,0.0
4045,7.0
4046,3.0
4047,14.0
4048,10.0
4049,4.0
4050,4.0
4051,5.0
4052,16.0
4053,3.0
4054,13.0
4055,3.0
4056,5.0
4057,4.0
4058,0.0
4059,8.0
4060,2.0
4061,5.0
4062,20.0
4063,9.0
4064,6.0
4065,1.0
4066,0.0
4067,8.0
4068,6.0
4069,4.0
4070,4.0
4071,2.0
4072,4.0
4073,3.0
4074,0.0
4075,8.0
4076,3.0
4077,9.0
4078,0.0
4079,8.0
4080,1.0
4081,14.0
4082,5.0
4083,0.0
4084,0.0
4085,0.0
4086,4.0
4087,14.0
4088,13.0
4089,9.0
4090,3.0
4091,2.0
4092,6.0
4093,12.0
4094,14.0
4095,0.0
4096,2.0
4097,18.0
4098,11.0
4099,0.0
4100,1.0
4101,7.0
4102,7.0
4103,1.0
4104,10.0
4105,4.0
4106,3.0
4107,8.0
4108,11.0
4109,11.0
4110,3.0
4111,5.0
4112,0.0
4113,6.0
4114,0.0
4115,8.0
4116,4.0
4117,7.0
4118,0.0
4119,1.0
4120,5.0
4121,0.0
4122,9.0
4123,4.0
4124,8.0
4125,21.0
4126,2.0
4127,10.0
4128,8.0
4129,1.0
4130,2.0
4131,2.0
4132,5.0
4133,0.0
4134,1.0
