,Grm3
23958,0.0
23959,3.0
23960,4.0
23961,0.0
23962,1.0
23963,5.0
23964,8.0
23965,3.0
23966,2.0
23967,7.0
23968,2.0
23969,1.0
23970,5.0
23971,0.0
23972,0.0
23973,0.0
23974,0.0
23975,0.0
23976,0.0
23977,3.0
23978,6.0
23979,19.0
23980,6.0
23981,1.0
23982,0.0
23983,3.0
23984,0.0
23985,0.0
23986,0.0
23987,1.0
23988,9.0
23989,0.0
23990,0.0
23991,0.0
23992,5.0
23993,4.0
23994,2.0
23995,0.0
23996,0.0
23997,1.0
23998,4.0
23999,12.0
24000,0.0
24001,3.0
24002,12.0
24003,0.0
24004,1.0
24005,7.0
24006,1.0
24007,3.0
24008,2.0
24009,3.0
24010,0.0
24011,11.0
24012,0.0
24013,3.0
24014,2.0
24015,11.0
24016,0.0
24017,0.0
24018,1.0
24019,0.0
24020,0.0
24021,0.0
24022,4.0
24023,0.0
24024,1.0
24025,0.0
24026,0.0
24027,0.0
24028,0.0
24029,0.0
24030,6.0
24031,3.0
24032,1.0
24033,0.0
24034,6.0
24035,4.0
24036,0.0
24037,2.0
24038,0.0
24039,0.0
24040,0.0
24041,2.0
24042,0.0
24043,7.0
24044,0.0
24045,1.0
24046,4.0
24047,2.0
24048,5.0
24049,3.0
24050,0.0
24051,0.0
24052,3.0
24053,3.0
24054,0.0
24055,1.0
24056,9.0
24057,9.0
24058,13.0
24059,1.0
24060,0.0
24061,0.0
24062,0.0
24063,3.0
24064,0.0
24065,5.0
24066,2.0
24067,2.0
24068,1.0
24069,2.0
24070,12.0
24071,1.0
24072,1.0
24073,3.0
24074,7.0
24075,7.0
24076,7.0
24077,6.0
24078,5.0
24079,3.0
24080,4.0
24081,4.0
24082,1.0
24083,3.0
24084,1.0
24085,0.0
24086,2.0
24087,1.0
24088,14.0
24089,0.0
24090,3.0
24091,1.0
24092,9.0
24093,2.0
24094,1.0
24095,1.0
24096,0.0
24097,5.0
24098,2.0
24099,2.0
24100,1.0
24101,2.0
24102,0.0
24103,0.0
24104,1.0
24105,29.0
24106,7.0
24107,1.0
24108,0.0
24109,4.0
24110,8.0
24111,8.0
24112,4.0
24113,1.0
24114,5.0
24115,23.0
24116,1.0
24117,11.0
24118,4.0
24119,4.0
24120,5.0
24121,1.0
24122,1.0
24123,2.0
24124,1.0
24125,2.0
24126,1.0
24127,2.0
24128,13.0
24129,7.0
24130,0.0
24131,6.0
24132,2.0
24133,0.0
24134,3.0
24135,0.0
24136,0.0
24137,3.0
24138,0.0
24139,3.0
24140,0.0
24141,1.0
24142,2.0
24143,1.0
24144,0.0
24145,0.0
24146,0.0
24147,0.0
24148,0.0
24149,0.0
24150,0.0
24151,7.0
24152,1.0
24153,1.0
24154,0.0
24155,1.0
24156,0.0
24157,13.0
24158,8.0
24159,6.0
24160,0.0
24161,0.0
24162,3.0
24163,0.0
24164,9.0
24165,4.0
24166,1.0
24167,0.0
24168,12.0
24169,1.0
24170,0.0
24171,0.0
24172,16.0
24173,0.0
24174,8.0
24175,1.0
24176,0.0
24177,0.0
24178,1.0
24179,0.0
24180,1.0
24181,1.0
24182,1.0
24183,1.0
24184,0.0
24185,0.0
24186,17.0
24187,0.0
24188,0.0
24189,0.0
24190,7.0
24191,5.0
24192,2.0
24193,0.0
24194,7.0
24195,0.0
24196,3.0
24197,5.0
24198,0.0
24199,0.0
24200,0.0
24201,0.0
24202,1.0
24203,1.0
24204,0.0
24205,2.0
24206,1.0
24207,18.0
24208,0.0
24209,0.0
24210,0.0
24211,1.0
24212,4.0
24213,4.0
24214,2.0
24215,1.0
24216,4.0
24217,1.0
24218,1.0
24219,0.0
24220,0.0
24221,2.0
24222,0.0
24223,1.0
24224,0.0
24225,4.0
24226,0.0
24227,0.0
24228,0.0
24229,1.0
24230,0.0
24231,0.0
24232,0.0
24233,0.0
24234,3.0
24235,0.0
24236,0.0
24237,3.0
24238,1.0
24239,1.0
24240,1.0
24241,12.0
24242,0.0
24243,2.0
24244,3.0
24245,8.0
24246,6.0
24247,3.0
24248,6.0
24249,0.0
24250,1.0
24251,4.0
24252,0.0
24253,0.0
24254,1.0
24255,3.0
24256,1.0
24257,0.0
24258,2.0
24259,5.0
24260,0.0
24261,13.0
24262,8.0
24263,2.0
24264,1.0
24265,0.0
24266,0.0
24267,1.0
24268,7.0
24269,0.0
24270,0.0
24271,0.0
24272,6.0
24273,4.0
24274,2.0
24275,2.0
24276,5.0
24277,4.0
24278,2.0
24279,1.0
24280,2.0
24281,2.0
24282,2.0
24283,7.0
24284,1.0
24285,1.0
24286,6.0
24287,14.0
24288,10.0
24289,0.0
24290,0.0
24291,1.0
24292,1.0
24293,3.0
24294,3.0
24295,3.0
24296,6.0
24297,7.0
24298,6.0
24299,10.0
24300,4.0
24301,0.0
24302,5.0
24303,0.0
24304,0.0
24305,0.0
24306,9.0
24307,0.0
24308,0.0
24309,0.0
24310,2.0
24311,4.0
24312,2.0
24313,3.0
24314,2.0
24315,1.0
24316,3.0
24317,5.0
24318,3.0
24319,7.0
24320,0.0
24321,2.0
24322,5.0
24323,2.0
24324,6.0
24325,5.0
24326,1.0
24327,2.0
24328,1.0
24329,6.0
24330,5.0
24331,0.0
24332,6.0
24333,1.0
24334,4.0
24335,2.0
24336,5.0
24337,0.0
24338,6.0
24339,3.0
24340,3.0
24341,7.0
24342,1.0
24343,3.0
24344,1.0
24345,2.0
24346,3.0
24347,10.0
24348,5.0
24349,1.0
24350,6.0
24351,5.0
24352,0.0
24353,0.0
24354,0.0
24355,4.0
24356,4.0
24357,1.0
24358,3.0
24359,0.0
24360,1.0
24361,7.0
24362,2.0
24363,4.0
24364,1.0
24365,0.0
24366,0.0
24367,4.0
24368,6.0
24369,0.0
24370,0.0
24371,0.0
24372,0.0
24373,4.0
24374,0.0
24375,0.0
24376,3.0
24377,1.0
24378,2.0
24379,0.0
24380,0.0
24381,3.0
24382,1.0
24383,0.0
24384,0.0
24385,3.0
24386,5.0
24387,10.0
24388,6.0
24389,6.0
24390,2.0
24391,2.0
24392,3.0
24393,7.0
24394,0.0
24395,7.0
24396,1.0
24397,1.0
24398,0.0
24399,7.0
24400,4.0
24401,5.0
24402,0.0
24403,3.0
24404,1.0
24405,4.0
24406,1.0
24407,3.0
24408,0.0
24409,4.0
24410,7.0
24411,10.0
24412,4.0
24413,5.0
24414,10.0
24415,0.0
24416,5.0
24417,1.0
24418,1.0
24419,0.0
24420,1.0
24421,0.0
24422,2.0
24423,0.0
24424,0.0
24425,0.0
24426,2.0
24427,1.0
24428,3.0
24429,0.0
24430,0.0
24431,2.0
24432,12.0
24433,1.0
24434,2.0
24435,7.0
24436,1.0
24437,0.0
24438,0.0
24439,4.0
24440,8.0
24441,1.0
24442,8.0
24443,4.0
24444,9.0
24445,7.0
24446,2.0
24447,6.0
24448,8.0
24449,5.0
24450,2.0
24451,0.0
24452,7.0
24453,7.0
24454,2.0
24455,2.0
24456,6.0
24457,6.0
24458,1.0
24459,1.0
24460,10.0
24461,2.0
24462,2.0
24463,1.0
24464,5.0
24465,1.0
24466,3.0
24467,0.0
24468,4.0
24469,5.0
24470,4.0
24471,1.0
24472,4.0
24473,1.0
24474,0.0
24475,8.0
24476,9.0
24477,3.0
24478,0.0
24479,0.0
24480,5.0
24481,2.0
24482,5.0
24483,7.0
24484,3.0
24485,3.0
24486,0.0
24487,9.0
24488,0.0
24489,8.0
24490,1.0
24491,0.0
24492,9.0
24493,3.0
24494,0.0
24495,8.0
24496,5.0
24497,9.0
24498,3.0
24499,2.0
24500,4.0
24501,8.0
24502,0.0
24503,4.0
24504,7.0
24505,18.0
24506,1.0
24507,5.0
24508,0.0
24509,12.0
24510,4.0
24511,11.0
24512,3.0
24513,1.0
24514,8.0
24515,2.0
24516,8.0
24517,3.0
24518,3.0
24519,0.0
24520,0.0
24521,1.0
24522,3.0
24523,0.0
24524,3.0
24525,3.0
24526,3.0
24527,2.0
24528,0.0
24529,0.0
24530,1.0
24531,4.0
24532,1.0
24533,4.0
24534,0.0
24535,9.0
24536,0.0
24537,8.0
24538,0.0
24539,5.0
24540,1.0
24541,4.0
24542,0.0
24543,0.0
24544,9.0
24545,5.0
24546,2.0
24547,3.0
24548,7.0
24549,0.0
24550,8.0
24551,0.0
24552,3.0
24553,0.0
24554,4.0
24555,2.0
24556,12.0
24557,8.0
24558,4.0
24559,4.0
24560,3.0
24561,4.0
24562,10.0
24563,6.0
24564,7.0
24565,1.0
24566,10.0
24567,0.0
24568,9.0
24569,3.0
24570,5.0
24571,0.0
24572,6.0
24573,1.0
24574,2.0
24575,0.0
24576,5.0
24577,1.0
24578,8.0
24579,3.0
24580,0.0
24581,2.0
24582,9.0
24583,8.0
24584,10.0
24585,2.0
24586,4.0
24587,0.0
24588,4.0
24589,7.0
24590,1.0
24591,4.0
24592,0.0
24593,2.0
24594,0.0
24595,0.0
24596,1.0
24597,1.0
24598,4.0
24599,0.0
24600,0.0
24601,8.0
24602,8.0
24603,1.0
24604,5.0
24605,0.0
24606,3.0
24607,1.0
24608,4.0
24609,1.0
24610,10.0
24611,8.0
24612,9.0
24613,0.0
24614,10.0
24615,4.0
24616,6.0
24617,0.0
24618,3.0
24619,3.0
24620,0.0
24621,4.0
24622,15.0
24623,18.0
24624,5.0
24625,8.0
24626,10.0
24627,2.0
24628,4.0
24629,3.0
24630,4.0
24631,3.0
24632,3.0
24633,6.0
24634,0.0
24635,7.0
24636,7.0
24637,10.0
24638,7.0
24639,5.0
24640,0.0
24641,0.0
24642,1.0
24643,7.0
24644,4.0
24645,3.0
24646,7.0
24647,2.0
24648,2.0
24649,0.0
24650,0.0
24651,1.0
24652,5.0
24653,0.0
24654,4.0
24655,0.0
24656,8.0
24657,3.0
24658,8.0
24659,2.0
24660,0.0
24661,2.0
24662,5.0
24663,6.0
24664,7.0
24665,6.0
24666,0.0
24667,5.0
24668,6.0
24669,3.0
24670,7.0
24671,1.0
24672,3.0
24673,3.0
24674,3.0
24675,10.0
24676,7.0
24677,10.0
24678,3.0
24679,7.0
24680,0.0
24681,1.0
24682,5.0
24683,6.0
24684,2.0
24685,0.0
24686,12.0
24687,8.0
24688,0.0
24689,1.0
24690,7.0
24691,0.0
24692,6.0
24693,7.0
24694,1.0
24695,2.0
24696,0.0
24697,2.0
24698,4.0
24699,1.0
24700,3.0
24701,0.0
24702,6.0
24703,5.0
24704,5.0
24705,4.0
24706,0.0
24707,3.0
24708,0.0
24709,3.0
24710,7.0
24711,10.0
24712,0.0
24713,1.0
24714,3.0
24715,0.0
24716,10.0
24717,0.0
24718,8.0
24719,3.0
24720,1.0
24721,1.0
24722,5.0
24723,1.0
24724,12.0
24725,2.0
24726,8.0
24727,1.0
24728,2.0
24729,7.0
24730,5.0
24731,3.0
24732,9.0
24733,0.0
24734,2.0
24735,5.0
24736,3.0
24737,16.0
24738,2.0
24739,5.0
24740,2.0
24741,5.0
24742,4.0
24743,4.0
24744,2.0
24745,2.0
24746,2.0
24747,0.0
24748,1.0
24749,4.0
24750,4.0
24751,0.0
24752,3.0
24753,6.0
24754,1.0
24755,1.0
24756,0.0
24757,4.0
24758,0.0
24759,4.0
24760,5.0
24761,1.0
24762,1.0
24763,1.0
24764,5.0
24765,0.0
24766,9.0
24767,8.0
24768,2.0
24769,10.0
24770,0.0
24771,2.0
24772,10.0
24773,1.0
24774,0.0
24775,0.0
24776,3.0
24777,1.0
24778,8.0
24779,0.0
24780,6.0
24781,2.0
24782,6.0
24783,0.0
24784,1.0
24785,0.0
24786,0.0
24787,4.0
24788,6.0
24789,4.0
24790,1.0
24791,1.0
24792,0.0
24793,1.0
24794,3.0
24795,0.0
24796,0.0
24797,2.0
24798,3.0
24799,9.0
24800,0.0
24801,10.0
24802,4.0
24803,2.0
24804,4.0
24805,9.0
24806,3.0
24807,2.0
24808,0.0
24809,3.0
24810,7.0
24811,1.0
24812,5.0
24813,3.0
24814,3.0
24815,6.0
24816,23.0
24817,6.0
24818,1.0
24819,3.0
24820,0.0
24821,0.0
24822,1.0
24823,0.0
24824,2.0
24825,0.0
24826,0.0
24827,7.0
24828,2.0
24829,0.0
24830,0.0
24831,9.0
24832,6.0
24833,0.0
24834,1.0
24835,0.0
24836,2.0
24837,3.0
24838,5.0
24839,5.0
24840,3.0
24841,2.0
24842,1.0
24843,2.0
24844,7.0
24845,0.0
24846,4.0
24847,3.0
24848,0.0
24849,5.0
24850,1.0
24851,0.0
24852,0.0
24853,4.0
24854,0.0
24855,0.0
24856,3.0
24857,1.0
24858,4.0
24859,0.0
24860,3.0
24861,0.0
24862,1.0
24863,1.0
24864,4.0
24865,9.0
24866,0.0
24867,2.0
24868,1.0
24869,0.0
24870,2.0
24871,1.0
24872,0.0
24873,10.0
24874,1.0
24875,0.0
24876,2.0
24877,1.0
24878,4.0
24879,4.0
24880,1.0
24881,0.0
24882,2.0
24883,6.0
24884,1.0
24885,3.0
24886,0.0
24887,13.0
24888,2.0
24889,0.0
24890,0.0
24891,0.0
24892,0.0
24893,2.0
24894,0.0
24895,6.0
24896,0.0
24897,2.0
24898,0.0
24899,5.0
24900,7.0
24901,0.0
24902,2.0
24903,3.0
24904,2.0
24905,1.0
24906,5.0
24907,2.0
24908,0.0
24909,3.0
24910,2.0
24911,1.0
24912,4.0
24913,0.0
24914,2.0
24915,0.0
24916,0.0
24917,1.0
24918,0.0
24919,8.0
24920,0.0
24921,0.0
24922,3.0
24923,1.0
24924,0.0
24925,1.0
24926,1.0
24927,0.0
24928,11.0
24929,7.0
24930,1.0
24931,0.0
24932,2.0
24933,0.0
24934,0.0
24935,0.0
24936,1.0
24937,0.0
24938,1.0
24939,0.0
24940,5.0
24941,0.0
24942,0.0
24943,1.0
24944,0.0
24945,7.0
24946,5.0
24947,1.0
24948,0.0
24949,0.0
24950,0.0
24951,0.0
24952,3.0
24953,0.0
24954,3.0
24955,0.0
24956,0.0
24957,0.0
24958,3.0
24959,1.0
24960,0.0
24961,0.0
24962,0.0
24963,4.0
24964,6.0
24965,0.0
24966,0.0
24967,2.0
24968,6.0
24969,2.0
24970,0.0
24971,2.0
24972,0.0
24973,2.0
24974,2.0
24975,0.0
24976,0.0
24977,0.0
24978,0.0
24979,0.0
24980,1.0
24981,1.0
24982,0.0
24983,0.0
24984,6.0
24985,0.0
24986,0.0
24987,1.0
24988,0.0
24989,2.0
24990,0.0
24991,3.0
24992,0.0
24993,0.0
24994,7.0
24995,9.0
24996,0.0
24997,5.0
24998,0.0
24999,2.0
25000,1.0
25001,0.0
25002,0.0
25003,2.0
25004,0.0
25005,2.0
25006,1.0
25007,0.0
25008,2.0
25009,1.0
25010,0.0
25011,5.0
25012,1.0
25013,3.0
25014,0.0
25015,0.0
25016,4.0
25017,0.0
25018,3.0
25019,0.0
25020,0.0
25021,0.0
25022,1.0
25023,3.0
25024,4.0
25025,3.0
25026,3.0
25027,0.0
25028,14.0
25029,1.0
25030,0.0
25031,1.0
25032,3.0
25033,6.0
25034,3.0
25035,0.0
25036,0.0
25037,0.0
25038,8.0
25039,0.0
25040,2.0
25041,5.0
25042,0.0
25043,1.0
25044,0.0
25045,2.0
25046,1.0
25047,9.0
25048,0.0
25049,0.0
25050,0.0
25051,5.0
25052,0.0
25053,2.0
25054,4.0
25055,4.0
25056,2.0
25057,7.0
25058,0.0
25059,2.0
25060,2.0
25061,2.0
25062,3.0
25063,0.0
25064,0.0
25065,1.0
25066,4.0
25067,4.0
25068,1.0
25069,2.0
25070,1.0
25071,1.0
25072,7.0
25073,2.0
25074,0.0
25075,20.0
25076,5.0
25077,0.0
25078,7.0
25079,2.0
25080,0.0
25081,0.0
25082,0.0
25083,1.0
25084,2.0
25085,0.0
25086,4.0
25087,0.0
25088,0.0
25089,0.0
25090,3.0
25091,10.0
25092,1.0
25093,4.0
25094,0.0
25095,8.0
25096,3.0
25097,10.0
25098,1.0
25099,4.0
25100,0.0
25101,7.0
25102,8.0
25103,1.0
25104,0.0
25105,3.0
25106,0.0
25107,7.0
25108,4.0
25109,2.0
25110,5.0
25111,5.0
25112,0.0
25113,2.0
25114,0.0
25115,5.0
25116,3.0
25117,0.0
25118,6.0
25119,0.0
25120,1.0
25121,1.0
25122,1.0
25123,8.0
25124,5.0
25125,9.0
25126,3.0
25127,5.0
25128,5.0
25129,3.0
25130,5.0
25131,13.0
25132,9.0
25133,1.0
25134,5.0
25135,8.0
25136,2.0
25137,8.0
25138,2.0
25139,9.0
25140,9.0
25141,1.0
25142,8.0
25143,5.0
25144,3.0
25145,4.0
25146,0.0
25147,2.0
25148,0.0
25149,2.0
25150,0.0
25151,4.0
25152,1.0
25153,9.0
25154,2.0
25155,1.0
25156,4.0
25157,18.0
25158,4.0
25159,4.0
25160,7.0
25161,1.0
25162,5.0
25163,2.0
25164,2.0
25165,3.0
25166,0.0
25167,1.0
25168,1.0
25169,0.0
25170,2.0
25171,7.0
25172,6.0
25173,1.0
25174,0.0
25175,3.0
25176,4.0
25177,6.0
25178,1.0
25179,2.0
25180,4.0
25181,0.0
25182,2.0
25183,5.0
25184,3.0
25185,9.0
25186,7.0
25187,0.0
25188,2.0
25189,8.0
25190,7.0
25191,0.0
25192,7.0
25193,2.0
25194,6.0
25195,0.0
25196,3.0
25197,8.0
25198,7.0
25199,5.0
25200,3.0
25201,0.0
25202,2.0
25203,9.0
25204,1.0
25205,5.0
25206,5.0
25207,7.0
25208,6.0
25209,1.0
25210,8.0
25211,18.0
25212,2.0
25213,0.0
25214,3.0
25215,1.0
25216,2.0
25217,0.0
25218,6.0
25219,2.0
25220,0.0
25221,8.0
25222,0.0
25223,7.0
25224,2.0
25225,2.0
25226,4.0
25227,2.0
25228,1.0
25229,5.0
25230,2.0
25231,0.0
25232,0.0
25233,7.0
25234,7.0
25235,11.0
25236,2.0
25237,0.0
25238,1.0
25239,10.0
25240,5.0
25241,0.0
25242,2.0
25243,8.0
25244,3.0
25245,6.0
25246,1.0
25247,6.0
25248,6.0
25249,10.0
25250,7.0
25251,3.0
25252,5.0
25253,2.0
25254,2.0
25255,7.0
25256,8.0
25257,8.0
25258,1.0
25259,10.0
25260,1.0
25261,0.0
25262,1.0
25263,5.0
25264,4.0
25265,4.0
25266,0.0
25267,6.0
25268,1.0
25269,4.0
25270,1.0
25271,4.0
25272,3.0
25273,2.0
25274,1.0
25275,8.0
25276,1.0
25277,5.0
25278,8.0
25279,2.0
25280,0.0
25281,10.0
25282,0.0
25283,0.0
25284,6.0
25285,5.0
25286,0.0
25287,5.0
25288,3.0
25289,8.0
25290,1.0
25291,0.0
25292,0.0
25293,1.0
25294,11.0
25295,0.0
25296,0.0
25297,16.0
25298,3.0
25299,0.0
25300,1.0
25301,1.0
25302,3.0
25303,0.0
25304,7.0
25305,2.0
25306,4.0
25307,1.0
25308,1.0
25309,1.0
25310,4.0
25311,4.0
25312,12.0
25313,0.0
25314,4.0
25315,5.0
25316,1.0
25317,2.0
25318,0.0
25319,1.0
25320,0.0
25321,2.0
25322,1.0
25323,1.0
25324,1.0
25325,0.0
25326,4.0
25327,1.0
25328,2.0
25329,4.0
25330,4.0
25331,0.0
25332,6.0
25333,5.0
25334,0.0
25335,0.0
25336,5.0
25337,0.0
25338,3.0
25339,0.0
25340,2.0
25341,0.0
25342,0.0
25343,1.0
25344,7.0
25345,0.0
25346,2.0
25347,0.0
25348,0.0
25349,3.0
25350,1.0
25351,4.0
25352,1.0
25353,0.0
25354,2.0
25355,0.0
25356,4.0
25357,2.0
25358,3.0
25359,2.0
25360,1.0
25361,11.0
25362,4.0
25363,10.0
25364,5.0
25365,0.0
25366,7.0
25367,12.0
25368,1.0
25369,0.0
25370,6.0
25371,1.0
25372,5.0
25373,11.0
25374,5.0
25375,2.0
25376,6.0
25377,6.0
25378,0.0
25379,2.0
25380,6.0
25381,1.0
25382,0.0
25383,2.0
25384,9.0
25385,15.0
25386,12.0
25387,5.0
25388,0.0
25389,1.0
25390,11.0
25391,4.0
25392,3.0
25393,9.0
25394,1.0
25395,6.0
25396,0.0
25397,4.0
25398,0.0
25399,3.0
25400,11.0
25401,3.0
25402,9.0
25403,7.0
25404,6.0
25405,5.0
25406,14.0
25407,0.0
25408,2.0
25409,4.0
25410,4.0
25411,3.0
25412,0.0
25413,0.0
25414,1.0
25415,0.0
25416,0.0
25417,3.0
25418,9.0
25419,1.0
25420,0.0
25421,6.0
25422,10.0
25423,0.0
25424,3.0
25425,2.0
25426,1.0
25427,5.0
25428,4.0
25429,2.0
25430,5.0
25431,6.0
25432,0.0
25433,1.0
25434,4.0
25435,7.0
25436,3.0
25437,10.0
25438,0.0
25439,2.0
25440,2.0
25441,4.0
25442,6.0
25443,3.0
25444,9.0
25445,11.0
25446,4.0
25447,0.0
25448,1.0
25449,12.0
25450,7.0
25451,2.0
25452,2.0
25453,0.0
25454,1.0
25455,0.0
25456,11.0
25457,7.0
25458,1.0
25459,0.0
25460,0.0
25461,13.0
25462,5.0
25463,4.0
25464,8.0
25465,1.0
25466,0.0
25467,0.0
25468,0.0
25469,14.0
25470,0.0
25471,7.0
25472,7.0
25473,0.0
25474,8.0
25475,7.0
25476,8.0
25477,9.0
25478,0.0
25479,0.0
25480,1.0
25481,1.0
25482,3.0
25483,6.0
25484,3.0
25485,5.0
25486,2.0
25487,7.0
25488,2.0
25489,1.0
25490,8.0
25491,0.0
25492,1.0
25493,4.0
25494,0.0
25495,7.0
25496,6.0
25497,2.0
25498,8.0
25499,2.0
25500,11.0
25501,0.0
25502,1.0
25503,6.0
25504,0.0
25505,5.0
25506,1.0
25507,0.0
25508,1.0
25509,7.0
25510,3.0
25511,11.0
25512,11.0
25513,6.0
25514,2.0
25515,0.0
25516,0.0
25517,3.0
25518,6.0
25519,1.0
25520,3.0
25521,2.0
25522,3.0
25523,3.0
25524,3.0
25525,1.0
25526,0.0
25527,11.0
25528,8.0
25529,1.0
25530,0.0
25531,6.0
25532,5.0
25533,9.0
25534,2.0
25535,2.0
25536,6.0
25537,4.0
25538,2.0
25539,1.0
25540,0.0
25541,0.0
25542,0.0
25543,0.0
25544,2.0
25545,6.0
25546,1.0
25547,0.0
25548,1.0
25549,1.0
25550,1.0
25551,3.0
25552,5.0
25553,5.0
25554,7.0
25555,0.0
25556,4.0
25557,1.0
25558,5.0
25559,1.0
25560,1.0
25561,7.0
25562,2.0
25563,1.0
25564,6.0
25565,0.0
25566,7.0
25567,2.0
25568,4.0
25569,5.0
25570,3.0
25571,3.0
25572,6.0
25573,5.0
25574,16.0
25575,4.0
25576,1.0
25577,4.0
25578,8.0
25579,0.0
25580,2.0
25581,9.0
25582,3.0
25583,9.0
25584,6.0
25585,2.0
25586,0.0
25587,0.0
25588,1.0
25589,0.0
25590,5.0
25591,10.0
25592,0.0
25593,7.0
25594,2.0
25595,1.0
25596,1.0
25597,2.0
25598,4.0
25599,2.0
25600,2.0
25601,0.0
25602,1.0
25603,5.0
25604,0.0
25605,4.0
25606,0.0
25607,1.0
25608,1.0
25609,3.0
25610,3.0
25611,0.0
25612,6.0
25613,3.0
25614,2.0
25615,3.0
25616,1.0
25617,1.0
25618,4.0
25619,2.0
25620,0.0
25621,9.0
25622,0.0
25623,0.0
25624,9.0
25625,1.0
25626,0.0
25627,2.0
25628,0.0
25629,3.0
25630,3.0
25631,1.0
25632,1.0
25633,1.0
25634,4.0
25635,0.0
25636,0.0
25637,2.0
25638,0.0
25639,10.0
25640,3.0
25641,1.0
25642,1.0
25643,1.0
25644,2.0
25645,2.0
25646,1.0
25647,5.0
25648,1.0
25649,0.0
25650,2.0
25651,0.0
25652,12.0
25653,1.0
25654,3.0
25655,0.0
25656,6.0
25657,7.0
25658,0.0
25659,5.0
25660,0.0
25661,0.0
25662,0.0
25663,4.0
25664,7.0
25665,0.0
25666,3.0
25667,0.0
25668,1.0
25669,2.0
25670,2.0
25671,6.0
25672,3.0
25673,1.0
25674,0.0
25675,0.0
25676,0.0
25677,4.0
25678,9.0
25679,5.0
25680,3.0
25681,4.0
25682,1.0
25683,0.0
25684,1.0
25685,1.0
25686,0.0
25687,1.0
25688,0.0
25689,0.0
25690,0.0
25691,4.0
25692,9.0
25693,1.0
25694,0.0
25695,0.0
25696,13.0
25697,11.0
25698,1.0
25699,3.0
25700,6.0
25701,3.0
25702,0.0
25703,0.0
25704,3.0
25705,9.0
25706,2.0
25707,0.0
25708,4.0
25709,0.0
25710,1.0
25711,1.0
25712,0.0
25713,4.0
25714,3.0
25715,0.0
25716,1.0
25717,1.0
25718,1.0
25719,0.0
25720,1.0
25721,4.0
25722,1.0
25723,0.0
25724,2.0
25725,6.0
25726,4.0
25727,5.0
25728,0.0
25729,0.0
25730,0.0
25731,4.0
25732,6.0
25733,0.0
25734,7.0
25735,0.0
25736,0.0
25737,0.0
25738,0.0
25739,1.0
25740,0.0
25741,5.0
25742,1.0
25743,0.0
25744,0.0
25745,0.0
25746,3.0
25747,9.0
25748,2.0
25749,0.0
25750,5.0
25751,1.0
25752,2.0
25753,0.0
25754,3.0
25755,14.0
25756,2.0
25757,0.0
25758,8.0
25759,3.0
25760,0.0
25761,0.0
25762,0.0
25763,2.0
25764,1.0
25765,0.0
25766,6.0
25767,1.0
25768,0.0
25769,1.0
25770,1.0
25771,0.0
25772,1.0
25773,1.0
25774,0.0
25775,7.0
25776,0.0
25777,0.0
25778,6.0
25779,2.0
25780,2.0
25781,18.0
25782,0.0
25783,1.0
25784,3.0
25785,0.0
25786,0.0
25787,3.0
25788,4.0
25789,5.0
25790,1.0
25791,0.0
25792,8.0
25793,0.0
25794,1.0
25795,1.0
25796,3.0
25797,3.0
25798,10.0
25799,1.0
25800,0.0
25801,0.0
25802,0.0
25803,0.0
25804,2.0
25805,11.0
25806,4.0
25807,2.0
25808,3.0
25809,1.0
25810,1.0
25811,3.0
25812,3.0
25813,0.0
25814,9.0
25815,5.0
25816,7.0
25817,0.0
25818,3.0
25819,9.0
25820,0.0
25821,0.0
25822,3.0
25823,3.0
25824,1.0
25825,0.0
25826,1.0
25827,6.0
25828,0.0
25829,0.0
25830,1.0
25831,1.0
25832,6.0
25833,1.0
25834,0.0
25835,6.0
25836,2.0
25837,3.0
25838,6.0
25839,0.0
25840,0.0
25841,4.0
25842,1.0
25843,9.0
25844,2.0
25845,1.0
25846,0.0
25847,0.0
25848,2.0
25849,0.0
25850,0.0
25851,0.0
25852,0.0
25853,0.0
25854,9.0
25855,1.0
25856,1.0
25857,0.0
25858,0.0
25859,2.0
25860,0.0
25861,1.0
25862,2.0
25863,2.0
25864,1.0
25865,0.0
25866,4.0
25867,6.0
25868,14.0
25869,2.0
25870,1.0
25871,2.0
25872,3.0
25873,3.0
25874,8.0
25875,0.0
25876,7.0
25877,1.0
25878,3.0
25879,1.0
25880,0.0
25881,0.0
25882,6.0
25883,5.0
25884,0.0
25885,0.0
25886,0.0
25887,1.0
25888,5.0
25889,0.0
25890,3.0
25891,2.0
25892,1.0
25893,10.0
25894,0.0
25895,2.0
25896,1.0
25897,1.0
25898,0.0
25899,8.0
25900,0.0
25901,0.0
25902,4.0
25903,0.0
25904,3.0
25905,2.0
25906,2.0
25907,6.0
25908,0.0
25909,4.0
25910,2.0
25911,2.0
25912,2.0
25913,2.0
25914,4.0
25915,2.0
25916,0.0
25917,24.0
25918,4.0
25919,0.0
25920,1.0
25921,1.0
25922,17.0
25923,0.0
25924,1.0
25925,1.0
25926,2.0
25927,4.0
25928,0.0
25929,5.0
25930,1.0
25931,2.0
25932,0.0
25933,0.0
25934,1.0
25935,0.0
25936,6.0
25937,2.0
25938,1.0
25939,4.0
25940,1.0
25941,5.0
25942,0.0
25943,2.0
25944,1.0
25945,4.0
25946,2.0
25947,1.0
25948,2.0
25949,1.0
25950,2.0
25951,2.0
25952,0.0
25953,1.0
25954,2.0
25955,1.0
25956,4.0
