,Adgrb1
76628,0.0
76629,1.0
76630,2.0
76631,0.0
76632,0.0
76633,0.0
76634,0.0
76635,0.0
76636,0.0
76637,0.0
76638,0.0
76639,0.0
76640,0.0
76641,0.0
76642,3.0
76643,0.0
76644,0.0
76645,0.0
76646,0.0
76647,0.0
76648,1.0
76649,0.0
76650,0.0
76651,1.0
76652,10.0
76653,0.0
76654,0.0
76655,0.0
76656,4.0
76657,1.0
76658,0.0
76659,0.0
76660,6.0
76661,2.0
76662,0.0
76663,0.0
76664,1.0
76665,0.0
76666,1.0
76667,0.0
76668,0.0
76669,0.0
76670,0.0
76671,0.0
76672,0.0
76673,0.0
76674,0.0
76675,0.0
76676,0.0
76677,0.0
76678,0.0
76679,0.0
76680,0.0
76681,0.0
76682,0.0
76683,3.0
76684,0.0
76685,0.0
76686,0.0
76687,0.0
76688,2.0
76689,0.0
76690,0.0
76691,0.0
76692,0.0
76693,0.0
76694,0.0
76695,0.0
76696,0.0
76697,0.0
76698,0.0
76699,0.0
76700,0.0
76701,3.0
76702,0.0
76703,0.0
76704,0.0
76705,0.0
76706,0.0
76707,0.0
76708,0.0
76709,0.0
76710,0.0
76711,1.0
76712,0.0
76713,1.0
76714,0.0
76715,1.0
76716,0.0
76717,0.0
76718,0.0
76719,0.0
76720,0.0
76721,0.0
76722,0.0
76723,2.0
76724,0.0
76725,0.0
76726,0.0
76727,0.0
76728,0.0
76729,0.0
76730,0.0
76731,0.0
76732,0.0
76733,0.0
76734,0.0
76735,0.0
76736,0.0
76737,0.0
76738,0.0
76739,0.0
76740,0.0
76741,0.0
76742,0.0
76743,0.0
76744,0.0
76745,0.0
76746,0.0
76747,0.0
76748,0.0
76749,0.0
76750,0.0
76751,3.0
76752,0.0
76753,0.0
76754,2.0
76755,0.0
76756,1.0
76757,0.0
76758,0.0
76759,0.0
76760,0.0
76761,0.0
76762,0.0
76763,1.0
76764,2.0
76765,0.0
76766,0.0
76767,0.0
76768,0.0
76769,1.0
76770,0.0
76771,0.0
76772,0.0
76773,0.0
76774,0.0
76775,0.0
76776,0.0
76777,1.0
76778,1.0
76779,2.0
76780,1.0
76781,0.0
76782,0.0
76783,0.0
76784,0.0
76785,1.0
76786,0.0
76787,0.0
76788,0.0
76789,0.0
76790,0.0
76791,3.0
76792,0.0
76793,0.0
76794,2.0
76795,0.0
76796,0.0
76797,2.0
76798,0.0
76799,3.0
76800,0.0
76801,2.0
76802,0.0
76803,0.0
76804,3.0
76805,0.0
76806,0.0
76807,0.0
76808,4.0
76809,0.0
76810,0.0
76811,0.0
76812,0.0
76813,0.0
76814,1.0
76815,0.0
76816,3.0
76817,0.0
76818,0.0
76819,1.0
76820,0.0
76821,0.0
76822,0.0
76823,1.0
76824,2.0
76825,1.0
76826,11.0
76827,0.0
76828,1.0
76829,0.0
76830,2.0
76831,1.0
76832,0.0
76833,0.0
76834,0.0
76835,1.0
76836,0.0
76837,0.0
76838,0.0
76839,6.0
76840,1.0
76841,6.0
76842,0.0
76843,9.0
76844,1.0
76845,1.0
76846,1.0
76847,0.0
76848,0.0
76849,2.0
76850,2.0
76851,1.0
76852,0.0
76853,1.0
76854,0.0
76855,3.0
76856,0.0
76857,0.0
76858,0.0
76859,1.0
76860,0.0
76861,1.0
76862,0.0
76863,4.0
76864,0.0
76865,11.0
76866,1.0
76867,0.0
76868,0.0
76869,0.0
76870,0.0
76871,2.0
76872,4.0
76873,2.0
76874,5.0
76875,1.0
76876,17.0
76877,6.0
76878,5.0
76879,2.0
76880,0.0
76881,5.0
76882,0.0
76883,3.0
76884,7.0
76885,3.0
76886,1.0
76887,2.0
76888,0.0
76889,4.0
76890,1.0
76891,0.0
76892,0.0
76893,0.0
76894,1.0
76895,0.0
76896,1.0
76897,0.0
76898,1.0
76899,0.0
76900,1.0
76901,4.0
76902,2.0
76903,1.0
76904,0.0
76905,6.0
76906,3.0
76907,1.0
76908,5.0
76909,2.0
76910,3.0
76911,2.0
76912,9.0
76913,8.0
76914,5.0
76915,3.0
76916,0.0
76917,0.0
76918,5.0
76919,5.0
76920,10.0
76921,3.0
76922,0.0
76923,1.0
76924,2.0
76925,0.0
76926,0.0
76927,1.0
76928,7.0
76929,10.0
76930,1.0
76931,1.0
76932,0.0
76933,3.0
76934,12.0
76935,0.0
76936,5.0
76937,2.0
76938,0.0
76939,0.0
76940,0.0
76941,6.0
76942,2.0
76943,0.0
76944,1.0
76945,0.0
76946,1.0
76947,0.0
76948,0.0
76949,2.0
76950,0.0
76951,13.0
76952,0.0
76953,2.0
76954,1.0
76955,3.0
76956,0.0
76957,1.0
76958,1.0
76959,0.0
76960,0.0
76961,0.0
76962,0.0
76963,1.0
76964,1.0
76965,0.0
76966,3.0
76967,1.0
76968,0.0
76969,7.0
76970,6.0
76971,5.0
76972,2.0
76973,0.0
76974,2.0
76975,0.0
76976,2.0
76977,3.0
76978,0.0
76979,0.0
76980,9.0
76981,1.0
76982,0.0
76983,8.0
76984,0.0
76985,3.0
76986,0.0
76987,0.0
76988,1.0
76989,0.0
76990,2.0
76991,2.0
76992,2.0
76993,1.0
76994,0.0
76995,3.0
76996,1.0
76997,0.0
76998,9.0
76999,1.0
77000,7.0
77001,2.0
77002,3.0
77003,0.0
77004,0.0
77005,3.0
77006,2.0
77007,0.0
77008,0.0
77009,1.0
77010,3.0
77011,0.0
77012,5.0
77013,2.0
77014,5.0
77015,0.0
77016,0.0
77017,0.0
77018,5.0
77019,2.0
77020,1.0
77021,4.0
77022,1.0
77023,4.0
77024,0.0
77025,3.0
77026,0.0
77027,0.0
77028,0.0
77029,1.0
77030,4.0
77031,1.0
77032,1.0
77033,0.0
77034,4.0
77035,0.0
77036,1.0
77037,2.0
77038,3.0
77039,3.0
77040,7.0
77041,1.0
77042,0.0
77043,2.0
77044,3.0
77045,0.0
77046,2.0
77047,3.0
77048,0.0
77049,0.0
77050,4.0
77051,10.0
77052,1.0
77053,1.0
77054,0.0
77055,0.0
77056,0.0
77057,3.0
77058,9.0
77059,1.0
77060,8.0
77061,1.0
77062,1.0
77063,0.0
77064,3.0
77065,13.0
77066,0.0
77067,0.0
77068,0.0
77069,0.0
77070,5.0
77071,2.0
77072,2.0
77073,0.0
77074,1.0
77075,1.0
77076,0.0
77077,1.0
77078,2.0
77079,1.0
77080,0.0
77081,12.0
77082,4.0
77083,0.0
77084,3.0
77085,4.0
77086,0.0
77087,4.0
77088,2.0
77089,3.0
77090,3.0
77091,3.0
77092,1.0
77093,1.0
77094,0.0
77095,2.0
77096,1.0
77097,2.0
77098,0.0
77099,1.0
77100,1.0
77101,9.0
77102,0.0
77103,1.0
77104,1.0
77105,4.0
77106,0.0
77107,3.0
77108,2.0
77109,2.0
77110,0.0
77111,1.0
77112,1.0
77113,18.0
77114,0.0
77115,1.0
77116,0.0
77117,0.0
77118,1.0
77119,3.0
77120,1.0
77121,4.0
77122,0.0
77123,2.0
77124,12.0
77125,2.0
77126,0.0
77127,2.0
77128,1.0
77129,0.0
77130,3.0
77131,1.0
77132,0.0
77133,4.0
77134,0.0
77135,2.0
77136,0.0
77137,0.0
77138,1.0
77139,3.0
77140,0.0
77141,8.0
77142,1.0
77143,1.0
77144,3.0
77145,0.0
77146,3.0
77147,7.0
77148,2.0
77149,0.0
77150,0.0
77151,0.0
77152,0.0
77153,3.0
77154,0.0
77155,8.0
77156,10.0
77157,2.0
77158,0.0
77159,1.0
77160,1.0
77161,0.0
77162,0.0
77163,0.0
77164,0.0
77165,0.0
77166,0.0
77167,3.0
77168,1.0
77169,1.0
77170,1.0
77171,0.0
77172,2.0
77173,2.0
77174,0.0
77175,0.0
77176,2.0
77177,0.0
77178,1.0
77179,0.0
77180,4.0
77181,3.0
77182,3.0
77183,0.0
77184,1.0
77185,0.0
77186,0.0
77187,3.0
77188,0.0
77189,0.0
77190,3.0
77191,1.0
77192,3.0
77193,0.0
77194,0.0
77195,0.0
77196,0.0
77197,0.0
77198,1.0
77199,3.0
77200,2.0
77201,2.0
77202,1.0
77203,1.0
77204,2.0
77205,0.0
77206,0.0
77207,3.0
77208,0.0
77209,10.0
77210,0.0
77211,5.0
77212,1.0
77213,3.0
77214,2.0
77215,0.0
77216,11.0
77217,5.0
77218,13.0
77219,1.0
77220,14.0
77221,5.0
77222,1.0
77223,2.0
77224,8.0
77225,0.0
77226,17.0
77227,8.0
77228,0.0
77229,0.0
77230,1.0
77231,4.0
77232,3.0
77233,0.0
77234,2.0
77235,0.0
77236,10.0
77237,1.0
77238,9.0
77239,9.0
77240,13.0
77241,1.0
77242,9.0
77243,0.0
77244,0.0
77245,7.0
77246,1.0
77247,0.0
77248,4.0
77249,9.0
77250,1.0
77251,2.0
77252,3.0
77253,0.0
77254,12.0
77255,18.0
77256,12.0
77257,0.0
77258,10.0
77259,4.0
77260,0.0
77261,0.0
77262,14.0
77263,0.0
77264,1.0
77265,0.0
77266,18.0
77267,6.0
77268,7.0
77269,14.0
77270,2.0
77271,3.0
77272,13.0
77273,2.0
77274,0.0
77275,12.0
77276,10.0
77277,20.0
77278,4.0
77279,1.0
77280,26.0
77281,9.0
77282,1.0
77283,0.0
77284,3.0
77285,2.0
77286,0.0
77287,3.0
77288,2.0
77289,7.0
77290,3.0
77291,0.0
77292,3.0
77293,0.0
77294,3.0
77295,0.0
77296,9.0
77297,12.0
77298,2.0
77299,7.0
77300,0.0
77301,0.0
77302,22.0
77303,0.0
77304,44.0
77305,2.0
77306,4.0
77307,12.0
77308,1.0
77309,8.0
77310,47.0
77311,17.0
77312,7.0
77313,1.0
77314,0.0
77315,3.0
77316,5.0
77317,3.0
77318,1.0
77319,2.0
77320,0.0
77321,2.0
77322,26.0
77323,2.0
77324,2.0
77325,9.0
77326,15.0
77327,1.0
77328,0.0
77329,14.0
77330,16.0
77331,10.0
77332,37.0
77333,13.0
77334,10.0
77335,0.0
77336,7.0
77337,5.0
77338,2.0
77339,3.0
77340,5.0
77341,13.0
77342,8.0
77343,3.0
77344,21.0
77345,0.0
77346,11.0
77347,2.0
77348,21.0
77349,2.0
77350,0.0
77351,3.0
77352,10.0
77353,49.0
77354,0.0
77355,7.0
77356,24.0
77357,8.0
77358,2.0
77359,0.0
77360,21.0
77361,1.0
77362,2.0
77363,6.0
77364,1.0
77365,5.0
77366,1.0
77367,3.0
77368,1.0
77369,6.0
77370,17.0
77371,9.0
77372,6.0
77373,4.0
77374,8.0
77375,0.0
77376,2.0
77377,0.0
77378,13.0
77379,10.0
77380,17.0
77381,7.0
77382,7.0
77383,8.0
77384,3.0
77385,11.0
77386,6.0
77387,18.0
77388,1.0
77389,0.0
77390,3.0
77391,44.0
77392,0.0
77393,2.0
77394,2.0
77395,12.0
77396,0.0
77397,3.0
77398,43.0
77399,3.0
77400,0.0
77401,0.0
77402,12.0
77403,6.0
77404,1.0
77405,1.0
77406,8.0
77407,3.0
77408,10.0
77409,0.0
77410,3.0
77411,1.0
77412,11.0
77413,0.0
77414,1.0
77415,7.0
77416,1.0
77417,2.0
77418,6.0
77419,5.0
77420,0.0
77421,20.0
77422,1.0
77423,2.0
77424,2.0
77425,11.0
77426,3.0
77427,5.0
77428,5.0
77429,2.0
77430,3.0
77431,6.0
77432,0.0
77433,21.0
77434,1.0
77435,0.0
77436,5.0
77437,2.0
77438,4.0
77439,2.0
77440,4.0
77441,0.0
77442,0.0
77443,0.0
77444,3.0
77445,1.0
77446,24.0
77447,9.0
77448,2.0
77449,1.0
77450,41.0
77451,1.0
77452,2.0
77453,30.0
77454,16.0
77455,3.0
77456,4.0
77457,54.0
77458,23.0
77459,6.0
77460,0.0
77461,3.0
77462,3.0
77463,3.0
77464,0.0
77465,14.0
77466,1.0
77467,9.0
77468,0.0
77469,0.0
77470,2.0
77471,40.0
77472,11.0
77473,10.0
77474,6.0
77475,3.0
77476,1.0
77477,2.0
77478,12.0
77479,0.0
77480,0.0
77481,14.0
77482,0.0
77483,56.0
77484,12.0
77485,0.0
77486,1.0
77487,4.0
77488,2.0
77489,2.0
77490,8.0
77491,0.0
77492,1.0
77493,10.0
77494,0.0
77495,0.0
77496,5.0
77497,7.0
77498,18.0
77499,2.0
77500,25.0
77501,0.0
77502,1.0
77503,5.0
77504,1.0
77505,19.0
77506,0.0
77507,13.0
77508,1.0
77509,4.0
77510,4.0
77511,0.0
77512,31.0
77513,1.0
77514,28.0
77515,0.0
77516,1.0
77517,16.0
77518,0.0
77519,3.0
77520,5.0
77521,40.0
77522,5.0
77523,6.0
77524,3.0
77525,7.0
77526,2.0
77527,43.0
77528,4.0
77529,5.0
77530,1.0
77531,5.0
77532,2.0
77533,15.0
77534,29.0
77535,2.0
77536,0.0
77537,5.0
77538,0.0
77539,2.0
77540,4.0
77541,5.0
77542,9.0
77543,3.0
77544,0.0
77545,15.0
77546,6.0
77547,7.0
77548,0.0
77549,4.0
77550,2.0
77551,6.0
77552,19.0
77553,0.0
77554,4.0
77555,3.0
77556,1.0
77557,2.0
77558,1.0
77559,1.0
77560,14.0
77561,8.0
77562,0.0
77563,5.0
77564,1.0
77565,1.0
77566,4.0
77567,3.0
77568,0.0
77569,6.0
77570,2.0
77571,2.0
77572,0.0
77573,3.0
77574,57.0
77575,2.0
77576,1.0
77577,2.0
77578,2.0
77579,4.0
77580,0.0
77581,2.0
77582,4.0
77583,8.0
77584,2.0
77585,6.0
77586,5.0
77587,0.0
77588,2.0
77589,0.0
77590,1.0
77591,1.0
77592,2.0
77593,10.0
77594,2.0
77595,21.0
77596,1.0
77597,1.0
77598,13.0
77599,2.0
77600,1.0
77601,4.0
77602,3.0
77603,0.0
77604,1.0
77605,3.0
77606,1.0
77607,1.0
77608,2.0
77609,5.0
77610,3.0
77611,1.0
77612,0.0
77613,35.0
77614,2.0
77615,17.0
77616,6.0
77617,1.0
77618,4.0
77619,6.0
77620,1.0
77621,0.0
77622,6.0
77623,0.0
77624,0.0
77625,16.0
77626,7.0
77627,3.0
77628,0.0
77629,0.0
77630,3.0
77631,1.0
77632,13.0
77633,8.0
77634,7.0
77635,2.0
77636,24.0
77637,0.0
77638,1.0
77639,7.0
77640,2.0
77641,0.0
77642,44.0
77643,1.0
77644,5.0
77645,0.0
77646,2.0
77647,5.0
77648,1.0
77649,2.0
77650,2.0
77651,0.0
77652,0.0
77653,1.0
77654,5.0
77655,6.0
77656,0.0
77657,2.0
77658,4.0
77659,7.0
77660,2.0
77661,5.0
77662,2.0
77663,4.0
77664,0.0
77665,3.0
77666,0.0
77667,3.0
77668,3.0
77669,8.0
77670,0.0
77671,4.0
77672,8.0
77673,5.0
77674,0.0
77675,3.0
77676,4.0
77677,2.0
77678,0.0
77679,2.0
77680,0.0
77681,5.0
77682,9.0
77683,2.0
77684,0.0
77685,4.0
77686,7.0
77687,0.0
77688,0.0
77689,0.0
77690,0.0
77691,4.0
77692,1.0
77693,1.0
77694,5.0
77695,0.0
77696,5.0
77697,0.0
77698,0.0
77699,0.0
77700,2.0
77701,4.0
77702,6.0
77703,0.0
77704,8.0
77705,4.0
77706,5.0
77707,4.0
77708,0.0
77709,1.0
77710,0.0
77711,2.0
77712,0.0
77713,13.0
77714,3.0
77715,0.0
77716,2.0
77717,4.0
77718,12.0
77719,0.0
77720,3.0
77721,6.0
77722,5.0
77723,0.0
77724,0.0
77725,4.0
77726,3.0
77727,0.0
77728,7.0
77729,5.0
77730,0.0
77731,0.0
77732,3.0
77733,8.0
77734,2.0
77735,0.0
77736,0.0
77737,1.0
77738,0.0
77739,8.0
77740,1.0
77741,2.0
77742,0.0
77743,0.0
77744,0.0
77745,0.0
77746,1.0
77747,1.0
77748,1.0
77749,14.0
77750,0.0
77751,2.0
77752,0.0
77753,0.0
77754,0.0
77755,5.0
77756,0.0
77757,0.0
77758,0.0
77759,0.0
77760,6.0
77761,0.0
77762,0.0
77763,0.0
77764,4.0
77765,0.0
77766,0.0
77767,0.0
77768,1.0
77769,0.0
77770,0.0
77771,0.0
77772,2.0
77773,0.0
77774,2.0
77775,1.0
77776,0.0
77777,0.0
77778,0.0
77779,0.0
77780,4.0
77781,1.0
77782,12.0
77783,3.0
77784,0.0
77785,0.0
77786,0.0
77787,0.0
77788,0.0
77789,0.0
77790,1.0
77791,1.0
77792,1.0
77793,0.0
77794,0.0
77795,0.0
77796,0.0
77797,0.0
77798,0.0
77799,0.0
77800,1.0
77801,0.0
77802,1.0
77803,5.0
77804,5.0
77805,5.0
77806,0.0
77807,5.0
77808,0.0
77809,0.0
77810,1.0
77811,0.0
77812,0.0
77813,0.0
77814,0.0
77815,0.0
77816,0.0
77817,0.0
77818,0.0
77819,0.0
77820,0.0
77821,0.0
77822,0.0
77823,0.0
77824,0.0
77825,0.0
77826,1.0
77827,0.0
77828,3.0
77829,11.0
77830,0.0
77831,0.0
77832,0.0
77833,0.0
77834,0.0
77835,0.0
77836,0.0
77837,0.0
77838,0.0
77839,0.0
77840,4.0
77841,1.0
77842,0.0
77843,2.0
77844,1.0
77845,1.0
77846,0.0
77847,9.0
77848,0.0
77849,6.0
77850,0.0
77851,0.0
77852,0.0
77853,0.0
77854,1.0
77855,0.0
77856,0.0
77857,0.0
77858,0.0
77859,0.0
77860,2.0
77861,7.0
77862,0.0
77863,0.0
77864,0.0
77865,0.0
77866,0.0
77867,1.0
77868,2.0
77869,12.0
77870,12.0
77871,8.0
77872,1.0
77873,1.0
77874,0.0
77875,0.0
77876,6.0
77877,3.0
77878,15.0
77879,14.0
77880,1.0
77881,2.0
77882,0.0
77883,3.0
77884,21.0
77885,1.0
77886,0.0
77887,6.0
77888,13.0
77889,3.0
77890,5.0
77891,4.0
77892,1.0
77893,4.0
77894,6.0
77895,12.0
77896,9.0
77897,21.0
77898,6.0
77899,3.0
77900,3.0
77901,1.0
77902,7.0
77903,1.0
77904,7.0
77905,7.0
77906,8.0
77907,0.0
77908,3.0
77909,0.0
77910,1.0
77911,0.0
77912,25.0
77913,0.0
77914,3.0
77915,5.0
77916,5.0
77917,0.0
77918,13.0
77919,8.0
77920,15.0
77921,7.0
77922,12.0
77923,1.0
77924,11.0
77925,2.0
77926,24.0
77927,0.0
77928,4.0
77929,24.0
77930,0.0
77931,4.0
77932,1.0
77933,2.0
77934,18.0
77935,15.0
77936,3.0
77937,15.0
77938,17.0
77939,3.0
77940,33.0
77941,24.0
77942,3.0
77943,1.0
77944,40.0
77945,11.0
77946,8.0
77947,1.0
77948,34.0
77949,9.0
77950,2.0
77951,9.0
77952,0.0
77953,20.0
77954,11.0
77955,1.0
77956,8.0
77957,0.0
77958,0.0
77959,12.0
77960,18.0
77961,2.0
77962,0.0
77963,2.0
77964,0.0
77965,15.0
77966,15.0
77967,16.0
77968,0.0
77969,2.0
77970,7.0
77971,17.0
77972,1.0
77973,0.0
77974,8.0
77975,12.0
77976,13.0
77977,7.0
77978,14.0
77979,11.0
77980,21.0
77981,0.0
77982,24.0
77983,17.0
77984,1.0
77985,8.0
77986,24.0
77987,11.0
77988,18.0
77989,0.0
77990,11.0
77991,5.0
77992,0.0
77993,4.0
77994,7.0
77995,0.0
77996,47.0
77997,17.0
77998,16.0
77999,5.0
78000,2.0
78001,12.0
78002,3.0
78003,8.0
78004,14.0
78005,0.0
78006,46.0
78007,2.0
78008,8.0
78009,0.0
78010,11.0
78011,0.0
78012,8.0
78013,8.0
78014,4.0
78015,0.0
78016,20.0
78017,0.0
78018,11.0
78019,9.0
78020,10.0
78021,7.0
78022,3.0
78023,4.0
78024,0.0
78025,6.0
78026,5.0
78027,2.0
78028,0.0
78029,0.0
78030,6.0
78031,3.0
78032,6.0
78033,0.0
78034,11.0
78035,0.0
78036,1.0
78037,0.0
78038,1.0
78039,9.0
78040,1.0
78041,2.0
78042,8.0
78043,12.0
78044,1.0
78045,1.0
78046,0.0
78047,2.0
78048,4.0
78049,3.0
78050,23.0
78051,3.0
78052,25.0
78053,2.0
78054,1.0
78055,0.0
78056,0.0
78057,12.0
78058,1.0
78059,2.0
78060,21.0
78061,2.0
78062,0.0
78063,0.0
78064,0.0
78065,20.0
78066,0.0
78067,1.0
78068,0.0
78069,2.0
78070,12.0
78071,0.0
78072,2.0
78073,3.0
78074,3.0
78075,2.0
78076,0.0
78077,20.0
78078,0.0
78079,0.0
78080,24.0
78081,5.0
78082,2.0
78083,0.0
78084,8.0
78085,1.0
78086,0.0
78087,4.0
78088,0.0
78089,8.0
78090,3.0
78091,5.0
78092,11.0
78093,7.0
78094,0.0
78095,20.0
78096,3.0
78097,5.0
78098,0.0
78099,0.0
78100,5.0
78101,0.0
78102,0.0
78103,12.0
78104,0.0
78105,13.0
78106,0.0
78107,5.0
78108,25.0
78109,2.0
78110,0.0
78111,7.0
78112,15.0
78113,2.0
78114,2.0
78115,1.0
78116,0.0
78117,14.0
78118,10.0
78119,6.0
78120,7.0
78121,6.0
78122,8.0
78123,9.0
78124,6.0
78125,2.0
78126,24.0
78127,1.0
78128,0.0
78129,9.0
78130,3.0
78131,16.0
78132,7.0
78133,14.0
78134,12.0
78135,1.0
78136,11.0
78137,1.0
78138,28.0
78139,20.0
78140,7.0
78141,0.0
78142,11.0
78143,3.0
78144,23.0
78145,13.0
78146,1.0
78147,0.0
78148,4.0
78149,0.0
78150,0.0
78151,2.0
78152,2.0
78153,1.0
78154,4.0
78155,2.0
78156,14.0
78157,11.0
78158,2.0
78159,4.0
78160,4.0
78161,0.0
78162,2.0
78163,18.0
78164,3.0
78165,6.0
78166,11.0
78167,1.0
78168,17.0
78169,17.0
78170,1.0
78171,1.0
78172,2.0
78173,7.0
78174,2.0
78175,18.0
78176,1.0
78177,0.0
78178,1.0
78179,8.0
78180,1.0
78181,11.0
78182,4.0
78183,14.0
78184,3.0
78185,0.0
78186,5.0
78187,8.0
78188,26.0
78189,6.0
78190,0.0
78191,2.0
78192,1.0
78193,7.0
78194,14.0
78195,4.0
78196,10.0
78197,5.0
78198,13.0
78199,8.0
78200,3.0
78201,4.0
78202,22.0
78203,11.0
78204,6.0
78205,11.0
78206,8.0
78207,9.0
78208,0.0
78209,29.0
78210,1.0
78211,1.0
78212,0.0
78213,1.0
78214,19.0
78215,8.0
78216,0.0
78217,9.0
78218,0.0
78219,10.0
78220,8.0
78221,0.0
78222,29.0
78223,21.0
78224,6.0
78225,4.0
78226,6.0
78227,10.0
78228,0.0
78229,0.0
78230,13.0
78231,4.0
78232,17.0
78233,10.0
78234,2.0
78235,19.0
78236,0.0
78237,20.0
78238,15.0
78239,1.0
78240,0.0
78241,0.0
78242,8.0
78243,4.0
78244,0.0
78245,1.0
78246,15.0
78247,12.0
78248,0.0
78249,24.0
78250,11.0
78251,2.0
78252,3.0
78253,1.0
78254,0.0
78255,12.0
78256,2.0
78257,1.0
78258,0.0
78259,9.0
78260,14.0
78261,16.0
78262,3.0
78263,15.0
78264,1.0
78265,4.0
78266,3.0
78267,15.0
78268,0.0
78269,21.0
78270,11.0
78271,9.0
78272,14.0
78273,2.0
78274,4.0
78275,5.0
78276,3.0
78277,0.0
78278,7.0
78279,9.0
78280,1.0
78281,8.0
78282,2.0
78283,5.0
78284,3.0
78285,13.0
78286,11.0
78287,8.0
78288,11.0
78289,10.0
78290,7.0
78291,7.0
78292,12.0
78293,12.0
78294,0.0
78295,0.0
78296,16.0
78297,4.0
78298,9.0
78299,9.0
78300,11.0
78301,10.0
78302,11.0
78303,8.0
78304,8.0
78305,11.0
78306,6.0
78307,0.0
78308,3.0
78309,6.0
78310,0.0
78311,16.0
78312,7.0
78313,8.0
78314,2.0
78315,0.0
78316,0.0
78317,18.0
78318,2.0
78319,3.0
78320,10.0
78321,13.0
78322,11.0
78323,18.0
78324,20.0
78325,0.0
78326,10.0
78327,10.0
78328,10.0
78329,3.0
78330,21.0
78331,16.0
78332,12.0
78333,19.0
78334,3.0
78335,7.0
78336,6.0
78337,15.0
78338,0.0
78339,12.0
78340,8.0
78341,0.0
78342,11.0
78343,5.0
78344,1.0
78345,0.0
78346,14.0
78347,12.0
78348,2.0
78349,10.0
78350,14.0
78351,3.0
78352,9.0
78353,0.0
78354,19.0
78355,7.0
78356,0.0
78357,15.0
78358,0.0
78359,1.0
78360,15.0
78361,0.0
78362,7.0
78363,0.0
78364,5.0
78365,4.0
78366,3.0
78367,12.0
78368,3.0
78369,5.0
78370,2.0
78371,3.0
78372,7.0
78373,1.0
78374,1.0
78375,0.0
78376,6.0
78377,14.0
78378,8.0
78379,5.0
78380,3.0
78381,2.0
78382,11.0
78383,2.0
78384,0.0
78385,2.0
78386,10.0
78387,7.0
78388,1.0
78389,8.0
78390,0.0
78391,4.0
78392,9.0
78393,14.0
78394,12.0
78395,8.0
78396,8.0
78397,11.0
78398,4.0
78399,3.0
78400,2.0
78401,1.0
78402,2.0
78403,0.0
78404,8.0
78405,6.0
78406,14.0
78407,2.0
78408,11.0
78409,13.0
78410,10.0
78411,9.0
78412,14.0
78413,9.0
78414,6.0
78415,12.0
78416,6.0
78417,3.0
78418,3.0
78419,11.0
78420,0.0
78421,6.0
78422,6.0
78423,1.0
78424,0.0
78425,1.0
78426,2.0
78427,11.0
78428,0.0
78429,3.0
78430,5.0
78431,1.0
78432,0.0
78433,6.0
78434,6.0
78435,1.0
78436,2.0
78437,1.0
78438,7.0
78439,1.0
78440,5.0
78441,7.0
78442,11.0
78443,4.0
78444,11.0
78445,1.0
78446,11.0
78447,10.0
78448,19.0
78449,3.0
78450,8.0
78451,7.0
78452,0.0
78453,4.0
78454,0.0
78455,6.0
78456,19.0
78457,6.0
78458,2.0
78459,3.0
78460,13.0
78461,0.0
78462,10.0
78463,7.0
78464,4.0
78465,19.0
78466,6.0
78467,1.0
78468,2.0
78469,1.0
78470,1.0
78471,1.0
78472,3.0
78473,0.0
78474,0.0
78475,2.0
78476,1.0
78477,4.0
78478,4.0
78479,5.0
78480,4.0
78481,0.0
78482,9.0
78483,0.0
78484,4.0
78485,0.0
78486,3.0
78487,0.0
78488,2.0
78489,0.0
78490,0.0
78491,3.0
78492,0.0
78493,2.0
78494,2.0
78495,2.0
78496,6.0
78497,0.0
78498,0.0
78499,1.0
78500,1.0
78501,2.0
78502,0.0
78503,0.0
78504,1.0
78505,4.0
78506,1.0
78507,0.0
78508,0.0
78509,2.0
78510,0.0
78511,3.0
78512,0.0
78513,0.0
78514,1.0
78515,2.0
78516,1.0
78517,0.0
78518,3.0
78519,0.0
78520,0.0
78521,1.0
78522,5.0
78523,0.0
78524,4.0
78525,0.0
78526,14.0
78527,3.0
78528,10.0
78529,1.0
78530,9.0
78531,3.0
78532,0.0
78533,0.0
78534,7.0
78535,10.0
78536,0.0
78537,10.0
78538,0.0
78539,2.0
78540,1.0
78541,5.0
78542,0.0
78543,3.0
78544,9.0
78545,0.0
78546,6.0
78547,4.0
78548,3.0
78549,11.0
78550,0.0
78551,0.0
78552,0.0
78553,0.0
78554,3.0
78555,0.0
78556,0.0
78557,9.0
78558,9.0
78559,3.0
78560,0.0
78561,4.0
78562,3.0
78563,1.0
78564,7.0
78565,0.0
78566,8.0
78567,1.0
78568,16.0
78569,8.0
78570,1.0
78571,1.0
78572,0.0
78573,9.0
78574,4.0
78575,1.0
78576,0.0
78577,0.0
78578,0.0
78579,2.0
78580,4.0
78581,5.0
78582,10.0
78583,1.0
78584,1.0
78585,17.0
78586,7.0
78587,9.0
78588,8.0
78589,2.0
78590,6.0
78591,8.0
78592,4.0
78593,7.0
78594,4.0
78595,1.0
78596,6.0
78597,1.0
78598,0.0
78599,3.0
78600,5.0
78601,21.0
78602,3.0
78603,10.0
78604,0.0
78605,11.0
78606,5.0
78607,9.0
78608,7.0
78609,3.0
78610,6.0
78611,6.0
78612,8.0
78613,17.0
78614,19.0
78615,1.0
78616,9.0
78617,2.0
78618,0.0
78619,3.0
78620,6.0
78621,11.0
78622,8.0
78623,7.0
78624,8.0
78625,10.0
