,Syt4
2138,5.0
2139,17.0
2140,2.0
2141,0.0
2142,24.0
2143,5.0
2144,20.0
2145,1.0
2146,13.0
2147,30.0
2148,0.0
2149,0.0
2150,26.0
2151,19.0
2152,24.0
2153,12.0
2154,10.0
2155,11.0
2156,28.0
2157,3.0
2158,2.0
2159,2.0
2160,1.0
2161,13.0
2162,5.0
2163,26.0
2164,18.0
2165,0.0
2166,1.0
2167,0.0
2168,14.0
2169,5.0
2170,26.0
2171,18.0
2172,18.0
2173,19.0
2174,13.0
2175,30.0
2176,0.0
2177,2.0
2178,17.0
2179,8.0
2180,6.0
2181,30.0
2182,25.0
2183,24.0
2184,3.0
2185,15.0
2186,20.0
2187,8.0
2188,3.0
2189,15.0
2190,3.0
2191,0.0
2192,2.0
2193,25.0
2194,2.0
2195,0.0
2196,1.0
2197,12.0
2198,20.0
2199,33.0
2200,10.0
2201,20.0
2202,5.0
2203,27.0
2204,22.0
2205,12.0
2206,5.0
2207,18.0
2208,8.0
2209,20.0
2210,3.0
2211,3.0
2212,0.0
2213,1.0
2214,20.0
2215,2.0
2216,14.0
2217,6.0
2218,0.0
2219,0.0
2220,24.0
2221,6.0
2222,37.0
2223,3.0
2224,2.0
2225,3.0
2226,13.0
2227,11.0
2228,9.0
2229,0.0
2230,2.0
2231,29.0
2232,21.0
2233,11.0
2234,5.0
2235,15.0
2236,21.0
2237,17.0
2238,7.0
2239,12.0
2240,2.0
2241,0.0
2242,5.0
2243,49.0
2244,10.0
2245,7.0
2246,0.0
2247,12.0
2248,11.0
2249,17.0
2250,14.0
2251,35.0
2252,26.0
2253,37.0
2254,10.0
2255,28.0
2256,31.0
2257,3.0
2258,1.0
2259,13.0
2260,6.0
2261,0.0
2262,21.0
2263,36.0
2264,0.0
2265,3.0
2266,1.0
2267,0.0
2268,4.0
2269,2.0
2270,6.0
2271,2.0
2272,19.0
2273,33.0
2274,0.0
2275,36.0
2276,8.0
2277,2.0
2278,6.0
2279,0.0
2280,0.0
2281,14.0
2282,11.0
2283,2.0
2284,30.0
2285,9.0
2286,0.0
2287,4.0
2288,2.0
2289,0.0
2290,11.0
2291,6.0
2292,0.0
2293,9.0
2294,2.0
2295,7.0
2296,2.0
2297,6.0
2298,15.0
2299,9.0
2300,0.0
2301,5.0
2302,4.0
2303,7.0
2304,13.0
2305,0.0
2306,17.0
2307,0.0
2308,12.0
2309,7.0
2310,3.0
2311,15.0
2312,0.0
2313,0.0
2314,10.0
2315,6.0
2316,14.0
2317,0.0
2318,0.0
2319,0.0
2320,13.0
2321,0.0
2322,35.0
2323,3.0
2324,1.0
2325,0.0
2326,9.0
2327,10.0
2328,4.0
2329,4.0
2330,3.0
2331,0.0
2332,1.0
2333,25.0
2334,7.0
2335,0.0
2336,6.0
2337,0.0
2338,3.0
2339,23.0
2340,1.0
2341,0.0
2342,35.0
2343,3.0
2344,18.0
2345,9.0
2346,11.0
2347,7.0
2348,0.0
2349,19.0
2350,3.0
2351,0.0
2352,0.0
2353,0.0
2354,1.0
2355,0.0
2356,0.0
2357,12.0
2358,0.0
2359,12.0
2360,0.0
2361,0.0
2362,6.0
2363,0.0
2364,0.0
2365,8.0
2366,0.0
2367,0.0
2368,0.0
2369,2.0
2370,14.0
2371,35.0
2372,61.0
2373,1.0
2374,4.0
2375,7.0
2376,0.0
2377,15.0
2378,0.0
2379,0.0
2380,0.0
2381,6.0
2382,0.0
2383,0.0
2384,10.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,17.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,5.0
2433,5.0
2434,0.0
2435,0.0
2436,13.0
2437,0.0
2438,5.0
2439,0.0
2440,1.0
2441,5.0
2442,3.0
2443,8.0
2444,5.0
2445,0.0
2446,7.0
2447,0.0
2448,0.0
2449,0.0
2450,22.0
2451,0.0
2452,0.0
2453,22.0
2454,1.0
2455,0.0
2456,0.0
2457,8.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,2.0
2465,4.0
2466,8.0
2467,0.0
2468,0.0
2469,0.0
2470,12.0
2471,12.0
2472,0.0
2473,11.0
2474,0.0
2475,2.0
2476,0.0
2477,0.0
2478,14.0
2479,22.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,6.0
2485,11.0
2486,2.0
2487,0.0
2488,10.0
2489,2.0
2490,0.0
2491,3.0
2492,10.0
2493,6.0
2494,0.0
2495,9.0
2496,12.0
2497,0.0
2498,7.0
2499,0.0
2500,3.0
2501,1.0
2502,23.0
2503,3.0
2504,20.0
2505,0.0
2506,19.0
2507,19.0
2508,32.0
2509,8.0
2510,0.0
2511,15.0
2512,17.0
2513,3.0
2514,0.0
2515,32.0
2516,29.0
2517,2.0
2518,43.0
2519,19.0
2520,0.0
2521,0.0
2522,0.0
2523,9.0
2524,0.0
2525,0.0
2526,1.0
2527,25.0
2528,8.0
2529,31.0
2530,0.0
2531,9.0
2532,1.0
2533,0.0
2534,18.0
2535,13.0
2536,10.0
2537,7.0
2538,0.0
2539,2.0
2540,2.0
2541,4.0
2542,1.0
2543,1.0
2544,14.0
2545,11.0
2546,15.0
2547,2.0
2548,1.0
2549,0.0
2550,11.0
2551,5.0
2552,0.0
2553,0.0
2554,21.0
2555,23.0
2556,22.0
2557,0.0
2558,42.0
2559,0.0
2560,17.0
2561,3.0
2562,11.0
2563,1.0
2564,9.0
2565,0.0
2566,18.0
2567,7.0
2568,0.0
2569,2.0
2570,15.0
2571,4.0
2572,7.0
2573,6.0
2574,1.0
2575,8.0
2576,13.0
2577,0.0
2578,7.0
2579,9.0
2580,20.0
2581,0.0
2582,37.0
2583,5.0
2584,4.0
2585,9.0
2586,26.0
2587,24.0
2588,23.0
2589,36.0
2590,7.0
2591,20.0
2592,5.0
2593,39.0
2594,16.0
2595,16.0
2596,2.0
2597,27.0
2598,10.0
2599,19.0
2600,0.0
2601,18.0
2602,18.0
2603,4.0
2604,14.0
2605,4.0
2606,8.0
2607,21.0
2608,21.0
2609,19.0
2610,3.0
2611,13.0
2612,19.0
2613,33.0
2614,4.0
2615,14.0
2616,26.0
2617,0.0
2618,21.0
2619,11.0
2620,0.0
2621,14.0
2622,11.0
2623,0.0
2624,25.0
2625,16.0
2626,3.0
2627,6.0
2628,31.0
2629,1.0
2630,32.0
2631,13.0
2632,3.0
2633,18.0
2634,2.0
2635,7.0
2636,19.0
2637,18.0
2638,1.0
2639,0.0
2640,41.0
2641,3.0
2642,1.0
2643,31.0
2644,15.0
2645,22.0
2646,21.0
2647,13.0
2648,0.0
2649,1.0
2650,1.0
2651,5.0
2652,10.0
2653,18.0
2654,19.0
2655,0.0
2656,18.0
2657,2.0
2658,7.0
2659,12.0
2660,31.0
2661,25.0
2662,6.0
2663,23.0
2664,2.0
2665,26.0
2666,1.0
2667,3.0
2668,2.0
2669,28.0
2670,7.0
2671,0.0
2672,12.0
2673,23.0
2674,16.0
2675,40.0
2676,2.0
2677,8.0
2678,8.0
2679,0.0
2680,10.0
2681,9.0
2682,15.0
2683,20.0
2684,6.0
2685,7.0
2686,0.0
2687,11.0
2688,4.0
2689,5.0
2690,5.0
2691,6.0
2692,12.0
2693,6.0
2694,6.0
2695,12.0
2696,0.0
2697,6.0
2698,11.0
2699,15.0
2700,5.0
2701,3.0
2702,3.0
2703,10.0
2704,15.0
2705,0.0
2706,2.0
2707,14.0
2708,18.0
2709,21.0
2710,3.0
2711,5.0
2712,6.0
2713,17.0
2714,9.0
2715,23.0
2716,9.0
2717,23.0
2718,23.0
2719,5.0
2720,5.0
2721,0.0
2722,20.0
2723,17.0
2724,0.0
2725,17.0
2726,6.0
2727,6.0
2728,13.0
2729,6.0
2730,26.0
2731,11.0
2732,4.0
2733,13.0
2734,13.0
2735,3.0
2736,0.0
2737,24.0
2738,16.0
2739,1.0
2740,13.0
2741,0.0
2742,10.0
2743,14.0
2744,5.0
2745,31.0
2746,20.0
2747,0.0
2748,1.0
2749,6.0
2750,3.0
2751,10.0
2752,6.0
2753,24.0
2754,0.0
2755,14.0
2756,10.0
2757,0.0
2758,3.0
2759,6.0
2760,21.0
2761,2.0
2762,6.0
2763,11.0
2764,0.0
2765,21.0
2766,9.0
2767,8.0
2768,0.0
2769,2.0
2770,1.0
2771,16.0
2772,24.0
2773,28.0
2774,3.0
2775,28.0
2776,12.0
2777,2.0
2778,24.0
2779,1.0
2780,3.0
2781,1.0
2782,1.0
2783,24.0
2784,12.0
2785,22.0
2786,11.0
2787,2.0
2788,6.0
2789,2.0
2790,49.0
2791,0.0
2792,9.0
2793,0.0
2794,7.0
2795,33.0
2796,9.0
2797,0.0
2798,5.0
2799,9.0
2800,17.0
2801,0.0
2802,17.0
2803,1.0
2804,14.0
2805,0.0
2806,0.0
2807,2.0
2808,3.0
2809,0.0
2810,17.0
2811,25.0
2812,6.0
2813,19.0
2814,3.0
2815,32.0
2816,5.0
2817,15.0
2818,14.0
2819,3.0
2820,28.0
2821,1.0
2822,20.0
2823,1.0
2824,17.0
2825,8.0
2826,5.0
2827,3.0
2828,0.0
2829,10.0
2830,4.0
2831,18.0
2832,8.0
2833,15.0
2834,2.0
2835,13.0
2836,30.0
2837,31.0
2838,13.0
2839,3.0
2840,25.0
2841,9.0
2842,18.0
2843,8.0
2844,1.0
2845,1.0
2846,3.0
2847,11.0
2848,31.0
2849,11.0
2850,1.0
2851,21.0
2852,17.0
2853,7.0
2854,9.0
2855,18.0
2856,22.0
2857,14.0
2858,0.0
2859,10.0
2860,19.0
2861,0.0
2862,3.0
2863,2.0
2864,9.0
2865,2.0
2866,5.0
2867,12.0
2868,16.0
2869,0.0
2870,7.0
2871,19.0
2872,0.0
2873,1.0
2874,19.0
2875,4.0
2876,17.0
2877,9.0
2878,4.0
2879,1.0
2880,16.0
2881,3.0
2882,10.0
2883,6.0
2884,15.0
2885,9.0
2886,15.0
2887,1.0
2888,12.0
2889,14.0
2890,8.0
2891,18.0
2892,7.0
2893,8.0
2894,0.0
2895,0.0
2896,13.0
2897,14.0
2898,38.0
2899,2.0
2900,20.0
2901,0.0
2902,3.0
2903,5.0
2904,11.0
2905,0.0
2906,16.0
2907,11.0
2908,18.0
2909,2.0
2910,0.0
2911,0.0
2912,12.0
2913,27.0
2914,12.0
2915,0.0
2916,0.0
2917,7.0
2918,10.0
2919,34.0
2920,1.0
2921,0.0
2922,14.0
2923,2.0
2924,2.0
2925,0.0
2926,11.0
2927,1.0
2928,3.0
2929,4.0
2930,16.0
2931,15.0
2932,19.0
2933,31.0
2934,24.0
2935,9.0
2936,28.0
2937,21.0
2938,4.0
2939,13.0
2940,26.0
2941,15.0
2942,21.0
2943,7.0
2944,24.0
2945,0.0
2946,12.0
2947,0.0
2948,10.0
2949,15.0
2950,3.0
2951,5.0
2952,33.0
2953,15.0
2954,7.0
2955,3.0
2956,14.0
2957,4.0
2958,0.0
2959,5.0
2960,22.0
2961,23.0
2962,2.0
2963,3.0
2964,35.0
2965,5.0
2966,7.0
2967,10.0
2968,16.0
2969,8.0
2970,1.0
2971,14.0
2972,1.0
2973,10.0
2974,1.0
2975,9.0
2976,22.0
2977,0.0
2978,1.0
2979,5.0
2980,0.0
2981,14.0
2982,1.0
2983,2.0
2984,8.0
2985,20.0
2986,0.0
2987,5.0
2988,45.0
2989,25.0
2990,3.0
2991,3.0
2992,1.0
2993,15.0
2994,10.0
2995,30.0
2996,14.0
2997,10.0
2998,6.0
2999,29.0
3000,2.0
3001,16.0
3002,20.0
3003,23.0
3004,27.0
3005,0.0
3006,18.0
3007,30.0
3008,28.0
3009,9.0
3010,1.0
3011,16.0
3012,12.0
3013,21.0
3014,23.0
3015,10.0
3016,5.0
3017,0.0
3018,1.0
3019,25.0
3020,0.0
3021,15.0
3022,0.0
3023,5.0
3024,0.0
3025,6.0
3026,18.0
3027,6.0
3028,14.0
3029,1.0
3030,16.0
3031,1.0
3032,15.0
3033,8.0
3034,8.0
3035,16.0
3036,0.0
3037,0.0
3038,0.0
3039,27.0
3040,0.0
3041,0.0
3042,3.0
3043,2.0
3044,4.0
3045,43.0
3046,0.0
3047,11.0
3048,0.0
3049,0.0
3050,5.0
3051,0.0
3052,16.0
3053,0.0
3054,6.0
3055,2.0
3056,45.0
3057,25.0
3058,13.0
3059,0.0
3060,1.0
3061,4.0
3062,7.0
3063,0.0
3064,10.0
3065,15.0
3066,0.0
3067,3.0
3068,2.0
3069,3.0
3070,16.0
3071,3.0
3072,16.0
3073,1.0
3074,26.0
3075,18.0
3076,0.0
3077,1.0
3078,21.0
3079,0.0
3080,27.0
3081,13.0
3082,29.0
3083,11.0
3084,2.0
3085,18.0
3086,4.0
3087,1.0
3088,23.0
3089,40.0
3090,12.0
3091,0.0
3092,5.0
3093,1.0
3094,24.0
3095,5.0
3096,29.0
3097,9.0
3098,24.0
3099,7.0
3100,0.0
3101,10.0
3102,6.0
3103,2.0
3104,16.0
3105,0.0
3106,0.0
3107,10.0
3108,1.0
3109,2.0
3110,2.0
3111,12.0
3112,0.0
3113,12.0
3114,11.0
3115,15.0
3116,14.0
3117,17.0
3118,8.0
3119,3.0
3120,8.0
3121,7.0
3122,12.0
3123,7.0
3124,11.0
3125,16.0
3126,7.0
3127,2.0
3128,72.0
3129,28.0
3130,16.0
3131,19.0
3132,2.0
3133,1.0
3134,4.0
3135,0.0
3136,0.0
3137,13.0
3138,30.0
3139,8.0
3140,9.0
3141,14.0
3142,11.0
3143,6.0
3144,12.0
3145,4.0
3146,15.0
3147,11.0
3148,11.0
3149,1.0
3150,24.0
3151,37.0
3152,10.0
3153,11.0
3154,2.0
3155,0.0
3156,1.0
3157,5.0
3158,4.0
3159,1.0
3160,16.0
3161,11.0
3162,19.0
3163,18.0
3164,0.0
3165,18.0
3166,0.0
3167,14.0
3168,13.0
3169,9.0
3170,17.0
3171,0.0
3172,3.0
3173,10.0
3174,17.0
3175,21.0
3176,7.0
3177,28.0
3178,53.0
3179,2.0
3180,0.0
3181,1.0
3182,5.0
3183,6.0
3184,0.0
3185,3.0
3186,0.0
3187,8.0
3188,8.0
3189,30.0
3190,2.0
3191,2.0
3192,41.0
3193,1.0
3194,3.0
3195,8.0
3196,19.0
3197,0.0
3198,1.0
3199,15.0
3200,0.0
3201,0.0
3202,2.0
3203,14.0
3204,11.0
3205,18.0
3206,17.0
3207,13.0
3208,0.0
3209,1.0
3210,14.0
3211,11.0
3212,7.0
3213,13.0
3214,2.0
3215,0.0
3216,13.0
3217,0.0
3218,2.0
3219,0.0
3220,0.0
3221,0.0
3222,1.0
3223,18.0
3224,8.0
3225,13.0
3226,6.0
3227,18.0
3228,8.0
3229,0.0
3230,28.0
3231,2.0
3232,1.0
3233,9.0
3234,11.0
3235,8.0
3236,6.0
3237,4.0
3238,5.0
3239,3.0
3240,4.0
3241,11.0
3242,0.0
3243,10.0
3244,16.0
3245,7.0
3246,11.0
3247,23.0
3248,0.0
3249,14.0
3250,8.0
3251,4.0
3252,0.0
3253,39.0
3254,26.0
3255,1.0
3256,0.0
3257,7.0
3258,4.0
3259,13.0
3260,0.0
3261,3.0
3262,3.0
3263,8.0
3264,5.0
3265,15.0
3266,6.0
3267,1.0
3268,21.0
3269,4.0
3270,3.0
3271,9.0
3272,9.0
3273,11.0
3274,11.0
3275,2.0
3276,8.0
3277,1.0
3278,16.0
3279,18.0
3280,10.0
3281,8.0
3282,24.0
3283,0.0
3284,11.0
3285,9.0
3286,0.0
3287,0.0
3288,7.0
3289,56.0
3290,34.0
3291,15.0
3292,15.0
3293,7.0
3294,25.0
3295,0.0
3296,0.0
3297,11.0
3298,0.0
3299,15.0
3300,8.0
3301,0.0
3302,9.0
3303,5.0
3304,10.0
3305,1.0
3306,6.0
3307,10.0
3308,16.0
3309,56.0
3310,8.0
3311,2.0
3312,14.0
3313,1.0
3314,13.0
3315,38.0
3316,18.0
3317,4.0
3318,5.0
3319,13.0
3320,26.0
3321,17.0
3322,41.0
3323,0.0
3324,10.0
3325,29.0
3326,0.0
3327,0.0
3328,37.0
3329,5.0
3330,0.0
3331,49.0
3332,13.0
3333,49.0
3334,5.0
3335,8.0
3336,9.0
3337,7.0
3338,11.0
3339,4.0
3340,0.0
3341,3.0
3342,4.0
3343,11.0
3344,10.0
3345,1.0
3346,17.0
3347,35.0
3348,32.0
3349,18.0
3350,34.0
3351,21.0
3352,4.0
3353,13.0
3354,2.0
3355,23.0
3356,5.0
3357,5.0
3358,1.0
3359,2.0
3360,12.0
3361,0.0
3362,1.0
3363,3.0
3364,8.0
3365,2.0
3366,1.0
3367,18.0
3368,9.0
3369,1.0
3370,11.0
3371,7.0
3372,12.0
3373,0.0
3374,23.0
3375,9.0
3376,4.0
3377,13.0
3378,7.0
3379,20.0
3380,22.0
3381,0.0
3382,0.0
3383,2.0
3384,20.0
3385,8.0
3386,7.0
3387,2.0
3388,17.0
3389,0.0
3390,18.0
3391,13.0
3392,0.0
3393,8.0
3394,12.0
3395,5.0
3396,3.0
3397,14.0
3398,4.0
3399,34.0
3400,3.0
3401,2.0
3402,0.0
3403,17.0
3404,27.0
3405,0.0
3406,11.0
3407,21.0
3408,19.0
3409,0.0
3410,27.0
3411,9.0
3412,0.0
3413,21.0
3414,5.0
3415,0.0
3416,7.0
3417,0.0
3418,4.0
3419,7.0
3420,4.0
3421,5.0
3422,11.0
3423,7.0
3424,32.0
3425,0.0
3426,29.0
3427,17.0
3428,10.0
3429,4.0
3430,7.0
3431,26.0
3432,3.0
3433,13.0
3434,0.0
3435,3.0
3436,26.0
3437,18.0
3438,1.0
3439,7.0
3440,0.0
3441,26.0
3442,2.0
3443,58.0
3444,1.0
3445,0.0
3446,0.0
3447,10.0
3448,4.0
3449,10.0
3450,22.0
3451,0.0
3452,0.0
3453,3.0
3454,12.0
3455,11.0
3456,11.0
3457,3.0
3458,20.0
3459,17.0
3460,3.0
3461,3.0
3462,40.0
3463,17.0
3464,0.0
3465,113.0
3466,25.0
3467,12.0
3468,3.0
3469,1.0
3470,2.0
3471,0.0
3472,13.0
3473,13.0
3474,1.0
3475,7.0
3476,10.0
3477,0.0
3478,14.0
3479,4.0
3480,12.0
3481,2.0
3482,9.0
3483,21.0
3484,2.0
3485,4.0
3486,2.0
3487,18.0
3488,0.0
3489,5.0
3490,9.0
3491,0.0
3492,1.0
3493,10.0
3494,1.0
3495,11.0
3496,1.0
3497,7.0
3498,11.0
3499,1.0
3500,13.0
3501,3.0
3502,15.0
3503,2.0
3504,0.0
3505,6.0
3506,0.0
3507,6.0
3508,19.0
3509,20.0
3510,0.0
3511,5.0
3512,2.0
3513,14.0
3514,16.0
3515,4.0
3516,10.0
3517,0.0
3518,6.0
3519,2.0
3520,14.0
3521,0.0
3522,13.0
3523,19.0
3524,3.0
3525,0.0
3526,25.0
3527,7.0
3528,31.0
3529,1.0
3530,0.0
3531,24.0
3532,17.0
3533,2.0
3534,43.0
3535,9.0
3536,8.0
3537,20.0
3538,10.0
3539,19.0
3540,7.0
3541,6.0
3542,11.0
3543,9.0
3544,5.0
3545,25.0
3546,50.0
3547,7.0
3548,5.0
3549,11.0
3550,4.0
3551,8.0
3552,58.0
3553,10.0
3554,4.0
3555,4.0
3556,10.0
3557,20.0
3558,4.0
3559,0.0
3560,10.0
3561,10.0
3562,0.0
3563,4.0
3564,9.0
3565,9.0
3566,0.0
3567,5.0
3568,6.0
3569,12.0
3570,23.0
3571,2.0
3572,7.0
3573,9.0
3574,20.0
3575,2.0
3576,1.0
3577,0.0
3578,12.0
3579,8.0
3580,3.0
3581,0.0
3582,16.0
3583,5.0
3584,6.0
3585,32.0
3586,0.0
3587,18.0
3588,0.0
3589,2.0
3590,11.0
3591,8.0
3592,1.0
3593,0.0
3594,14.0
3595,12.0
3596,0.0
3597,14.0
3598,43.0
3599,8.0
3600,6.0
3601,34.0
3602,1.0
3603,0.0
3604,30.0
3605,5.0
3606,14.0
3607,3.0
3608,12.0
3609,38.0
3610,5.0
3611,5.0
3612,23.0
3613,20.0
3614,3.0
3615,8.0
3616,4.0
3617,19.0
3618,6.0
3619,15.0
3620,10.0
3621,2.0
3622,18.0
3623,5.0
3624,2.0
3625,0.0
3626,10.0
3627,5.0
3628,17.0
3629,4.0
3630,30.0
3631,0.0
3632,5.0
3633,24.0
3634,5.0
3635,8.0
3636,16.0
3637,8.0
3638,8.0
3639,13.0
3640,6.0
3641,17.0
3642,8.0
3643,9.0
3644,30.0
3645,15.0
3646,11.0
3647,20.0
3648,2.0
3649,15.0
3650,11.0
3651,1.0
3652,34.0
3653,30.0
3654,1.0
3655,3.0
3656,9.0
3657,8.0
3658,12.0
3659,33.0
3660,0.0
3661,4.0
3662,9.0
3663,12.0
3664,3.0
3665,0.0
3666,16.0
3667,23.0
3668,4.0
3669,6.0
3670,20.0
3671,6.0
3672,9.0
3673,0.0
3674,3.0
3675,12.0
3676,0.0
3677,0.0
3678,14.0
3679,24.0
3680,16.0
3681,2.0
3682,5.0
3683,11.0
3684,12.0
3685,48.0
3686,5.0
3687,9.0
3688,12.0
3689,17.0
3690,0.0
3691,0.0
3692,18.0
3693,1.0
3694,34.0
3695,20.0
3696,17.0
3697,5.0
3698,15.0
3699,4.0
3700,7.0
3701,2.0
3702,15.0
3703,9.0
3704,2.0
3705,21.0
3706,9.0
3707,3.0
3708,10.0
3709,3.0
3710,11.0
3711,20.0
3712,14.0
3713,25.0
3714,2.0
3715,1.0
3716,8.0
3717,12.0
3718,23.0
3719,0.0
3720,27.0
3721,9.0
3722,26.0
3723,10.0
3724,1.0
3725,19.0
3726,3.0
3727,7.0
3728,27.0
3729,7.0
3730,5.0
3731,1.0
3732,15.0
3733,2.0
3734,15.0
3735,0.0
3736,0.0
3737,2.0
3738,0.0
3739,25.0
3740,0.0
3741,7.0
3742,13.0
3743,2.0
3744,14.0
3745,1.0
3746,2.0
3747,12.0
3748,0.0
3749,2.0
3750,22.0
3751,23.0
3752,3.0
3753,12.0
3754,10.0
3755,10.0
3756,7.0
3757,6.0
3758,10.0
3759,0.0
3760,33.0
3761,2.0
3762,31.0
3763,0.0
3764,1.0
3765,25.0
3766,0.0
3767,0.0
3768,2.0
3769,41.0
3770,1.0
3771,38.0
3772,2.0
3773,4.0
3774,6.0
3775,8.0
3776,2.0
3777,0.0
3778,0.0
3779,27.0
3780,17.0
3781,19.0
3782,14.0
3783,12.0
3784,2.0
3785,5.0
3786,0.0
3787,2.0
3788,0.0
3789,4.0
3790,32.0
3791,7.0
3792,7.0
3793,6.0
3794,10.0
3795,15.0
3796,2.0
3797,6.0
3798,1.0
3799,30.0
3800,1.0
3801,12.0
3802,2.0
3803,4.0
3804,5.0
3805,0.0
3806,0.0
3807,6.0
3808,10.0
3809,3.0
3810,3.0
3811,0.0
3812,13.0
3813,11.0
3814,11.0
3815,11.0
3816,16.0
3817,2.0
3818,21.0
3819,3.0
3820,3.0
3821,39.0
3822,26.0
3823,0.0
3824,0.0
3825,1.0
3826,14.0
3827,16.0
3828,0.0
3829,15.0
3830,11.0
3831,0.0
3832,15.0
3833,23.0
3834,0.0
3835,5.0
3836,15.0
3837,12.0
3838,11.0
3839,6.0
3840,21.0
3841,3.0
3842,7.0
3843,0.0
3844,4.0
3845,1.0
3846,7.0
3847,0.0
3848,3.0
3849,10.0
3850,1.0
3851,0.0
3852,0.0
3853,20.0
3854,5.0
3855,10.0
3856,0.0
3857,21.0
3858,3.0
3859,3.0
3860,19.0
3861,3.0
3862,12.0
3863,19.0
3864,31.0
3865,0.0
3866,27.0
3867,1.0
3868,17.0
3869,4.0
3870,10.0
3871,0.0
3872,5.0
3873,12.0
3874,13.0
3875,1.0
3876,9.0
3877,1.0
3878,70.0
3879,1.0
3880,31.0
3881,20.0
3882,9.0
3883,29.0
3884,7.0
3885,10.0
3886,9.0
3887,6.0
3888,8.0
3889,6.0
3890,8.0
3891,10.0
3892,8.0
3893,4.0
3894,14.0
3895,6.0
3896,19.0
3897,16.0
3898,15.0
3899,0.0
3900,23.0
3901,1.0
3902,2.0
3903,2.0
3904,12.0
3905,22.0
3906,0.0
3907,22.0
3908,21.0
3909,54.0
3910,11.0
3911,2.0
3912,22.0
3913,13.0
3914,0.0
3915,6.0
3916,0.0
3917,10.0
3918,0.0
3919,8.0
3920,0.0
3921,0.0
3922,1.0
3923,5.0
3924,26.0
3925,18.0
3926,7.0
3927,0.0
3928,25.0
3929,7.0
3930,18.0
3931,33.0
3932,11.0
3933,4.0
3934,14.0
3935,2.0
3936,0.0
3937,11.0
3938,42.0
3939,0.0
3940,1.0
3941,6.0
3942,14.0
3943,0.0
3944,0.0
3945,13.0
3946,27.0
3947,10.0
3948,14.0
3949,0.0
3950,15.0
3951,23.0
3952,9.0
3953,25.0
3954,31.0
3955,22.0
3956,9.0
3957,0.0
3958,1.0
3959,4.0
3960,5.0
3961,0.0
3962,2.0
3963,0.0
3964,1.0
3965,6.0
3966,13.0
3967,7.0
3968,12.0
3969,0.0
3970,16.0
3971,6.0
3972,14.0
3973,0.0
3974,12.0
3975,11.0
3976,42.0
3977,10.0
3978,7.0
3979,9.0
3980,9.0
3981,0.0
3982,2.0
3983,19.0
3984,6.0
3985,12.0
3986,18.0
3987,15.0
3988,12.0
3989,28.0
3990,27.0
3991,1.0
3992,22.0
3993,15.0
3994,10.0
3995,2.0
3996,12.0
3997,6.0
3998,11.0
3999,18.0
4000,1.0
4001,13.0
4002,5.0
4003,1.0
4004,12.0
4005,2.0
4006,10.0
4007,0.0
4008,5.0
4009,1.0
4010,10.0
4011,8.0
4012,1.0
4013,11.0
4014,6.0
4015,14.0
4016,16.0
4017,1.0
4018,0.0
4019,30.0
4020,21.0
4021,17.0
4022,16.0
4023,0.0
4024,15.0
4025,5.0
4026,2.0
4027,1.0
4028,20.0
4029,1.0
4030,12.0
4031,14.0
4032,18.0
4033,0.0
4034,0.0
4035,0.0
4036,13.0
4037,32.0
4038,6.0
4039,0.0
4040,9.0
4041,38.0
4042,8.0
4043,6.0
4044,2.0
4045,9.0
4046,1.0
4047,32.0
4048,8.0
4049,6.0
4050,5.0
4051,9.0
4052,20.0
4053,9.0
4054,36.0
4055,11.0
4056,8.0
4057,5.0
4058,0.0
4059,24.0
4060,9.0
4061,2.0
4062,33.0
4063,42.0
4064,11.0
4065,12.0
4066,0.0
4067,17.0
4068,15.0
4069,7.0
4070,11.0
4071,3.0
4072,15.0
4073,8.0
4074,4.0
4075,27.0
4076,5.0
4077,15.0
4078,0.0
4079,10.0
4080,0.0
4081,28.0
4082,10.0
4083,9.0
4084,2.0
4085,1.0
4086,10.0
4087,12.0
4088,21.0
4089,9.0
4090,12.0
4091,5.0
4092,4.0
4093,20.0
4094,16.0
4095,0.0
4096,5.0
4097,23.0
4098,19.0
4099,2.0
4100,5.0
4101,6.0
4102,15.0
4103,4.0
4104,22.0
4105,5.0
4106,9.0
4107,10.0
4108,13.0
4109,15.0
4110,9.0
4111,10.0
4112,0.0
4113,12.0
4114,1.0
4115,15.0
4116,6.0
4117,10.0
4118,0.0
4119,3.0
4120,24.0
4121,0.0
4122,11.0
4123,6.0
4124,17.0
4125,8.0
4126,12.0
4127,16.0
4128,13.0
4129,0.0
4130,4.0
4131,0.0
4132,13.0
4133,0.0
4134,0.0
4135,8.0
4136,7.0
