,Gabbr2
45363,35.0
45364,2.0
45365,3.0
45366,2.0
45367,0.0
45368,27.0
45369,45.0
45370,6.0
45371,19.0
45372,4.0
45373,23.0
45374,27.0
45375,7.0
45376,29.0
45377,1.0
45378,10.0
45379,11.0
45380,3.0
45381,0.0
45382,23.0
45383,11.0
45384,2.0
45385,19.0
45386,29.0
45387,0.0
45388,5.0
45389,47.0
45390,17.0
45391,26.0
45392,0.0
45393,13.0
45394,1.0
45395,3.0
45396,2.0
45397,13.0
45398,33.0
45399,10.0
45400,27.0
45401,23.0
45402,11.0
45403,36.0
45404,16.0
45405,12.0
45406,25.0
45407,32.0
45408,15.0
45409,20.0
45410,0.0
45411,0.0
45412,13.0
45413,27.0
45414,21.0
45415,0.0
45416,17.0
45417,2.0
45418,39.0
45419,29.0
45420,0.0
45421,30.0
45422,27.0
45423,20.0
45424,10.0
45425,8.0
45426,0.0
45427,17.0
45428,1.0
45429,0.0
45430,16.0
45431,0.0
45432,17.0
45433,14.0
45434,0.0
45435,33.0
45436,13.0
45437,19.0
45438,5.0
45439,4.0
45440,12.0
45441,6.0
45442,9.0
45443,0.0
45444,7.0
45445,3.0
45446,7.0
45447,1.0
45448,32.0
45449,27.0
45450,11.0
45451,28.0
45452,26.0
45453,14.0
45454,0.0
45455,22.0
45456,3.0
45457,22.0
45458,24.0
45459,31.0
45460,17.0
45461,0.0
45462,27.0
45463,2.0
45464,5.0
45465,21.0
45466,25.0
45467,24.0
45468,0.0
45469,18.0
45470,9.0
45471,0.0
45472,0.0
45473,17.0
45474,3.0
45475,5.0
45476,1.0
45477,13.0
45478,1.0
45479,0.0
45480,5.0
45481,0.0
45482,22.0
45483,1.0
45484,7.0
45485,19.0
45486,28.0
45487,18.0
45488,0.0
45489,30.0
45490,27.0
45491,21.0
45492,7.0
45493,4.0
45494,5.0
45495,1.0
45496,19.0
45497,20.0
45498,28.0
45499,1.0
45500,28.0
45501,26.0
45502,21.0
45503,28.0
45504,16.0
45505,21.0
45506,5.0
45507,1.0
45508,11.0
45509,26.0
45510,11.0
45511,4.0
45512,11.0
45513,36.0
45514,4.0
45515,39.0
45516,0.0
45517,41.0
45518,12.0
45519,1.0
45520,0.0
45521,8.0
45522,2.0
45523,3.0
45524,19.0
45525,1.0
45526,0.0
45527,6.0
45528,9.0
45529,18.0
45530,3.0
45531,24.0
45532,11.0
45533,0.0
45534,21.0
45535,10.0
45536,4.0
45537,22.0
45538,5.0
45539,0.0
45540,3.0
45541,3.0
45542,9.0
45543,8.0
45544,4.0
45545,0.0
45546,27.0
45547,17.0
45548,1.0
45549,22.0
45550,1.0
45551,4.0
45552,17.0
45553,0.0
45554,1.0
45555,7.0
45556,17.0
45557,23.0
45558,15.0
45559,28.0
45560,0.0
45561,14.0
45562,10.0
45563,2.0
45564,19.0
45565,18.0
45566,16.0
45567,2.0
45568,4.0
45569,14.0
45570,0.0
45571,21.0
45572,28.0
45573,25.0
45574,8.0
45575,39.0
45576,24.0
45577,19.0
45578,31.0
45579,13.0
45580,32.0
45581,4.0
45582,0.0
45583,0.0
45584,5.0
45585,21.0
45586,3.0
45587,12.0
45588,30.0
45589,3.0
45590,31.0
45591,1.0
45592,0.0
45593,21.0
45594,0.0
45595,0.0
45596,0.0
45597,0.0
45598,2.0
45599,2.0
45600,4.0
45601,0.0
45602,19.0
45603,0.0
45604,1.0
45605,1.0
45606,10.0
45607,22.0
45608,2.0
45609,0.0
45610,0.0
45611,1.0
45612,15.0
45613,1.0
45614,24.0
45615,4.0
45616,0.0
45617,0.0
45618,11.0
45619,0.0
45620,37.0
45621,20.0
45622,3.0
45623,0.0
45624,4.0
45625,7.0
45626,4.0
45627,4.0
45628,25.0
45629,16.0
45630,31.0
45631,0.0
45632,11.0
45633,19.0
45634,1.0
45635,1.0
45636,0.0
45637,15.0
45638,38.0
45639,5.0
45640,0.0
45641,6.0
45642,22.0
45643,4.0
45644,14.0
45645,1.0
45646,3.0
45647,17.0
45648,5.0
45649,15.0
45650,1.0
45651,25.0
45652,1.0
45653,3.0
45654,6.0
45655,2.0
45656,3.0
45657,0.0
45658,13.0
45659,22.0
45660,0.0
45661,23.0
45662,0.0
45663,6.0
45664,19.0
45665,1.0
45666,9.0
45667,7.0
45668,27.0
45669,36.0
45670,2.0
45671,14.0
45672,15.0
45673,17.0
45674,4.0
45675,7.0
45676,9.0
45677,18.0
45678,2.0
45679,5.0
45680,2.0
45681,5.0
45682,2.0
45683,9.0
45684,15.0
45685,4.0
45686,2.0
45687,21.0
45688,20.0
45689,13.0
45690,20.0
45691,12.0
45692,12.0
45693,15.0
45694,16.0
45695,15.0
45696,5.0
45697,5.0
45698,2.0
45699,18.0
45700,0.0
45701,5.0
45702,2.0
45703,26.0
45704,1.0
45705,2.0
45706,2.0
45707,9.0
45708,0.0
45709,2.0
45710,0.0
45711,19.0
45712,15.0
45713,12.0
45714,0.0
45715,0.0
45716,0.0
45717,4.0
45718,19.0
45719,0.0
45720,19.0
45721,13.0
45722,24.0
45723,12.0
45724,16.0
45725,10.0
45726,16.0
45727,10.0
45728,19.0
45729,18.0
45730,42.0
45731,1.0
45732,11.0
45733,18.0
45734,2.0
45735,22.0
45736,10.0
45737,11.0
45738,7.0
45739,7.0
45740,9.0
45741,0.0
45742,18.0
45743,14.0
45744,32.0
45745,20.0
45746,28.0
45747,0.0
45748,22.0
45749,2.0
45750,13.0
45751,0.0
45752,7.0
45753,2.0
45754,0.0
45755,40.0
45756,26.0
45757,6.0
45758,16.0
45759,26.0
45760,13.0
45761,1.0
45762,12.0
45763,31.0
45764,14.0
45765,3.0
45766,4.0
45767,7.0
45768,21.0
45769,1.0
45770,20.0
45771,0.0
45772,20.0
45773,26.0
45774,4.0
45775,0.0
45776,32.0
45777,31.0
45778,20.0
45779,2.0
45780,9.0
45781,38.0
45782,12.0
45783,31.0
45784,15.0
45785,18.0
45786,20.0
45787,26.0
45788,22.0
45789,1.0
45790,46.0
45791,33.0
45792,25.0
45793,40.0
45794,44.0
45795,2.0
45796,39.0
45797,1.0
45798,9.0
45799,28.0
45800,2.0
45801,10.0
45802,19.0
45803,9.0
45804,32.0
45805,36.0
45806,27.0
45807,5.0
45808,29.0
45809,12.0
45810,5.0
45811,6.0
45812,7.0
45813,30.0
45814,4.0
45815,9.0
45816,28.0
45817,9.0
45818,0.0
45819,16.0
45820,6.0
45821,12.0
45822,29.0
45823,35.0
45824,0.0
45825,16.0
45826,1.0
45827,45.0
45828,7.0
45829,12.0
45830,33.0
45831,33.0
45832,6.0
45833,3.0
45834,2.0
45835,3.0
45836,6.0
45837,17.0
45838,12.0
45839,35.0
45840,11.0
45841,15.0
45842,0.0
45843,5.0
45844,0.0
45845,1.0
45846,33.0
45847,30.0
45848,40.0
45849,29.0
45850,4.0
45851,7.0
45852,1.0
45853,0.0
45854,0.0
45855,1.0
45856,14.0
45857,53.0
45858,0.0
45859,23.0
45860,0.0
45861,5.0
45862,38.0
45863,2.0
45864,34.0
45865,6.0
45866,0.0
45867,25.0
45868,2.0
45869,0.0
45870,2.0
45871,42.0
45872,1.0
45873,1.0
45874,2.0
45875,1.0
45876,0.0
45877,31.0
45878,40.0
45879,0.0
45880,0.0
45881,0.0
45882,0.0
45883,0.0
45884,0.0
45885,0.0
45886,0.0
45887,0.0
45888,33.0
45889,0.0
45890,0.0
45891,0.0
45892,0.0
45893,0.0
45894,0.0
45895,11.0
45896,0.0
45897,4.0
45898,1.0
45899,0.0
45900,0.0
45901,1.0
45902,0.0
45903,0.0
45904,0.0
45905,1.0
45906,2.0
45907,0.0
45908,3.0
45909,21.0
45910,0.0
45911,0.0
45912,0.0
45913,0.0
45914,0.0
45915,25.0
45916,2.0
45917,30.0
45918,0.0
45919,31.0
45920,19.0
45921,0.0
45922,26.0
45923,0.0
45924,1.0
45925,1.0
45926,0.0
45927,0.0
45928,7.0
45929,1.0
45930,1.0
45931,42.0
45932,0.0
45933,2.0
45934,0.0
45935,8.0
45936,2.0
45937,38.0
45938,9.0
45939,22.0
45940,0.0
45941,0.0
45942,25.0
45943,16.0
45944,24.0
45945,6.0
45946,13.0
45947,40.0
45948,34.0
45949,28.0
45950,14.0
45951,0.0
45952,17.0
45953,38.0
45954,10.0
45955,23.0
45956,19.0
45957,6.0
45958,27.0
45959,4.0
45960,1.0
45961,40.0
45962,12.0
45963,16.0
45964,17.0
45965,19.0
45966,44.0
45967,20.0
45968,30.0
45969,18.0
45970,0.0
45971,11.0
45972,3.0
45973,14.0
45974,19.0
45975,7.0
45976,8.0
45977,6.0
45978,6.0
45979,2.0
45980,3.0
45981,1.0
45982,27.0
45983,25.0
45984,4.0
45985,0.0
45986,7.0
45987,28.0
45988,0.0
45989,5.0
45990,32.0
45991,21.0
45992,0.0
45993,13.0
45994,8.0
45995,27.0
45996,1.0
45997,5.0
45998,20.0
45999,22.0
46000,38.0
46001,5.0
46002,22.0
46003,21.0
46004,8.0
46005,31.0
46006,33.0
46007,6.0
46008,22.0
46009,33.0
46010,24.0
46011,17.0
46012,1.0
46013,28.0
46014,3.0
46015,7.0
46016,20.0
46017,0.0
46018,19.0
46019,8.0
46020,10.0
46021,15.0
46022,6.0
46023,22.0
46024,20.0
46025,29.0
46026,34.0
46027,5.0
46028,0.0
46029,13.0
46030,0.0
46031,16.0
46032,19.0
46033,4.0
46034,4.0
46035,22.0
46036,1.0
46037,49.0
46038,2.0
46039,10.0
46040,13.0
46041,20.0
46042,1.0
46043,27.0
46044,13.0
46045,0.0
46046,12.0
46047,1.0
46048,7.0
46049,15.0
46050,32.0
46051,0.0
46052,1.0
46053,22.0
46054,4.0
46055,25.0
46056,5.0
46057,2.0
46058,3.0
46059,0.0
46060,3.0
46061,13.0
46062,0.0
46063,15.0
46064,0.0
46065,3.0
46066,0.0
46067,20.0
46068,16.0
46069,14.0
46070,1.0
46071,6.0
46072,3.0
46073,27.0
46074,30.0
46075,9.0
46076,0.0
46077,17.0
46078,13.0
46079,17.0
46080,0.0
46081,4.0
46082,35.0
46083,4.0
46084,9.0
46085,14.0
46086,8.0
46087,32.0
46088,2.0
46089,22.0
46090,0.0
46091,13.0
46092,7.0
46093,18.0
46094,10.0
46095,19.0
46096,0.0
46097,0.0
46098,17.0
46099,3.0
46100,19.0
46101,21.0
46102,18.0
46103,12.0
46104,21.0
46105,7.0
46106,0.0
46107,3.0
46108,22.0
46109,3.0
46110,23.0
46111,25.0
46112,10.0
46113,6.0
46114,15.0
46115,2.0
46116,19.0
46117,7.0
46118,16.0
46119,18.0
46120,1.0
46121,1.0
46122,38.0
46123,5.0
46124,14.0
46125,0.0
46126,7.0
46127,1.0
46128,0.0
46129,1.0
46130,12.0
46131,14.0
46132,11.0
46133,14.0
46134,2.0
46135,12.0
46136,11.0
46137,0.0
46138,41.0
46139,3.0
46140,22.0
46141,11.0
46142,28.0
46143,14.0
46144,2.0
46145,2.0
46146,13.0
46147,16.0
46148,4.0
46149,23.0
46150,20.0
46151,1.0
46152,1.0
46153,0.0
46154,1.0
46155,6.0
46156,23.0
46157,0.0
46158,8.0
46159,1.0
46160,1.0
46161,22.0
46162,0.0
46163,34.0
46164,19.0
46165,0.0
46166,18.0
46167,25.0
46168,12.0
46169,25.0
46170,0.0
46171,0.0
46172,0.0
46173,4.0
46174,10.0
46175,25.0
46176,9.0
46177,1.0
46178,18.0
46179,13.0
46180,10.0
46181,13.0
46182,7.0
46183,1.0
46184,1.0
46185,8.0
46186,3.0
46187,4.0
46188,0.0
46189,17.0
46190,23.0
46191,29.0
46192,18.0
46193,0.0
46194,6.0
46195,18.0
46196,0.0
46197,17.0
46198,3.0
46199,0.0
46200,1.0
46201,11.0
46202,11.0
46203,13.0
46204,44.0
46205,36.0
46206,1.0
46207,3.0
46208,21.0
46209,6.0
46210,10.0
46211,28.0
46212,16.0
46213,17.0
46214,0.0
46215,6.0
46216,0.0
46217,14.0
46218,8.0
46219,0.0
46220,17.0
46221,2.0
46222,22.0
46223,44.0
46224,30.0
46225,29.0
46226,6.0
46227,40.0
46228,13.0
46229,2.0
46230,0.0
46231,0.0
46232,4.0
46233,8.0
46234,38.0
46235,0.0
46236,25.0
46237,24.0
46238,6.0
46239,19.0
46240,5.0
46241,13.0
46242,16.0
46243,0.0
46244,3.0
46245,1.0
46246,2.0
46247,19.0
46248,8.0
46249,5.0
46250,55.0
46251,5.0
46252,43.0
46253,11.0
46254,0.0
46255,35.0
46256,0.0
46257,1.0
46258,4.0
46259,3.0
46260,8.0
46261,0.0
46262,3.0
46263,23.0
46264,35.0
46265,32.0
46266,40.0
46267,22.0
46268,12.0
46269,14.0
46270,4.0
46271,27.0
46272,7.0
46273,25.0
46274,20.0
46275,18.0
46276,2.0
46277,14.0
46278,21.0
46279,8.0
46280,17.0
46281,15.0
46282,13.0
46283,36.0
46284,2.0
46285,13.0
46286,16.0
46287,23.0
46288,48.0
46289,10.0
46290,16.0
46291,26.0
46292,14.0
46293,17.0
46294,17.0
46295,16.0
46296,15.0
46297,12.0
46298,15.0
46299,32.0
46300,23.0
46301,1.0
46302,18.0
46303,14.0
46304,0.0
46305,9.0
46306,21.0
46307,20.0
46308,24.0
46309,24.0
46310,26.0
46311,16.0
46312,0.0
46313,26.0
46314,35.0
46315,1.0
46316,0.0
46317,14.0
46318,8.0
46319,38.0
46320,4.0
46321,14.0
46322,23.0
46323,15.0
46324,10.0
46325,18.0
46326,9.0
46327,25.0
46328,0.0
46329,2.0
46330,12.0
46331,23.0
46332,25.0
46333,27.0
46334,0.0
46335,7.0
46336,37.0
46337,6.0
46338,26.0
46339,1.0
46340,32.0
46341,15.0
46342,23.0
46343,1.0
46344,28.0
46345,3.0
46346,5.0
46347,16.0
46348,0.0
46349,6.0
46350,21.0
46351,2.0
46352,4.0
46353,2.0
46354,51.0
46355,23.0
46356,4.0
46357,3.0
46358,1.0
46359,21.0
46360,0.0
46361,8.0
46362,20.0
46363,1.0
46364,21.0
46365,1.0
46366,27.0
46367,7.0
46368,0.0
46369,9.0
46370,0.0
46371,25.0
46372,0.0
46373,29.0
46374,11.0
46375,10.0
46376,1.0
46377,28.0
46378,19.0
46379,24.0
46380,12.0
46381,10.0
46382,20.0
46383,3.0
46384,0.0
46385,5.0
46386,27.0
46387,31.0
46388,14.0
46389,23.0
46390,0.0
46391,0.0
46392,7.0
46393,2.0
46394,0.0
46395,12.0
46396,14.0
46397,4.0
46398,0.0
46399,9.0
46400,0.0
46401,10.0
46402,4.0
46403,16.0
46404,25.0
46405,17.0
46406,16.0
46407,37.0
46408,0.0
46409,5.0
46410,0.0
46411,16.0
46412,3.0
46413,6.0
46414,7.0
46415,28.0
46416,31.0
46417,5.0
46418,0.0
46419,1.0
46420,7.0
46421,2.0
46422,0.0
46423,6.0
46424,17.0
46425,0.0
46426,0.0
46427,16.0
46428,6.0
46429,2.0
46430,38.0
46431,23.0
46432,0.0
46433,0.0
46434,0.0
46435,5.0
46436,18.0
46437,0.0
46438,22.0
46439,17.0
46440,1.0
46441,11.0
46442,18.0
46443,1.0
46444,8.0
46445,0.0
46446,10.0
46447,0.0
46448,9.0
46449,0.0
46450,0.0
46451,0.0
46452,3.0
46453,0.0
46454,5.0
46455,0.0
46456,9.0
46457,0.0
46458,7.0
46459,8.0
46460,12.0
46461,0.0
46462,0.0
46463,0.0
46464,0.0
46465,0.0
46466,0.0
46467,0.0
46468,0.0
46469,0.0
46470,0.0
46471,0.0
46472,0.0
46473,0.0
46474,0.0
46475,0.0
46476,0.0
46477,0.0
46478,0.0
46479,0.0
46480,0.0
46481,0.0
46482,0.0
46483,1.0
46484,1.0
46485,0.0
46486,0.0
46487,0.0
46488,0.0
46489,0.0
46490,0.0
46491,0.0
46492,0.0
46493,0.0
46494,0.0
46495,0.0
46496,0.0
46497,0.0
46498,0.0
46499,0.0
46500,0.0
46501,0.0
46502,0.0
46503,0.0
46504,0.0
46505,0.0
46506,0.0
46507,0.0
46508,0.0
46509,0.0
46510,0.0
46511,0.0
46512,0.0
46513,0.0
46514,0.0
46515,0.0
46516,1.0
46517,0.0
46518,0.0
46519,0.0
46520,0.0
46521,0.0
46522,0.0
46523,0.0
46524,0.0
46525,0.0
46526,0.0
46527,0.0
46528,0.0
46529,0.0
46530,1.0
46531,0.0
46532,0.0
46533,0.0
46534,0.0
46535,0.0
46536,0.0
46537,0.0
46538,0.0
46539,0.0
46540,0.0
46541,0.0
46542,0.0
46543,0.0
46544,0.0
46545,0.0
46546,0.0
46547,0.0
46548,0.0
46549,0.0
46550,0.0
46551,0.0
46552,0.0
46553,0.0
46554,0.0
46555,0.0
46556,0.0
46557,0.0
46558,0.0
46559,0.0
46560,0.0
46561,0.0
46562,0.0
46563,0.0
46564,0.0
46565,0.0
46566,0.0
46567,2.0
46568,0.0
46569,7.0
46570,13.0
46571,0.0
46572,0.0
46573,0.0
46574,0.0
46575,0.0
46576,1.0
46577,0.0
46578,0.0
46579,0.0
46580,0.0
46581,0.0
46582,1.0
46583,10.0
46584,0.0
46585,0.0
46586,0.0
46587,0.0
46588,0.0
46589,0.0
46590,0.0
46591,1.0
46592,0.0
46593,0.0
46594,0.0
46595,0.0
46596,0.0
46597,0.0
46598,0.0
46599,0.0
46600,0.0
46601,0.0
46602,0.0
46603,0.0
46604,0.0
46605,0.0
46606,0.0
46607,5.0
46608,0.0
46609,0.0
46610,0.0
46611,0.0
46612,0.0
46613,0.0
46614,0.0
46615,0.0
46616,0.0
46617,0.0
46618,3.0
46619,17.0
46620,3.0
46621,0.0
46622,0.0
46623,0.0
46624,0.0
46625,0.0
46626,0.0
46627,0.0
46628,1.0
46629,0.0
46630,3.0
46631,4.0
46632,21.0
46633,0.0
46634,0.0
46635,0.0
46636,1.0
46637,0.0
46638,0.0
46639,0.0
46640,9.0
46641,0.0
46642,0.0
46643,0.0
46644,6.0
46645,0.0
46646,5.0
46647,18.0
46648,0.0
46649,7.0
46650,3.0
46651,0.0
46652,0.0
46653,5.0
46654,31.0
46655,11.0
46656,0.0
46657,0.0
46658,0.0
46659,12.0
46660,9.0
46661,1.0
46662,0.0
46663,0.0
46664,0.0
46665,1.0
46666,0.0
46667,0.0
46668,16.0
46669,0.0
46670,19.0
46671,0.0
46672,2.0
46673,6.0
46674,0.0
46675,1.0
46676,0.0
46677,15.0
46678,0.0
46679,0.0
46680,0.0
46681,0.0
46682,20.0
46683,8.0
46684,11.0
46685,4.0
46686,0.0
46687,0.0
46688,0.0
46689,0.0
46690,18.0
46691,0.0
46692,0.0
46693,5.0
46694,0.0
46695,4.0
46696,0.0
46697,3.0
46698,1.0
46699,17.0
46700,0.0
46701,13.0
46702,8.0
46703,1.0
46704,0.0
46705,0.0
46706,0.0
46707,3.0
46708,0.0
46709,31.0
46710,3.0
46711,6.0
46712,12.0
46713,14.0
46714,5.0
46715,1.0
46716,19.0
46717,15.0
46718,16.0
46719,24.0
46720,12.0
46721,0.0
46722,3.0
46723,7.0
46724,12.0
46725,4.0
46726,2.0
46727,0.0
46728,0.0
46729,0.0
46730,6.0
46731,15.0
46732,0.0
46733,0.0
46734,0.0
46735,0.0
46736,9.0
46737,2.0
46738,20.0
46739,1.0
46740,0.0
46741,14.0
46742,10.0
46743,13.0
46744,6.0
46745,1.0
46746,2.0
46747,10.0
46748,1.0
46749,0.0
46750,10.0
46751,0.0
46752,13.0
46753,5.0
46754,1.0
46755,15.0
46756,0.0
46757,0.0
46758,21.0
46759,1.0
46760,7.0
46761,0.0
46762,1.0
46763,4.0
46764,18.0
46765,0.0
46766,2.0
46767,0.0
46768,2.0
46769,21.0
46770,7.0
46771,13.0
46772,0.0
46773,0.0
46774,1.0
46775,0.0
46776,0.0
46777,1.0
46778,0.0
46779,2.0
46780,0.0
46781,13.0
46782,0.0
46783,20.0
46784,15.0
46785,1.0
46786,0.0
46787,2.0
46788,0.0
46789,0.0
46790,0.0
46791,7.0
46792,11.0
46793,1.0
46794,0.0
46795,8.0
46796,1.0
46797,12.0
46798,0.0
46799,1.0
46800,0.0
46801,11.0
46802,12.0
46803,2.0
46804,7.0
46805,3.0
46806,22.0
46807,23.0
46808,4.0
46809,2.0
46810,0.0
46811,2.0
46812,3.0
46813,7.0
46814,13.0
46815,5.0
46816,0.0
46817,2.0
46818,2.0
46819,9.0
46820,4.0
46821,2.0
46822,0.0
46823,4.0
46824,3.0
46825,1.0
46826,4.0
46827,0.0
46828,0.0
46829,0.0
46830,5.0
46831,3.0
46832,1.0
46833,2.0
46834,1.0
46835,3.0
46836,0.0
46837,1.0
46838,0.0
46839,7.0
46840,4.0
46841,3.0
46842,0.0
46843,0.0
46844,0.0
46845,4.0
46846,1.0
46847,0.0
46848,0.0
46849,0.0
46850,14.0
46851,0.0
46852,2.0
46853,0.0
46854,0.0
46855,0.0
46856,0.0
46857,0.0
46858,6.0
46859,0.0
46860,0.0
46861,7.0
46862,0.0
46863,5.0
46864,0.0
46865,0.0
46866,10.0
46867,0.0
46868,1.0
46869,0.0
46870,0.0
46871,0.0
46872,3.0
46873,8.0
46874,0.0
46875,2.0
46876,4.0
46877,4.0
46878,4.0
46879,10.0
46880,22.0
46881,6.0
46882,5.0
46883,0.0
46884,10.0
46885,3.0
46886,6.0
46887,4.0
46888,0.0
46889,0.0
46890,21.0
46891,0.0
46892,0.0
46893,15.0
46894,1.0
46895,0.0
46896,13.0
46897,30.0
46898,9.0
46899,36.0
46900,0.0
46901,7.0
46902,0.0
46903,11.0
46904,3.0
46905,0.0
46906,0.0
46907,0.0
46908,0.0
46909,0.0
46910,2.0
46911,6.0
46912,0.0
46913,3.0
46914,0.0
46915,0.0
46916,15.0
46917,0.0
46918,0.0
46919,0.0
46920,11.0
46921,0.0
46922,0.0
46923,3.0
46924,0.0
46925,4.0
46926,0.0
46927,3.0
46928,0.0
46929,0.0
46930,0.0
46931,1.0
46932,0.0
46933,3.0
46934,1.0
46935,1.0
46936,0.0
46937,12.0
46938,17.0
46939,6.0
46940,0.0
46941,0.0
46942,10.0
46943,2.0
46944,11.0
46945,0.0
46946,7.0
46947,6.0
46948,0.0
46949,5.0
46950,33.0
46951,21.0
46952,1.0
46953,1.0
46954,23.0
46955,9.0
46956,1.0
46957,7.0
46958,4.0
46959,2.0
46960,0.0
46961,7.0
46962,3.0
46963,17.0
46964,7.0
46965,14.0
46966,0.0
46967,7.0
46968,5.0
46969,10.0
46970,2.0
46971,2.0
46972,8.0
46973,4.0
46974,2.0
46975,0.0
46976,3.0
46977,22.0
46978,2.0
46979,8.0
46980,4.0
46981,10.0
46982,7.0
46983,19.0
46984,17.0
46985,2.0
46986,9.0
46987,9.0
46988,5.0
46989,9.0
46990,1.0
46991,6.0
46992,3.0
46993,11.0
46994,0.0
46995,16.0
46996,4.0
46997,2.0
46998,21.0
46999,14.0
47000,11.0
47001,18.0
47002,1.0
47003,0.0
47004,1.0
47005,1.0
47006,9.0
47007,2.0
47008,2.0
47009,1.0
47010,5.0
47011,11.0
47012,6.0
47013,10.0
47014,12.0
47015,0.0
47016,0.0
47017,4.0
47018,3.0
47019,2.0
47020,2.0
47021,7.0
47022,1.0
47023,0.0
47024,15.0
47025,8.0
47026,2.0
47027,5.0
47028,1.0
47029,10.0
47030,19.0
47031,18.0
47032,1.0
47033,1.0
47034,4.0
47035,0.0
47036,7.0
47037,10.0
47038,2.0
47039,2.0
47040,1.0
47041,10.0
47042,0.0
47043,7.0
47044,1.0
47045,20.0
47046,4.0
47047,11.0
47048,0.0
47049,0.0
47050,13.0
47051,6.0
47052,4.0
47053,11.0
47054,16.0
47055,12.0
47056,4.0
47057,8.0
47058,9.0
47059,5.0
47060,10.0
47061,1.0
47062,35.0
47063,1.0
47064,5.0
47065,1.0
47066,0.0
47067,1.0
47068,7.0
47069,35.0
47070,7.0
47071,9.0
47072,0.0
47073,0.0
47074,2.0
47075,0.0
47076,11.0
47077,9.0
47078,0.0
47079,1.0
47080,18.0
47081,2.0
47082,2.0
47083,0.0
47084,18.0
47085,12.0
47086,1.0
47087,21.0
47088,4.0
47089,10.0
47090,15.0
47091,0.0
47092,23.0
47093,2.0
47094,9.0
47095,2.0
47096,9.0
47097,0.0
47098,6.0
47099,1.0
47100,4.0
47101,1.0
47102,0.0
47103,10.0
47104,0.0
47105,9.0
47106,4.0
47107,0.0
47108,16.0
47109,0.0
47110,0.0
47111,3.0
47112,11.0
47113,7.0
47114,14.0
47115,1.0
47116,7.0
47117,2.0
47118,0.0
47119,0.0
47120,3.0
47121,3.0
47122,12.0
47123,3.0
47124,0.0
47125,4.0
47126,21.0
47127,2.0
47128,1.0
47129,28.0
47130,16.0
47131,0.0
47132,6.0
47133,14.0
47134,0.0
47135,1.0
47136,16.0
47137,17.0
47138,16.0
47139,6.0
47140,5.0
47141,30.0
47142,2.0
47143,0.0
47144,0.0
47145,18.0
47146,2.0
47147,15.0
47148,21.0
47149,13.0
47150,1.0
47151,15.0
47152,5.0
47153,14.0
47154,40.0
47155,3.0
47156,0.0
47157,13.0
47158,1.0
47159,0.0
47160,1.0
47161,1.0
47162,23.0
47163,17.0
47164,2.0
47165,21.0
47166,1.0
47167,27.0
47168,19.0
47169,52.0
47170,0.0
47171,0.0
47172,16.0
47173,4.0
47174,27.0
47175,9.0
47176,0.0
47177,42.0
47178,0.0
47179,29.0
47180,2.0
47181,4.0
47182,0.0
47183,32.0
47184,0.0
47185,1.0
47186,0.0
47187,1.0
47188,0.0
47189,1.0
47190,0.0
47191,6.0
47192,3.0
47193,0.0
47194,9.0
47195,15.0
47196,0.0
47197,5.0
47198,1.0
47199,0.0
47200,5.0
47201,12.0
47202,0.0
47203,2.0
47204,1.0
47205,0.0
47206,15.0
47207,3.0
47208,0.0
47209,4.0
47210,0.0
47211,0.0
47212,15.0
47213,4.0
47214,1.0
47215,3.0
47216,1.0
47217,3.0
47218,1.0
47219,0.0
47220,6.0
47221,7.0
47222,0.0
47223,6.0
47224,4.0
47225,23.0
47226,0.0
47227,9.0
47228,1.0
47229,4.0
47230,0.0
47231,2.0
47232,1.0
47233,9.0
47234,0.0
47235,2.0
47236,4.0
47237,0.0
47238,1.0
47239,1.0
47240,0.0
47241,22.0
47242,6.0
47243,3.0
47244,2.0
47245,0.0
47246,24.0
47247,22.0
47248,7.0
47249,8.0
47250,0.0
47251,6.0
47252,7.0
47253,8.0
47254,0.0
47255,3.0
47256,0.0
47257,0.0
47258,0.0
47259,0.0
47260,10.0
47261,0.0
47262,7.0
47263,5.0
47264,4.0
47265,13.0
47266,0.0
47267,0.0
47268,6.0
47269,7.0
47270,6.0
47271,0.0
47272,1.0
47273,22.0
47274,0.0
47275,15.0
47276,0.0
47277,0.0
47278,0.0
47279,3.0
47280,10.0
47281,10.0
47282,0.0
47283,15.0
47284,3.0
47285,2.0
47286,3.0
47287,19.0
47288,0.0
47289,0.0
47290,0.0
47291,5.0
47292,2.0
47293,0.0
47294,0.0
47295,1.0
47296,29.0
47297,30.0
47298,14.0
47299,0.0
47300,3.0
47301,18.0
47302,0.0
47303,0.0
47304,2.0
47305,5.0
47306,32.0
47307,0.0
47308,0.0
47309,0.0
47310,2.0
47311,12.0
47312,0.0
47313,4.0
47314,0.0
47315,3.0
47316,1.0
47317,1.0
47318,3.0
47319,5.0
47320,15.0
47321,13.0
47322,8.0
47323,4.0
47324,0.0
47325,4.0
47326,12.0
47327,2.0
47328,6.0
47329,24.0
47330,13.0
47331,3.0
47332,0.0
47333,3.0
47334,3.0
47335,3.0
47336,2.0
47337,17.0
47338,0.0
47339,0.0
47340,3.0
47341,2.0
47342,30.0
47343,4.0
47344,0.0
47345,6.0
47346,6.0
47347,0.0
47348,0.0
47349,2.0
47350,0.0
47351,8.0
47352,0.0
47353,15.0
47354,0.0
47355,13.0
47356,1.0
47357,4.0
47358,2.0
47359,20.0
47360,8.0
